Player,Team,GP,GS,MPG,PPG,APG,FG,FGA,FG%,3P,3PA,3P%,eFG%,FT,FTA,FT%,ORB,DRB,STL,BLK,TOV,PF
James Jones,MIA,20,6,11.8,4.9,0.5,1.6,3.4,.456,1.4,2.7,.519,.662,0.4,0.6,.636,0.1,1.1,0.2,0.2,0.2,0.3
Perry Jones,OKC,62,7,12.3,3.5,0.4,1.3,2.9,.459,0.4,1.0,.361,.519,0.5,0.7,.667,0.5,1.4,0.2,0.3,0.3,1.0
Solomon Jones,ORL,11,0,7.7,1.3,0.2,0.5,1.5,.353,0.0,0.0,,.353,0.2,0.4,.500,0.7,0.7,0.2,0.2,0.2,1.1
Terrence Jones,HOU,76,71,27.3,12.1,1.1,5.1,9.4,.542,0.4,1.3,.307,.564,1.6,2.6,.605,2.1,4.8,0.7,1.3,0.9,1.8
DeAndre Jordan,LAC,82,82,35.0,10.4,0.9,4.2,6.3,.676,0.0,0.0,,.676,2.0,4.6,.428,4.0,9.5,1.0,2.5,1.5,3.2
Cory Joseph,SAS,68,19,13.8,5.0,1.7,1.9,3.9,.475,0.2,0.6,.316,.498,1.2,1.4,.823,0.5,1.1,0.5,0.2,0.6,1.2
Chris Kaman,LAL,39,13,18.9,10.4,1.5,4.5,8.9,.509,0.0,0.1,.000,.509,1.3,1.7,.765,1.4,4.5,0.3,1.0,1.9,2.4
Enes Kanter,UTA,80,37,26.7,12.3,0.9,5.2,10.7,.491,0.0,0.0,.000,.491,1.9,2.6,.730,2.8,4.7,0.4,0.5,1.8,2.9
Sergey Karasev,CLE,22,1,7.1,1.7,0.3,0.5,1.6,.343,0.2,0.9,.211,.400,0.4,0.5,.900,0.0,0.7,0.1,0.0,0.5,1.0
Ryan Kelly,LAL,59,25,22.2,8.0,1.6,2.7,6.3,.423,0.8,2.4,.338,.488,1.9,2.3,.815,0.7,3.0,0.5,0.8,0.8,2.5
Michael Kidd-Gilchrist,CHA,62,62,24.2,7.2,0.8,2.7,5.7,.473,0.0,0.1,.111,.475,1.8,3.0,.614,1.8,3.5,0.7,0.6,1.0,2.3
Andrei Kirilenko,BRK,45,4,19.0,5.0,1.6,1.8,3.6,.513,0.0,0.1,.200,.516,1.4,2.6,.513,1.2,2.0,0.9,0.4,1.2,1.4
Brandon Knight,MIL,72,69,33.3,17.9,4.9,6.4,15.2,.422,1.5,4.7,.325,.473,3.6,4.5,.802,0.6,2.9,1.0,0.2,2.6,2.0
Kyle Korver,ATL,71,71,33.9,12.0,2.9,4.1,8.6,.475,2.6,5.5,.472,.626,1.2,1.3,.926,0.3,3.7,1.0,0.3,1.4,2.1
Kosta Koufos,MEM,80,22,16.9,6.4,0.5,2.8,5.7,.495,0.0,0.0,,.495,0.8,1.2,.645,2.0,3.2,0.4,0.9,0.8,2.3
Viacheslav Kravtsov,PHO,20,0,3.0,1.0,0.1,0.4,0.8,.533,0.0,0.0,,.533,0.2,0.4,.500,0.5,0.4,0.0,0.1,0.3,0.4
Ognjen Kuzmić,GSW,21,0,4.4,0.7,0.1,0.2,0.6,.385,0.0,0.0,,.385,0.2,0.5,.455,0.5,0.5,0.1,0.2,0.5,0.8
Doron Lamb,ORL,53,0,13.1,3.6,0.8,1.2,3.0,.394,0.7,1.7,.400,.506,0.5,0.7,.806,0.2,0.8,0.2,0.0,0.5,1.0
Jeremy Lamb,OKC,78,0,19.7,8.5,1.5,3.4,7.8,.432,1.1,3.2,.356,.504,0.7,0.8,.797,0.3,2.1,0.7,0.3,0.8,1.8
Carl Landry,SAC,18,1,12.9,4.2,0.3,1.7,3.3,.517,0.0,0.0,,.517,0.8,0.9,.824,0.8,2.3,0.2,0.1,0.5,1.9
Shane Larkin,DAL,48,0,10.2,2.8,1.5,1.1,2.9,.380,0.3,0.8,.316,.423,0.3,0.5,.640,0.2,0.6,0.5,0.0,0.8,1.0
Ty Lawson,DEN,62,61,35.8,17.6,8.8,5.6,13.0,.431,1.2,3.3,.356,.475,5.2,6.5,.798,0.6,2.8,1.6,0.2,3.2,1.8
Ricky Ledo,DAL,11,0,3.0,1.7,0.2,0.5,1.5,.353,0.3,0.7,.375,.441,0.4,0.4,1.000,0.0,0.2,0.1,0.0,0.2,0.2
Courtney Lee,TOT,79,47,25.0,9.6,1.5,3.7,7.8,.480,0.9,2.5,.371,.539,1.3,1.4,.884,0.4,2.0,0.8,0.4,0.9,1.6
Courtney Lee,BOS,30,0,16.8,7.4,1.1,3.0,6.1,.492,0.8,1.7,.442,.555,0.6,0.7,.818,0.3,1.4,0.7,0.3,0.8,1.2
Courtney Lee,MEM,49,47,30.0,11.0,1.7,4.2,8.8,.476,1.0,2.9,.345,.532,1.7,1.8,.900,0.4,2.4,0.9,0.4,1.0,1.8
David Lee,GSW,69,67,33.2,18.2,2.1,7.4,14.2,.523,0.0,0.0,.000,.523,3.3,4.3,.780,2.6,6.7,0.7,0.4,2.2,3.0
Alex Len,PHO,42,3,8.6,2.0,0.1,0.8,1.9,.423,0.0,0.0,,.423,0.5,0.7,.645,0.9,1.4,0.1,0.4,0.6,1.6
Kawhi Leonard,SAS,66,65,29.1,12.8,2.0,5.1,9.8,.522,1.0,2.8,.379,.576,1.5,1.9,.802,1.2,5.1,1.7,0.8,1.2,1.9
Meyers Leonard,POR,40,0,8.9,2.5,0.5,1.0,2.3,.451,0.0,0.2,.000,.451,0.4,0.5,.762,0.7,2.1,0.2,0.1,0.4,1.9
Jon Leuer,MEM,49,0,13.1,6.2,0.4,2.5,5.0,.492,0.5,1.0,.469,.539,0.8,1.0,.787,0.8,2.5,0.4,0.3,0.6,1.3
Rashard Lewis,MIA,60,6,16.2,4.5,1.0,1.6,3.9,.415,0.8,2.2,.343,.513,0.4,0.6,.788,0.4,1.4,0.9,0.1,0.6,1.5
DeAndre Liggins,MIA,1,0,1.0,2.0,0.0,1.0,1.0,1.000,0.0,0.0,,1.000,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,0.0
Damian Lillard,POR,82,82,35.8,20.7,5.6,6.7,15.9,.424,2.7,6.8,.394,.508,4.5,5.2,.871,0.4,3.1,0.8,0.3,2.4,2.4
Jeremy Lin,HOU,71,33,28.9,12.5,4.1,4.2,9.3,.446,1.2,3.2,.358,.508,3.1,3.7,.823,0.5,2.2,1.0,0.4,2.5,2.3
Shaun Livingston,BRK,76,54,26.0,8.3,3.2,3.1,6.4,.483,0.0,0.1,.167,.484,2.1,2.5,.827,0.9,2.4,1.2,0.4,1.4,2.3
Brook Lopez,BRK,17,17,31.4,20.7,0.9,7.6,13.5,.563,0.0,0.1,.000,.563,5.5,6.8,.817,2.3,3.7,0.5,1.8,1.6,3.1
Robin Lopez,POR,82,82,31.7,11.1,0.9,4.3,7.9,.551,0.0,0.0,.000,.551,2.4,3.0,.818,4.0,4.6,0.3,1.7,1.0,2.4
Kevin Love,MIN,77,77,36.3,26.1,4.4,8.4,18.5,.457,2.5,6.6,.376,.524,6.8,8.2,.821,2.9,9.6,0.8,0.5,2.5,1.8
Kyle Lowry,TOR,79,79,36.2,17.9,7.4,5.8,13.7,.423,2.4,6.3,.380,.511,4.0,4.9,.813,1.1,3.6,1.5,0.2,2.5,3.4
John Lucas III,UTA,42,6,14.1,3.8,1.0,1.5,4.5,.326,0.6,2.0,.298,.392,0.2,0.4,.625,0.3,0.6,0.3,0.0,0.5,1.0
Shelvin Mack,ATL,73,11,20.4,7.5,3.7,2.9,6.9,.417,0.8,2.5,.337,.479,0.9,1.0,.865,0.3,1.9,0.7,0.0,1.2,1.4
Ian Mahinmi,IND,77,1,16.2,3.5,0.3,1.2,2.5,.481,0.0,0.0,.000,.481,1.2,1.9,.621,1.4,1.9,0.5,0.9,0.8,2.7
Shawn Marion,DAL,76,76,31.7,10.4,1.6,4.5,9.3,.482,0.8,2.1,.358,.523,0.7,0.9,.785,1.7,4.8,1.2,0.5,1.3,1.6
Kendall Marshall,LAL,54,45,29.0,8.0,8.8,3.1,7.8,.406,1.3,3.3,.399,.490,0.4,0.7,.528,0.3,2.6,0.9,0.1,2.8,1.4
Cartier Martin,TOT,59,6,14.7,5.6,0.6,1.9,4.5,.420,1.0,2.6,.391,.532,0.8,1.1,.738,0.2,1.6,0.5,0.1,0.6,1.2
Cartier Martin,ATL,53,6,15.5,5.9,0.6,2.0,4.8,.414,1.1,2.8,.384,.523,0.9,1.2,.754,0.2,1.8,0.5,0.1,0.6,1.3
Cartier Martin,CHI,6,0,8.0,2.5,0.3,0.8,1.3,.625,0.5,0.8,.600,.813,0.3,0.7,.500,0.2,0.7,0.2,0.0,0.2,0.5
Kenyon Martin,NYK,32,15,19.8,4.3,1.6,2.0,3.8,.512,0.0,0.0,.000,.512,0.3,0.6,.579,1.1,3.1,0.8,0.8,0.8,2.7
Kevin Martin,MIN,68,68,32.0,19.1,1.8,6.5,15.0,.430,1.7,4.4,.387,.486,4.5,5.0,.891,0.5,2.5,1.0,0.1,1.6,1.8
Roger Mason,MIA,25,2,10.4,3.0,0.8,1.0,2.7,.373,0.7,1.9,.354,.500,0.3,0.3,1.000,0.0,0.8,0.2,0.0,0.4,1.0
Wesley Matthews,POR,82,82,33.9,16.4,2.4,5.4,12.3,.441,2.5,6.2,.393,.541,3.1,3.7,.837,0.6,2.9,0.9,0.2,1.3,2.1
Jason Maxiell,ORL,34,13,14.4,3.2,0.3,1.4,3.1,.448,0.0,0.0,,.448,0.4,0.9,.484,0.8,1.7,0.2,0.6,0.4,1.4
Eric Maynor,TOT,31,0,10.5,2.6,1.7,1.0,3.3,.317,0.4,1.2,.324,.376,0.2,0.4,.545,0.3,1.0,0.3,0.1,0.9,0.5
Eric Maynor,WAS,23,0,9.3,2.3,1.7,0.9,3.1,.292,0.3,1.1,.320,.347,0.1,0.1,.667,0.3,0.7,0.2,0.0,0.7,0.6
Eric Maynor,PHI,8,0,14.0,3.8,1.5,1.4,3.6,.379,0.5,1.5,.333,.448,0.5,1.0,.500,0.3,1.6,0.5,0.3,1.5,0.5
O.J. Mayo,MIL,52,23,25.9,11.7,2.2,4.3,10.6,.407,1.6,4.4,.370,.484,1.5,1.7,.864,0.5,1.9,0.5,0.3,1.8,2.1
Luc Mbah a Moute,TOT,64,7,15.7,3.5,0.6,1.4,3.0,.451,0.1,0.3,.235,.461,0.7,1.0,.687,0.9,1.4,0.5,0.2,0.6,1.1
Luc Mbah a Moute,SAC,9,5,21.8,4.4,1.7,1.7,3.6,.469,0.1,0.3,.333,.484,1.0,1.4,.692,1.0,2.0,1.0,0.6,0.4,2.0
Luc Mbah a Moute,MIN,55,2,14.7,3.3,0.4,1.3,2.9,.447,0.1,0.3,.214,.457,0.7,1.0,.685,0.9,1.3,0.4,0.2,0.7,0.9
Ray McCallum,SAC,45,10,19.9,6.2,2.7,2.5,6.7,.377,0.5,1.3,.373,.413,0.7,1.0,.744,0.4,1.4,0.5,0.2,0.9,1.5
CJ McCollum,POR,38,0,12.5,5.3,0.7,1.9,4.7,.416,0.8,2.1,.375,.500,0.6,0.9,.676,0.2,1.1,0.4,0.1,0.9,1.4
JaVale McGee,DEN,5,5,15.8,7.0,0.4,3.4,7.6,.447,0.0,0.0,,.447,0.2,0.2,1.000,2.0,1.4,0.2,1.4,1.6,3.2
Ben McLemore,SAC,82,55,26.7,8.8,1.0,3.1,8.3,.376,1.2,3.6,.320,.446,1.4,1.7,.804,0.6,2.2,0.5,0.2,1.2,2.5
Josh McRoberts,CHA,78,78,30.3,8.5,4.3,3.2,7.3,.436,1.3,3.7,.361,.529,0.8,1.1,.729,1.1,3.7,0.7,0.6,1.1,2.4
Jodie Meeks,LAL,77,70,33.2,15.7,1.8,5.4,11.6,.463,2.1,5.2,.401,.554,2.9,3.4,.857,0.4,2.1,1.4,0.1,1.4,1.5
Gal Mekel,DAL,31,1,9.4,2.4,2.0,1.0,2.8,.349,0.2,0.6,.250,.378,0.3,0.4,.667,0.2,0.7,0.1,0.0,1.0,1.0
Khris Middleton,MIL,82,64,30.0,12.1,2.1,4.6,10.4,.440,1.5,3.5,.414,.511,1.4,1.7,.861,0.7,3.0,1.0,0.2,1.5,3.0
C.J. Miles,CLE,51,34,19.3,9.9,1.0,3.5,8.0,.435,1.6,4.1,.393,.537,1.3,1.5,.853,0.4,1.7,0.9,0.3,0.9,2.0
Andre Miller,TOT,58,2,16.9,4.9,3.4,1.8,4.0,.459,0.2,0.4,.524,.483,1.0,1.3,.779,0.5,1.8,0.6,0.2,1.1,1.3
Andre Miller,DEN,30,2,19.0,5.9,3.3,2.2,4.8,.458,0.3,0.6,.500,.490,1.2,1.6,.745,0.5,1.9,0.5,0.2,1.1,1.1
Andre Miller,WAS,28,0,14.7,3.8,3.5,1.4,3.1,.460,0.1,0.1,.667,.471,0.9,1.1,.833,0.4,1.6,0.7,0.1,1.0,1.5
Darius Miller,NOP,45,7,16.1,4.4,1.0,1.6,3.7,.440,0.6,1.7,.325,.515,0.6,0.8,.806,0.2,1.0,0.5,0.2,0.5,2.0
Mike Miller,MEM,82,4,20.8,7.1,1.6,2.6,5.4,.481,1.3,2.8,.459,.602,0.6,0.7,.821,0.4,2.2,0.3,0.1,0.9,1.2
Quincy Miller,DEN,52,16,15.2,4.9,0.5,1.8,4.9,.367,0.6,1.8,.319,.426,0.8,1.1,.709,0.7,2.1,0.4,0.6,0.9,1.3
Patty Mills,SAS,81,2,18.9,10.2,1.8,3.8,8.2,.464,1.7,3.9,.425,.565,0.9,1.0,.890,0.4,1.7,0.8,0.1,0.8,1.4
Paul Millsap,ATL,74,73,33.5,17.9,3.1,6.5,14.1,.461,1.0,2.9,.358,.498,3.9,5.3,.731,2.1,6.4,1.7,1.1,2.5,2.8
Tony Mitchell,DET,21,0,3.8,1.0,0.1,0.2,0.6,.417,0.0,0.0,1.000,.458,0.5,0.9,.579,0.7,0.5,0.3,0.1,0.2,0.4
Tony Mitchell,MIL,3,0,3.3,2.0,0.3,1.0,1.7,.600,0.0,0.3,.000,.600,0.0,0.0,,0.3,0.0,0.3,0.0,0.0,0.0
Nazr Mohammed,CHI,80,1,7.0,1.6,0.3,0.7,1.6,.429,0.0,0.0,,.429,0.2,0.4,.533,0.8,1.4,0.2,0.4,0.5,1.0
Greg Monroe,DET,82,82,32.8,15.2,2.1,6.1,12.4,.497,0.0,0.0,.000,.497,2.9,4.5,.657,3.1,6.1,1.1,0.6,2.0,2.5
E'Twaun Moore,ORL,79,3,19.1,6.3,1.4,2.5,5.8,.428,0.7,2.0,.354,.490,0.7,0.9,.765,0.4,1.4,0.8,0.2,0.7,1.3
Darius Morris,TOT,27,0,11.6,4.0,1.6,1.4,3.6,.406,0.4,1.4,.316,.469,0.6,1.0,.654,0.3,0.7,0.5,0.0,1.0,1.2
Darius Morris,PHI,12,0,16.1,6.9,2.6,2.4,5.6,.433,0.8,2.0,.417,.507,1.3,1.8,.714,0.3,0.8,0.7,0.0,1.6,1.8
Darius Morris,LAC,10,0,5.4,0.9,0.5,0.4,1.3,.308,0.0,0.7,.000,.308,0.1,0.2,.500,0.0,0.5,0.2,0.0,0.2,0.9
Darius Morris,MEM,5,0,13.2,3.0,1.6,1.2,3.2,.375,0.4,1.4,.286,.438,0.2,0.6,.333,0.8,0.8,0.6,0.0,1.2,0.6
Marcus Morris,PHO,82,1,22.0,9.7,1.1,3.5,7.9,.442,1.2,3.2,.381,.518,1.5,1.9,.761,1.0,2.9,0.9,0.2,1.2,1.9
Markieff Morris,PHO,81,0,26.6,13.8,1.8,5.1,10.4,.486,0.4,1.3,.315,.507,3.2,4.0,.792,1.7,4.3,0.8,0.6,1.8,2.9
Anthony Morrow,NOP,76,9,18.8,8.4,0.8,3.1,6.8,.458,1.2,2.6,.451,.542,0.9,1.1,.828,0.4,1.5,0.5,0.2,0.7,1.3
Donatas Motiejūnas,HOU,62,3,15.4,5.5,0.5,2.1,4.8,.443,0.3,1.4,.250,.478,0.9,1.5,.604,1.0,2.7,0.3,0.3,0.8,2.1
Arnett Moultrie,PHI,12,2,15.6,3.0,0.2,1.3,3.2,.421,0.0,0.0,,.421,0.3,0.4,.800,0.9,2.0,0.7,0.3,0.6,1.8
Timofey Mozgov,DEN,82,30,21.6,9.4,0.8,3.5,6.6,.523,0.0,0.3,.167,.527,2.4,3.2,.754,2.1,4.4,0.3,1.2,1.5,2.6
Shabazz Muhammad,MIN,37,0,7.8,3.9,0.2,1.5,3.4,.460,0.1,0.3,.273,.472,0.7,1.1,.650,0.6,0.8,0.2,0.0,0.4,0.6
Byron Mullens,TOT,45,0,9.2,4.2,0.3,1.6,3.7,.442,0.7,2.0,.371,.542,0.2,0.4,.500,0.5,1.5,0.3,0.2,0.6,1.4
Byron Mullens,LAC,27,0,6.2,2.5,0.2,1.0,2.4,.406,0.5,1.4,.333,.508,0.1,0.2,.333,0.3,0.9,0.2,0.1,0.5,1.2
Byron Mullens,PHI,18,0,13.7,6.8,0.4,2.6,5.6,.465,1.1,2.8,.400,.564,0.4,0.8,.571,0.9,2.4,0.5,0.4,0.8,1.7
Erik Murphy,CHI,24,0,2.6,0.3,0.1,0.1,0.5,.231,0.0,0.1,.000,.231,0.0,0.0,,0.1,0.3,0.0,0.2,0.1,0.3
Toure' Murry,NYK,51,0,7.3,2.7,1.0,1.1,2.5,.434,0.1,0.2,.417,.453,0.5,0.8,.590,0.3,0.6,0.4,0.0,0.7,0.9
Mike Muscala,ATL,20,0,10.8,3.8,0.4,1.6,3.7,.425,0.0,0.2,.000,.425,0.7,0.7,1.000,0.9,1.8,0.2,0.5,0.6,1.5
Hamady N'Diaye,SAC,14,0,5.3,0.4,0.2,0.2,0.6,.333,0.0,0.0,,.333,0.0,0.1,.000,0.4,0.9,0.0,0.3,0.2,1.1
Steve Nash*,LAL,15,10,20.9,6.8,5.7,2.4,6.3,.383,0.5,1.6,.333,.426,1.5,1.6,.917,0.3,1.7,0.5,0.1,2.1,1.2
Gary Neal,TOT,52,3,21.4,10.5,1.6,3.7,9.1,.410,1.3,3.5,.378,.482,1.8,2.0,.895,0.2,1.5,0.3,0.0,1.2,1.3
Gary Neal,MIL,30,2,20.2,10.0,1.5,3.6,9.2,.390,1.3,3.7,.360,.462,1.5,1.8,.833,0.3,1.4,0.2,0.0,1.3,0.9
Gary Neal,CHA,22,1,23.0,11.2,1.7,3.9,8.8,.438,1.3,3.1,.406,.510,2.2,2.3,.961,0.1,1.7,0.5,0.0,1.1,1.8
Nemanja Nedović,GSW,24,0,5.9,1.1,0.5,0.3,1.6,.205,0.1,0.8,.167,.244,0.3,0.3,.875,0.1,0.5,0.0,0.0,0.5,0.5
Jameer Nelson,ORL,68,68,32.0,12.1,7.0,4.3,11.0,.394,2.0,5.8,.348,.485,1.4,1.6,.857,0.4,3.0,0.8,0.1,2.4,2.1
Andrew Nicholson,ORL,76,5,15.4,5.7,0.3,2.4,5.5,.429,0.4,1.2,.315,.462,0.6,0.8,.825,0.7,2.7,0.2,0.3,0.7,2.0
Joakim Noah,CHI,80,80,35.3,12.6,5.4,4.8,10.0,.475,0.0,0.0,.000,.475,3.1,4.2,.737,3.5,7.7,1.2,1.5,2.4,3.1
Steve Novak,TOR,54,1,10.0,3.3,0.2,1.1,2.7,.411,1.0,2.3,.426,.589,0.1,0.1,1.000,0.1,0.9,0.2,0.1,0.1,0.8
Dirk Nowitzki,DAL,80,80,32.9,21.7,2.7,7.9,15.9,.497,1.6,4.1,.398,.549,4.2,4.7,.899,0.5,5.7,0.9,0.6,1.5,2.1
James Nunnally,TOT,13,0,12.7,3.4,0.6,1.2,3.5,.326,0.6,1.9,.320,.413,0.5,0.7,.667,0.1,1.4,0.5,0.2,0.5,0.8
James Nunnally,ATL,4,0,13.5,4.5,0.5,1.5,4.5,.333,0.8,2.5,.300,.417,0.8,1.0,.750,0.3,1.8,0.3,0.3,1.0,0.5
James Nunnally,PHI,9,0,12.3,2.9,0.7,1.0,3.1,.321,0.6,1.7,.333,.411,0.3,0.6,.600,0.0,1.2,0.6,0.1,0.3,1.0
Jermaine O'Neal,GSW,44,13,20.1,7.9,0.6,2.8,5.6,.504,0.0,0.0,,.504,2.3,3.0,.750,1.9,3.6,0.3,0.9,1.2,2.3
Kyle O'Quinn,ORL,69,19,17.2,6.2,1.1,2.7,5.4,.501,0.0,0.0,.000,.501,0.8,1.2,.687,1.4,3.8,0.6,1.3,1.1,2.4
Greg Oden,MIA,23,6,9.2,2.9,0.0,1.2,2.1,.551,0.0,0.0,,.551,0.6,1.0,.565,1.0,1.3,0.3,0.6,0.5,2.3
Victor Oladipo,ORL,80,44,31.1,13.8,4.1,4.9,11.7,.419,0.9,2.8,.327,.458,3.1,4.0,.780,0.5,3.6,1.6,0.5,3.2,2.6
Kelly Olynyk,BOS,70,9,20.0,8.7,1.6,3.3,7.2,.466,0.6,1.6,.351,.506,1.4,1.7,.811,2.0,3.2,0.5,0.4,1.5,3.2
Arinze Onuaku,TOT,5,0,6.0,0.6,0.6,0.2,1.0,.200,0.0,0.0,,.200,0.2,0.4,.500,0.4,1.2,0.0,0.0,0.2,0.6
Arinze Onuaku,NOP,3,0,8.3,1.0,1.0,0.3,1.3,.250,0.0,0.0,,.250,0.3,0.7,.500,0.7,1.7,0.0,0.0,0.3,1.0
Arinze Onuaku,CLE,2,0,2.5,0.0,0.0,0.0,0.5,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.5,0.0,0.0,0.0,0.0
Daniel Orton,PHI,22,4,11.4,3.0,0.7,1.0,2.1,.447,0.0,0.0,,.447,1.0,1.4,.767,0.7,2.0,0.3,0.7,0.8,1.7
Travis Outlaw,SAC,63,4,16.9,5.4,0.8,2.1,5.2,.399,0.7,1.9,.350,.462,0.7,0.8,.808,0.6,2.1,0.3,0.3,0.4,1.5
Zaza Pachulia,MIL,53,43,25.0,7.7,2.6,2.8,6.6,.427,0.0,0.0,.000,.427,2.1,2.5,.846,2.7,3.6,0.8,0.3,1.7,2.3
Jannero Pargo,CHA,29,0,8.3,4.7,1.8,1.8,4.1,.441,0.8,2.1,.400,.542,0.3,0.4,.727,0.0,0.7,0.5,0.0,0.9,0.6
Tony Parker,SAS,68,68,29.4,16.7,5.7,6.7,13.4,.499,0.4,1.0,.373,.513,2.9,3.6,.811,0.3,2.0,0.5,0.1,2.2,1.3
Chandler Parsons,HOU,74,74,37.6,16.6,4.0,6.3,13.3,.472,1.8,4.7,.370,.538,2.2,3.0,.742,0.9,4.6,1.2,0.4,1.9,2.3
Patrick Patterson,TOT,65,13,23.6,8.5,1.2,3.5,7.5,.460,0.8,2.3,.364,.516,0.8,1.1,.704,1.8,3.5,0.8,0.6,1.0,2.4
Patrick Patterson,SAC,17,6,24.4,6.9,0.9,2.9,7.2,.410,0.5,2.3,.231,.447,0.5,0.9,.563,2.0,3.8,0.8,0.2,0.9,2.3
Patrick Patterson,TOR,48,7,23.3,9.1,1.3,3.6,7.6,.477,1.0,2.3,.411,.540,0.9,1.1,.745,1.7,3.3,0.9,0.7,1.0,2.5
Chris Paul,LAC,62,62,35.0,19.1,10.7,6.5,14.0,.467,1.3,3.4,.368,.511,4.8,5.6,.855,0.6,3.7,2.5,0.1,2.3,2.5
Nikola Peković,MIN,54,54,30.8,17.5,0.9,7.0,13.0,.541,0.0,0.0,,.541,3.4,4.6,.747,3.8,4.9,0.6,0.4,1.6,2.4
Kendrick Perkins,OKC,62,62,19.5,3.4,1.1,1.4,3.1,.451,0.0,0.0,.000,.451,0.6,1.1,.552,1.3,3.6,0.4,0.5,1.5,2.9
Paul Pierce,BRK,75,68,28.0,13.5,2.4,4.3,9.5,.451,1.5,4.0,.373,.529,3.4,4.1,.826,0.3,4.3,1.1,0.4,2.0,2.5
Dexter Pittman,ATL,2,0,1.5,0.0,0.0,0.0,0.5,.000,0.0,0.0,,.000,0.0,1.0,.000,1.5,0.0,0.0,0.0,0.0,0.0
Mason Plumlee,BRK,70,22,18.2,7.4,0.9,2.8,4.3,.659,0.0,0.0,.000,.659,1.7,2.8,.626,1.4,3.0,0.7,0.8,1.1,2.4
Miles Plumlee,PHO,80,79,24.6,8.1,0.5,3.6,6.9,.517,0.0,0.0,,.517,0.9,1.7,.561,2.5,5.4,0.6,1.1,1.4,2.3
Quincy Pondexter,MEM,15,2,18.0,6.3,1.3,2.1,5.3,.392,0.7,2.3,.324,.462,1.4,1.7,.808,0.7,1.1,0.3,0.1,1.0,1.2
Otto Porter,WAS,37,0,8.6,2.1,0.3,0.9,2.5,.363,0.1,0.6,.190,.385,0.2,0.3,.667,0.6,1.0,0.2,0.0,0.4,0.7
Josh Powell,HOU,1,0,19.0,4.0,0.0,2.0,6.0,.333,0.0,0.0,,.333,0.0,0.0,,0.0,5.0,0.0,1.0,1.0,1.0
Phil Pressey,BOS,75,11,15.1,2.8,3.2,1.0,3.4,.308,0.4,1.4,.264,.364,0.4,0.6,.644,0.3,1.1,0.9,0.1,1.2,1.3
A.J. Price,MIN,28,0,3.5,1.6,0.5,0.7,1.6,.413,0.2,0.8,.273,.478,0.0,0.1,.000,0.0,0.3,0.0,0.0,0.3,0.2
Ronnie Price,ORL,31,2,12.2,2.4,2.1,0.9,3.0,.304,0.3,1.4,.209,.353,0.3,0.4,.692,0.3,1.1,0.8,0.1,0.8,1.6
Pablo Prigioni,NYK,66,27,19.4,3.8,3.5,1.3,2.9,.461,1.0,2.1,.464,.631,0.2,0.2,.917,0.5,1.4,1.0,0.0,0.9,2.0
Tayshaun Prince,MEM,76,76,25.6,6.0,1.6,2.6,6.5,.407,0.3,0.9,.290,.427,0.4,0.8,.567,0.4,2.7,0.5,0.3,0.5,0.8
Miroslav Raduljica,MIL,48,2,9.7,3.8,0.5,1.4,2.6,.540,0.0,0.0,,.540,0.9,1.1,.818,1.1,1.1,0.1,0.3,0.6,1.8
Anthony Randolph,DEN,43,5,12.3,4.8,0.7,1.6,4.1,.386,0.4,1.4,.295,.438,1.2,1.6,.754,0.5,2.4,0.6,0.4,0.9,1.5
Shavlik Randolph,PHO,14,0,6.8,1.4,0.1,0.5,1.0,.500,0.0,0.0,,.500,0.4,0.8,.545,0.5,1.3,0.2,0.1,0.4,1.1
Zach Randolph,MEM,79,79,34.2,17.4,2.5,7.1,15.2,.467,0.0,0.3,.100,.468,3.2,4.3,.742,3.4,6.7,0.7,0.3,2.3,2.7
J.J. Redick,LAC,35,34,28.2,15.2,2.2,5.2,11.4,.455,2.1,5.3,.395,.546,2.8,3.0,.915,0.3,1.9,0.8,0.1,1.2,1.9
Glen Rice,WAS,11,1,9.9,2.9,0.6,1.0,3.4,.297,0.5,1.5,.294,.365,0.5,0.6,.714,0.4,1.5,0.5,0.1,0.8,0.6
Luke Ridnour,TOT,61,14,18.7,5.0,2.9,2.1,5.4,.385,0.6,1.8,.343,.442,0.3,0.4,.654,0.4,1.2,0.5,0.1,1.1,1.5
Luke Ridnour,MIL,36,12,21.2,5.7,3.4,2.3,6.1,.384,0.7,1.9,.368,.441,0.4,0.5,.684,0.4,1.3,0.6,0.1,1.3,1.5
Luke Ridnour,CHA,25,2,15.1,4.0,2.2,1.7,4.3,.389,0.5,1.6,.300,.444,0.2,0.3,.571,0.3,1.1,0.4,0.2,0.8,1.5
Austin Rivers,NOP,69,4,19.4,7.7,2.3,2.8,6.9,.405,0.5,1.4,.364,.443,1.6,2.5,.636,0.4,1.5,0.7,0.1,1.1,1.9
Andre Roberson,OKC,40,16,10.0,1.9,0.4,0.8,1.7,.485,0.1,0.3,.154,.500,0.2,0.3,.700,0.9,1.5,0.5,0.3,0.5,1.9
Brian Roberts,NOP,72,42,23.2,9.4,3.3,3.4,8.1,.420,0.9,2.5,.360,.475,1.7,1.8,.940,0.2,1.7,0.6,0.1,1.3,1.8
