Player,Team,GP,GS,MPG,PPG,APG,FG,FGA,FG%,3P,3PA,3P%,eFG%,FT,FTA,FT%,ORB,DRB,STL,BLK,TOV,PF
Ty Lawson,HOU,53,12,22.2,5.8,3.4,2.1,5.4,.387,0.6,1.8,.330,.441,1.1,1.5,.700,0.4,1.3,0.8,0.1,1.5,1.3
Ty Lawson,IND,13,1,18.1,4.9,4.4,2.2,5.2,.418,0.4,1.1,.357,.455,0.2,0.5,.500,0.5,1.9,0.8,0.1,1.0,1.2
Courtney Lee,TOT,79,65,29.5,9.6,1.7,3.7,8.1,.454,1.0,2.7,.378,.518,1.3,1.5,.839,0.4,2.2,1.1,0.4,0.9,1.7
Courtney Lee,MEM,51,37,29.2,10.0,1.5,3.8,8.2,.458,1.0,2.7,.370,.519,1.5,1.8,.826,0.4,1.9,1.0,0.3,1.0,1.5
Courtney Lee,CHO,28,28,30.2,8.9,2.1,3.5,7.9,.445,1.1,2.8,.392,.516,0.8,0.9,.885,0.4,2.8,1.2,0.4,0.8,2.0
David Lee,TOT,55,5,16.4,7.8,1.5,3.2,6.1,.531,0.0,0.0,.000,.531,1.3,1.7,.763,1.8,3.7,0.4,0.5,1.2,2.1
David Lee,BOS,30,4,15.7,7.1,1.8,2.9,6.4,.453,0.0,0.0,.000,.453,1.3,1.7,.784,1.4,3.0,0.4,0.4,1.3,1.7
David Lee,DAL,25,1,17.3,8.5,1.2,3.6,5.7,.636,0.0,0.0,,.636,1.2,1.7,.738,2.4,4.6,0.4,0.6,1.1,2.5
Alex Len,PHO,78,46,23.3,9.0,1.2,3.4,8.0,.423,0.0,0.1,.143,.424,2.2,3.1,.728,2.3,5.3,0.5,0.8,1.9,2.9
Kawhi Leonard,SAS,72,72,33.1,21.2,2.6,7.7,15.1,.506,1.8,4.0,.443,.565,4.1,4.6,.874,1.3,5.5,1.8,1.0,1.5,1.8
Meyers Leonard,POR,61,10,21.9,8.4,1.5,3.2,7.1,.448,1.4,3.7,.377,.547,0.6,0.8,.761,0.8,4.3,0.1,0.3,1.3,3.0
Jon Leuer,PHO,67,27,18.7,8.5,1.1,3.3,7.0,.481,0.6,1.6,.382,.526,1.1,1.5,.762,1.1,4.4,0.6,0.4,1.1,1.9
Damian Lillard,POR,75,75,35.7,25.1,6.8,8.2,19.7,.419,3.1,8.1,.375,.497,5.5,6.2,.892,0.6,3.4,0.9,0.4,3.2,2.2
Jeremy Lin,CHO,78,13,26.3,11.7,3.0,3.8,9.3,.412,1.0,2.9,.336,.464,3.1,3.7,.815,0.5,2.7,0.7,0.5,1.9,2.1
Shaun Livingston,GSW,78,3,19.5,6.3,3.0,2.6,4.9,.536,0.0,0.2,.167,.538,1.0,1.2,.860,0.5,1.6,0.7,0.3,1.0,1.8
Kevon Looney,GSW,5,0,4.2,1.8,0.0,0.8,1.4,.571,0.2,0.4,.500,.643,0.0,0.0,,0.8,1.2,0.0,0.0,0.2,0.4
Brook Lopez,BRK,73,73,33.7,20.6,2.0,8.1,15.8,.511,0.0,0.2,.143,.512,4.3,5.5,.787,2.8,5.1,0.8,1.7,2.4,2.9
Robin Lopez,NYK,82,82,27.1,10.3,1.4,4.4,8.1,.539,0.0,0.0,.000,.539,1.6,2.0,.795,3.3,4.1,0.2,1.6,1.6,2.2
Kevin Love,CLE,77,77,31.5,16.0,2.4,5.3,12.7,.419,2.1,5.7,.360,.499,3.4,4.1,.822,1.9,8.0,0.8,0.5,1.8,2.1
Kyle Lowry,TOR,77,77,37.0,21.2,6.4,6.6,15.6,.427,2.8,7.1,.388,.516,5.2,6.4,.811,0.7,4.0,2.1,0.4,2.9,2.7
Trey Lyles,UTA,80,33,17.3,6.1,0.7,2.4,5.5,.438,0.6,1.6,.383,.494,0.7,1.0,.695,0.7,3.0,0.3,0.2,0.8,1.4
Shelvin Mack,TOT,52,27,20.3,8.6,3.6,3.5,8.0,.439,0.8,2.4,.312,.486,0.9,1.2,.738,0.3,2.2,0.7,0.1,1.8,1.4
Shelvin Mack,ATL,24,0,7.5,3.9,1.6,1.7,4.0,.421,0.2,1.1,.148,.442,0.4,0.5,.750,0.1,0.8,0.3,0.0,0.6,0.3
Shelvin Mack,UTA,28,27,31.4,12.7,5.3,5.1,11.4,.444,1.3,3.5,.357,.498,1.3,1.8,.735,0.4,3.4,0.9,0.1,2.9,2.3
Ian Mahinmi,IND,71,71,25.6,9.3,1.5,3.7,6.3,.589,0.0,0.0,,.589,1.9,3.2,.587,1.9,5.2,0.9,1.1,1.4,3.1
Devyn Marble,ORL,28,0,8.9,2.1,0.4,0.8,2.5,.296,0.3,1.1,.250,.352,0.4,0.9,.417,0.2,1.1,0.5,0.0,0.3,0.9
Boban Marjanović,SAS,54,4,9.4,5.5,0.4,1.9,3.2,.603,0.0,0.0,,.603,1.6,2.1,.763,1.4,2.2,0.2,0.4,0.5,1.0
Kendall Marshall,PHI,30,6,13.3,3.7,2.4,1.4,3.9,.364,0.5,1.6,.327,.432,0.3,0.4,.692,0.1,0.9,0.5,0.1,1.4,1.0
Jarell Martin,MEM,27,0,14.1,5.7,0.6,2.0,4.3,.466,0.0,0.1,.000,.466,1.7,2.3,.726,1.4,1.7,0.3,0.3,0.7,2.1
Kevin Martin,TOT,55,13,19.9,9.3,1.1,2.8,7.6,.372,0.9,2.5,.360,.431,2.8,3.1,.890,0.3,1.7,0.5,0.1,1.0,1.5
Kevin Martin,MIN,39,12,21.4,10.6,1.2,3.2,8.6,.377,1.0,2.6,.369,.434,3.2,3.6,.880,0.3,1.8,0.4,0.0,1.1,1.7
Kevin Martin,SAS,16,1,16.3,6.2,0.8,1.9,5.3,.353,0.7,2.1,.333,.418,1.8,1.9,.933,0.3,1.6,0.6,0.1,0.8,0.9
Wesley Matthews,DAL,78,78,33.9,12.5,1.9,4.2,10.9,.388,2.4,6.7,.360,.498,1.6,1.9,.863,0.3,2.7,1.0,0.2,1.0,2.3
O.J. Mayo,MIL,41,24,26.6,7.8,2.9,2.9,7.8,.371,1.3,4.0,.321,.452,0.8,1.0,.775,0.3,2.2,1.2,0.2,1.8,3.1
Luc Mbah a Moute,LAC,75,61,17.0,3.1,0.4,1.3,2.8,.454,0.2,0.5,.325,.486,0.4,0.8,.526,0.8,1.5,0.6,0.3,0.5,1.3
James Michael McAdoo,GSW,41,1,6.4,2.9,0.4,1.1,2.0,.536,0.0,0.0,.500,.542,0.6,1.2,.531,0.7,0.7,0.2,0.2,0.4,1.0
Ray McCallum,TOT,41,6,11.6,3.3,1.5,1.3,3.6,.377,0.4,1.0,.357,.428,0.3,0.4,.800,0.2,1.0,0.3,0.2,0.6,0.7
Ray McCallum,SAS,31,3,8.3,2.2,1.1,0.9,2.2,.403,0.2,0.5,.313,.440,0.3,0.3,.900,0.2,0.8,0.2,0.1,0.4,0.5
Ray McCallum,MEM,10,3,21.9,6.9,2.7,2.8,7.9,.354,1.0,2.6,.385,.418,0.3,0.5,.600,0.2,1.4,0.7,0.3,1.3,1.5
CJ McCollum,POR,80,80,34.8,20.8,4.3,8.0,17.9,.448,2.5,5.9,.417,.517,2.3,2.8,.827,0.6,2.7,1.2,0.3,2.5,2.3
T.J. McConnell,PHI,81,17,19.8,6.1,4.5,2.7,5.7,.470,0.4,1.1,.348,.503,0.3,0.5,.634,0.5,2.6,1.2,0.1,1.7,1.4
Chris McCullough,BRK,24,4,15.1,4.7,0.4,1.8,4.5,.404,0.5,1.4,.382,.463,0.5,1.0,.478,1.0,1.8,1.2,0.5,0.6,1.6
K.J. McDaniels,HOU,37,1,6.4,2.4,0.3,0.8,1.9,.403,0.2,0.7,.280,.451,0.6,0.8,.800,0.4,0.7,0.2,0.2,0.5,0.8
Doug McDermott,CHI,81,4,23.0,9.4,0.7,3.6,8.0,.452,1.4,3.2,.425,.537,0.9,1.0,.857,0.5,2.0,0.2,0.1,0.7,1.6
Mitch McGary,OKC,20,0,3.6,1.3,0.2,0.6,1.2,.478,0.0,0.2,.000,.478,0.2,0.5,.400,0.2,0.7,0.1,0.1,0.4,0.5
JaVale McGee,DAL,34,2,10.9,5.1,0.1,2.3,3.9,.575,0.0,0.0,.000,.575,0.5,1.1,.500,1.6,2.4,0.1,0.8,0.6,1.4
Ben McLemore,SAC,68,53,21.2,7.8,1.2,2.9,6.7,.429,1.0,2.7,.362,.502,1.1,1.5,.718,0.5,1.7,0.8,0.1,1.5,2.1
Jordan McRae,TOT,22,1,8.9,4.5,1.1,1.5,3.5,.436,0.5,1.0,.455,.500,1.0,1.3,.750,0.2,0.7,0.1,0.0,0.7,0.8
Jordan McRae,PHO,7,0,11.7,5.3,1.4,1.6,3.7,.423,0.4,1.6,.273,.481,1.7,2.1,.800,0.3,0.9,0.4,0.0,0.9,1.0
Jordan McRae,CLE,15,1,7.5,4.1,1.0,1.5,3.5,.442,0.5,0.7,.636,.510,0.6,0.9,.692,0.1,0.7,0.0,0.1,0.6,0.7
Josh McRoberts,MIA,42,1,14.2,3.6,1.9,1.3,3.5,.372,0.3,1.2,.245,.412,0.7,1.0,.700,0.5,2.0,0.4,0.2,0.7,1.6
Jodie Meeks,DET,3,0,14.3,7.3,1.0,2.3,6.7,.350,1.3,3.0,.444,.450,1.3,1.3,1.000,0.3,1.3,0.0,0.0,0.3,0.7
Salah Mejri,DAL,34,6,11.7,3.7,0.3,1.4,2.3,.628,0.0,0.0,.000,.628,0.8,1.4,.587,1.2,2.4,0.2,1.1,0.7,1.6
Jordan Mickey,BOS,16,0,3.6,1.3,0.1,0.5,1.4,.364,0.0,0.0,,.364,0.3,0.6,.500,0.4,0.4,0.0,0.7,0.1,0.3
Khris Middleton,MIL,79,79,36.1,18.2,4.2,6.4,14.5,.444,1.8,4.6,.396,.507,3.5,3.9,.888,0.6,3.3,1.7,0.2,2.3,2.6
C.J. Miles,IND,64,24,22.9,11.8,1.0,4.0,9.9,.409,2.2,6.0,.367,.521,1.5,1.9,.750,0.4,2.3,0.8,0.5,1.1,2.2
Andre Miller,TOT,39,4,11.8,3.7,2.2,1.5,2.7,.557,0.1,0.2,.250,.566,0.6,0.8,.750,0.3,1.0,0.4,0.0,0.9,1.2
Andre Miller,MIN,26,0,10.8,3.4,2.2,1.4,2.2,.621,0.0,0.2,.250,.629,0.6,0.7,.789,0.2,0.7,0.3,0.0,1.0,1.2
Andre Miller,SAS,13,4,13.9,4.3,2.2,1.8,3.7,.479,0.1,0.3,.250,.490,0.7,1.0,.692,0.5,1.6,0.5,0.0,0.9,1.1
Mike Miller,DEN,47,2,7.9,1.3,0.9,0.5,1.3,.355,0.4,1.1,.365,.508,0.0,0.0,,0.1,1.0,0.3,0.1,0.4,1.1
Patty Mills,SAS,81,3,20.5,8.5,2.8,3.2,7.6,.425,1.5,4.0,.384,.525,0.6,0.7,.810,0.3,1.6,0.7,0.1,0.9,1.3
Elijah Millsap,UTA,20,0,8.7,1.8,1.0,0.6,2.0,.282,0.1,0.6,.083,.295,0.7,0.9,.722,0.3,1.5,0.4,0.2,0.5,1.7
Paul Millsap,ATL,81,81,32.7,17.1,3.3,6.2,13.2,.470,0.9,2.9,.319,.505,3.8,5.0,.757,2.4,6.6,1.8,1.7,2.4,2.9
Nikola Mirotić,CHI,66,38,24.9,11.8,1.5,3.8,9.2,.407,2.0,5.2,.390,.518,2.2,2.7,.807,0.9,4.6,0.9,0.7,1.5,2.3
Nazr Mohammed,OKC,5,0,3.8,1.6,0.0,0.6,1.0,.600,0.0,0.0,,.600,0.4,0.4,1.000,0.2,0.6,0.0,0.0,0.6,0.8
Greg Monroe,MIL,79,67,29.3,15.3,2.3,6.2,11.9,.522,0.0,0.0,.000,.522,2.9,3.9,.740,2.8,6.1,0.9,0.8,1.6,2.1
Luis Montero,POR,12,0,3.5,1.2,0.1,0.4,1.6,.263,0.1,0.8,.111,.289,0.3,0.3,.750,0.0,0.3,0.0,0.0,0.3,0.1
E'Twaun Moore,CHI,59,22,21.4,7.5,1.7,3.2,6.6,.481,0.8,1.8,.452,.541,0.4,0.6,.629,0.3,1.9,0.6,0.3,0.9,1.7
Eric Moreland,SAC,8,0,6.0,1.0,0.1,0.4,0.8,.500,0.0,0.0,,.500,0.3,0.5,.500,0.4,1.0,0.0,0.5,0.4,0.5
Marcus Morris,DET,80,80,35.7,14.1,2.5,5.1,11.8,.434,1.4,3.7,.362,.491,2.5,3.4,.749,1.1,3.9,0.8,0.3,1.8,2.1
Markieff Morris,TOT,64,45,25.5,12.0,1.9,4.8,11.2,.425,0.7,2.4,.303,.458,1.7,2.3,.735,1.1,4.4,0.9,0.5,2.1,2.9
Markieff Morris,PHO,37,24,24.8,11.6,2.4,4.6,11.6,.397,0.6,2.1,.289,.422,1.8,2.5,.717,1.2,4.1,0.9,0.5,2.4,2.8
Markieff Morris,WAS,27,21,26.4,12.4,1.4,5.0,10.6,.467,0.9,2.9,.316,.510,1.6,2.0,.764,1.1,4.7,0.9,0.6,1.7,3.0
Anthony Morrow,OKC,68,6,13.6,5.6,0.4,2.0,4.9,.408,1.2,3.0,.387,.527,0.4,0.6,.744,0.1,0.8,0.3,0.1,0.3,0.9
Donatas Motiejūnas,HOU,37,22,14.8,6.2,1.1,2.4,5.5,.439,0.4,1.5,.281,.478,0.9,1.4,.642,1.0,1.9,0.5,0.1,1.2,1.9
Timofey Mozgov,CLE,76,48,17.4,6.3,0.4,2.7,4.7,.565,0.0,0.1,.143,.567,0.9,1.3,.716,1.4,3.0,0.3,0.8,0.9,2.1
Emmanuel Mudiay,DEN,68,66,30.4,12.8,5.5,4.8,13.3,.364,1.1,3.4,.319,.404,2.1,3.1,.670,0.5,2.9,1.0,0.5,3.2,2.1
Shabazz Muhammad,MIN,82,0,20.5,10.5,0.6,3.9,8.3,.465,0.5,1.9,.289,.498,2.3,3.0,.764,1.2,2.0,0.3,0.1,0.9,1.1
Xavier Munford,MEM,14,0,17.4,5.7,1.6,2.3,5.5,.416,0.6,1.6,.391,.474,0.5,1.0,.500,0.2,2.0,0.9,0.2,1.1,1.8
Mike Muscala,ATL,60,0,9.4,3.3,0.6,1.3,2.5,.500,0.2,0.7,.308,.539,0.5,0.7,.795,0.6,1.3,0.2,0.5,0.5,1.2
Larry Nance,LAL,63,22,20.1,5.5,0.7,2.5,4.8,.527,0.0,0.2,.100,.528,0.5,0.7,.681,1.6,3.3,0.9,0.4,0.7,2.0
Shabazz Napier,ORL,55,0,10.9,3.7,1.8,1.2,3.7,.338,0.6,1.9,.327,.423,0.6,0.8,.733,0.2,0.8,0.4,0.0,0.8,0.7
Gary Neal,WAS,40,2,20.2,9.8,1.2,3.8,8.1,.465,1.0,2.5,.410,.528,1.2,1.4,.855,0.3,1.8,0.5,0.0,0.7,1.4
Jameer Nelson,DEN,39,15,26.6,7.7,4.9,2.9,7.9,.368,1.1,3.7,.299,.438,0.8,0.9,.857,0.5,2.5,0.6,0.1,1.7,2.6
Raul Neto,UTA,81,53,18.5,5.9,2.1,2.2,5.2,.431,0.8,2.0,.395,.507,0.6,0.9,.743,0.2,1.3,0.8,0.0,1.3,1.5
Andrew Nicholson,ORL,56,0,14.7,6.9,0.4,2.6,5.5,.471,0.7,2.0,.360,.537,0.9,1.2,.785,0.6,3.0,0.2,0.4,0.7,1.2
Joakim Noah,CHI,29,2,21.9,4.3,3.8,1.8,4.6,.383,0.0,0.0,.000,.383,0.8,1.6,.489,3.0,5.8,0.6,1.0,1.8,2.7
Nerlens Noel,PHI,67,62,29.3,11.1,1.8,4.6,8.8,.521,0.0,0.0,.500,.522,2.0,3.4,.590,2.3,5.8,1.8,1.5,2.4,2.9
Lucas Nogueira,TOR,29,1,7.8,2.2,0.2,1.0,1.5,.636,0.0,0.1,.333,.648,0.3,0.5,.533,0.6,1.0,0.4,0.4,0.4,1.0
Steve Novak,TOT,10,0,4.4,2.4,0.0,0.8,1.8,.444,0.7,1.5,.467,.639,0.1,0.1,1.000,0.0,0.5,0.0,0.0,0.1,0.3
Steve Novak,OKC,7,0,3.4,2.4,0.0,0.9,1.7,.500,0.7,1.3,.556,.708,0.0,0.0,,0.0,0.6,0.0,0.0,0.1,0.1
Steve Novak,MIL,3,0,6.7,2.3,0.0,0.7,2.0,.333,0.7,2.0,.333,.500,0.3,0.3,1.000,0.0,0.3,0.0,0.0,0.0,0.7
Dirk Nowitzki,DAL,75,75,31.5,18.3,1.8,6.6,14.8,.448,1.7,4.6,.368,.504,3.3,3.7,.893,0.7,5.8,0.7,0.7,1.1,2.1
Jusuf Nurkić,DEN,32,3,17.1,8.2,1.3,3.2,7.6,.417,0.0,0.1,.000,.417,1.9,3.1,.616,2.0,3.4,0.8,1.4,1.7,2.8
J.J. O'Brien,UTA,2,0,3.0,0.0,0.0,0.0,0.5,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.5,0.5,0.0,0.0,0.5
Johnny O'Bryant,MIL,66,4,13.0,3.0,0.5,1.3,3.2,.411,0.0,0.0,1.000,.414,0.4,0.6,.675,1.0,1.7,0.3,0.1,0.5,1.5
Kyle O'Quinn,NYK,65,1,11.8,4.8,1.1,2.0,4.2,.476,0.1,0.3,.227,.485,0.7,0.9,.767,1.2,2.7,0.3,0.8,0.9,1.6
Jahlil Okafor,PHI,53,48,30.0,17.5,1.2,7.5,14.7,.508,0.0,0.1,.167,.509,2.5,3.7,.686,2.3,4.7,0.4,1.2,2.3,2.6
Victor Oladipo,ORL,72,52,33.0,16.0,3.9,5.9,13.5,.438,1.4,3.9,.348,.489,2.8,3.4,.830,0.7,4.1,1.6,0.8,2.1,2.4
Kelly Olynyk,BOS,69,8,20.2,10.0,1.5,3.7,8.1,.455,1.2,3.0,.405,.531,1.4,1.9,.750,1.0,3.0,0.8,0.5,1.1,2.4
Kelly Oubre,WAS,63,9,10.7,3.7,0.2,1.4,3.3,.427,0.4,1.3,.316,.486,0.5,0.8,.633,0.4,1.7,0.3,0.1,0.5,1.6
Zaza Pachulia,DAL,76,69,26.4,8.6,1.7,2.9,6.2,.466,0.0,0.0,.000,.466,2.8,3.6,.768,3.3,6.2,0.8,0.3,1.6,2.4
Kostas Papanikolaou,DEN,26,6,11.3,2.6,0.6,0.9,2.5,.364,0.4,1.2,.313,.439,0.3,0.5,.643,0.3,1.2,0.5,0.2,0.8,0.9
Jabari Parker,MIL,76,72,31.7,14.1,1.7,5.8,11.8,.493,0.1,0.5,.257,.498,2.3,3.0,.768,1.6,3.6,0.9,0.4,1.5,2.0
Tony Parker,SAS,72,72,27.5,11.9,5.3,4.9,9.9,.493,0.4,0.9,.415,.512,1.8,2.4,.760,0.2,2.2,0.8,0.2,1.8,1.6
Chandler Parsons,DAL,61,51,29.5,13.7,2.8,5.2,10.7,.492,1.7,4.1,.414,.571,1.5,2.2,.684,0.5,4.2,0.8,0.3,1.6,1.9
Lamar Patterson,ATL,35,0,11.3,2.4,1.1,0.8,2.3,.350,0.3,1.4,.245,.425,0.5,0.6,.727,0.1,1.3,0.3,0.1,0.7,1.3
Patrick Patterson,TOR,79,0,25.6,6.9,1.2,2.6,6.2,.414,1.3,3.7,.362,.521,0.4,0.4,.853,1.0,3.4,0.7,0.4,0.8,1.6
Chris Paul,LAC,74,74,32.7,19.5,10.0,7.0,15.1,.462,1.6,4.4,.371,.517,4.0,4.4,.896,0.5,3.7,2.1,0.2,2.6,2.5
Adreian Payne,MIN,52,2,9.3,2.5,0.6,1.0,2.8,.366,0.2,0.6,.281,.397,0.3,0.5,.654,0.4,1.8,0.3,0.2,0.7,1.5
Cameron Payne,OKC,57,1,12.2,5.0,1.9,2.0,4.9,.410,0.6,1.9,.324,.475,0.3,0.4,.792,0.2,1.3,0.6,0.1,0.8,1.4
Elfrid Payton,ORL,73,69,29.4,10.7,6.4,4.4,10.0,.436,0.4,1.3,.326,.456,1.5,2.6,.589,1.1,2.5,1.2,0.3,2.4,2.2
Nikola Peković,MIN,12,3,13.0,4.5,0.9,1.6,4.2,.380,0.0,0.0,,.380,1.3,1.7,.800,0.6,1.2,0.1,0.0,0.8,1.8
Kendrick Perkins,NOP,37,5,14.6,2.5,0.8,1.1,2.0,.533,0.0,0.0,,.533,0.3,0.7,.440,0.7,2.8,0.3,0.3,1.1,1.7
Paul Pierce,LAC,68,38,18.1,6.1,1.0,2.1,5.8,.363,1.1,3.6,.310,.457,0.8,1.0,.818,0.2,2.6,0.5,0.3,0.9,1.9
Tibor Pleiß,UTA,12,0,6.8,2.0,0.2,0.9,2.1,.440,0.0,0.2,.000,.440,0.2,0.2,1.000,0.5,0.8,0.1,0.2,0.7,1.6
Mason Plumlee,POR,82,82,25.4,9.1,2.8,3.3,6.3,.516,0.0,0.0,.000,.516,2.6,4.1,.642,2.5,5.2,0.8,1.0,1.9,3.1
Miles Plumlee,MIL,61,14,14.3,5.1,0.3,2.3,3.8,.601,0.0,0.0,,.601,0.6,1.0,.576,1.5,2.3,0.3,0.8,0.7,1.2
Otto Porter,WAS,75,73,30.3,11.6,1.6,4.5,9.6,.473,1.3,3.6,.367,.541,1.3,1.7,.754,1.3,3.9,1.4,0.4,0.9,2.2
Bobby Portis,CHI,62,4,17.8,7.0,0.8,3.0,7.0,.427,0.3,0.8,.308,.445,0.8,1.1,.727,2.0,3.5,0.4,0.4,0.9,1.6
Kristaps Porziņģis,NYK,72,72,28.4,14.3,1.3,5.2,12.3,.421,1.1,3.4,.333,.467,2.8,3.3,.838,1.8,5.5,0.7,1.9,1.7,2.8
Dwight Powell,DAL,69,2,14.4,5.8,0.6,2.1,4.3,.493,0.0,0.2,.125,.497,1.5,2.1,.739,1.2,2.7,0.5,0.3,0.6,1.7
Norman Powell,TOR,49,24,14.8,5.6,1.0,2.0,4.7,.424,0.7,1.8,.404,.502,0.9,1.1,.811,0.3,1.9,0.6,0.2,0.7,1.2
Phil Pressey,TOT,23,0,12.3,3.3,3.3,1.3,3.4,.385,0.2,0.8,.222,.410,0.6,1.1,.520,0.1,1.2,0.8,0.2,1.4,1.2
Phil Pressey,PHI,14,0,12.1,3.9,3.3,1.5,3.9,.382,0.3,0.9,.308,.418,0.6,1.3,.500,0.0,1.6,0.8,0.1,1.4,1.0
Phil Pressey,PHO,9,0,12.6,2.4,3.2,1.0,2.6,.391,0.0,0.6,.000,.391,0.4,0.8,.571,0.3,0.6,0.8,0.3,1.6,1.6
Ronnie Price,PHO,62,18,19.5,5.3,2.4,1.9,4.9,.384,1.1,3.2,.347,.497,0.5,0.7,.756,0.4,1.2,1.2,0.2,1.1,2.6
Pablo Prigioni,LAC,59,3,13.9,2.5,2.2,0.9,2.5,.374,0.5,1.6,.295,.469,0.1,0.1,.875,0.6,1.3,0.9,0.0,0.8,1.4
Tayshaun Prince,MIN,77,44,19.0,2.9,0.9,1.3,3.0,.445,0.1,0.3,.174,.454,0.2,0.2,.684,0.4,1.5,0.5,0.2,0.4,0.8
Julius Randle,LAL,81,60,28.2,11.3,1.8,4.4,10.3,.429,0.1,0.4,.278,.435,2.4,3.3,.715,2.1,8.1,0.7,0.4,1.8,3.0
Zach Randolph,MEM,68,53,29.6,15.3,2.1,6.3,13.3,.475,0.1,0.4,.231,.479,2.5,3.2,.796,2.6,5.1,0.6,0.2,1.5,2.1
J.J. Redick,LAC,75,75,28.0,16.3,1.4,5.6,11.7,.480,2.7,5.6,.475,.593,2.4,2.7,.888,0.1,1.7,0.6,0.1,1.0,1.8
Willie Reed,BRK,39,2,10.9,4.7,0.3,1.9,3.4,.571,0.0,0.0,,.571,0.8,1.4,.545,1.3,1.9,0.2,0.8,0.4,1.2
Josh Richardson,MIA,52,2,21.3,6.6,1.4,2.4,5.2,.452,1.0,2.2,.461,.550,0.8,1.2,.667,0.4,1.7,0.7,0.5,0.7,2.1
Austin Rivers,LAC,67,7,21.9,8.9,1.5,3.4,7.7,.438,0.9,2.8,.335,.498,1.2,1.7,.681,0.3,1.6,0.7,0.1,0.9,2.0
Andre Roberson,OKC,70,70,22.2,4.8,0.7,1.9,3.9,.496,0.5,1.5,.311,.555,0.5,0.8,.611,1.1,2.5,0.8,0.6,0.5,1.9
Brian Roberts,TOT,51,0,9.2,4.0,1.1,1.5,3.2,.448,0.3,0.8,.357,.494,0.8,0.9,.894,0.1,0.7,0.2,0.0,0.5,0.7
Brian Roberts,CHO,30,0,11.1,4.8,1.3,1.7,3.8,.443,0.3,0.9,.333,.483,1.1,1.2,.919,0.1,0.8,0.2,0.0,0.5,0.8
Brian Roberts,POR,21,0,6.5,2.9,0.8,1.1,2.4,.460,0.3,0.7,.400,.520,0.4,0.5,.800,0.1,0.5,0.1,0.0,0.3,0.6
Glenn Robinson,IND,45,4,11.3,3.8,0.6,1.4,3.4,.430,0.3,0.8,.378,.477,0.6,0.9,.692,0.3,1.2,0.4,0.2,0.4,0.5
Nate Robinson,NOP,2,1,11.5,0.0,2.0,0.0,0.5,.000,0.0,0.5,.000,.000,0.0,0.0,,0.0,0.0,0.5,0.0,0.0,2.5
Thomas Robinson,BRK,71,7,12.9,4.3,0.6,1.8,4.1,.447,0.0,0.0,.000,.447,0.7,1.5,.431,1.9,3.1,0.5,0.5,1.0,1.6
Rajon Rondo,SAC,72,72,35.2,11.9,11.7,4.9,10.9,.454,0.9,2.4,.365,.494,1.2,2.1,.580,1.1,5.0,2.0,0.1,3.9,2.4
Derrick Rose,CHI,66,66,31.8,16.4,4.7,6.8,15.9,.427,0.7,2.3,.293,.448,2.2,2.7,.793,0.7,2.7,0.7,0.2,2.7,1.3
Terrence Ross,TOR,73,7,23.9,9.9,0.8,3.7,8.6,.431,1.8,4.6,.386,.536,0.7,0.8,.790,0.3,2.2,0.7,0.3,0.6,1.6
Terry Rozier,BOS,39,0,8.0,1.8,0.9,0.7,2.7,.274,0.2,0.7,.222,.302,0.2,0.3,.800,0.6,1.0,0.2,0.0,0.5,0.6
Ricky Rubio,MIN,76,76,30.6,10.1,8.7,2.9,7.7,.374,0.8,2.5,.326,.427,3.5,4.1,.847,0.5,3.8,2.1,0.1,2.5,2.6
Damjan Rudež,MIN,33,0,8.4,2.3,0.3,0.8,1.9,.403,0.5,1.5,.340,.540,0.2,0.2,1.000,0.2,0.5,0.1,0.0,0.4,1.0
Brandon Rush,GSW,72,25,14.7,4.2,0.8,1.5,3.6,.427,0.9,2.2,.414,.552,0.3,0.4,.643,0.3,2.2,0.3,0.3,0.5,0.8
D'Angelo Russell,LAL,80,48,28.2,13.2,3.3,4.9,12.0,.410,1.6,4.6,.351,.478,1.8,2.4,.737,0.6,2.8,1.2,0.2,2.5,1.8
Robert Sacre,LAL,25,1,12.8,3.5,0.6,1.2,3.0,.413,0.0,0.0,,.413,1.0,1.5,.658,1.3,1.6,0.2,0.4,0.5,1.7
JaKarr Sampson,TOT,73,40,15.9,5.1,0.6,1.9,4.3,.442,0.2,0.9,.222,.464,1.1,1.7,.656,0.6,2.0,0.3,0.5,1.0,1.9
JaKarr Sampson,PHI,47,18,14.7,5.1,0.6,1.8,4.3,.426,0.1,0.7,.176,.441,1.3,2.1,.639,0.6,2.1,0.2,0.3,1.1,1.9
JaKarr Sampson,DEN,26,22,18.0,5.2,0.6,2.1,4.4,.470,0.3,1.1,.276,.504,0.7,1.0,.720,0.6,1.7,0.5,0.7,0.7,2.0
Dennis Schröder,ATL,80,6,20.3,11.0,4.4,4.1,9.8,.421,1.0,3.0,.322,.471,1.8,2.3,.791,0.3,2.2,0.9,0.1,2.3,1.7
Luis Scola,TOR,76,76,21.5,8.7,0.9,3.5,7.9,.450,0.9,2.1,.404,.504,0.8,1.1,.726,1.1,3.6,0.6,0.4,0.9,2.3
Mike Scott,ATL,75,0,15.3,6.2,1.0,2.3,5.0,.468,0.8,2.1,.392,.551,0.7,0.8,.794,0.7,2.0,0.3,0.2,0.6,1.4
