Player,Team,GP,MP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,STL,BLK,TOV,PF,ORtg,DRtg
Tim Frazier,NOP,16,469,22.2,12.7,8.0,17.9,.450,1.4,3.3,.419,4.8,6.2,.763,1.6,5.9,2.4,0.1,4.0,4.4,111,109
Jimmer Fredette,TOT,6,18,25.0,2.8,5.6,13.9,.400,2.8,5.6,.500,11.1,13.9,.800,0.0,0.0,2.8,0.0,5.6,5.6,94,111
Jimmer Fredette,NOP,4,13,7.6,3.8,3.8,15.3,.250,0.0,3.8,.000,0.0,0.0,,0.0,0.0,3.8,0.0,3.8,3.8,51,109
Jimmer Fredette,NYK,2,5,72.0,0.0,10.3,10.3,1.000,10.3,10.3,1.000,41.1,51.4,.800,0.0,0.0,0.0,0.0,10.3,10.3,151,116
Channing Frye,TOT,70,1200,17.9,3.0,6.4,14.6,.438,3.8,9.9,.387,1.3,1.5,.857,1.5,8.4,1.2,1.2,1.8,5.3,113,106
Channing Frye,ORL,44,754,15.2,3.0,5.4,12.3,.435,3.2,8.0,.397,1.3,1.4,.905,1.5,7.8,1.4,1.3,2.0,4.7,111,107
Channing Frye,CLE,26,446,22.6,3.0,8.2,18.6,.441,5.0,13.2,.377,1.3,1.6,.786,1.4,9.3,0.9,0.9,1.5,6.5,117,104
Danilo Gallinari,DEN,53,1839,28.2,3.7,7.8,19.1,.410,2.4,6.5,.364,10.2,11.8,.868,1.4,6.2,1.1,0.5,2.1,2.4,120,111
Langston Galloway,NYK,82,2033,15.8,5.2,5.8,14.9,.393,1.9,5.7,.344,2.2,2.9,.754,1.1,6.2,1.9,0.6,1.5,4.5,105,108
Kevin Garnett,MIN,38,556,11.1,5.6,4.9,10.4,.470,0.0,0.1,.000,1.3,1.9,.667,1.4,12.2,2.5,0.9,1.5,6.3,107,105
Marc Gasol,MEM,52,1791,24.7,5.6,9.4,20.3,.464,0.1,0.1,.667,5.8,7.0,.829,1.7,8.7,1.4,2.0,3.4,4.1,105,106
Pau Gasol,CHI,72,2291,26.0,6.4,10.2,21.8,.469,0.5,1.5,.348,5.0,6.3,.792,3.4,14.0,0.9,3.2,3.6,3.2,107,101
Rudy Gay,SAC,70,2379,24.3,2.4,9.4,20.3,.463,1.5,4.3,.344,4.0,5.1,.780,2.1,7.1,2.0,1.0,2.8,3.7,104,108
Alonzo Gee,NOP,73,1632,9.9,2.2,4.0,7.7,.518,0.5,1.8,.283,1.3,2.0,.667,1.8,5.6,1.9,0.4,1.7,5.1,108,110
Paul George,IND,81,2819,33.0,5.8,10.7,25.5,.418,3.7,10.0,.371,8.0,9.3,.860,1.4,8.5,2.7,0.5,4.7,4.1,106,101
Taj Gibson,CHI,73,1936,16.2,2.7,6.8,12.9,.526,0.0,0.1,.000,2.6,3.8,.692,5.3,7.7,1.2,2.0,2.0,4.7,115,106
Manu Ginóbili,SAS,58,1134,25.1,8.0,8.9,19.6,.453,3.2,8.1,.391,4.1,5.1,.813,1.2,5.4,3.0,0.5,4.5,4.5,107,98
Rudy Gobert,UTA,61,1932,15.2,2.5,5.4,9.7,.559,0.0,0.0,,4.4,7.7,.569,5.7,12.6,1.2,3.7,3.1,4.5,112,99
Drew Gooden,WAS,30,305,13.1,2.1,5.3,16.5,.320,1.1,6.6,.171,1.4,2.2,.643,4.5,9.1,1.3,1.8,2.1,6.4,85,104
Archie Goodwin,PHO,57,1114,22.1,5.2,7.7,18.5,.417,1.0,4.3,.232,5.7,8.4,.674,1.2,5.0,1.2,0.6,4.4,3.7,95,111
Aaron Gordon,ORL,78,1863,19.3,3.4,7.4,15.5,.473,1.1,3.8,.296,3.5,5.2,.668,4.1,9.5,1.6,1.5,1.8,4.1,114,105
Eric Gordon,NOP,45,1481,23.0,4.1,7.7,18.5,.418,3.8,9.8,.384,3.7,4.2,.888,0.3,3.0,1.4,0.5,2.4,3.3,108,113
Marcin Gortat,WAS,75,2256,21.9,2.3,9.4,16.5,.567,0.0,0.0,.000,3.2,4.5,.705,4.8,11.2,1.0,2.1,2.6,4.2,114,104
Andrew Goudelock,HOU,8,50,21.6,3.9,8.9,19.7,.450,1.0,8.9,.111,3.0,3.9,.750,1.0,1.0,5.9,2.0,6.9,3.9,83,103
Jerami Grant,PHI,77,2066,17.8,3.2,6.0,14.2,.419,0.8,3.5,.240,5.0,7.6,.658,2.3,6.2,1.3,3.0,2.6,5.1,100,108
Jerian Grant,NYK,76,1265,17.3,7.2,6.3,15.9,.394,0.9,4.1,.220,3.9,5.0,.780,0.9,4.9,2.0,0.4,3.5,3.9,97,108
Danny Green,SAS,79,2062,14.2,3.5,5.2,13.9,.376,2.9,8.7,.332,0.8,1.1,.739,1.2,6.3,2.0,1.6,1.9,3.5,99,99
Draymond Green,GSW,81,2808,19.5,10.3,6.9,14.1,.490,1.7,4.4,.388,3.9,5.7,.696,2.3,10.9,2.0,1.9,4.5,4.1,115,100
Erick Green,TOT,9,42,16.2,3.7,6.2,16.2,.385,1.2,6.2,.200,2.5,2.5,1.000,3.7,3.7,1.2,0.0,0.0,5.0,117,109
Erick Green,DEN,3,7,0.0,7.2,0.0,7.2,.000,0.0,7.2,.000,0.0,0.0,,0.0,7.2,0.0,0.0,0.0,0.0,53,114
Erick Green,UTA,6,35,19.6,3.0,7.5,18.1,.417,1.5,6.0,.250,3.0,3.0,1.000,4.5,3.0,1.5,0.0,0.0,6.0,123,108
Gerald Green,MIA,69,1557,20.3,1.8,7.6,19.3,.392,2.8,8.6,.323,2.4,3.0,.783,0.8,4.5,1.3,0.6,1.5,4.1,99,107
JaMychal Green,MEM,78,1446,20.6,2.4,8.2,17.6,.465,0.5,1.6,.333,3.7,4.9,.752,4.9,8.3,1.6,1.2,3.0,6.7,105,107
Jeff Green,TOT,80,2253,21.3,3.1,8.0,18.7,.430,1.5,4.8,.315,3.7,5.0,.745,1.7,5.8,1.3,0.9,2.1,3.7,103,109
Jeff Green,MEM,53,1544,21.5,3.3,8.0,18.6,.431,1.4,4.5,.309,4.1,5.2,.800,1.8,6.2,1.3,0.6,2.3,3.4,104,110
Jeff Green,LAC,27,709,20.7,2.8,8.1,18.9,.427,1.8,5.4,.325,2.8,4.6,.615,1.3,5.1,1.3,1.5,1.7,4.4,100,106
Blake Griffin,LAC,35,1170,32.1,7.3,12.9,25.8,.499,0.3,0.8,.333,6.0,8.3,.727,2.2,10.4,1.2,0.7,3.6,4.1,108,103
Jorge Gutiérrez,CHO,12,63,17.5,13.5,4.8,8.8,.545,0.0,1.6,.000,8.0,8.8,.909,0.0,5.6,2.4,0.0,4.8,2.4,124,105
P.J. Hairston,TOT,66,1313,15.8,1.5,5.6,15.7,.355,2.7,9.3,.290,1.9,2.5,.781,1.0,5.7,1.2,0.4,1.6,5.3,93,108
P.J. Hairston,CHO,48,938,15.3,1.6,5.3,14.8,.359,2.9,9.2,.314,1.8,2.2,.810,1.0,5.9,1.3,0.4,1.3,5.7,97,107
P.J. Hairston,MEM,18,375,17.0,1.2,6.3,18.1,.348,2.2,9.5,.232,2.2,3.0,.727,1.0,5.4,1.1,0.5,2.3,4.3,86,111
Jordan Hamilton,NOP,11,304,20.4,4.1,8.0,18.9,.422,2.1,7.3,.289,2.3,3.4,.667,2.0,8.2,1.3,0.5,2.8,3.9,98,110
Tyler Hansbrough,CHO,44,343,15.2,1.2,4.7,10.4,.451,0.3,0.4,.667,5.6,9.5,.585,5.9,7.2,1.8,1.0,1.8,8.0,113,104
Tim Hardaway,ATL,51,864,18.6,2.9,6.5,15.2,.430,2.7,8.1,.338,2.9,3.2,.893,0.4,4.5,1.2,0.4,1.3,2.7,110,106
James Harden,HOU,82,3125,37.4,9.6,11.2,25.4,.439,3.7,10.3,.359,11.3,13.2,.860,1.0,6.9,2.2,0.8,5.9,3.6,115,108
Maurice Harkless,POR,78,1457,17.1,2.3,6.7,14.1,.474,1.3,4.8,.279,2.4,3.8,.622,3.5,6.1,1.7,1.2,2.1,4.3,110,108
Justin Harper,DET,5,35,18.7,0.0,5.8,14.4,.400,5.8,13.0,.444,1.4,2.9,.500,0.0,1.4,1.4,0.0,2.9,4.3,100,110
Montrezl Harrell,HOU,39,379,18.2,2.2,7.5,11.7,.644,0.0,0.1,.000,3.1,6.0,.522,3.2,5.2,1.4,1.4,2.2,6.2,119,110
Devin Harris,DAL,64,1280,19.4,4.7,6.6,14.9,.447,2.1,6.3,.329,4.0,5.6,.721,0.7,4.8,2.4,0.5,2.6,4.9,107,107
Gary Harris,DEN,76,2439,19.2,3.0,7.4,15.7,.469,2.2,6.1,.354,2.2,2.7,.820,1.1,3.4,2.0,0.4,2.0,2.9,110,111
Joe Harris,CLE,5,15,10.3,6.9,3.4,13.7,.250,3.4,13.7,.250,0.0,0.0,,0.0,10.3,0.0,0.0,3.4,3.4,81,107
Tobias Harris,TOT,76,2513,22.3,3.4,8.3,17.7,.469,1.6,4.8,.335,4.0,4.9,.831,1.9,8.3,1.3,0.8,2.2,3.1,112,107
Tobias Harris,ORL,49,1610,20.8,3.1,7.8,16.8,.464,1.5,4.7,.311,3.7,4.8,.784,2.2,8.4,1.5,0.9,2.4,2.8,107,107
Tobias Harris,DET,27,903,25.0,3.9,9.3,19.5,.477,1.8,4.9,.375,4.6,5.0,.911,1.4,8.0,1.0,0.7,1.7,3.5,120,106
Aaron Harrison,CHO,21,93,9.7,1.1,2.7,10.3,.263,1.6,5.4,.300,2.7,6.5,.417,2.2,5.9,3.2,0.0,2.2,5.4,77,103
Udonis Haslem,MIA,37,260,11.6,2.8,4.5,12.0,.377,0.2,1.8,.111,2.4,3.2,.750,2.0,12.8,1.0,0.4,1.0,4.9,99,103
Spencer Hawes,CHO,57,1035,16.5,5.3,6.0,14.8,.405,1.8,4.9,.373,2.6,3.2,.831,2.5,9.4,1.1,1.3,2.8,5.4,103,104
Chuck Hayes,HOU,2,24,8.2,4.1,2.0,4.1,.500,0.0,0.0,,4.1,4.1,1.000,0.0,16.4,0.0,0.0,6.1,12.3,79,107
Gordon Hayward,UTA,80,2893,28.8,5.4,9.5,21.9,.433,2.6,7.5,.349,7.2,8.7,.824,1.1,6.1,1.7,0.5,3.7,3.3,110,105
Gerald Henderson,POR,72,1431,21.8,2.6,8.1,18.5,.439,1.7,4.8,.353,3.9,5.1,.767,1.0,6.3,1.4,0.7,2.4,3.0,104,109
John Henson,MIL,57,960,21.1,2.9,8.7,15.4,.564,0.0,0.1,.000,3.7,6.2,.590,4.6,7.1,1.0,5.8,3.4,7.0,108,105
Mario Hezonja,ORL,79,1413,16.9,3.9,6.4,14.8,.433,2.4,6.8,.349,1.7,1.9,.907,1.0,5.2,1.4,0.6,3.4,4.4,97,109
Roy Hibbert,LAL,81,1878,12.9,2.5,4.9,11.0,.443,0.0,0.1,.000,3.1,3.9,.807,3.5,7.1,0.9,2.9,2.0,6.7,105,110
J.J. Hickson,TOT,35,436,23.5,2.6,9.1,17.7,.516,0.0,0.1,.000,5.2,11.7,.447,4.4,10.6,1.7,1.6,2.9,5.4,102,105
J.J. Hickson,DEN,20,305,22.5,2.6,9.0,17.9,.505,0.0,0.0,,4.4,9.7,.458,3.6,10.7,1.6,2.0,2.6,5.8,101,105
J.J. Hickson,WAS,15,131,25.7,2.6,9.3,17.1,.543,0.0,0.4,.000,7.1,16.4,.432,6.3,10.4,1.9,0.7,3.3,4.5,104,104
Nenê Hilário,WAS,57,1094,23.4,4.3,9.3,17.1,.544,0.0,0.1,.000,4.8,8.2,.578,2.3,9.2,2.4,1.2,3.4,7.0,106,103
George Hill,IND,74,2524,17.6,5.1,6.4,14.5,.441,2.5,6.2,.408,2.2,3.0,.760,1.1,4.7,1.6,0.3,2.0,2.9,112,106
Jordan Hill,IND,73,1513,21.2,2.9,9.1,18.0,.506,0.0,0.0,.000,2.9,4.1,.712,5.1,9.7,1.2,1.2,3.0,5.1,106,102
Solomon Hill,IND,59,866,14.1,3.3,5.3,11.9,.447,1.4,4.2,.324,2.1,2.4,.857,2.2,7.3,2.1,0.6,1.9,3.9,110,103
Darrun Hilliard,DET,38,383,20.0,3.6,6.9,17.3,.397,2.5,6.6,.380,3.8,5.3,.725,0.7,5.3,1.2,0.1,2.5,3.7,103,108
Kirk Hinrich,TOT,46,631,10.9,5.8,3.9,10.2,.380,1.9,4.9,.387,1.2,1.3,.938,0.6,4.9,1.2,0.2,2.4,5.1,101,109
Kirk Hinrich,CHI,35,555,11.9,5.3,4.2,10.7,.398,2.1,5.1,.411,1.4,1.4,.938,0.6,4.6,1.2,0.1,2.4,5.7,103,110
Kirk Hinrich,ATL,11,76,3.3,9.1,1.3,7.2,.182,0.7,3.9,.167,0.0,0.0,,0.7,7.2,1.3,0.7,2.0,0.7,82,104
Jrue Holiday,NOP,65,1831,29.5,10.6,11.1,25.3,.439,2.4,7.0,.336,4.9,5.9,.843,0.7,4.6,2.4,0.6,4.5,4.0,105,109
Justin Holiday,TOT,53,773,15.4,3.6,5.7,14.7,.386,2.3,6.8,.343,1.7,2.4,.730,0.8,5.0,2.1,1.2,2.5,3.9,94,105
Justin Holiday,ATL,26,263,11.8,2.1,4.5,13.7,.329,1.9,8.5,.222,0.9,1.9,.500,0.8,4.3,2.4,0.8,2.4,3.9,77,103
Justin Holiday,CHI,27,510,17.3,4.4,6.3,15.2,.413,2.6,5.9,.433,2.2,2.7,.815,0.8,5.4,1.9,1.5,2.6,3.9,102,106
Ryan Hollins,TOT,37,460,13.8,1.1,5.5,8.8,.620,0.0,0.0,,2.9,4.7,.619,5.2,5.7,0.7,2.3,2.7,6.9,116,109
Ryan Hollins,WAS,5,48,8.1,0.0,4.1,7.1,.571,0.0,0.0,,0.0,0.0,,7.1,4.1,0.0,1.0,3.0,4.1,104,111
Ryan Hollins,MEM,32,412,14.5,1.2,5.6,9.0,.625,0.0,0.0,,3.2,5.2,.619,5.0,5.9,0.7,2.5,2.6,7.2,117,109
Rondae Hollis-Jefferson,BRK,29,615,13.7,3.5,5.2,11.3,.457,0.3,1.1,.286,3.0,4.3,.712,3.2,9.4,3.2,1.3,2.1,5.0,107,105
Richaun Holmes,PHI,51,702,20.0,2.3,8.0,15.5,.514,0.6,3.1,.182,3.6,5.2,.689,4.3,5.1,1.3,2.8,2.2,6.4,111,109
Rodney Hood,UTA,79,2541,23.9,4.4,8.5,20.2,.420,3.3,9.3,.359,3.6,4.2,.860,0.8,4.8,1.5,0.3,2.6,4.2,109,107
Al Horford,ATL,82,2631,23.5,4.9,9.9,19.7,.505,1.7,4.8,.344,1.9,2.4,.798,2.8,8.4,1.3,2.3,2.0,3.1,113,101
Dwight Howard,HOU,71,2280,21.0,2.1,8.0,12.9,.620,0.0,0.1,.000,5.0,10.2,.489,5.1,12.9,1.5,2.4,3.6,4.7,111,104
Marcelo Huertas,LAL,53,869,13.7,10.5,5.6,13.3,.422,0.9,3.5,.262,1.6,1.7,.931,1.0,4.2,1.5,0.4,4.6,4.4,95,114
Josh Huestis,OKC,5,55,12.6,0.0,4.5,10.8,.417,3.6,5.4,.667,0.0,3.6,.000,1.8,7.2,0.9,1.8,2.7,2.7,87,107
Kris Humphries,TOT,53,835,20.1,2.1,7.1,17.3,.410,2.0,6.3,.315,3.9,4.9,.798,3.3,9.4,0.9,1.3,2.2,5.5,104,104
Kris Humphries,WAS,28,466,18.8,1.7,6.7,16.5,.405,2.4,7.0,.343,3.0,3.2,.935,2.7,9.3,0.3,1.5,2.1,4.4,103,107
Kris Humphries,PHO,4,74,19.1,4.6,6.6,23.7,.278,2.0,6.6,.300,4.0,5.3,.750,7.2,13.8,2.0,1.3,2.6,5.3,91,104
Kris Humphries,ATL,21,295,22.4,2.2,7.9,16.9,.465,1.3,5.2,.258,5.4,7.5,.711,3.4,8.5,1.7,1.2,2.3,7.4,108,101
R.J. Hunter,BOS,36,315,15.0,2.0,5.6,15.2,.367,2.9,9.7,.302,0.9,1.1,.857,0.3,5.4,2.2,0.6,1.7,4.5,94,104
Serge Ibaka,OKC,78,2500,19.5,1.3,8.3,17.3,.479,1.2,3.7,.326,1.8,2.4,.752,2.8,7.8,0.8,2.9,2.1,4.2,108,105
Andre Iguodala,GSW,65,1732,12.7,6.1,4.9,10.3,.478,1.5,4.3,.351,1.4,2.3,.614,1.5,5.9,2.0,0.5,2.2,2.8,115,105
Ersan İlyasova,TOT,74,1881,20.5,1.8,7.5,17.7,.424,2.6,6.9,.371,3.0,4.1,.721,3.9,6.9,1.4,0.9,1.9,4.6,109,106
Ersan İlyasova,DET,52,1434,20.7,1.9,7.6,17.9,.425,2.7,7.6,.363,2.8,3.8,.725,3.5,6.4,1.3,1.0,2.1,4.2,109,106
Ersan İlyasova,ORL,22,447,19.9,1.3,7.2,17.1,.418,2.0,4.9,.409,3.6,5.0,.711,5.0,8.5,1.6,0.7,1.3,5.7,111,107
Joe Ingles,UTA,81,1241,14.5,4.1,5.3,12.4,.426,3.4,8.9,.386,0.6,0.8,.722,0.8,5.6,2.3,0.2,2.8,4.2,105,105
Damien Inglis,MIL,20,156,11.8,3.3,4.2,12.1,.351,1.0,4.2,.231,2.3,2.6,.875,0.7,9.5,2.0,1.0,3.6,3.6,81,107
Kyrie Irving,CLE,53,1667,32.1,7.7,12.2,27.1,.448,2.6,8.1,.321,5.2,5.9,.885,1.4,3.5,1.7,0.6,3.8,3.3,109,106
Jarrett Jack,BRK,32,1027,20.2,11.6,6.9,17.6,.391,1.5,5.0,.304,4.9,5.5,.893,0.4,6.2,1.7,0.3,4.6,3.8,101,112
Reggie Jackson,DET,79,2424,31.0,10.2,11.2,25.9,.434,2.5,7.0,.353,6.1,7.0,.864,1.2,4.1,1.2,0.2,4.6,3.9,109,108
LeBron James,CLE,76,2709,36.5,9.8,14.0,26.9,.520,1.7,5.4,.309,6.8,9.3,.731,2.1,8.6,2.0,0.9,4.7,2.7,116,103
Al Jefferson,CHO,47,1096,25.7,3.2,11.2,23.1,.485,0.0,0.0,,3.3,5.1,.649,2.6,11.2,1.4,1.9,1.6,5.4,105,102
Cory Jefferson,PHO,8,50,21.4,0.0,8.8,21.4,.409,0.0,1.0,.000,3.9,5.8,.667,5.8,9.7,0.0,1.0,0.0,7.8,105,110
Richard Jefferson,CLE,74,1326,15.9,2.3,5.6,12.1,.458,2.6,6.7,.382,2.3,3.4,.667,0.6,4.4,1.3,0.5,1.7,5.0,112,107
John Jenkins,TOT,43,480,18.4,3.6,7.3,16.5,.444,1.7,5.3,.314,2.1,2.5,.833,0.8,5.1,0.8,0.1,2.8,2.3,99,112
John Jenkins,DAL,21,193,18.2,2.4,7.6,18.5,.414,0.8,5.0,.158,2.1,2.4,.889,1.1,4.7,0.8,0.0,2.9,2.9,88,111
John Jenkins,PHO,22,287,18.5,4.4,7.1,15.3,.467,2.2,5.4,.406,2.0,2.5,.800,0.7,5.3,0.8,0.2,2.7,1.9,107,112
Brandon Jennings,TOT,48,868,19.2,9.8,6.5,17.6,.368,3.0,9.0,.329,3.3,4.5,.731,0.9,4.6,1.7,0.4,3.3,3.3,105,108
Brandon Jennings,DET,23,416,19.0,8.5,6.4,17.3,.371,2.9,9.3,.312,3.3,4.6,.711,0.6,5.0,1.3,0.2,2.7,2.9,107,108
Brandon Jennings,ORL,25,452,19.4,11.1,6.5,17.8,.366,3.0,8.6,.346,3.3,4.4,.750,1.2,4.3,2.0,0.6,3.9,3.7,103,108
Jonas Jerebko,BOS,78,1176,14.1,2.6,4.9,11.9,.413,1.8,4.5,.398,2.5,3.2,.782,3.2,8.7,0.8,1.0,2.2,5.7,107,104
Amir Johnson,BOS,79,1800,15.6,3.7,6.7,11.5,.585,0.3,1.2,.233,1.9,3.3,.570,4.8,8.9,1.4,2.2,2.5,5.8,117,102
Chris Johnson,UTA,70,857,12.6,2.8,4.4,11.9,.371,1.7,6.1,.273,2.1,2.6,.810,1.7,6.5,2.0,1.2,2.5,6.2,96,104
James Johnson,TOR,57,926,16.0,3.7,6.4,13.4,.475,1.1,3.7,.303,2.2,3.8,.574,1.6,5.5,1.6,1.8,3.0,4.7,101,106
Joe Johnson,TOT,81,2703,18.6,6.0,7.1,16.1,.439,2.2,5.9,.383,2.2,2.7,.831,0.9,4.6,1.1,0.1,3.0,2.7,104,113
Joe Johnson,BRK,57,1934,17.5,6.0,6.4,15.8,.406,2.2,6.0,.371,2.4,2.8,.852,0.9,5.0,1.0,0.1,3.0,2.6,101,114
Joe Johnson,MIA,24,769,21.4,5.7,8.7,16.7,.518,2.3,5.6,.417,1.7,2.3,.765,1.0,3.5,1.4,0.1,2.9,3.1,114,108
Orlando Johnson,TOT,7,101,12.7,1.0,4.4,16.6,.265,1.0,4.9,.200,2.9,3.9,.750,1.9,5.4,1.5,1.5,1.9,4.4,74,110
Orlando Johnson,PHO,2,47,16.6,0.0,5.2,17.6,.294,1.0,5.2,.200,5.2,6.2,.833,3.1,6.2,2.1,3.1,1.0,5.2,92,105
Orlando Johnson,NOP,5,54,9.2,1.8,3.7,15.6,.235,0.9,4.6,.200,0.9,1.8,.500,0.9,4.6,0.9,0.0,2.8,3.7,58,113
Stanley Johnson,DET,73,1687,17.7,3.5,6.7,18.0,.375,1.9,6.1,.307,2.4,3.1,.784,1.7,7.4,1.6,0.4,3.4,5.3,91,106
Tyler Johnson,MIA,36,863,18.7,4.7,7.0,14.4,.486,1.6,4.2,.380,3.0,3.8,.797,1.7,4.8,1.4,0.8,2.8,3.9,111,107
Wesley Johnson,LAC,80,1666,16.5,1.5,6.3,15.5,.404,3.1,9.3,.333,0.9,1.4,.652,1.1,6.3,2.7,1.7,1.6,5.2,98,102
Nikola Jokić,DEN,80,1733,23.0,5.5,8.9,17.4,.512,0.8,2.4,.333,4.5,5.5,.811,5.2,11.0,2.3,1.4,3.0,6.0,118,104
Dahntay Jones,CLE,1,42,15.9,2.5,7.4,17.2,.429,1.2,2.5,.500,0.0,0.0,,1.2,4.9,1.2,2.5,0.0,7.4,106,104
James Jones,CLE,48,463,19.8,1.6,6.4,15.8,.408,4.6,11.6,.394,2.3,2.9,.808,0.9,4.7,1.2,1.1,1.4,5.6,114,106
Terrence Jones,HOU,50,1044,20.4,1.9,7.8,17.3,.452,1.2,3.7,.316,3.6,5.5,.664,2.9,7.0,1.1,1.8,2.3,4.1,104,109
Tyus Jones,MIN,37,573,13.7,9.5,4.9,13.7,.359,1.4,4.7,.302,2.5,3.4,.718,0.6,3.5,2.7,0.3,2.9,2.9,98,111
DeAndre Jordan,LAC,77,2598,18.9,1.7,6.9,9.8,.703,0.0,0.0,.000,5.1,11.9,.430,5.1,15.3,1.0,3.4,2.1,4.0,122,98
Cory Joseph,TOR,80,2046,17.1,6.3,6.5,14.8,.439,0.8,2.8,.273,3.4,4.4,.764,1.0,4.3,1.6,0.5,2.6,3.3,106,108
Chris Kaman,POR,16,112,19.6,4.9,8.9,19.2,.465,0.4,1.8,.250,1.3,1.3,1.000,3.1,7.6,0.4,0.4,3.6,6.7,100,110
Frank Kaminsky,CHO,81,1708,17.8,2.9,6.3,15.4,.410,2.0,5.9,.337,3.2,4.3,.730,2.0,7.8,1.1,1.3,1.7,3.7,105,105
Enes Kanter,OKC,82,1721,29.9,1.0,11.9,20.7,.576,0.3,0.6,.476,5.8,7.2,.797,7.2,12.0,0.7,1.0,3.3,4.8,123,105
Sergey Karasev,BRK,40,399,12.3,4.4,3.8,9.3,.405,1.4,4.7,.297,3.3,3.5,.929,1.0,6.3,0.8,0.3,2.8,3.4,105,114
Sasha Kaun,CLE,25,95,12.5,1.6,4.9,9.2,.529,0.0,0.0,,2.7,6.0,.455,6.5,7.6,2.2,2.7,3.8,6.0,100,100
Ryan Kelly,LAL,36,470,16.2,2.1,5.9,15.9,.369,0.5,4.0,.135,4.0,5.8,.685,2.2,10.7,1.4,1.1,1.9,4.2,93,109
Michael Kidd-Gilchrist,CHO,7,205,21.8,2.2,8.1,14.9,.541,0.7,1.7,.429,4.9,7.1,.690,2.9,8.1,0.7,0.7,2.0,2.2,118,106
Sean Kilpatrick,TOT,31,616,28.2,2.4,10.1,22.1,.456,3.2,9.3,.342,4.9,5.5,.896,1.0,3.6,1.0,0.2,2.5,3.0,110,115
Sean Kilpatrick,DEN,8,82,16.5,1.8,4.9,12.8,.381,2.4,10.4,.235,4.3,4.9,.875,1.2,2.4,1.2,0.0,2.4,4.3,105,113
Sean Kilpatrick,BRK,23,534,30.0,2.5,10.9,23.5,.462,3.3,9.2,.361,5.0,5.6,.898,0.9,3.8,0.9,0.2,2.5,2.8,110,115
Brandon Knight,PHO,52,1870,26.5,6.9,9.7,23.3,.415,3.1,9.1,.342,4.1,4.8,.852,0.9,4.3,1.6,0.5,4.6,3.2,100,111
Kyle Korver,ATL,80,2401,15.2,3.4,5.5,12.7,.435,3.3,8.2,.398,0.9,1.1,.833,0.3,5.1,1.2,0.7,2.0,3.3,104,105
Kosta Koufos,SAC,78,1482,17.1,1.1,7.6,14.4,.532,0.0,0.0,,1.8,3.4,.548,5.5,8.2,1.3,2.3,1.6,6.0,113,107
Jeremy Lamb,CHO,66,1227,23.7,3.1,9.4,20.9,.451,2.3,7.4,.309,2.6,3.6,.727,1.8,8.5,1.7,1.2,2.0,4.3,104,103
Carl Landry,PHI,36,569,30.2,2.8,12.0,21.5,.556,0.5,1.1,.462,5.8,7.8,.736,4.2,8.4,1.0,0.8,1.9,5.9,120,110
Shane Larkin,BRK,78,1751,16.3,9.8,6.4,14.4,.442,1.1,3.1,.361,2.4,3.1,.776,0.8,4.4,2.7,0.3,4.2,3.5,100,110
Joffrey Lauvergne,DEN,59,1041,22.4,2.7,9.4,18.3,.513,0.6,2.6,.245,3.0,3.3,.899,3.7,10.3,0.6,0.7,2.6,5.5,111,109
Zach LaVine,MIN,82,2294,25.3,5.5,9.5,21.1,.452,2.7,6.9,.389,3.5,4.5,.793,0.6,4.4,1.5,0.4,3.4,4.2,104,112
Ty Lawson,TOT,66,1411,13.0,8.3,4.9,12.4,.393,1.3,3.8,.333,2.1,3.0,.686,0.9,3.3,1.9,0.2,3.3,3.0,100,111
Ty Lawson,HOU,53,1176,12.9,7.5,4.6,12.0,.387,1.3,3.9,.330,2.3,3.3,.700,0.8,2.9,1.8,0.3,3.4,3.0,98,112
Ty Lawson,IND,13,235,13.5,12.0,5.9,14.2,.418,1.1,3.0,.357,0.6,1.3,.500,1.3,5.3,2.1,0.2,2.7,3.4,106,104
Courtney Lee,TOT,79,2334,16.6,3.0,6.3,14.0,.454,1.8,4.7,.378,2.2,2.6,.839,0.6,3.8,1.9,0.6,1.6,2.9,109,109
Courtney Lee,MEM,51,1489,17.7,2.6,6.6,14.5,.458,1.8,4.8,.370,2.6,3.2,.826,0.7,3.4,1.8,0.6,1.7,2.7,109,111
Courtney Lee,CHO,28,845,14.8,3.6,5.8,13.1,.445,1.8,4.7,.392,1.4,1.5,.885,0.6,4.6,2.0,0.7,1.4,3.3,108,105
David Lee,TOT,55,903,23.5,4.6,9.8,18.5,.531,0.0,0.1,.000,3.9,5.1,.763,5.6,11.2,1.2,1.5,3.6,6.3,111,103
David Lee,BOS,30,470,22.2,5.6,9.0,19.9,.453,0.0,0.1,.000,4.1,5.3,.784,4.3,9.2,1.2,1.3,3.9,5.3,101,103
David Lee,DAL,25,433,25.0,3.5,10.7,16.8,.636,0.0,0.0,,3.6,4.9,.738,7.1,13.5,1.2,1.8,3.3,7.4,125,102
Alex Len,PHO,78,1821,18.8,2.6,7.1,16.7,.423,0.0,0.2,.143,4.7,6.4,.728,4.8,11.1,1.0,1.7,3.9,6.2,96,107
Kawhi Leonard,SAS,72,2380,32.8,4.0,11.9,23.4,.506,2.8,6.3,.443,6.3,7.2,.874,2.0,8.6,2.8,1.5,2.3,2.9,121,96
