Player,Team,GP,MP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,STL,BLK,TOV,PF,ORtg,DRtg
Jonathan Isaac,ORL,75,1996,17.7,2.0,6.4,15.0,.429,2.1,6.5,.323,2.7,3.3,.815,2.4,7.6,1.4,2.4,1.8,3.5,107,106
Wesley Iwundu,ORL,68,1233,13.5,2.9,4.5,10.9,.412,1.2,3.1,.367,3.3,4.1,.816,1.5,5.8,1.1,0.9,1.7,4.9,107,110
Demetrius Jackson,PHI,6,39,26.6,6.1,9.7,18.2,.533,2.4,7.3,.333,4.8,4.8,1.000,2.4,1.2,2.4,0.0,1.2,4.8,138,112
Frank Jackson,NOP,61,1169,19.7,2.7,7.7,17.8,.434,2.1,6.7,.314,2.1,2.9,.740,1.0,4.3,1.0,0.1,1.9,3.7,102,117
Jaren Jackson,MEM,58,1515,26.2,2.1,9.8,19.3,.506,1.7,4.7,.359,5.0,6.5,.766,2.4,6.5,1.7,2.7,3.2,7.2,108,107
Josh Jackson,PHO,79,1988,21.9,4.4,8.3,20.2,.413,1.8,5.4,.324,3.4,5.1,.671,1.6,6.7,1.8,1.3,4.2,5.0,91,114
Justin Jackson,TOT,81,1614,17.0,2.8,6.3,14.2,.447,2.5,7.2,.355,1.8,2.3,.785,1.3,4.9,0.9,0.4,0.8,2.9,117,114
Justin Jackson,SAC,52,1083,14.9,2.9,5.4,12.7,.424,2.4,6.8,.346,1.8,2.1,.820,1.1,5.2,1.0,0.6,0.9,2.9,114,114
Justin Jackson,DAL,29,531,21.6,2.6,8.4,17.4,.484,2.9,7.9,.372,1.9,2.6,.724,1.7,4.3,0.8,0.1,0.6,2.9,121,115
Reggie Jackson,DET,82,2289,27.1,7.4,9.5,22.6,.421,3.7,10.1,.369,4.4,5.1,.864,1.0,3.7,1.2,0.2,3.2,4.5,111,112
LeBron James,LAL,55,1937,36.2,10.9,13.4,26.3,.510,2.7,7.9,.339,6.7,10.0,.665,1.4,9.8,1.7,0.8,4.7,2.3,114,108
Amile Jefferson,ORL,12,68,19.4,2.2,7.2,11.5,.625,0.0,0.0,,5.0,5.8,.875,4.3,10.8,2.2,2.2,0.7,5.8,146,103
John Jenkins,TOT,26,333,17.5,3.2,6.1,15.2,.400,3.2,8.4,.379,2.2,2.6,.833,0.9,4.5,0.0,0.3,1.3,1.4,109,119
John Jenkins,WAS,4,14,20.3,3.4,6.8,6.8,1.000,6.8,6.8,1.000,0.0,0.0,,0.0,3.4,0.0,0.0,0.0,0.0,285,121
John Jenkins,NYK,22,319,17.4,3.2,6.0,15.6,.388,3.0,8.5,.357,2.3,2.7,.833,0.9,4.5,0.0,0.3,1.4,1.5,107,119
Jonas Jerebko,GSW,73,1218,17.9,3.7,6.4,13.9,.459,2.7,7.3,.367,2.5,3.1,.800,2.8,8.4,1.1,0.7,1.7,5.4,120,111
Alize Johnson,IND,14,64,9.9,0.8,3.1,12.2,.250,0.8,1.5,.500,3.1,6.1,.500,3.1,11.5,0.8,2.3,0.0,5.4,86,105
Amir Johnson,PHI,51,529,17.9,5.4,7.1,14.0,.503,1.1,3.6,.300,2.8,3.7,.756,4.2,8.9,1.4,1.2,4.0,8.8,109,109
B.J. Johnson,TOT,7,49,21.7,0.0,8.5,17.0,.500,2.8,6.6,.429,1.9,1.9,1.000,1.9,5.7,1.9,0.0,1.9,3.8,111,115
B.J. Johnson,ATL,6,43,22.6,0.0,8.6,17.2,.500,3.2,6.4,.500,2.1,2.1,1.000,2.1,6.4,2.1,0.0,2.1,3.2,112,114
B.J. Johnson,SAC,1,6,15.5,0.0,7.8,15.5,.500,0.0,7.8,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,7.8,101,120
James Johnson,MIA,55,1164,18.0,5.7,6.9,15.9,.433,2.1,6.3,.336,2.1,2.9,.714,0.9,6.5,1.5,1.1,3.1,4.8,102,108
Stanley Johnson,TOT,66,1208,18.3,3.5,6.9,17.7,.389,2.5,8.7,.288,2.0,2.6,.781,1.4,7.4,2.4,0.6,3.3,4.6,94,108
Stanley Johnson,DET,48,961,18.4,3.1,6.8,17.9,.381,2.6,9.3,.282,2.1,2.6,.804,1.3,7.7,2.5,0.7,2.8,4.7,95,107
Stanley Johnson,NOP,18,247,18.1,5.3,7.2,17.1,.418,2.1,6.4,.324,1.7,2.4,.692,1.7,6.2,2.3,0.2,4.9,4.1,90,112
Tyler Johnson,TOT,57,1529,19.7,5.3,6.9,16.7,.413,2.9,8.3,.346,3.0,4.0,.748,1.1,4.4,1.7,0.9,2.4,3.1,107,111
Tyler Johnson,MIA,44,1123,20.7,4.9,7.4,17.4,.426,3.1,8.9,.353,2.7,3.8,.693,0.8,4.4,1.7,0.9,2.7,3.1,105,109
Tyler Johnson,PHO,13,406,16.9,6.4,5.4,14.7,.368,2.1,6.6,.321,4.0,4.6,.872,1.8,4.4,1.6,0.7,1.6,2.9,112,117
Wesley Johnson,TOT,38,534,11.2,2.0,3.9,11.2,.352,2.2,6.7,.329,1.1,1.7,.684,1.1,5.3,1.2,1.1,1.6,5.5,94,115
Wesley Johnson,NOP,26,377,11.7,2.0,4.3,10.8,.398,2.3,6.2,.380,0.7,1.1,.667,1.2,5.4,1.5,0.9,1.5,5.5,102,114
Wesley Johnson,WAS,12,157,10.0,2.1,3.0,12.1,.250,1.8,7.8,.231,2.1,3.0,.700,0.6,4.8,0.6,1.5,1.8,5.4,77,117
Nikola Jokić,DEN,80,2504,31.5,11.4,12.1,23.7,.511,1.6,5.3,.307,5.7,6.9,.821,4.5,12.5,2.1,1.1,4.9,4.5,119,105
Damian Jones,GSW,24,410,15.1,3.2,6.1,8.6,.716,0.0,0.0,,2.8,4.3,.649,3.6,5.1,1.4,2.9,1.9,7.3,137,109
Derrick Jones,MIA,60,1153,17.9,1.6,6.8,13.7,.494,1.2,3.9,.308,3.1,5.2,.607,4.1,6.1,1.9,1.8,1.8,5.2,113,107
Jalen Jones,CLE,16,214,18.8,1.6,6.0,14.4,.419,2.3,6.5,.357,4.4,6.3,.704,2.6,5.3,2.1,0.5,1.9,6.3,111,117
Jemerrio Jones,LAL,6,143,8.8,4.2,3.9,10.7,.364,0.7,3.3,.200,0.3,0.7,.500,5.2,10.7,2.3,1.6,1.6,3.3,102,105
Terrence Jones,HOU,2,5,19.6,0.0,9.8,39.2,.250,0.0,19.6,.000,0.0,9.8,.000,0.0,39.2,0.0,0.0,9.8,9.8,38,95
Tyus Jones,MIN,68,1560,14.4,10.0,5.7,13.7,.415,1.2,3.9,.317,1.8,2.1,.841,0.7,3.4,2.5,0.2,1.4,2.4,116,114
DeAndre Jordan,TOT,69,2047,17.9,3.7,6.8,10.6,.641,0.0,0.0,,4.4,6.2,.705,5.3,16.0,1.0,1.7,3.6,4.0,122,106
DeAndre Jordan,DAL,50,1554,17.2,3.1,6.5,10.1,.644,0.0,0.0,,4.2,6.2,.682,5.0,16.4,1.0,1.7,3.5,3.9,121,105
DeAndre Jordan,NYK,19,493,20.2,5.6,7.6,12.0,.634,0.0,0.0,,5.0,6.5,.773,6.3,14.9,0.9,2.0,4.1,4.1,125,109
Cory Joseph,IND,82,2063,12.7,7.6,5.4,13.0,.412,1.3,4.1,.322,0.7,1.0,.698,0.9,5.7,2.2,0.5,1.9,3.1,105,107
Frank Kaminsky,CHO,47,755,26.1,4.1,8.9,19.2,.463,3.2,9.0,.360,5.1,6.9,.738,2.5,8.0,0.8,0.8,2.6,4.4,115,114
Enes Kanter,TOT,67,1640,26.9,3.4,11.0,20.1,.549,0.3,1.0,.294,4.6,5.8,.787,7.6,11.8,0.9,0.8,3.5,4.9,118,111
Enes Kanter,NYK,44,1128,26.2,3.6,10.7,20.0,.536,0.3,0.9,.318,4.5,5.5,.814,7.3,12.4,0.8,0.7,3.4,4.5,117,112
Enes Kanter,POR,23,512,28.5,3.0,11.7,20.3,.577,0.3,1.1,.250,4.7,6.4,.735,8.1,10.6,1.3,0.9,3.7,5.8,122,109
Luke Kennard,DET,63,1437,21.0,3.9,7.8,17.8,.438,3.6,9.2,.394,1.7,2.1,.836,0.4,5.9,0.9,0.3,2.0,3.2,110,112
Michael Kidd-Gilchrist,CHO,64,1179,17.6,2.5,6.5,13.7,.476,0.7,1.9,.340,3.9,5.1,.772,3.6,6.5,1.3,1.6,1.8,6.4,115,112
George King,PHO,1,6,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,8.0,0.0,0.0,0.0,0.0,,119
Maxi Kleber,DAL,71,1502,15.7,2.3,5.7,12.5,.453,2.5,7.0,.353,1.9,2.4,.784,2.9,7.7,1.2,2.5,1.7,4.6,115,109
Brandon Knight,TOT,39,736,17.9,4.8,6.7,17.5,.381,2.8,8.7,.318,1.8,2.3,.794,0.7,3.3,1.4,0.1,2.0,4.2,101,119
Brandon Knight,HOU,12,118,15.0,3.7,4.6,19.5,.234,2.1,13.3,.156,3.7,4.6,.818,0.4,3.3,0.8,0.0,2.1,5.8,78,116
Brandon Knight,CLE,27,618,18.5,5.0,7.1,17.1,.413,2.9,7.8,.371,1.4,1.8,.783,0.7,3.3,1.5,0.2,2.0,3.9,106,119
Kevin Knox,NYK,75,2158,21.5,1.8,7.5,20.4,.370,2.8,8.1,.343,3.6,5.0,.717,1.4,6.1,1.0,0.5,2.5,3.9,93,116
Furkan Korkmaz,PHI,48,679,19.4,3.6,6.8,17.0,.400,3.3,10.0,.326,2.5,3.1,.818,1.1,6.3,2.0,0.1,1.7,4.3,108,110
Luke Kornet,NYK,46,784,19.8,3.3,6.6,17.4,.378,4.3,11.9,.363,2.3,2.8,.826,1.7,6.6,1.7,2.6,1.5,2.5,110,111
Kyle Korver,TOT,70,1334,21.7,2.9,7.3,17.4,.416,5.0,12.6,.397,2.2,2.6,.822,0.3,5.5,0.9,0.4,2.1,3.8,109,111
Kyle Korver,CLE,16,251,21.4,3.4,6.9,15.0,.461,4.9,10.7,.463,2.6,3.2,.813,0.0,5.7,0.6,0.4,3.4,4.4,112,120
Kyle Korver,UTA,54,1083,21.7,2.8,7.3,18.0,.408,5.0,13.0,.384,2.1,2.5,.825,0.4,5.5,1.0,0.4,1.9,3.7,109,109
Kosta Koufos,SAC,42,502,14.5,3.3,6.8,14.2,.477,0.0,0.0,,0.9,2.2,.417,4.8,11.6,1.4,1.7,2.5,6.3,101,108
Rodions Kurucs,BRK,63,1294,19.6,1.9,7.4,16.5,.450,2.1,6.8,.315,2.6,3.4,.783,2.1,7.0,1.5,0.9,2.8,5.4,102,109
Kyle Kuzma,LAL,70,2314,26.3,3.6,10.0,21.9,.456,2.6,8.5,.303,3.8,5.0,.752,1.2,6.5,0.8,0.5,2.7,3.4,106,112
Skal Labissière,TOT,22,176,18.0,3.0,7.0,13.1,.531,1.6,3.5,.462,2.4,4.6,.529,2.4,9.1,1.3,1.6,3.0,7.8,108,109
Skal Labissière,SAC,13,113,14.8,2.5,5.4,12.4,.433,1.6,4.5,.364,2.5,4.5,.545,1.6,8.2,0.8,1.2,2.9,8.6,96,112
Skal Labissière,POR,9,63,23.8,3.8,10.0,14.6,.684,1.5,1.5,1.000,2.3,4.6,.500,3.8,10.8,2.3,2.3,3.1,6.2,129,105
Jeremy Lamb,CHO,79,2250,26.1,3.7,9.3,21.2,.440,2.5,7.1,.348,5.0,5.6,.888,1.4,8.0,1.9,0.7,1.7,3.0,113,111
Zach LaVine,CHI,63,2171,33.3,6.3,11.8,25.4,.467,2.7,7.2,.374,7.0,8.4,.832,0.9,5.7,1.3,0.6,4.8,3.1,106,115
Jake Layman,POR,71,1327,19.7,1.9,7.9,15.5,.509,2.2,6.6,.326,1.8,2.6,.704,2.0,5.9,1.1,1.1,1.7,4.2,118,112
T.J. Leaf,IND,58,522,21.1,2.2,9.3,17.1,.541,0.7,2.9,.258,1.8,2.9,.613,4.0,7.7,0.8,1.8,1.1,3.3,119,107
Courtney Lee,TOT,34,428,15.4,4.2,6.0,14.6,.411,1.8,6.2,.291,1.6,2.4,.667,1.0,5.1,2.4,0.3,1.6,3.6,103,112
Courtney Lee,NYK,12,160,16.9,4.8,6.3,14.2,.447,1.5,4.8,.313,2.7,4.2,.643,1.8,6.3,2.4,0.6,1.5,3.9,112,112
Courtney Lee,DAL,22,268,14.5,3.8,5.8,14.8,.390,2.0,7.1,.282,0.9,1.3,.714,0.5,4.3,2.4,0.2,1.6,3.4,97,111
Damion Lee,GSW,32,375,20.0,1.6,7.1,16.1,.441,3.4,8.6,.397,2.4,2.8,.864,1.0,7.1,1.6,0.0,1.4,3.6,112,111
Walt Lemon,CHI,6,167,25.0,8.7,11.0,25.3,.437,0.6,1.5,.400,2.3,3.2,.727,1.2,6.7,3.2,0.3,2.9,4.1,98,110
Alex Len,ATL,77,1544,25.6,2.6,9.6,19.4,.494,2.2,6.1,.363,4.2,6.5,.648,4.7,8.0,0.8,2.1,2.9,6.0,113,113
Kawhi Leonard,TOR,60,2040,37.5,4.7,13.2,26.5,.496,2.6,7.1,.371,8.6,10.0,.854,1.8,8.5,2.5,0.6,2.8,2.0,119,105
Meyers Leonard,POR,61,878,19.7,4.1,7.3,13.3,.545,2.8,6.1,.450,2.4,2.8,.843,2.7,10.1,0.7,0.5,2.4,5.8,129,111
Jon Leuer,DET,41,402,19.1,1.7,8.1,13.9,.584,0.1,1.3,.091,2.8,3.8,.742,3.3,8.6,1.5,0.5,2.8,7.4,113,109
Caris LeVert,BRK,40,1063,24.5,7.0,9.3,21.6,.429,2.1,6.9,.312,3.8,5.5,.691,1.6,5.2,1.9,0.6,3.1,3.4,105,110
Damian Lillard,POR,80,2838,35.3,9.4,11.6,26.2,.444,4.0,11.0,.369,8.0,8.8,.912,1.2,5.2,1.5,0.6,3.6,2.5,121,112
Jeremy Lin,TOT,74,1436,23.0,7.5,7.7,17.6,.440,1.8,6.1,.294,5.7,6.8,.838,0.7,5.1,1.5,0.4,4.0,4.7,108,114
Jeremy Lin,ATL,51,1003,25.2,8.3,8.3,17.8,.466,2.0,6.1,.333,6.5,7.7,.845,0.7,4.7,1.8,0.3,4.5,4.4,112,115
Jeremy Lin,TOR,23,433,17.8,5.5,6.4,17.2,.374,1.2,6.1,.200,3.8,4.6,.810,0.7,6.0,1.0,0.7,2.9,5.3,96,110
Shaun Livingston,GSW,64,967,12.7,5.6,5.4,10.3,.519,0.0,0.1,.000,2.0,2.5,.784,2.1,3.7,1.5,1.3,1.9,3.6,118,112
Zach Lofton,DET,1,4,0.0,0.0,0.0,12.3,.000,0.0,12.3,.000,0.0,0.0,,0.0,0.0,12.3,0.0,12.3,0.0,0,90
Kevon Looney,GSW,80,1481,16.1,4.0,7.0,11.1,.625,0.0,0.3,.100,2.1,3.4,.619,6.2,7.2,1.5,1.7,1.6,6.8,135,109
Brook Lopez,MIL,81,2322,20.2,2.0,7.1,15.7,.452,3.7,10.2,.365,2.2,2.7,.842,0.7,7.3,1.0,3.6,1.6,3.8,113,103
Robin Lopez,CHI,74,1606,21.3,2.7,9.2,16.2,.568,0.2,0.9,.226,2.7,3.7,.724,4.2,4.4,0.3,2.4,2.9,3.7,113,115
Kevin Love,CLE,22,598,31.1,4.0,9.1,23.5,.385,4.4,12.2,.361,8.6,9.5,.904,2.7,17.1,0.5,0.4,3.5,4.5,112,114
Kyle Lowry,TOR,65,2213,20.1,12.2,6.6,16.0,.411,3.4,9.8,.347,3.5,4.2,.830,0.9,5.9,2.0,0.7,3.9,3.6,115,108
Jordan Loyd,TOR,12,55,25.3,5.2,7.0,15.7,.444,3.5,7.0,.500,7.8,9.6,.818,0.9,7.0,0.0,0.0,1.7,4.4,130,112
Kalin Lucas,DET,1,6,16.4,8.2,0.0,8.2,.000,0.0,8.2,.000,16.4,16.4,1.000,0.0,24.6,0.0,0.0,0.0,8.2,140,104
Timothé Luwawu-Cabarrot,TOT,50,669,16.6,1.9,5.9,15.7,.376,2.6,8.3,.310,2.2,3.0,.756,0.8,6.2,1.4,0.6,1.5,5.3,97,113
Timothé Luwawu-Cabarrot,OKC,21,123,13.3,1.5,4.9,16.3,.302,1.9,8.3,.227,1.5,2.3,.667,1.5,5.3,1.5,0.4,1.9,5.3,82,109
Timothé Luwawu-Cabarrot,CHI,29,546,17.4,2.0,6.1,15.5,.394,2.8,8.3,.330,2.4,3.1,.771,0.6,6.4,1.3,0.6,1.4,5.2,101,114
Tyler Lydon,DEN,25,94,12.0,3.1,4.7,9.4,.500,2.1,5.2,.400,0.5,1.6,.333,3.7,5.7,1.0,0.0,2.1,5.2,116,112
Trey Lyles,DEN,64,1120,23.9,3.8,9.1,21.7,.418,2.2,8.8,.255,3.6,5.1,.698,1.9,8.9,1.3,1.0,3.0,4.1,100,109
Scott Machado,LAL,4,19,24.5,7.3,9.8,14.7,.667,2.4,2.4,1.000,2.4,2.4,1.000,0.0,0.0,2.4,0.0,0.0,4.9,165,113
Shelvin Mack,TOT,57,1246,17.1,7.3,6.5,16.1,.404,1.8,5.2,.354,2.3,3.3,.690,0.7,3.4,1.9,0.2,2.6,3.3,100,112
Shelvin Mack,MEM,53,1204,17.4,7.5,6.6,16.1,.414,1.9,5.3,.359,2.2,3.1,.707,0.7,3.5,1.9,0.2,2.6,3.3,102,112
Shelvin Mack,CHO,4,42,10.4,1.2,2.3,16.2,.143,0.0,2.3,.000,5.8,10.4,.556,0.0,2.3,2.3,0.0,4.6,3.5,47,115
Daryl Macon,DAL,8,90,15.6,3.8,5.4,14.6,.370,2.7,5.9,.455,2.2,3.8,.571,1.1,5.4,0.5,0.0,3.2,4.3,92,115
J.P. Macura,CHO,2,17,17.2,5.7,8.6,25.7,.333,0.0,11.4,.000,0.0,0.0,,0.0,8.6,0.0,0.0,0.0,0.0,81,116
Ian Mahinmi,WAS,34,498,13.2,2.4,4.5,9.9,.452,0.3,1.5,.188,4.0,5.8,.689,4.6,7.6,2.4,1.5,2.0,8.0,113,111
Thon Maker,TOT,64,972,16.0,2.2,5.4,13.3,.407,2.4,7.6,.320,2.8,4.2,.667,2.0,8.0,1.0,2.5,1.6,5.2,108,106
Thon Maker,MIL,35,409,18.6,2.0,6.7,15.2,.440,3.0,8.9,.333,2.3,4.2,.541,1.9,9.0,1.1,2.0,1.0,6.2,112,104
Thon Maker,DET,29,563,13.9,2.4,4.4,11.7,.373,2.0,6.6,.307,3.2,4.1,.766,2.1,7.2,1.0,2.9,2.1,4.4,104,107
Boban Marjanović,TOT,58,681,29.3,3.7,11.1,18.0,.615,0.3,0.7,.400,6.8,9.1,.748,6.0,12.3,1.1,1.9,4.1,6.2,123,107
Boban Marjanović,LAC,36,376,30.4,2.8,10.7,17.6,.607,0.0,0.3,.000,9.0,11.9,.758,6.9,12.2,1.4,2.1,4.6,7.2,122,107
Boban Marjanović,PHI,22,305,27.9,5.0,11.6,18.6,.625,0.6,1.2,.500,4.0,5.6,.722,5.0,12.5,0.8,1.5,3.4,5.1,125,108
Lauri Markkanen,CHI,52,1682,28.1,2.2,9.9,22.9,.430,3.5,9.6,.361,4.9,5.6,.872,2.1,11.4,1.1,1.0,2.5,3.5,107,112
Jarell Martin,ORL,42,328,17.2,2.7,6.4,15.5,.413,3.0,8.5,.351,1.3,1.6,.818,1.6,9.3,0.4,1.2,1.6,7.6,105,109
Frank Mason,SAC,38,435,20.9,9.0,7.6,18.1,.420,1.5,6.8,.219,4.2,6.1,.684,0.6,4.0,1.7,0.4,3.9,3.6,102,114
Yante Maten,MIA,2,13,7.5,0.0,3.8,15.0,.250,0.0,3.8,.000,0.0,0.0,,3.8,7.5,3.8,0.0,0.0,0.0,70,104
Wesley Matthews,TOT,69,2091,19.5,3.7,6.5,16.2,.400,3.5,9.4,.372,3.1,3.8,.810,0.7,3.2,1.3,0.4,2.1,3.7,107,113
Wesley Matthews,DAL,44,1312,21.3,3.7,7.2,17.3,.414,3.7,9.7,.380,3.2,4.1,.791,0.7,3.0,1.2,0.4,2.1,3.8,109,114
Wesley Matthews,NYK,2,54,12.5,4.5,3.6,17.0,.211,1.8,8.9,.200,3.6,4.5,.800,0.9,1.8,0.9,0.9,1.8,1.8,78,118
Wesley Matthews,IND,23,725,16.9,3.7,5.5,14.2,.386,3.2,8.8,.369,2.8,3.2,.854,0.7,3.6,1.3,0.3,2.1,3.8,106,111
Luc Mbah a Moute,LAC,4,61,15.5,1.5,6.2,13.9,.444,1.5,4.6,.333,1.5,3.9,.400,1.5,3.9,0.8,0.8,1.5,6.2,98,115
Tahjere McCall,BRK,1,8,23.8,0.0,11.9,17.8,.667,0.0,5.9,.000,0.0,5.9,.000,0.0,5.9,0.0,0.0,0.0,11.9,108,114
Patrick McCaw,TOT,29,397,9.0,3.5,3.2,7.6,.413,1.1,3.4,.321,1.6,1.8,.867,0.8,5.0,2.8,0.2,2.1,4.6,102,108
Patrick McCaw,CLE,3,53,4.7,1.9,1.9,8.4,.222,0.9,3.7,.250,0.0,0.0,,0.0,2.8,1.9,0.0,2.8,0.9,52,119
Patrick McCaw,TOR,26,344,9.6,3.8,3.3,7.5,.444,1.1,3.3,.333,1.8,2.1,.867,1.0,5.3,2.9,0.3,2.0,5.2,110,106
CJ McCollum,POR,70,2375,29.9,4.2,11.6,25.3,.459,3.4,9.1,.375,3.2,3.9,.828,1.3,4.5,1.1,0.6,2.2,3.5,113,113
T.J. McConnell,PHI,76,1470,15.5,8.3,7.1,13.5,.525,0.4,1.3,.333,0.9,1.2,.784,0.9,4.7,2.5,0.5,2.9,3.4,110,110
Doug McDermott,IND,77,1340,20.6,2.4,7.6,15.4,.491,3.1,7.5,.408,2.4,2.9,.835,0.6,3.4,0.7,0.3,1.5,3.8,117,112
JaVale McGee,LAL,75,1671,25.0,1.4,11.1,17.9,.624,0.0,0.3,.083,2.7,4.2,.632,5.4,10.3,1.3,4.1,3.0,5.8,117,104
Rodney McGruder,MIA,66,1550,15.9,3.5,5.9,14.5,.403,2.5,7.1,.351,1.6,2.3,.722,1.9,5.6,1.1,0.4,2.0,3.6,104,111
Alfonzo McKinnie,GSW,72,1003,16.0,1.5,6.4,13.0,.487,2.0,5.6,.356,1.3,2.3,.563,3.8,7.9,0.9,0.7,1.4,6.4,116,111
Ben McLemore,SAC,19,158,22.1,1.2,7.4,18.9,.391,5.0,12.1,.415,2.4,3.5,.667,0.9,4.1,1.8,0.9,1.5,6.5,105,113
Jordan McRae,WAS,27,333,22.8,4.3,8.7,18.5,.469,1.4,5.0,.286,4.0,5.0,.800,0.9,4.8,1.8,1.0,2.1,3.7,109,114
Jodie Meeks,TOR,8,104,23.5,3.7,9.7,18.0,.538,3.7,8.3,.444,0.5,0.5,1.000,0.5,5.1,0.5,0.5,0.9,2.3,127,112
Salah Mejri,DAL,36,399,17.1,4.3,6.7,13.6,.491,1.3,4.1,.324,2.4,3.9,.625,4.4,11.5,1.2,3.2,2.6,6.7,114,106
De'Anthony Melton,PHO,50,984,12.1,7.7,4.9,12.4,.391,1.4,4.6,.305,1.0,1.4,.750,1.2,5.3,3.3,1.1,3.6,5.5,93,112
Chimezie Metu,SAS,29,145,17.2,4.4,6.4,19.5,.328,0.0,0.7,.000,4.4,5.7,.765,3.0,9.1,2.0,0.7,5.1,4.7,79,109
Khris Middleton,MIL,77,2393,27.3,6.4,9.8,22.3,.441,3.5,9.2,.378,4.2,5.0,.837,1.0,8.0,1.6,0.1,3.4,3.3,109,106
C.J. Miles,TOT,53,856,19.2,2.0,6.3,17.6,.360,3.8,11.5,.330,2.7,3.3,.828,0.7,4.6,1.5,0.9,1.7,4.5,99,110
C.J. Miles,TOR,40,562,18.6,1.9,6.0,17.6,.340,3.7,11.7,.314,3.0,3.8,.795,1.0,4.8,1.5,0.9,1.8,5.3,97,109
C.J. Miles,MEM,13,294,20.5,2.4,7.1,17.7,.400,4.1,11.2,.364,2.2,2.4,.929,0.2,4.4,1.4,0.8,1.5,2.9,104,112
Darius Miller,NOP,69,1757,15.0,3.9,5.0,12.8,.390,3.5,9.6,.365,1.5,1.9,.789,0.4,3.0,1.1,0.6,1.6,4.4,110,116
Malcolm Miller,TOR,10,67,25.0,0.7,7.9,18.6,.423,7.2,15.0,.476,2.1,2.9,.750,0.7,2.9,0.7,0.7,0.7,3.6,122,112
Patty Mills,SAS,82,1908,20.8,6.3,7.2,17.0,.425,4.1,10.3,.394,2.3,2.6,.854,0.6,4.0,1.3,0.3,2.4,3.3,112,114
Paul Millsap,DEN,70,1895,22.9,3.7,8.3,17.2,.484,1.5,4.1,.365,4.7,6.5,.727,4.0,9.1,2.2,1.4,2.5,4.7,116,106
Shake Milton,PHI,20,268,15.3,3.2,6.0,15.3,.391,2.5,7.8,.318,0.9,1.2,.714,1.6,4.6,1.4,1.4,1.1,5.1,105,111
Nikola Mirotić,TOT,46,1245,26.0,2.1,8.9,20.2,.439,4.3,11.9,.365,3.9,4.6,.847,2.2,10.4,1.2,1.3,1.8,4.0,115,109
Nikola Mirotić,NOP,32,925,26.8,1.8,9.1,20.5,.447,4.3,11.6,.368,4.3,5.1,.842,2.3,11.0,1.1,1.3,1.9,4.3,116,111
Nikola Mirotić,MIL,14,320,23.7,2.9,8.1,19.6,.415,4.5,12.6,.356,2.9,3.3,.870,2.0,8.9,1.5,1.3,1.6,3.0,113,105
Donovan Mitchell,UTA,77,2598,33.7,5.9,12.2,28.2,.432,3.5,9.6,.362,5.9,7.3,.806,1.1,4.7,2.0,0.6,4.0,3.8,104,107
Naz Mitrou-Long,UTA,14,84,9.1,8.5,3.4,11.4,.300,1.1,6.3,.182,1.1,1.1,1.000,0.6,2.8,0.6,0.6,4.6,5.7,81,111
Malik Monk,CHO,73,1258,25.2,4.5,8.8,22.7,.387,4.2,12.8,.330,3.5,3.9,.882,0.6,4.7,1.4,0.7,3.3,4.1,99,114
Greg Monroe,TOT,43,480,22.9,2.4,9.2,18.8,.487,0.1,0.5,.200,4.5,7.2,.625,6.7,10.5,1.4,0.8,3.2,6.6,107,106
Greg Monroe,TOR,38,423,20.7,1.8,8.4,18.2,.460,0.0,0.5,.000,4.0,6.9,.574,6.8,10.9,1.5,0.9,3.5,6.9,101,105
Greg Monroe,BOS,2,5,57.8,9.6,28.9,48.2,.600,0.0,0.0,,0.0,0.0,,28.9,0.0,0.0,0.0,0.0,0.0,142,118
Greg Monroe,PHI,3,52,37.2,6.4,13.6,20.9,.652,0.9,0.9,1.000,9.1,10.0,.909,3.6,8.2,0.9,0.0,0.9,4.5,154,112
E'Twaun Moore,NOP,53,1463,20.1,3.2,8.1,16.9,.481,2.4,5.6,.432,1.4,1.9,.763,1.1,2.9,1.3,0.3,1.9,3.6,110,117
Eric Moreland,TOT,5,43,7.8,4.5,3.3,7.8,.429,1.1,1.1,1.000,0.0,0.0,,4.5,17.8,1.1,1.1,5.6,10.0,86,102
Eric Moreland,PHO,1,5,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,28.6,0.0,0.0,0.0,9.5,,106
Eric Moreland,TOR,4,38,8.8,5.0,3.8,8.8,.429,1.3,1.3,1.000,0.0,0.0,,5.0,16.4,1.3,1.3,6.3,10.1,86,102
Jaylen Morris,MIL,4,29,16.0,6.4,6.4,16.0,.400,1.6,4.8,.333,1.6,3.2,.500,0.0,8.0,3.2,0.0,1.6,1.6,100,103
Marcus Morris,BOS,75,2091,24.1,2.5,8.7,19.4,.447,3.4,9.0,.375,3.4,4.0,.844,1.8,8.8,1.0,0.6,2.1,4.2,110,109
Markieff Morris,TOT,58,1270,20.3,2.9,7.6,18.0,.421,2.5,7.5,.335,2.6,3.4,.772,2.3,7.6,1.3,0.8,2.0,6.5,106,112
Markieff Morris,WAS,34,883,21.0,3.2,7.7,17.6,.436,2.6,7.7,.333,3.1,3.9,.781,2.2,7.1,1.3,1.1,2.5,6.3,106,114
