Player,Team,GP,GS,MPG,PPG,APG,FG,FGA,FG%,3P,3PA,3P%,eFG%,FT,FTA,FT%,ORB,DRB,STL,BLK,TOV,PF
Jahlil Okafor,BRK,26,0,12.6,6.4,0.4,2.8,5.0,.566,0.0,0.2,.250,.570,0.7,1.0,.760,0.7,2.3,0.1,0.6,0.7,1.7
Victor Oladipo,IND,75,75,34.0,23.1,4.3,8.5,17.9,.477,2.1,5.8,.371,.537,3.9,4.9,.799,0.6,4.6,2.4,0.8,2.9,2.3
Kelly Olynyk,MIA,76,22,23.4,11.5,2.7,4.2,8.4,.497,1.4,3.7,.379,.580,1.8,2.3,.770,1.2,4.5,0.8,0.5,1.9,2.9
Chinanu Onuaku,HOU,1,0,22.0,4.0,1.0,2.0,5.0,.400,0.0,0.0,,.400,0.0,0.0,,1.0,3.0,0.0,0.0,3.0,4.0
Cedi Osman,CLE,61,12,11.0,3.9,0.7,1.5,3.0,.484,0.5,1.4,.368,.570,0.4,0.8,.565,0.3,1.7,0.4,0.0,0.5,1.3
Kelly Oubre,WAS,81,11,27.5,11.8,1.2,3.9,9.8,.403,1.6,4.6,.341,.482,2.4,2.9,.820,0.7,3.8,1.0,0.4,1.1,2.9
Zaza Pachulia,GSW,69,57,14.1,5.4,1.6,2.2,3.8,.564,0.0,0.0,.000,.564,1.1,1.3,.806,1.3,3.4,0.6,0.2,1.0,1.8
Marcus Paige,CHO,5,0,5.6,2.4,0.6,0.8,2.8,.286,0.4,1.6,.250,.357,0.4,0.4,1.000,0.0,0.8,0.0,0.0,0.0,0.0
Georgios Papagiannis,TOT,17,0,7.2,2.1,0.5,1.1,2.5,.429,0.0,0.0,,.429,0.0,0.0,,0.8,1.4,0.2,0.4,0.5,0.7
Georgios Papagiannis,SAC,16,0,7.4,2.1,0.6,1.1,2.6,.415,0.0,0.0,,.415,0.0,0.0,,0.8,1.5,0.1,0.4,0.5,0.8
Georgios Papagiannis,POR,1,0,4.0,2.0,0.0,1.0,1.0,1.000,0.0,0.0,,1.000,0.0,0.0,,1.0,0.0,2.0,0.0,0.0,0.0
Jabari Parker,MIL,31,3,24.0,12.6,1.9,5.2,10.7,.482,1.0,2.6,.383,.529,1.3,1.7,.741,1.4,3.5,0.8,0.3,1.5,1.6
Tony Parker,SAS,55,21,19.5,7.7,3.5,3.2,7.1,.459,0.2,0.7,.270,.472,1.0,1.4,.705,0.1,1.6,0.5,0.0,1.2,0.9
Chandler Parsons,MEM,36,8,19.2,7.9,1.9,3.0,6.5,.462,1.4,3.4,.421,.571,0.5,0.8,.630,0.4,2.1,0.5,0.3,1.0,1.5
Patrick Patterson,OKC,82,3,15.5,3.9,0.7,1.3,3.2,.398,0.8,2.1,.386,.523,0.5,0.6,.870,0.4,2.0,0.6,0.3,0.4,1.1
Justin Patton,MIN,1,0,4.0,2.0,0.0,1.0,2.0,.500,0.0,0.0,,.500,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0
Brandon Paul,SAS,64,2,9.0,2.3,0.6,0.9,2.0,.433,0.2,0.8,.278,.492,0.3,0.7,.512,0.1,1.0,0.4,0.1,0.5,0.9
Chris Paul,HOU,58,58,31.8,18.6,7.9,6.3,13.8,.460,2.5,6.5,.380,.550,3.5,3.8,.919,0.6,4.8,1.7,0.2,2.2,2.4
Adreian Payne,ORL,5,0,8.6,4.2,0.0,1.4,2.0,.700,0.4,0.6,.667,.800,1.0,1.2,.833,0.4,1.4,0.4,0.0,0.4,1.2
Cameron Payne,CHI,25,14,23.3,8.8,4.5,3.5,8.6,.405,1.4,3.6,.385,.486,0.5,0.6,.750,0.7,2.0,1.0,0.4,1.4,1.8
Elfrid Payton,TOT,63,63,28.7,12.7,6.2,5.2,10.6,.493,0.5,1.5,.326,.516,1.7,2.7,.649,1.0,3.3,1.3,0.3,2.7,2.3
Elfrid Payton,ORL,44,44,28.6,13.0,6.3,5.4,10.4,.520,0.6,1.5,.373,.547,1.6,2.6,.632,1.1,2.9,1.5,0.4,2.6,2.2
Elfrid Payton,PHO,19,19,29.0,11.8,6.2,4.8,11.0,.435,0.3,1.3,.200,.447,1.9,2.8,.685,0.9,4.4,1.0,0.3,2.8,2.6
Gary Payton,TOT,23,6,9.6,3.0,0.9,1.3,3.2,.405,0.3,1.1,.240,.446,0.1,0.4,.333,0.6,1.3,0.3,0.1,0.3,1.3
Gary Payton,MIL,12,6,8.8,2.5,0.8,1.1,2.8,.394,0.2,1.0,.167,.424,0.2,0.3,.667,0.3,1.1,0.3,0.1,0.3,1.4
Gary Payton,LAL,11,0,10.5,3.5,1.1,1.5,3.7,.415,0.4,1.2,.308,.463,0.1,0.5,.167,0.8,1.6,0.4,0.2,0.4,1.2
Kendrick Perkins,CLE,1,0,15.0,3.0,2.0,1.0,2.0,.500,0.0,0.0,,.500,1.0,2.0,.500,0.0,1.0,1.0,0.0,1.0,1.0
London Perrantes,CLE,14,0,4.7,0.5,0.4,0.1,0.9,.154,0.0,0.2,.000,.154,0.2,0.4,.600,0.1,0.2,0.1,0.1,0.1,0.4
Alec Peters,PHO,20,0,11.3,4.1,0.6,1.4,3.7,.378,0.9,2.9,.310,.500,0.4,0.5,.800,0.4,1.5,0.1,0.1,0.2,0.7
Marshall Plumlee,MIL,8,0,6.5,1.8,0.3,0.1,0.4,.333,0.0,0.0,,.333,1.5,2.0,.750,0.5,1.6,0.0,0.1,0.4,1.3
Mason Plumlee,DEN,74,26,19.4,7.1,1.9,3.0,5.0,.601,0.0,0.0,.000,.601,1.1,2.4,.458,1.8,3.6,0.7,1.1,1.4,2.5
Miles Plumlee,ATL,55,35,16.7,4.3,0.8,1.9,3.3,.583,0.0,0.0,,.583,0.5,1.1,.450,1.4,2.7,0.3,0.5,1.1,1.4
Jakob Pöltl,TOR,82,0,18.6,6.9,0.7,3.1,4.7,.659,0.0,0.0,.500,.660,0.7,1.2,.594,2.0,2.8,0.5,1.2,1.0,2.6
Quincy Pondexter,CHI,23,1,8.5,2.0,0.4,0.6,2.1,.286,0.1,1.0,.136,.316,0.6,0.7,.824,0.3,0.8,0.3,0.1,0.5,1.0
Otto Porter,WAS,77,77,31.6,14.7,2.0,5.8,11.5,.503,1.8,4.1,.441,.581,1.4,1.7,.828,1.3,5.1,1.5,0.5,1.0,2.0
Bobby Portis,CHI,73,4,22.5,13.2,1.7,5.2,11.1,.471,1.1,3.1,.359,.520,1.6,2.1,.769,2.2,4.6,0.7,0.3,1.4,1.8
Kristaps Porziņģis,NYK,48,48,32.4,22.7,1.2,8.1,18.5,.439,1.9,4.8,.395,.489,4.5,5.7,.793,1.3,5.3,0.8,2.4,1.9,2.9
Dwight Powell,DAL,79,25,21.2,8.5,1.2,3.2,5.4,.593,0.4,1.1,.333,.626,1.7,2.3,.719,1.7,3.9,0.8,0.4,0.7,2.4
Norman Powell,TOR,70,18,15.2,5.5,1.3,2.1,5.3,.401,0.8,2.7,.285,.472,0.5,0.6,.821,0.2,1.5,0.5,0.2,0.9,1.6
Alex Poythress,IND,25,0,4.2,1.0,0.1,0.4,1.0,.423,0.2,0.4,.364,.500,0.0,0.0,,0.3,0.4,0.1,0.0,0.1,0.6
Jacob Pullen,PHI,3,0,2.0,0.7,0.0,0.3,0.7,.500,0.0,0.3,.000,.500,0.0,0.0,,0.0,0.0,0.0,0.0,0.3,0.0
Rodney Purvis,ORL,16,2,18.1,6.0,1.1,2.2,6.7,.327,0.8,3.3,.250,.388,0.8,0.9,.867,0.1,1.6,0.2,0.2,0.6,1.6
Zhou Qi,HOU,18,0,6.9,1.2,0.1,0.3,1.8,.188,0.1,1.1,.105,.219,0.4,0.7,.667,0.3,0.9,0.1,0.8,0.6,0.8
Tim Quarterman,HOU,3,0,4.3,1.3,0.3,0.3,1.0,.333,0.0,0.7,.000,.333,0.7,0.7,1.000,0.0,1.0,0.0,0.0,0.7,0.3
Ivan Rabb,MEM,36,5,14.3,5.6,0.9,2.4,4.2,.566,0.0,0.0,,.566,0.8,1.0,.806,1.5,2.9,0.3,0.4,1.0,1.5
Julius Randle,LAL,82,49,26.7,16.1,2.6,6.1,11.0,.558,0.1,0.5,.222,.563,3.7,5.2,.718,2.2,5.8,0.5,0.5,2.6,3.3
Zach Randolph,SAC,59,57,25.6,14.5,2.2,6.1,12.9,.473,0.9,2.5,.347,.507,1.4,1.8,.785,1.6,5.1,0.7,0.2,2.0,2.0
Xavier Rathan-Mayes,MEM,5,0,23.6,5.8,3.6,2.4,8.4,.286,0.2,2.8,.071,.298,0.8,1.8,.444,0.0,1.0,1.2,0.6,2.2,3.6
J.J. Redick,PHI,70,70,30.2,17.1,3.0,5.8,12.6,.460,2.8,6.6,.420,.569,2.8,3.1,.904,0.1,2.4,0.5,0.1,1.5,1.8
Davon Reed,PHO,21,1,11.5,3.0,0.6,1.0,3.6,.289,0.5,1.8,.289,.362,0.4,0.6,.667,0.1,1.8,0.5,0.1,0.5,0.8
Willie Reed,TOT,42,5,10.2,4.6,0.2,1.9,2.9,.669,0.0,0.0,.500,.674,0.8,1.3,.582,0.8,2.0,0.2,0.5,0.5,1.3
Willie Reed,LAC,39,5,10.7,4.9,0.2,2.1,3.1,.667,0.0,0.1,.500,.671,0.8,1.4,.582,0.9,2.2,0.2,0.6,0.5,1.4
Willie Reed,DET,3,0,3.0,0.7,0.3,0.3,0.3,1.000,0.0,0.0,,1.000,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,1.0
Josh Richardson,MIA,81,81,33.2,12.9,2.9,4.9,10.9,.451,1.6,4.1,.378,.523,1.5,1.8,.845,0.9,2.7,1.5,0.9,1.7,2.5
Malachi Richardson,TOT,26,4,12.5,3.4,0.5,1.2,3.5,.333,0.5,1.5,.300,.400,0.7,0.8,.773,0.2,1.1,0.4,0.0,0.4,1.0
Malachi Richardson,SAC,25,4,12.8,3.5,0.5,1.2,3.5,.330,0.5,1.6,.308,.398,0.7,0.9,.773,0.2,1.1,0.4,0.0,0.4,1.1
Malachi Richardson,TOR,1,0,5.0,2.0,0.0,1.0,2.0,.500,0.0,1.0,.000,.500,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0
Austin Rivers,LAC,61,59,33.7,15.1,4.0,5.6,13.2,.424,2.2,5.9,.378,.508,1.7,2.6,.642,0.4,1.9,1.2,0.3,1.8,2.5
Andre Roberson,OKC,39,39,26.6,5.0,1.2,2.2,4.2,.537,0.2,0.9,.222,.562,0.3,1.0,.316,1.9,2.8,1.2,0.9,0.8,2.3
Devin Robinson,WAS,1,0,13.0,2.0,0.0,1.0,3.0,.333,0.0,0.0,,.333,0.0,0.0,,2.0,3.0,1.0,0.0,0.0,2.0
Glenn Robinson,IND,23,1,14.7,4.1,0.7,1.6,3.7,.424,0.6,1.5,.412,.506,0.4,0.5,.818,0.5,1.1,0.6,0.0,0.2,0.6
Rajon Rondo,NOP,65,63,26.2,8.3,8.2,3.6,7.6,.468,0.8,2.3,.333,.518,0.4,0.7,.543,0.5,3.6,1.1,0.2,2.3,1.8
Derrick Rose,TOT,25,7,16.8,8.4,1.5,3.2,7.4,.435,0.3,1.2,.233,.454,1.6,1.8,.870,0.5,0.9,0.3,0.2,1.4,0.6
Derrick Rose,CLE,16,7,19.3,9.8,1.6,3.6,8.3,.439,0.4,1.5,.250,.462,2.2,2.6,.854,0.6,1.2,0.2,0.3,1.8,0.9
Derrick Rose,MIN,9,0,12.4,5.8,1.2,2.6,6.0,.426,0.1,0.7,.167,.435,0.6,0.6,1.000,0.3,0.3,0.4,0.0,0.8,0.2
Terrence Ross,ORL,24,20,25.0,8.7,1.6,3.2,8.0,.398,1.3,3.9,.323,.476,1.1,1.5,.750,0.4,2.6,1.1,0.5,1.2,1.9
Terry Rozier,BOS,80,16,25.9,11.3,2.9,4.0,10.0,.395,1.9,5.0,.381,.491,1.4,1.9,.772,0.8,3.9,1.0,0.2,1.0,1.5
Ricky Rubio,UTA,77,77,29.3,13.1,5.3,4.5,10.7,.418,1.2,3.5,.352,.476,2.9,3.3,.866,0.6,4.0,1.6,0.1,2.7,2.7
D'Angelo Russell,BRK,48,35,25.7,15.5,5.2,5.8,14.0,.414,1.9,5.8,.324,.481,2.0,2.7,.740,0.6,3.3,0.8,0.4,3.1,1.9
Domantas Sabonis,IND,74,19,24.5,11.6,2.0,4.6,8.9,.514,0.2,0.5,.351,.524,2.3,3.0,.750,2.2,5.5,0.5,0.4,1.9,3.0
JaKarr Sampson,SAC,22,6,15.6,4.7,0.4,2.0,3.7,.543,0.2,0.5,.500,.574,0.5,0.7,.625,1.0,2.6,0.4,1.0,0.4,2.2
Dario Šarić,PHI,78,73,29.6,14.6,2.6,5.2,11.4,.453,2.0,5.1,.393,.541,2.3,2.7,.860,2.0,4.7,0.7,0.3,1.9,2.1
Tomáš Satoranský,WAS,73,30,22.5,7.2,3.9,2.8,5.3,.523,0.6,1.4,.465,.585,1.0,1.3,.781,1.0,2.2,0.7,0.2,1.1,1.8
Dennis Schröder,ATL,67,67,31.0,19.4,6.2,7.5,17.1,.436,1.1,3.9,.290,.469,3.4,4.0,.849,0.7,2.4,1.1,0.1,2.7,2.2
Mike Scott,WAS,76,1,18.5,8.8,1.1,3.6,6.9,.527,0.9,2.1,.405,.590,0.7,1.0,.658,0.7,2.6,0.3,0.1,1.0,1.9
Thabo Sefolosha,UTA,38,6,21.2,8.2,0.9,3.1,6.3,.492,0.8,2.2,.381,.558,1.2,1.4,.815,0.8,3.5,1.4,0.3,0.8,1.6
Wayne Selden,MEM,35,9,19.8,9.3,1.9,3.3,7.7,.431,1.4,3.5,.402,.522,1.3,1.7,.746,0.5,1.1,0.5,0.1,1.5,1.7
Ramon Sessions,TOT,28,3,14.0,4.9,2.8,1.5,4.2,.359,0.3,0.9,.308,.393,1.6,2.0,.772,0.2,1.1,0.5,0.1,1.1,1.0
Ramon Sessions,NYK,13,3,12.8,3.7,2.1,1.3,4.1,.321,0.2,0.8,.182,.340,0.9,1.2,.800,0.1,1.3,0.5,0.1,1.2,1.1
Ramon Sessions,WAS,15,0,15.0,5.9,3.3,1.7,4.3,.391,0.4,1.0,.400,.438,2.1,2.8,.762,0.3,1.0,0.5,0.1,1.0,1.0
Iman Shumpert,CLE,14,6,19.7,4.4,1.2,1.6,4.1,.379,0.5,1.9,.269,.440,0.8,1.1,.733,0.5,2.4,0.6,0.3,1.1,1.6
Pascal Siakam,TOR,81,5,20.7,7.3,2.0,3.1,6.1,.508,0.4,1.6,.220,.537,0.7,1.1,.621,1.0,3.5,0.8,0.5,0.8,2.0
Xavier Silas,BOS,2,0,3.5,0.0,0.0,0.0,1.5,.000,0.0,1.0,.000,.000,0.0,0.0,,0.5,0.5,0.5,0.0,0.0,0.5
Ben Simmons,PHI,81,81,33.7,15.8,8.2,6.7,12.3,.545,0.0,0.1,.000,.545,2.4,4.2,.560,1.8,6.3,1.7,0.9,3.4,2.6
Jonathon Simmons,ORL,69,50,29.4,13.9,2.5,5.1,11.0,.465,1.0,3.0,.338,.511,2.7,3.5,.768,0.9,2.6,0.8,0.2,2.1,2.5
Kobi Simmons,MEM,32,12,20.1,6.1,2.1,2.5,5.9,.423,0.3,1.2,.282,.452,0.8,0.8,1.000,0.4,1.1,0.6,0.2,1.4,1.9
Kyle Singler,OKC,12,0,4.9,1.9,0.2,0.6,1.8,.333,0.2,0.4,.400,.381,0.6,1.1,.538,0.1,0.8,0.1,0.0,0.3,0.3
Marcus Smart,BOS,54,11,29.9,10.2,4.8,3.5,9.5,.367,1.4,4.6,.301,.440,1.8,2.5,.729,0.8,2.7,1.3,0.4,2.4,2.5
Dennis Smith,DAL,69,69,29.7,15.2,5.2,5.9,14.8,.395,1.5,4.9,.313,.446,1.9,2.8,.694,0.7,3.0,1.0,0.3,2.8,2.2
Ish Smith,DET,82,35,24.9,10.9,4.4,4.7,9.8,.486,0.4,1.2,.347,.507,1.0,1.4,.698,0.3,2.4,0.8,0.2,1.3,1.7
J.R. Smith,CLE,80,61,28.1,8.3,1.8,3.0,7.4,.403,1.8,4.8,.375,.524,0.5,0.7,.696,0.4,2.6,0.9,0.1,1.0,2.0
Jason Smith,WAS,33,2,8.6,3.4,0.4,1.4,3.5,.391,0.1,1.0,.125,.409,0.6,0.6,.905,0.5,1.1,0.1,0.4,0.5,1.3
Josh Smith,NOP,3,0,4.0,0.7,0.0,0.3,1.3,.250,0.0,0.0,,.250,0.0,0.0,,1.0,0.3,0.0,0.0,0.0,1.0
Tony Snell,MIL,75,59,27.4,6.9,1.3,2.5,5.7,.435,1.4,3.6,.403,.562,0.5,0.6,.792,0.1,1.8,0.6,0.4,0.5,1.5
Marreese Speights,ORL,52,3,13.0,7.7,0.8,2.7,6.7,.395,1.7,4.5,.369,.519,0.8,1.1,.727,0.4,2.2,0.2,0.4,0.8,2.0
Nik Stauskas,TOT,41,0,12.8,4.4,1.0,1.5,3.8,.390,1.0,2.4,.400,.519,0.5,0.7,.724,0.1,1.5,0.2,0.1,0.6,0.6
Nik Stauskas,PHI,6,0,7.5,0.7,0.2,0.2,0.7,.250,0.0,0.2,.000,.250,0.3,0.3,1.000,0.0,0.2,0.7,0.0,0.7,0.5
Nik Stauskas,BRK,35,0,13.7,5.1,1.1,1.7,4.3,.393,1.1,2.8,.404,.527,0.5,0.8,.704,0.1,1.7,0.1,0.1,0.6,0.6
Lance Stephenson,IND,82,7,22.6,9.2,2.9,3.7,8.6,.427,0.8,2.8,.289,.475,1.0,1.5,.661,0.8,4.4,0.6,0.2,1.6,2.2
David Stockton,UTA,3,0,3.0,3.3,0.0,0.7,1.0,.667,0.7,1.0,.667,1.000,1.3,1.3,1.000,0.0,0.0,0.0,0.0,0.3,1.0
Julyan Stone,CHO,23,0,7.6,0.8,1.1,0.3,0.6,.462,0.3,0.6,.462,.692,0.0,0.1,.500,0.0,1.2,0.2,0.1,0.3,0.9
Edmond Sumner,IND,1,0,2.0,2.0,0.0,1.0,1.0,1.000,0.0,0.0,,1.000,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0
Caleb Swanigan,POR,27,3,7.0,2.3,0.5,0.9,2.2,.400,0.0,0.3,.125,.408,0.4,0.7,.667,0.6,1.4,0.2,0.1,0.7,1.4
Jayson Tatum,BOS,80,80,30.5,13.9,1.6,5.0,10.4,.475,1.3,3.0,.434,.538,2.7,3.2,.826,0.6,4.4,1.0,0.7,1.4,2.1
Isaiah Taylor,ATL,67,9,17.4,6.6,3.1,2.4,5.8,.418,0.3,1.2,.250,.444,1.5,2.1,.702,0.3,1.1,0.5,0.1,1.3,1.7
Jeff Teague,MIN,70,70,33.0,14.2,7.0,5.1,11.3,.446,1.2,3.3,.368,.499,2.9,3.4,.845,0.3,2.6,1.5,0.3,2.5,2.4
Marquis Teague,MEM,3,0,24.7,3.7,4.3,1.3,5.3,.250,0.3,1.3,.250,.281,0.7,1.7,.400,0.3,1.7,1.3,0.0,1.0,1.7
Mirza Teletović,MIL,10,0,15.9,7.1,1.0,2.5,5.7,.439,2.1,4.5,.467,.623,0.0,0.0,,0.3,2.0,0.4,0.1,0.7,1.4
Garrett Temple,SAC,65,35,24.8,8.4,1.9,3.1,7.3,.418,1.4,3.5,.392,.512,0.9,1.2,.769,0.3,2.0,0.9,0.4,1.2,2.1
Miloš Teodosić,LAC,45,36,25.2,9.5,4.6,3.4,8.0,.419,2.0,5.2,.379,.542,0.9,1.0,.848,0.4,2.4,0.5,0.1,2.2,2.3
Jason Terry,MIL,51,4,16.0,3.3,1.2,1.2,3.0,.383,0.8,2.3,.348,.513,0.2,0.2,.889,0.1,0.8,0.8,0.3,0.5,1.0
Daniel Theis,BOS,63,3,14.9,5.3,0.9,2.0,3.7,.541,0.3,0.9,.310,.579,1.0,1.3,.753,1.4,2.9,0.5,0.8,0.9,2.5
Isaiah Thomas,TOT,32,15,26.9,15.2,4.8,4.9,13.2,.373,1.7,5.9,.293,.438,3.7,4.1,.893,0.5,1.6,0.5,0.1,3.0,1.8
Isaiah Thomas,CLE,15,14,27.1,14.7,4.5,4.7,12.9,.361,1.5,5.8,.253,.418,3.9,4.5,.868,0.5,1.6,0.6,0.1,2.7,1.7
Isaiah Thomas,LAL,17,1,26.8,15.6,5.0,5.1,13.4,.383,1.9,5.9,.327,.456,3.4,3.7,.921,0.6,1.5,0.4,0.1,3.2,1.9
Lance Thomas,NYK,73,31,18.5,4.1,0.6,1.4,3.7,.382,0.7,1.7,.403,.476,0.6,0.7,.830,0.6,1.8,0.4,0.2,0.5,1.8
Klay Thompson,GSW,73,73,34.3,20.0,2.5,7.9,16.2,.488,3.1,7.1,.440,.585,1.1,1.3,.837,0.4,3.4,0.8,0.5,1.8,1.6
Tristan Thompson,CLE,53,22,20.2,5.8,0.6,2.5,4.4,.562,0.0,0.0,,.562,0.8,1.5,.544,2.4,4.3,0.3,0.3,0.7,1.9
Sindarius Thornwell,LAC,73,17,15.8,3.9,0.9,1.4,3.2,.429,0.3,0.8,.377,.479,0.8,1.2,.670,0.5,1.5,0.7,0.3,0.7,1.7
Anthony Tolliver,DET,79,14,22.2,8.9,1.1,2.8,6.0,.464,2.0,4.6,.436,.632,1.3,1.7,.797,0.6,2.4,0.4,0.3,0.7,1.8
Karl-Anthony Towns,MIN,82,82,35.6,21.3,2.4,7.8,14.3,.545,1.5,3.5,.421,.596,4.2,4.9,.858,2.9,9.4,0.8,1.4,1.9,3.5
P.J. Tucker,HOU,82,34,27.8,6.1,0.9,2.1,5.4,.390,1.4,3.8,.371,.520,0.5,0.7,.717,1.1,4.4,1.0,0.3,0.9,2.5
Evan Turner,POR,79,40,25.7,8.2,2.2,3.3,7.3,.447,0.5,1.7,.318,.484,1.2,1.4,.850,0.4,2.7,0.6,0.4,1.3,2.1
Myles Turner,IND,65,62,28.2,12.7,1.3,4.7,9.8,.479,0.9,2.4,.357,.523,2.5,3.2,.777,1.4,5.0,0.6,1.8,1.5,2.9
Ekpe Udoh,UTA,63,3,12.9,2.6,0.8,1.0,1.9,.500,0.0,0.0,.000,.500,0.7,0.9,.750,1.1,1.3,0.7,1.2,0.3,1.7
Tyler Ulis,PHO,71,43,23.4,7.8,4.4,3.0,7.8,.388,0.6,2.1,.288,.426,1.2,1.4,.832,0.3,1.5,1.0,0.1,1.8,1.7
Jonas Valančiūnas,TOR,77,77,22.4,12.7,1.1,5.1,8.9,.568,0.4,1.0,.405,.590,2.2,2.7,.806,2.4,6.2,0.4,0.9,1.5,2.5
Denzel Valentine,CHI,77,37,27.2,10.2,3.2,3.9,9.4,.417,1.9,4.8,.386,.517,0.5,0.7,.745,0.6,4.5,0.8,0.1,1.3,2.4
Fred VanVleet,TOR,76,0,20.0,8.6,3.2,3.1,7.2,.426,1.4,3.4,.414,.525,1.1,1.3,.832,0.3,2.1,0.9,0.3,1.0,1.7
Rashad Vaughn,TOT,28,0,7.6,2.3,0.5,0.8,2.0,.411,0.5,1.3,.378,.536,0.1,0.2,.667,0.1,0.6,0.2,0.1,0.2,0.5
Rashad Vaughn,MIL,22,0,7.9,2.7,0.5,1.0,2.3,.420,0.6,1.6,.371,.550,0.2,0.3,.667,0.1,0.7,0.2,0.1,0.2,0.5
Rashad Vaughn,BRK,1,0,4.0,0.0,1.0,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1.0
Rashad Vaughn,ORL,5,0,7.0,1.0,0.0,0.4,1.2,.333,0.2,0.4,.500,.417,0.0,0.0,,0.2,0.6,0.2,0.0,0.4,0.4
Noah Vonleh,TOT,54,16,16.2,4.9,0.6,1.9,4.3,.444,0.4,1.2,.303,.487,0.7,1.1,.621,1.3,4.5,0.4,0.3,0.6,1.3
Noah Vonleh,POR,33,12,14.4,3.6,0.4,1.4,2.9,.490,0.1,0.2,.333,.500,0.7,0.9,.742,1.1,4.0,0.2,0.3,0.5,1.3
Noah Vonleh,CHI,21,4,19.0,6.9,1.0,2.7,6.6,.413,0.9,2.9,.300,.478,0.6,1.3,.481,1.7,5.2,0.6,0.3,0.8,1.2
Nikola Vučević,ORL,57,57,29.5,16.5,3.4,7.0,14.7,.475,1.1,3.6,.314,.513,1.4,1.6,.819,1.8,7.4,1.0,1.1,1.9,2.5
Dwyane Wade,TOT,67,3,22.9,11.4,3.4,4.5,10.2,.438,0.5,1.7,.288,.462,2.0,2.8,.714,0.7,3.0,0.9,0.7,2.1,1.9
Dwyane Wade,CLE,46,3,23.2,11.2,3.5,4.3,9.5,.455,0.5,1.5,.329,.482,2.0,2.9,.701,0.8,3.1,0.9,0.7,2.0,1.8
Dwyane Wade,MIA,21,0,22.2,12.0,3.1,4.8,11.8,.409,0.4,2.0,.220,.427,2.0,2.6,.745,0.5,2.9,0.9,0.7,2.3,1.9
Dion Waiters,MIA,30,30,30.6,14.3,3.8,5.4,13.7,.398,1.7,5.7,.306,.461,1.7,2.3,.739,0.3,2.3,0.8,0.3,2.3,2.0
Kemba Walker,CHO,80,80,34.2,22.1,5.6,7.4,17.0,.431,2.9,7.5,.384,.516,4.5,5.3,.864,0.4,2.7,1.1,0.3,2.2,1.2
John Wall,WAS,41,41,34.4,19.4,9.6,6.8,16.3,.420,1.5,4.1,.371,.466,4.3,5.9,.726,0.5,3.1,1.4,1.1,3.9,2.0
Tyrone Wallace,LAC,30,19,28.4,9.7,2.4,3.7,8.2,.445,0.3,1.3,.250,.466,2.0,2.6,.782,0.7,2.8,0.9,0.4,1.5,2.8
Taurean Waller-Prince,ATL,82,82,30.0,14.1,2.6,5.1,11.9,.426,2.1,5.6,.385,.516,1.9,2.2,.844,0.6,4.1,1.0,0.5,2.3,2.0
Derrick Walton,MIA,16,0,9.2,1.8,1.0,0.5,1.6,.320,0.4,1.1,.412,.460,0.4,0.4,1.000,0.1,0.9,0.4,0.2,0.1,0.4
Jameel Warney,DAL,3,0,9.0,5.7,0.0,2.3,4.0,.583,0.0,0.0,,.583,1.0,1.7,.600,1.3,1.7,0.0,0.0,0.3,0.7
T.J. Warren,PHO,65,65,33.0,19.6,1.3,8.1,16.4,.498,0.3,1.4,.222,.507,3.0,3.9,.757,1.9,3.2,1.0,0.6,1.3,2.3
Travis Wear,LAL,17,0,13.4,4.4,0.4,1.5,4.2,.347,1.0,2.8,.362,.465,0.5,0.5,1.000,0.0,2.2,0.2,0.3,0.4,1.8
James Webb,BRK,10,0,12.0,1.6,0.4,0.6,2.4,.250,0.4,1.9,.211,.333,0.0,0.0,,0.8,1.6,0.1,0.0,0.4,1.0
Briante Weber,TOT,18,0,13.2,2.8,1.2,1.1,2.4,.442,0.2,0.6,.364,.488,0.4,0.6,.800,0.4,1.5,1.0,0.3,0.8,1.6
Briante Weber,HOU,13,0,9.1,2.0,1.0,0.7,1.7,.409,0.3,0.7,.444,.500,0.3,0.3,1.000,0.2,1.2,0.8,0.2,0.5,1.4
Briante Weber,MEM,5,0,23.8,4.8,1.8,2.0,4.2,.476,0.0,0.4,.000,.476,0.8,1.2,.667,1.0,2.4,1.6,0.4,1.6,2.0
David West,GSW,73,0,13.7,6.8,1.9,3.0,5.2,.571,0.0,0.1,.375,.575,0.8,1.1,.759,0.9,2.4,0.6,1.0,1.1,1.6
Russell Westbrook,OKC,80,80,36.4,25.4,10.3,9.5,21.1,.449,1.2,4.1,.298,.477,5.2,7.1,.737,1.9,8.2,1.8,0.3,4.8,2.5
Andrew White,ATL,15,0,13.9,4.6,0.4,1.7,4.9,.342,1.2,3.3,.367,.466,0.1,0.3,.250,0.3,2.0,0.2,0.1,0.5,0.8
Derrick White,SAS,17,0,8.2,3.2,0.5,0.9,1.9,.485,0.5,0.8,.615,.606,0.8,1.2,.700,0.3,1.2,0.2,0.2,0.4,0.5
