Player,Team,GP,MP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,STL,BLK,TOV,PF,ORtg,DRtg
Ryan Kelly,LAL,59,1312,17.5,3.5,5.8,13.8,.423,1.8,5.3,.338,4.1,5.0,.815,1.6,6.6,1.2,1.7,1.7,5.5,110,111
Michael Kidd-Gilchrist,CHA,62,1502,15.5,1.8,5.8,12.2,.473,0.0,0.3,.111,3.9,6.4,.614,3.8,7.4,1.5,1.3,2.1,5.0,104,103
Andrei Kirilenko,BRK,45,857,13.8,4.4,5.0,9.8,.513,0.1,0.3,.200,3.7,7.3,.513,3.4,5.6,2.4,1.2,3.3,4.0,103,107
Brandon Knight,MIL,72,2400,28.1,7.7,10.0,23.8,.422,2.4,7.4,.325,5.6,7.0,.802,1.0,4.6,1.5,0.4,4.1,3.2,104,114
Kyle Korver,ATL,71,2408,17.9,4.4,6.1,12.8,.475,3.9,8.3,.472,1.8,2.0,.926,0.5,5.5,1.5,0.5,2.1,3.1,118,108
Kosta Koufos,MEM,80,1349,20.4,1.5,9.0,18.2,.495,0.0,0.0,,2.4,3.7,.645,6.3,10.2,1.3,2.8,2.7,7.2,106,101
Viacheslav Kravtsov,PHO,20,59,17.0,0.8,6.8,12.7,.533,0.0,0.0,,3.4,6.8,.500,7.6,6.8,0.0,0.8,5.1,5.9,98,110
Ognjen Kuzmić,GSW,21,92,8.1,1.1,2.7,7.0,.385,0.0,0.0,,2.7,6.0,.455,5.4,6.0,1.6,2.2,5.4,9.2,75,102
Doron Lamb,ORL,53,695,14.1,3.2,4.6,11.8,.394,2.7,6.6,.400,2.1,2.7,.806,0.6,3.0,0.8,0.1,2.0,4.0,104,113
Jeremy Lamb,OKC,78,1538,21.7,3.8,8.6,19.9,.432,2.9,8.1,.356,1.7,2.1,.797,0.9,5.3,1.8,0.9,2.0,4.7,106,105
Carl Landry,SAC,18,233,16.6,1.1,6.8,13.1,.517,0.0,0.0,,3.1,3.7,.824,3.3,9.2,0.7,0.2,2.0,7.4,112,110
Shane Larkin,DAL,48,489,13.9,7.5,5.5,14.4,.380,1.3,4.0,.316,1.7,2.6,.640,1.2,3.3,2.7,0.1,4.1,4.8,90,110
Ty Lawson,DEN,62,2222,24.0,12.0,7.6,17.8,.431,1.6,4.4,.356,7.1,8.9,.798,0.9,3.9,2.2,0.2,4.4,2.5,113,110
Ricky Ledo,DAL,11,33,29.5,3.1,9.3,26.4,.353,4.7,12.4,.375,6.2,6.2,1.000,0.0,3.1,1.6,0.0,3.1,3.1,99,113
Courtney Lee,TOT,79,1973,20.4,3.1,7.9,16.5,.480,1.9,5.2,.371,2.7,3.0,.884,0.8,4.2,1.7,0.8,2.0,3.4,113,107
Courtney Lee,BOS,30,504,22.6,3.3,9.2,18.7,.492,2.3,5.3,.442,1.8,2.2,.818,0.8,4.2,2.0,0.9,2.6,3.8,108,108
Courtney Lee,MEM,49,1469,19.6,3.0,7.5,15.7,.476,1.8,5.2,.345,2.9,3.3,.900,0.8,4.3,1.6,0.7,1.7,3.3,114,107
David Lee,GSW,69,2288,27.4,3.2,11.2,21.4,.523,0.0,0.0,.000,5.0,6.5,.780,4.0,10.1,1.0,0.6,3.3,4.5,111,103
Alex Len,PHO,42,362,11.9,0.6,4.6,10.8,.423,0.0,0.0,,2.8,4.3,.645,5.4,8.3,0.6,2.5,3.6,9.4,92,106
Kawhi Leonard,SAS,66,1923,22.2,3.5,8.9,17.0,.522,1.8,4.8,.379,2.7,3.3,.802,2.0,8.8,3.0,1.3,2.1,3.3,116,98
Meyers Leonard,POR,40,355,14.0,2.6,5.8,13.0,.451,0.0,0.9,.000,2.3,3.0,.762,3.7,12.1,1.0,0.7,2.1,10.8,104,105
Jon Leuer,MEM,49,642,25.1,1.7,10.1,20.5,.492,1.9,4.1,.469,3.1,3.9,.787,3.1,10.1,1.5,1.1,2.2,5.2,112,103
Rashard Lewis,MIA,60,971,14.5,3.1,5.3,12.8,.415,2.5,7.3,.343,1.4,1.8,.788,1.3,4.7,2.9,0.4,1.9,4.9,105,106
DeAndre Liggins,MIA,1,1,105.3,0.0,52.6,52.6,1.000,0.0,0.0,,0.0,0.0,,52.6,0.0,0.0,0.0,0.0,0.0,205,116
Damian Lillard,POR,82,2937,29.2,7.9,9.5,22.5,.424,3.8,9.5,.394,6.4,7.3,.871,0.6,4.4,1.1,0.4,3.3,3.4,116,110
Jeremy Lin,HOU,71,2054,21.6,7.1,7.2,16.1,.446,2.0,5.6,.358,5.3,6.4,.823,0.8,3.7,1.6,0.7,4.3,4.0,109,109
Shaun Livingston,BRK,76,1974,16.7,6.5,6.2,12.9,.483,0.0,0.2,.167,4.2,5.1,.827,1.8,4.8,2.5,0.8,2.8,4.6,111,108
Brook Lopez,BRK,17,533,34.7,1.6,12.7,22.6,.563,0.0,0.1,.000,9.3,11.3,.817,3.8,6.2,0.9,3.0,2.8,5.1,121,108
Robin Lopez,POR,82,2603,17.6,1.4,6.9,12.5,.551,0.0,0.0,.000,3.8,4.7,.818,6.3,7.3,0.5,2.7,1.6,3.8,128,107
Kevin Love,MIN,77,2797,35.4,6.0,11.5,25.1,.457,3.4,8.9,.376,9.2,11.2,.821,3.9,13.0,1.0,0.6,3.5,2.4,120,104
Kyle Lowry,TOR,79,2862,25.9,10.7,8.3,19.7,.423,3.5,9.1,.380,5.7,7.0,.813,1.6,5.1,2.2,0.3,3.5,4.9,118,106
John Lucas III,UTA,42,591,14.1,3.7,5.5,16.9,.326,2.2,7.5,.298,0.9,1.4,.625,1.1,2.4,1.2,0.0,2.0,3.6,87,116
Shelvin Mack,ATL,73,1490,18.5,9.2,7.1,17.1,.417,2.1,6.3,.337,2.2,2.5,.865,0.7,4.7,1.7,0.1,3.0,3.4,105,109
Ian Mahinmi,IND,77,1248,11.3,1.0,3.8,7.9,.481,0.0,0.0,.000,3.7,6.0,.621,4.4,6.2,1.7,3.0,2.4,8.6,105,97
Shawn Marion,DAL,76,2409,16.8,2.6,7.3,15.1,.482,1.2,3.5,.358,1.1,1.4,.785,2.8,7.8,1.9,0.8,2.0,2.7,108,108
Kendall Marshall,LAL,54,1564,13.4,14.8,5.3,13.0,.406,2.2,5.5,.399,0.6,1.1,.528,0.5,4.4,1.5,0.1,4.7,2.4,101,113
Cartier Martin,TOT,59,870,19.2,1.9,6.5,15.4,.420,3.4,8.8,.391,2.8,3.8,.738,0.8,5.7,1.6,0.4,2.0,4.2,104,108
Cartier Martin,ATL,53,822,19.4,1.9,6.5,15.8,.414,3.5,9.0,.384,2.8,3.8,.754,0.7,5.7,1.6,0.4,2.0,4.2,103,108
Cartier Martin,CHI,6,48,16.6,2.2,5.5,8.9,.625,3.3,5.5,.600,2.2,4.4,.500,1.1,4.4,1.1,0.0,1.1,3.3,139,105
Kenyon Martin,NYK,32,633,11.5,4.2,5.3,10.3,.512,0.0,0.1,.000,0.9,1.6,.579,3.0,8.2,2.1,2.3,2.2,7.1,108,106
Kevin Martin,MIN,68,2177,29.4,2.7,10.0,23.2,.430,2.6,6.7,.387,6.9,7.7,.891,0.8,3.8,1.5,0.1,2.4,2.8,110,109
Roger Mason,MIA,25,260,15.0,3.8,5.1,13.6,.373,3.4,9.7,.354,1.4,1.4,1.000,0.2,4.3,1.2,0.2,1.8,5.3,104,110
Wesley Matthews,POR,82,2780,24.4,3.6,8.1,18.4,.441,3.7,9.3,.393,4.6,5.5,.837,0.9,4.3,1.4,0.3,2.0,3.2,118,110
Jason Maxiell,ORL,34,488,11.4,0.9,4.9,11.0,.448,0.0,0.0,,1.6,3.3,.484,2.9,6.1,0.8,2.1,1.5,4.9,95,108
Eric Maynor,TOT,31,327,12.6,8.0,4.9,15.6,.317,1.8,5.7,.324,0.9,1.7,.545,1.4,4.6,1.4,0.5,4.5,2.6,82,109
Eric Maynor,WAS,23,215,12.5,9.6,5.0,17.2,.292,1.9,6.0,.320,0.5,0.7,.667,1.7,4.1,1.2,0.2,4.1,3.1,83,108
Eric Maynor,PHI,8,112,13.0,5.2,4.8,12.5,.379,1.7,5.2,.333,1.7,3.5,.500,0.9,5.6,1.7,0.9,5.2,1.7,79,111
O.J. Mayo,MIL,52,1346,23.6,4.4,8.7,21.4,.407,3.3,8.8,.370,3.0,3.4,.864,0.9,3.9,1.1,0.5,3.7,4.3,98,115
Luc Mbah a Moute,TOT,64,1003,11.1,1.8,4.3,9.5,.451,0.2,0.8,.235,2.3,3.3,.687,2.8,4.5,1.5,0.7,2.0,3.4,101,109
Luc Mbah a Moute,SAC,9,196,10.4,3.9,3.9,8.3,.469,0.3,0.8,.333,2.3,3.4,.692,2.3,4.7,2.3,1.3,1.0,4.7,119,108
Luc Mbah a Moute,MIN,55,807,11.2,1.3,4.4,9.8,.447,0.2,0.9,.214,2.3,3.3,.685,2.9,4.4,1.3,0.6,2.2,3.1,98,109
Ray McCallum,SAC,45,897,15.9,6.8,6.4,17.0,.377,1.2,3.3,.373,1.8,2.4,.744,1.0,3.5,1.2,0.5,2.2,3.9,98,112
CJ McCollum,POR,38,476,21.4,2.9,7.9,18.9,.416,3.2,8.5,.375,2.4,3.6,.676,0.7,4.4,1.5,0.2,3.7,5.6,95,109
JaVale McGee,DEN,5,79,21.7,1.2,10.5,23.5,.447,0.0,0.0,,0.6,0.6,1.000,6.2,4.3,0.6,4.3,5.0,9.9,87,108
Ben McLemore,SAC,82,2187,16.7,1.9,5.9,15.8,.376,2.2,6.9,.320,2.7,3.3,.804,1.2,4.2,1.0,0.4,2.2,4.7,97,112
Josh McRoberts,CHA,78,2360,14.5,7.3,5.4,12.5,.436,2.3,6.4,.361,1.4,1.9,.729,1.9,6.3,1.3,1.0,1.8,4.2,115,105
Jodie Meeks,LAL,77,2556,23.0,2.6,7.9,17.0,.463,3.1,7.7,.401,4.2,4.9,.857,0.6,3.1,2.1,0.1,2.1,2.3,112,113
Gal Mekel,DAL,31,292,12.8,11.1,5.3,15.1,.349,0.9,3.5,.250,1.4,2.1,.667,0.9,3.9,0.7,0.2,5.4,5.4,85,114
Khris Middleton,MIL,82,2460,21.0,3.6,8.0,18.2,.440,2.6,6.2,.414,2.5,2.9,.861,1.3,5.3,1.8,0.4,2.6,5.2,105,113
C.J. Miles,CLE,51,984,26.4,2.7,9.3,21.4,.435,4.3,11.1,.393,3.4,3.9,.853,0.9,4.5,2.4,0.8,2.3,5.4,111,107
Andre Miller,TOT,58,982,14.4,10.0,5.4,11.8,.459,0.6,1.1,.524,3.1,3.9,.779,1.4,5.2,1.7,0.5,3.1,3.8,112,108
Andre Miller,DEN,30,570,15.1,8.6,5.7,12.4,.458,0.8,1.5,.500,3.0,4.0,.745,1.4,4.9,1.3,0.6,2.8,2.7,112,111
Andre Miller,WAS,28,412,13.4,12.1,5.0,10.9,.460,0.2,0.4,.667,3.1,3.7,.833,1.5,5.6,2.4,0.2,3.5,5.4,113,105
Darius Miller,NOP,45,723,14.4,3.1,5.3,12.0,.440,1.8,5.5,.325,2.1,2.6,.806,0.6,3.1,1.7,0.6,1.6,6.3,110,113
Mike Miller,MEM,82,1707,18.1,4.1,6.7,13.9,.481,3.3,7.3,.459,1.4,1.8,.821,0.9,5.5,0.8,0.2,2.4,3.0,115,109
Quincy Miller,DEN,52,789,15.9,1.6,5.8,15.9,.367,1.9,5.8,.319,2.4,3.4,.709,2.2,6.9,1.4,2.0,3.0,4.3,90,108
Patty Mills,SAS,81,1527,27.3,4.9,10.2,22.0,.464,4.5,10.5,.425,2.4,2.7,.890,1.1,4.5,2.3,0.3,2.1,3.8,115,104
Paul Millsap,ATL,74,2482,27.1,4.7,9.9,21.4,.461,1.6,4.3,.358,5.8,8.0,.731,3.1,9.7,2.6,1.6,3.8,4.3,105,102
Tony Mitchell,DET,21,79,14.1,1.3,3.2,7.7,.417,0.6,0.6,1.000,7.0,12.2,.579,9.6,7.0,3.8,1.9,2.6,5.8,117,104
Tony Mitchell,MIL,3,10,31.4,5.2,15.7,26.2,.600,0.0,5.2,.000,0.0,0.0,,5.2,0.0,5.2,0.0,0.0,0.0,132,109
Nazr Mohammed,CHI,80,562,11.7,1.9,5.1,11.9,.429,0.0,0.0,,1.5,2.8,.533,6.2,10.3,1.3,2.8,3.5,7.3,90,97
Greg Monroe,DET,82,2690,23.5,3.2,9.5,19.1,.497,0.0,0.0,.000,4.5,6.9,.657,4.8,9.5,1.7,0.9,3.1,3.9,109,108
E'Twaun Moore,ORL,79,1506,17.0,3.8,6.6,15.5,.428,1.9,5.5,.354,1.8,2.3,.765,1.0,3.6,2.0,0.4,1.9,3.6,102,109
Darius Morris,TOT,27,313,17.0,7.0,6.2,15.2,.406,1.9,6.0,.316,2.7,4.1,.654,1.1,3.0,2.1,0.0,4.3,5.2,95,111
Darius Morris,PHI,12,193,20.8,7.8,7.3,16.8,.433,2.5,6.0,.417,3.8,5.3,.714,0.8,2.5,2.0,0.0,4.8,5.3,100,113
Darius Morris,LAC,10,54,8.3,4.6,3.7,12.0,.308,0.0,6.5,.000,0.9,1.9,.500,0.0,4.6,1.9,0.0,1.9,8.3,75,107
Darius Morris,MEM,5,66,12.1,6.5,4.9,13.0,.375,1.6,5.7,.286,0.8,2.4,.333,3.2,3.2,2.4,0.0,4.9,2.4,86,107
Marcus Morris,PHO,82,1800,22.2,2.5,8.0,18.1,.442,2.8,7.2,.381,3.4,4.4,.761,2.3,6.5,2.0,0.5,2.6,4.4,109,107
Markieff Morris,PHO,81,2153,26.0,3.4,9.6,19.7,.486,0.8,2.5,.315,6.0,7.6,.792,3.2,8.1,1.6,1.2,3.4,5.4,111,106
Anthony Morrow,NOP,76,1426,23.2,2.2,8.7,19.0,.458,3.2,7.1,.451,2.6,3.2,.828,1.1,4.1,1.4,0.4,1.9,3.7,112,113
Donatas Motiejūnas,HOU,62,952,17.9,1.8,6.9,15.5,.443,1.1,4.4,.250,3.0,5.0,.604,3.1,8.6,1.0,1.1,2.6,6.9,101,106
Arnett Moultrie,PHI,12,187,9.3,0.5,4.1,9.8,.421,0.0,0.0,,1.0,1.3,.800,2.8,6.2,2.1,1.0,1.8,5.7,89,109
Timofey Mozgov,DEN,82,1770,21.3,1.7,7.9,15.1,.523,0.1,0.7,.167,5.4,7.2,.754,4.7,9.9,0.7,2.8,3.4,5.9,111,106
Shabazz Muhammad,MIN,37,290,24.3,1.0,9.7,21.1,.460,0.5,1.9,.273,4.4,6.8,.650,4.1,4.9,1.4,0.2,2.7,4.1,101,109
Byron Mullens,TOT,45,414,22.4,1.7,8.6,19.5,.442,3.9,10.5,.371,1.2,2.4,.500,2.8,8.1,1.8,1.3,3.2,7.6,99,106
Byron Mullens,LAC,27,167,20.1,1.8,7.8,19.2,.406,3.9,11.7,.333,0.6,1.8,.333,2.1,7.5,1.8,0.9,3.9,9.9,89,104
Byron Mullens,PHI,18,247,23.9,1.6,9.2,19.8,.465,3.9,9.8,.400,1.6,2.7,.571,3.3,8.4,1.8,1.6,2.7,6.1,106,108
Erik Murphy,CHI,24,62,5.1,1.7,2.6,11.2,.231,0.0,2.6,.000,0.0,0.0,,1.7,5.1,0.0,3.4,1.7,6.0,58,103
Toure' Murry,NYK,51,373,20.0,7.0,8.0,18.4,.434,0.7,1.7,.417,3.3,5.6,.590,1.9,4.4,2.7,0.1,4.8,6.6,93,109
Mike Muscala,ATL,20,215,17.9,1.7,7.3,17.2,.425,0.0,0.7,.000,3.3,3.3,1.000,4.0,8.3,0.7,2.4,2.8,6.8,96,106
Hamady N'Diaye,SAC,14,74,4.1,2.1,2.1,6.2,.333,0.0,0.0,,0.0,0.7,.000,3.4,8.9,0.0,2.7,2.1,10.3,78,108
Steve Nash*,LAL,15,313,15.9,13.4,5.6,14.6,.383,1.2,3.7,.333,3.4,3.7,.917,0.6,3.9,1.1,0.3,4.8,2.8,100,114
Gary Neal,TOT,52,1114,25.6,3.9,9.0,22.0,.410,3.2,8.4,.378,4.4,4.9,.895,0.5,3.7,0.8,0.0,3.0,3.0,102,113
Gary Neal,MIL,30,607,25.9,4.0,9.3,23.9,.390,3.4,9.6,.360,3.9,4.7,.833,0.7,3.6,0.6,0.0,3.4,2.2,98,117
Gary Neal,CHA,22,507,25.3,3.8,8.7,19.9,.438,2.9,7.1,.406,5.0,5.2,.961,0.2,3.9,1.1,0.0,2.6,4.0,108,108
Nemanja Nedović,GSW,24,142,9.1,4.6,2.8,13.7,.205,1.1,6.3,.167,2.5,2.8,.875,1.1,4.2,0.0,0.4,4.6,4.6,65,109
Jameer Nelson,ORL,68,2179,19.3,11.2,6.9,17.6,.394,3.2,9.2,.348,2.3,2.6,.857,0.7,4.8,1.2,0.1,3.9,3.4,104,111
Andrew Nicholson,ORL,76,1174,19.0,1.1,7.9,18.3,.429,1.2,3.9,.315,2.1,2.5,.825,2.3,8.8,0.8,1.0,2.2,6.5,95,108
Joakim Noah,CHI,80,2820,19.0,8.1,7.2,15.1,.475,0.0,0.0,.000,4.7,6.3,.737,5.3,11.7,1.9,2.3,3.7,4.6,111,96
Steve Novak,TOR,54,540,17.2,1.3,5.8,14.1,.411,5.0,11.8,.426,0.6,0.6,1.000,0.8,4.8,1.2,0.4,0.5,4.3,124,108
Dirk Nowitzki,DAL,80,2628,33.9,4.2,12.4,24.9,.497,2.6,6.4,.398,6.6,7.3,.899,0.8,8.9,1.4,0.9,2.3,3.2,120,108
James Nunnally,TOT,13,165,13.1,2.4,4.5,13.7,.326,2.4,7.4,.320,1.8,2.7,.667,0.3,5.4,1.8,0.6,2.1,3.3,86,110
James Nunnally,ATL,4,54,16.9,1.9,5.6,16.9,.333,2.8,9.4,.300,2.8,3.8,.750,0.9,6.6,0.9,0.9,3.8,1.9,81,108
James Nunnally,PHI,9,111,11.3,2.6,3.9,12.2,.321,2.2,6.5,.333,1.3,2.2,.600,0.0,4.8,2.2,0.4,1.3,3.9,89,111
Jermaine O'Neal,GSW,44,883,19.7,1.4,7.1,14.0,.504,0.0,0.0,,5.6,7.5,.750,4.8,8.9,0.8,2.3,2.9,5.8,111,102
Kyle O'Quinn,ORL,69,1188,18.5,3.4,8.0,16.0,.501,0.0,0.1,.000,2.5,3.6,.687,4.3,11.4,1.7,3.8,3.4,7.1,102,101
Greg Oden,MIA,23,212,16.6,0.2,6.7,12.2,.551,0.0,0.0,,3.2,5.7,.565,5.7,7.7,1.7,3.2,3.0,12.9,107,102
Victor Oladipo,ORL,80,2487,22.8,6.7,8.1,19.3,.419,1.5,4.7,.327,5.1,6.6,.780,0.9,5.9,2.7,0.8,5.3,4.3,94,106
Kelly Olynyk,BOS,70,1400,22.3,4.0,8.6,18.4,.466,1.5,4.2,.351,3.6,4.5,.811,5.1,8.3,1.3,1.0,3.9,8.3,107,107
Arinze Onuaku,TOT,5,30,5.2,5.2,1.7,8.7,.200,0.0,0.0,,1.7,3.5,.500,3.5,10.4,0.0,0.0,1.7,5.2,81,112
Arinze Onuaku,NOP,3,25,6.2,6.2,2.1,8.3,.250,0.0,0.0,,2.1,4.2,.500,4.2,10.4,0.0,0.0,2.1,6.2,90,113
Arinze Onuaku,CLE,2,5,0.0,0.0,0.0,10.3,.000,0.0,0.0,,0.0,0.0,,0.0,10.3,0.0,0.0,0.0,0.0,0,110
Daniel Orton,PHI,22,251,12.5,2.9,4.1,9.1,.447,0.0,0.0,,4.4,5.8,.767,3.1,8.7,1.2,3.1,3.5,7.3,99,107
Travis Outlaw,SAC,63,1065,16.4,2.3,6.2,15.6,.399,2.0,5.6,.350,2.0,2.5,.808,1.7,6.3,1.0,0.9,1.2,4.5,106,110
Zaza Pachulia,MIL,53,1325,16.1,5.4,5.9,13.8,.427,0.0,0.0,.000,4.3,5.1,.846,5.6,7.6,1.8,0.6,3.6,4.9,105,111
Jannero Pargo,CHA,29,242,29.2,11.2,11.2,25.3,.441,5.1,12.9,.400,1.7,2.4,.727,0.2,4.1,3.0,0.2,5.6,3.6,102,103
Tony Parker,SAS,68,1997,28.7,9.8,11.5,23.1,.499,0.6,1.7,.373,5.0,6.1,.811,0.4,3.5,0.9,0.2,3.8,2.2,110,107
Chandler Parsons,HOU,74,2783,22.0,5.3,8.3,17.7,.472,2.3,6.3,.370,2.9,4.0,.742,1.2,6.1,1.6,0.5,2.6,3.0,114,108
Patrick Patterson,TOT,65,1533,18.8,2.6,7.6,16.6,.460,1.9,5.1,.364,1.7,2.4,.704,4.0,7.6,1.9,1.3,2.2,5.4,109,105
Patrick Patterson,SAC,17,415,14.5,1.8,6.1,15.0,.410,1.1,4.8,.231,1.1,2.0,.563,4.2,8.0,1.6,0.4,2.0,4.8,99,109
Patrick Patterson,TOR,48,1118,20.4,2.9,8.2,17.2,.477,2.2,5.2,.411,1.9,2.6,.745,3.9,7.5,2.0,1.6,2.3,5.6,113,103
Chris Paul,LAC,62,2171,27.3,15.3,9.4,20.0,.467,1.8,4.9,.368,6.8,8.0,.855,0.9,5.3,3.5,0.1,3.3,3.6,125,103
Nikola Peković,MIN,54,1663,28.0,1.5,11.2,20.8,.541,0.0,0.0,,5.5,7.4,.747,6.1,7.8,0.9,0.7,2.5,3.8,117,108
Kendrick Perkins,OKC,62,1207,8.8,2.8,3.6,8.0,.451,0.0,0.0,.000,1.5,2.8,.552,3.4,9.3,1.1,1.3,3.7,7.4,88,104
Paul Pierce,BRK,75,2098,25.3,4.5,8.0,17.8,.451,2.8,7.5,.373,6.4,7.8,.826,0.7,8.1,2.2,0.8,3.8,4.8,109,106
Dexter Pittman,ATL,2,3,0.0,0.0,0.0,16.9,.000,0.0,0.0,,0.0,33.8,.000,50.7,0.0,0.0,0.0,0.0,0.0,84,116
Mason Plumlee,BRK,70,1275,21.4,2.5,8.2,12.4,.659,0.0,0.1,.000,5.0,8.0,.626,4.1,8.6,2.0,2.3,3.2,7.0,121,104
Miles Plumlee,PHO,80,1964,16.5,1.1,7.3,14.1,.517,0.0,0.0,,1.9,3.4,.561,5.1,10.9,1.3,2.3,2.8,4.7,104,104
Quincy Pondexter,MEM,15,270,18.6,4.0,6.1,15.6,.392,2.2,6.7,.324,4.2,5.1,.808,2.0,3.2,1.0,0.2,3.0,3.6,104,110
Otto Porter,WAS,37,319,12.6,1.6,5.3,14.7,.363,0.6,3.4,.190,1.3,1.9,.667,3.4,5.8,1.3,0.2,2.3,4.2,86,107
Josh Powell,HOU,1,19,10.5,0.0,5.2,15.7,.333,0.0,0.0,,0.0,0.0,,0.0,13.1,0.0,2.6,2.6,2.6,60,104
Phil Pressey,BOS,75,1132,9.7,11.0,3.5,11.5,.308,1.3,4.8,.264,1.3,2.0,.644,0.9,3.9,3.1,0.2,4.0,4.4,89,107
A.J. Price,MIN,28,99,21.9,6.5,9.5,22.9,.413,3.0,11.0,.273,0.0,1.0,.000,0.5,4.5,0.5,0.0,3.5,2.5,93,111
Ronnie Price,ORL,31,377,10.1,9.0,3.8,12.5,.304,1.2,5.8,.209,1.2,1.8,.692,1.1,4.8,3.4,0.3,3.5,6.8,85,106
Pablo Prigioni,NYK,66,1283,10.4,9.5,3.6,7.9,.461,2.7,5.8,.464,0.5,0.5,.917,1.5,3.9,2.8,0.1,2.5,5.5,127,110
Tayshaun Prince,MEM,76,1948,12.4,3.3,5.5,13.5,.407,0.5,1.9,.290,0.9,1.6,.567,0.9,5.5,1.1,0.5,1.1,1.7,97,108
Miroslav Raduljica,MIL,48,465,20.4,2.6,7.6,14.2,.540,0.0,0.0,,5.1,6.2,.818,6.1,6.1,0.8,1.5,3.1,9.4,117,113
Anthony Randolph,DEN,43,527,19.1,3.0,6.3,16.3,.386,1.7,5.7,.295,4.8,6.4,.754,1.9,9.5,2.4,1.8,3.6,5.9,96,104
Shavlik Randolph,PHO,14,95,10.6,0.5,3.7,7.4,.500,0.0,0.0,,3.2,5.8,.545,3.7,9.5,1.6,0.5,2.6,7.9,99,106
Zach Randolph,MEM,79,2705,27.1,3.9,11.1,23.7,.467,0.0,0.4,.100,4.9,6.7,.742,5.2,10.5,1.1,0.5,3.6,4.1,105,105
J.J. Redick,LAC,35,987,27.0,4.0,9.2,20.2,.455,3.7,9.4,.395,4.9,5.4,.915,0.5,3.3,1.4,0.2,2.1,3.3,117,109
Glen Rice,WAS,11,109,15.1,3.3,5.2,17.5,.297,2.4,8.0,.294,2.4,3.3,.714,1.9,7.6,2.8,0.5,4.3,3.3,78,102
Luke Ridnour,TOT,61,1141,14.0,8.0,5.8,15.0,.385,1.7,4.9,.343,0.8,1.2,.654,1.1,3.4,1.5,0.4,3.0,4.2,95,112
Luke Ridnour,MIL,36,763,14.1,8.4,5.8,15.0,.384,1.7,4.7,.368,0.9,1.3,.684,1.0,3.2,1.6,0.1,3.2,3.8,96,115
Luke Ridnour,CHA,25,378,13.7,7.4,5.8,14.8,.389,1.6,5.5,.300,0.5,1.0,.571,1.1,3.7,1.2,0.8,2.7,5.1,94,106
Austin Rivers,NOP,69,1339,20.6,6.2,7.5,18.4,.405,1.4,3.9,.364,4.3,6.7,.636,1.0,4.0,1.8,0.4,3.0,5.2,99,113
Andre Roberson,OKC,40,399,9.5,1.9,4.2,8.6,.485,0.3,1.6,.154,0.9,1.3,.700,4.5,7.3,2.4,1.3,2.4,9.3,105,102
Brian Roberts,NOP,72,1667,21.1,7.3,7.6,18.1,.420,2.0,5.6,.360,3.9,4.2,.940,0.5,3.7,1.3,0.2,3.0,4.1,108,114
Nate Robinson,DEN,44,866,25.8,6.3,9.3,21.6,.428,3.3,8.7,.377,4.0,4.8,.835,1.2,3.4,2.0,0.2,3.3,5.2,109,110
Thomas Robinson,POR,70,873,19.6,2.0,8.2,17.0,.481,0.0,0.1,.000,3.3,5.9,.564,6.1,11.7,1.3,1.2,3.3,7.6,102,104
Rajon Rondo,BOS,30,998,18.0,15.2,7.3,18.0,.403,1.3,4.6,.289,2.2,3.5,.627,1.1,7.3,2.1,0.1,5.1,3.4,99,107
Derrick Rose,CHI,10,311,27.2,7.4,9.9,28.1,.354,2.7,8.0,.340,4.6,5.5,.844,1.5,3.9,0.9,0.2,5.8,2.6,88,105
Terrence Ross,TOR,81,2159,21.3,1.9,7.7,18.2,.423,3.9,9.9,.395,2.0,2.4,.837,1.0,5.1,1.5,0.7,2.1,4.4,107,107
Ricky Rubio,MIN,82,2638,14.6,13.2,4.8,12.5,.381,0.8,2.5,.331,4.2,5.3,.802,1.1,5.3,3.6,0.2,4.1,4.1,106,104
Brandon Rush,UTA,38,418,9.9,3.0,3.8,11.3,.333,2.0,5.9,.340,0.4,0.6,.600,0.6,4.9,0.6,1.1,2.5,3.9,83,114
Robert Sacre,LAL,65,1089,15.6,2.3,6.4,13.4,.477,0.0,0.0,,2.9,4.2,.681,3.7,7.7,1.1,2.1,2.0,6.0,105,110
John Salmons,TOT,78,1726,12.1,4.4,4.5,12.4,.363,1.9,4.9,.387,1.2,1.6,.769,0.6,4.3,1.4,0.6,1.6,3.7,100,108
John Salmons,SAC,18,445,12.0,5.0,4.7,13.4,.350,1.8,4.8,.381,0.8,0.8,1.000,0.9,4.3,1.4,0.9,1.6,3.7,99,111
John Salmons,TOR,60,1281,12.2,4.2,4.4,12.1,.368,1.9,4.9,.388,1.3,1.8,.733,0.5,4.3,1.4,0.4,1.6,3.8,100,108
Larry Sanders,MIL,23,584,15.9,1.7,6.8,14.5,.469,0.0,0.1,.000,2.3,4.9,.473,5.4,9.4,1.6,3.6,2.3,6.6,100,107
Dennis Schröder,ATL,49,641,14.5,7.4,5.7,14.9,.383,0.8,3.3,.238,2.3,3.4,.674,0.4,4.4,1.3,0.0,4.8,4.3,83,110
Luis Scola,IND,82,1399,23.2,3.0,9.8,20.8,.470,0.0,0.3,.143,3.7,5.0,.728,3.2,11.3,1.0,0.6,4.0,6.1,96,99
