Player,Team,GP,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
Jared Sullinger,BOS,45,892,13.5,.534,.022,.280,12.6,22.1,17.5,6.2,1.3,1.9,10.3,14.9,1.3,1.4,2.7,.146,-1.6,0.9,-0.6,0.3
DaJuan Summers,LAC,2,7,4.3,.250,.000,.000,0.0,33.5,17.0,21.7,0.0,0.0,0.0,26.1,0.0,0.0,0.0,-0.124,-10.8,-1.9,-12.6,0.0
Jeffery Taylor,CHA,77,1507,10.3,.531,.386,.258,3.8,7.7,5.7,7.0,1.6,0.8,9.7,14.9,1.2,0.0,1.2,.039,-0.9,-2.4,-3.3,-0.5
Tyshawn Taylor,BRK,38,221,6.2,.430,.149,.310,1.1,8.6,4.8,15.9,3.2,0.0,20.2,25.8,-0.6,0.2,-0.4,-0.077,-6.3,-1.4,-7.7,-0.3
Jeff Teague,ATL,80,2628,16.8,.543,.255,.232,1.1,6.7,3.9,36.1,2.3,0.8,17.6,23.0,3.5,2.6,6.1,.111,0.8,-1.5,-0.7,0.8
Marquis Teague,CHI,48,392,6.0,.412,.204,.142,0.9,12.1,6.4,25.6,1.2,1.3,22.6,18.2,-0.7,0.4,-0.3,-0.031,-6.3,-1.0,-7.3,-0.5
Mirza Teletović,BRK,53,499,12.3,.495,.584,.059,7.8,14.8,11.2,7.7,1.4,1.2,9.5,19.4,0.5,0.5,0.9,.087,0.4,-1.6,-1.1,0.1
Sebastian Telfair,TOT,59,980,10.9,.488,.485,.223,1.5,8.5,4.9,23.9,2.0,0.8,15.9,18.5,0.3,0.5,0.8,.039,-1.0,-2.0,-3.0,-0.2
Sebastian Telfair,PHO,46,795,10.9,.505,.457,.231,1.7,8.2,4.9,21.9,1.8,0.9,16.3,18.2,0.3,0.4,0.7,.042,-1.0,-1.9,-2.9,-0.2
Sebastian Telfair,TOR,13,185,10.7,.416,.597,.194,0.6,9.8,5.1,32.5,2.6,0.4,14.1,19.6,0.0,0.1,0.1,.029,-1.0,-2.3,-3.3,-0.1
Garrett Temple,WAS,51,1156,8.8,.478,.310,.143,2.8,9.1,5.9,15.5,2.3,1.2,18.2,13.2,-0.3,1.5,1.2,.049,-2.9,1.7,-1.2,0.2
Jason Terry,BOS,79,2124,12.8,.566,.511,.202,1.1,7.6,4.4,14.9,1.6,0.4,12.6,18.0,2.1,1.9,4.0,.091,0.7,-1.3,-0.6,0.7
Hasheem Thabeet,OKC,66,770,11.6,.619,.000,.500,11.1,17.5,14.5,2.0,2.0,5.9,24.1,10.1,0.7,1.5,2.2,.134,-2.1,3.0,0.8,0.5
Isaiah Thomas,SAC,79,2122,17.5,.574,.386,.345,1.5,7.3,4.4,24.6,1.6,0.1,12.7,23.0,5.2,-0.1,5.0,.114,3.5,-3.7,-0.2,1.0
Kurt Thomas,NYK,39,392,13.3,.547,.012,.157,6.9,20.1,13.3,8.3,1.4,3.5,8.3,11.5,0.6,0.5,1.1,.135,-1.7,2.2,0.4,0.2
Lance Thomas,NOH,59,646,10.1,.565,.000,.557,8.0,13.3,10.6,4.0,0.9,0.9,9.6,10.5,1.0,0.2,1.2,.087,-1.5,-1.1,-2.7,-0.1
Malcolm Thomas,TOT,12,57,13.8,.555,.000,.800,10.0,21.6,15.9,10.3,1.9,2.7,18.2,13.2,0.1,0.1,0.2,.133,-2.7,2.2,-0.5,0.0
Malcolm Thomas,GSW,5,21,8.8,.543,.000,4.000,0.0,25.4,13.1,12.1,0.0,3.7,26.6,8.0,0.0,0.0,0.0,.077,-6.3,2.3,-4.0,0.0
Malcolm Thomas,CHI,7,36,16.7,.558,.000,.444,15.8,19.4,17.5,9.3,3.0,2.1,15.7,16.3,0.1,0.1,0.1,.166,-0.6,2.1,1.5,0.0
Tyrus Thomas,CHA,26,360,9.6,.418,.059,.228,4.9,14.4,9.5,9.1,2.0,3.4,10.2,21.1,-0.4,0.2,-0.2,-0.025,-5.3,-0.9,-6.2,-0.4
Jason Thompson,SAC,82,2285,14.6,.533,.004,.277,8.4,19.5,13.8,6.0,1.1,2.1,10.8,18.2,2.7,0.9,3.6,.075,-1.3,-0.7,-2.0,0.0
Klay Thompson,GSW,82,2936,12.7,.533,.437,.130,1.2,10.0,5.7,10.1,1.5,1.2,11.0,21.8,1.7,2.6,4.3,.070,0.4,-0.6,-0.1,1.4
Tristan Thompson,CLE,82,2564,16.1,.516,.004,.364,13.2,22.1,17.5,6.9,1.2,2.2,11.7,18.3,3.2,2.0,5.2,.098,-0.7,0.1,-0.5,1.0
Marcus Thornton,SAC,72,1726,16.3,.552,.490,.163,3.2,9.0,6.0,9.0,1.8,0.2,7.6,23.1,3.1,0.1,3.2,.089,2.9,-3.6,-0.7,0.6
Jamaal Tinsley,UTA,66,1221,10.6,.467,.543,.111,1.6,9.5,5.5,34.1,2.8,0.9,30.2,13.1,-0.2,1.0,0.9,.035,-2.0,-1.0,-3.0,-0.3
Anthony Tolliver,ATL,62,963,8.4,.531,.616,.236,3.7,14.5,9.2,4.8,0.8,1.0,13.1,13.2,0.3,0.9,1.2,.059,-2.5,-0.8,-3.3,-0.3
P.J. Tucker,PHO,79,1910,11.6,.525,.158,.194,7.7,13.3,10.4,8.6,1.7,0.7,12.2,12.8,1.8,1.2,2.9,.074,-0.9,0.5,-0.4,0.8
Ronny Turiaf,LAC,65,701,9.4,.485,.000,.649,7.8,17.9,12.9,6.8,1.4,4.2,18.9,10.0,0.1,1.0,1.1,.075,-3.5,2.9,-0.5,0.3
Hedo Türkoğlu,ORL,11,189,3.4,.288,.453,.113,2.4,13.2,7.8,17.2,1.9,0.4,17.7,16.3,-0.6,0.1,-0.5,-0.116,-6.6,-0.6,-7.3,-0.3
Evan Turner,PHI,82,2892,12.1,.478,.151,.198,2.1,18.5,10.1,19.7,1.3,0.5,14.0,21.2,-0.7,2.9,2.1,.035,-2.4,0.3,-2.1,-0.1
Jeremy Tyler,TOT,21,68,6.2,.413,.000,.250,10.0,22.3,16.3,2.3,0.7,2.3,18.4,21.5,-0.2,0.1,-0.1,-0.049,-9.5,-2.4,-11.9,-0.2
Jeremy Tyler,GSW,20,63,6.1,.413,.000,.250,10.8,18.7,14.9,2.5,0.8,2.5,18.4,23.2,-0.2,0.1,-0.1,-0.063,-9.1,-2.4,-11.5,-0.2
Jeremy Tyler,ATL,1,5,8.5,,,,0.0,67.7,34.3,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,.122,-13.8,-2.6,-16.4,0.0
Ekpe Udoh,MIL,76,1312,12.0,.503,.004,.442,8.9,11.7,10.3,4.7,1.5,4.7,11.8,12.1,1.1,1.5,2.7,.098,-2.8,2.4,-0.5,0.5
Beno Udrih,TOT,66,1457,14.2,.516,.214,.216,2.5,8.2,5.3,32.3,1.5,0.2,17.2,19.3,1.5,0.7,2.2,.071,-0.5,-2.6,-3.2,-0.4
Beno Udrih,MIL,39,719,13.6,.521,.206,.139,2.5,9.5,5.8,30.4,1.1,0.2,17.3,18.5,0.6,0.4,1.1,.070,-1.0,-2.5,-3.6,-0.3
Beno Udrih,ORL,27,738,14.9,.512,.223,.294,2.6,7.0,4.8,34.2,1.8,0.1,17.0,20.0,0.9,0.2,1.1,.073,0.0,-2.7,-2.8,-0.1
Jonas Valančiūnas,TOR,62,1482,15.6,.619,.000,.505,9.6,20.5,14.9,5.0,0.6,4.2,17.4,16.9,2.5,1.5,3.9,.127,-1.3,0.9,-0.5,0.6
Anderson Varejão,CLE,25,901,21.7,.529,.017,.353,16.9,30.1,23.2,15.4,2.1,1.3,11.6,18.7,2.2,1.1,3.3,.173,2.4,2.2,4.6,1.5
Jarvis Varnado,TOT,13,58,1.2,.457,.000,.571,4.4,14.0,9.4,7.2,0.9,2.8,40.7,12.1,-0.1,0.1,-0.1,-0.059,-8.2,1.3,-6.9,-0.1
Jarvis Varnado,BOS,5,18,12.8,.521,.000,1.000,6.8,12.7,9.8,8.6,2.9,0.0,14.8,17.8,0.0,0.0,0.0,.083,-3.6,-0.1,-3.7,0.0
Jarvis Varnado,MIA,8,40,-4.1,.333,.000,.000,3.3,14.6,9.2,6.5,0.0,4.1,62.5,9.6,-0.1,0.0,-0.1,-0.122,-10.2,1.9,-8.3,-0.1
Greivis Vásquez,NOH,78,2685,16.3,.502,.240,.152,1.9,13.3,7.5,44.9,1.3,0.2,18.6,23.0,3.0,0.7,3.8,.067,2.0,-2.0,0.1,1.4
Jan Veselý,WAS,51,601,7.6,.480,.009,.342,7.9,14.7,11.3,7.3,1.3,2.2,17.1,12.0,-0.1,0.8,0.7,.059,-4.4,1.9,-2.5,-0.1
Charlie Villanueva,DET,69,1092,14.0,.481,.558,.106,5.1,20.6,12.7,8.4,1.5,2.8,7.4,21.9,0.4,1.1,1.6,.069,-0.3,-1.2,-1.5,0.1
Nikola Vučević,ORL,77,2559,17.8,.534,.003,.142,12.0,28.4,20.2,9.3,1.2,2.4,13.0,19.3,2.8,2.9,5.7,.106,-0.9,1.4,0.4,1.6
Dwyane Wade,MIA,69,2391,24.0,.571,.060,.389,4.7,12.6,8.9,26.6,2.8,1.9,13.2,29.5,6.1,3.5,9.6,.192,2.8,1.1,3.9,3.5
Dion Waiters,CLE,61,1756,13.7,.492,.249,.261,1.4,8.8,4.9,18.4,1.7,0.7,11.8,26.1,0.3,0.6,0.9,.026,-0.5,-2.7,-3.2,-0.5
Kemba Walker,CHA,82,2859,18.8,.517,.267,.298,2.3,9.2,5.7,31.2,2.9,0.9,12.4,25.6,3.7,1.1,4.8,.080,3.2,-1.7,1.5,2.5
John Wall,WAS,49,1602,20.8,.521,.061,.416,2.4,11.2,6.8,43.9,2.1,1.8,15.3,29.3,2.2,2.2,4.5,.134,2.5,0.9,3.4,2.2
Gerald Wallace,BRK,69,2076,11.6,.490,.356,.415,3.9,14.3,9.1,13.3,2.5,1.7,16.9,14.5,0.6,2.5,3.1,.072,-0.7,2.6,1.9,2.0
Rasheed Wallace,NYK,21,296,16.7,.484,.486,.141,4.2,29.4,16.4,3.5,2.3,4.4,6.2,25.4,0.1,0.6,0.6,.101,-2.3,-0.8,-3.2,-0.1
Luke Walton,CLE,50,857,11.3,.453,.370,.110,4.9,15.2,9.8,28.7,2.5,1.2,24.0,13.0,0.1,0.7,0.8,.045,-1.8,0.5,-1.3,0.2
Hakim Warrick,TOT,28,489,11.5,.476,.018,.533,4.8,16.4,10.4,8.9,1.4,1.0,12.5,21.7,-0.1,0.1,0.0,-0.001,-4.4,-2.5,-6.9,-0.6
Hakim Warrick,NOH,1,7,28.8,.694,.000,1.000,0.0,0.0,0.0,0.0,7.7,0.0,0.0,19.1,0.0,0.0,0.1,.353,4.1,0.3,4.4,0.0
Hakim Warrick,CHA,27,482,11.3,.473,.018,.528,4.8,16.6,10.6,9.0,1.3,1.0,12.6,21.7,-0.2,0.1,-0.1,-0.007,-4.5,-2.6,-7.1,-0.6
C.J. Watson,BRK,80,1521,13.9,.544,.466,.198,2.9,8.4,5.6,17.2,2.3,0.6,12.1,17.2,2.5,1.3,3.8,.120,1.6,-0.5,1.0,1.2
Earl Watson,UTA,48,829,7.7,.366,.233,.208,3.2,9.1,6.1,31.8,2.5,0.8,34.5,11.0,-0.6,0.7,0.0,.001,-4.1,-0.4,-4.5,-0.5
Maalik Wayns,TOT,27,202,5.0,.394,.352,.216,0.5,3.5,2.0,20.7,1.6,0.0,13.5,25.4,-0.4,0.1,-0.3,-0.079,-5.6,-5.1,-10.7,-0.4
Maalik Wayns,PHI,21,165,1.8,.356,.347,.208,0.7,2.8,1.7,18.4,1.0,0.0,14.2,25.6,-0.6,0.1,-0.5,-0.147,-7.6,-5.7,-13.3,-0.5
Maalik Wayns,LAC,6,37,19.5,.563,.375,.250,0.0,6.3,3.2,30.9,4.3,0.0,10.1,24.4,0.1,0.1,0.2,.227,3.4,-2.5,0.9,0.0
Martell Webster,WAS,76,2200,13.9,.601,.517,.311,2.7,12.2,7.4,10.7,1.2,0.6,11.1,16.9,3.9,2.4,6.3,.138,1.6,-0.1,1.5,1.9
David West,IND,73,2435,20.1,.545,.019,.312,6.8,18.8,12.9,16.8,1.6,2.1,12.0,24.4,4.4,4.7,9.1,.179,0.9,2.4,3.3,3.3
Russell Westbrook,OKC,82,2861,23.9,.532,.195,.375,4.8,11.8,8.6,38.4,2.6,0.6,13.2,32.8,7.7,3.9,11.6,.195,4.7,0.3,5.0,5.1
D.J. White,BOS,12,86,14.7,.538,.000,.391,5.7,12.0,8.9,7.5,0.6,5.5,6.9,15.9,0.1,0.1,0.2,.117,-3.1,1.1,-2.1,0.0
James White,NYK,57,435,9.1,.503,.353,.164,1.3,12.0,6.5,10.3,1.6,0.8,12.0,15.2,0.1,0.3,0.5,.051,-2.6,-0.9,-3.4,-0.2
Chris Wilcox,BOS,61,830,15.3,.725,.007,.379,8.1,17.3,12.8,4.2,2.0,2.7,16.0,12.1,1.8,1.3,3.1,.181,-0.5,1.7,1.2,0.7
Damien Wilkins,PHI,61,1095,12.5,.533,.161,.345,3.2,7.8,5.4,12.9,1.8,1.3,11.9,17.4,1.0,0.9,1.9,.083,-1.8,-0.7,-2.5,-0.1
Deron Williams,BRK,78,2842,20.3,.574,.398,.328,1.2,8.5,4.8,37.5,1.4,0.8,14.5,24.4,9.1,1.8,10.9,.184,5.5,-2.0,3.5,3.9
Derrick Williams,MIN,78,1916,14.5,.515,.249,.346,5.6,20.6,12.8,4.2,1.2,1.5,10.0,23.5,1.0,2.1,3.0,.076,-2.1,-1.5,-3.7,-0.8
Lou Williams,ATL,39,1119,15.9,.555,.442,.273,0.8,7.3,4.1,20.4,2.0,0.7,13.0,23.6,1.4,1.0,2.4,.103,1.2,-1.7,-0.5,0.4
Marvin Williams,UTA,73,1727,10.9,.515,.353,.211,3.7,14.3,8.9,6.9,1.1,1.7,10.5,15.1,1.1,1.1,2.3,.063,-1.1,-0.3,-1.4,0.3
Mo Williams,UTA,46,1418,14.4,.519,.289,.159,2.0,7.2,4.5,33.2,1.7,0.5,18.0,22.3,1.2,0.7,1.8,.062,1.1,-2.5,-1.4,0.2
Reggie Williams,CHA,40,380,13.2,.517,.545,.159,2.3,13.3,7.7,18.2,1.7,0.2,11.9,19.2,0.2,0.1,0.3,.035,0.0,-3.4,-3.4,-0.1
Terrence Williams,BOS,24,318,12.3,.518,.155,.216,1.5,14.4,8.2,19.7,1.8,0.5,17.2,19.1,-0.1,0.4,0.3,.046,-3.2,-0.3,-3.5,-0.1
Metta World Peace,LAL,75,2530,12.5,.517,.500,.205,4.5,11.5,8.1,6.9,2.5,1.2,9.8,17.5,1.9,2.6,4.6,.086,0.6,0.8,1.4,2.2
Brandan Wright,DAL,64,1149,21.0,.606,.007,.238,8.4,16.7,12.6,5.6,1.2,5.2,7.1,19.0,2.8,1.3,4.1,.172,0.5,1.1,1.6,1.0
Chris Wright,DAL,3,4,-1.9,.500,.000,.000,0.0,0.0,0.0,0.0,0.0,0.0,33.3,34.2,0.0,0.0,0.0,-0.375,-15.3,-6.8,-22.1,0.0
Dorell Wright,PHI,79,1783,16.0,.551,.603,.235,2.6,17.0,9.6,13.1,1.8,1.5,8.8,18.7,2.8,2.1,4.9,.132,1.5,-0.2,1.3,1.5
Tony Wroten,MEM,35,272,9.3,.461,.186,.337,5.5,6.6,6.1,25.2,1.6,1.2,22.7,21.7,-0.2,0.3,0.1,.017,-3.4,-0.8,-4.2,-0.2
Nick Young,PHI,59,1411,13.3,.525,.387,.236,1.9,8.7,5.2,9.7,1.3,0.8,7.7,21.2,1.4,1.0,2.3,.079,-0.2,-2.3,-2.5,-0.2
Sam Young,IND,56,693,7.5,.464,.351,.291,4.3,15.3,9.9,9.4,1.2,0.9,16.5,13.2,-0.2,1.1,0.9,.062,-3.8,1.0,-2.8,-0.1
Thaddeus Young,PHI,76,2629,18.2,.541,.008,.196,7.6,17.2,12.3,8.2,2.7,1.6,8.0,19.8,3.7,3.7,7.4,.136,0.2,1.6,1.7,2.5
Luke Zeller,PHO,16,58,5.6,.365,.192,.000,1.9,18.0,9.8,8.4,0.0,0.0,0.0,19.9,-0.1,0.0,-0.1,-0.047,-6.2,-4.2,-10.4,-0.1
Tyler Zeller,CLE,77,2033,11.0,.486,.007,.281,8.7,16.7,12.5,7.4,0.9,2.8,13.1,15.9,0.8,1.2,2.0,.048,-2.7,0.4,-2.3,-0.1
