Player,Team,GP,MP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,STL,BLK,TOV,PF,ORtg,DRtg
Tyreke Evans,SAC,14,314,26.3,5.3,9.5,23.0,0.413,3.4,7.7,0.438,3.9,5.5,0.706,1.1,7.1,1.9,0.8,3.5,3.1,99,111
Dante Exum,UTA,66,1228,17.6,4.7,6.6,15.5,0.427,1.9,6.4,0.295,2.5,3.1,0.795,1.3,4.4,0.9,0.5,3.4,6.2,100,109
Kenneth Faried,DEN,61,1296,22.1,2.1,8.6,15.7,0.548,0.0,0.2,0.000,4.9,7.1,0.693,6.9,10.5,1.6,1.5,2.2,4.7,123,110
Jordan Farmar,SAC,2,35,17.3,13.0,5.8,17.3,0.333,5.8,13.0,0.444,0.0,0.0,,1.4,2.9,2.9,0.0,4.3,1.4,105,112
Derrick Favors,UTA,50,1186,21.0,2.5,9.0,18.4,0.487,0.1,0.4,0.300,3.0,4.8,0.615,4.1,9.4,2.0,1.8,2.7,4.6,104,102
Kay Felder,CLE,42,386,21.5,7.5,8.0,20.4,0.392,0.9,2.8,0.318,4.5,6.3,0.714,0.4,4.9,2.3,0.9,3.9,4.9,95,110
Cristiano Felício,CHI,66,1040,15.3,1.9,6.2,10.7,0.579,0.0,0.0,,2.9,4.5,0.645,6.0,9.1,1.2,0.8,1.6,5.3,126,107
Raymond Felton,LAC,80,1700,15.8,5.6,6.5,15.1,0.430,1.4,4.2,0.319,1.5,1.9,0.781,1.0,5.4,1.9,0.6,2.4,3.7,101,109
Yogi Ferrell,TOT,46,1197,19.8,7.4,6.9,16.9,0.406,2.9,7.6,0.386,3.2,3.8,0.831,0.9,3.9,1.8,0.4,3.0,3.9,106,111
Yogi Ferrell,BRK,10,151,17.0,5.3,5.7,15.4,0.367,2.5,8.5,0.296,3.1,5.0,0.625,1.3,2.5,0.6,0.6,4.4,3.5,90,116
Yogi Ferrell,DAL,36,1046,20.3,7.7,7.1,17.2,0.412,3.0,7.4,0.403,3.2,3.6,0.877,0.8,4.1,2.0,0.3,2.8,3.9,108,110
Dorian Finney-Smith,DAL,81,1642,11.1,2.1,3.9,10.6,0.372,1.8,6.1,0.293,1.5,1.9,0.754,1.7,5.3,1.6,0.8,1.4,4.0,99,110
Bryn Forbes,SAS,36,285,16.8,4.1,6.4,17.7,0.364,3.0,9.5,0.321,0.9,1.1,0.833,0.4,3.8,0.2,0.0,2.0,3.6,95,110
Evan Fournier,ORL,68,2234,25.9,4.5,9.1,20.6,0.439,2.8,8.0,0.356,4.9,6.1,0.805,1.0,3.7,1.5,0.1,3.1,4.0,106,114
Randy Foye,BRK,69,1284,13.2,5.0,4.4,12.0,0.363,2.5,7.5,0.330,2.0,2.3,0.857,0.3,5.4,1.3,0.3,3.0,3.7,95,113
Tim Frazier,NOP,65,1525,14.9,10.8,5.2,13.0,0.403,1.3,4.1,0.313,3.1,4.1,0.760,1.1,4.5,1.8,0.2,3.2,4.3,106,110
Channing Frye,CLE,74,1398,24.1,1.6,8.5,18.6,0.458,4.9,12.0,0.409,2.2,2.6,0.851,1.3,9.0,1.2,1.3,1.9,4.9,115,109
Danilo Gallinari,DEN,63,2134,26.2,3.1,7.7,17.2,0.447,2.9,7.4,0.389,8.0,8.9,0.902,0.9,6.5,0.9,0.3,1.9,2.1,126,115
Langston Galloway,TOT,74,1495,19.3,3.1,6.8,18.0,0.380,4.0,10.2,0.390,1.7,2.1,0.797,0.9,4.3,1.5,0.2,1.5,3.2,101,111
Langston Galloway,NOP,55,1120,20.6,2.8,7.2,19.3,0.374,4.4,11.7,0.377,1.7,2.3,0.769,0.9,4.4,1.7,0.2,1.2,3.3,102,110
Langston Galloway,SAC,19,375,15.4,3.8,5.7,14.0,0.404,2.6,5.4,0.475,1.5,1.6,0.917,0.9,3.8,0.8,0.1,2.4,2.7,100,116
Patricio Garino,ORL,5,43,0.0,0.0,0.0,8.1,0.000,0.0,5.8,0.000,0.0,0.0,,1.2,6.9,0.0,0.0,3.5,4.6,8,115
Marc Gasol,MEM,74,2531,29.7,6.9,10.9,23.8,0.459,2.1,5.5,0.388,5.7,6.8,0.837,1.2,8.3,1.4,2.0,3.4,3.5,111,106
Pau Gasol,SAS,64,1627,24.8,4.7,9.5,18.9,0.502,1.8,3.3,0.538,4.1,5.8,0.707,3.4,12.3,0.8,2.2,2.5,3.4,116,102
Rudy Gay,SAC,30,1013,28.1,4.1,10.0,22.1,0.455,2.1,5.6,0.372,5.9,6.9,0.855,1.7,7.7,2.2,1.3,3.7,3.9,105,109
Michael Gbinije,DET,9,32,6.3,3.2,1.6,15.8,0.100,0.0,6.3,0.000,3.2,3.2,1.000,3.2,1.6,0.0,0.0,0.0,3.2,64,114
Alonzo Gee,DEN,13,89,6.0,3.3,1.6,7.7,0.214,0.0,1.6,0.000,2.7,4.9,0.556,2.2,6.0,2.7,0.5,2.2,7.7,78,111
Paul George,IND,75,2689,33.0,4.7,11.6,25.1,0.461,3.6,9.2,0.393,6.3,7.0,0.898,1.1,8.1,2.2,0.5,4.1,3.8,109,108
Marcus Georges-Hunt,ORL,5,48,14.5,3.1,2.1,7.2,0.286,1.0,2.1,0.500,9.3,10.3,0.900,1.0,8.3,1.0,0.0,2.1,5.2,121,112
Jonathan Gibson,DAL,17,231,23.9,5.9,7.9,21.4,0.368,3.4,10.1,0.333,4.7,6.5,0.724,0.2,4.7,1.8,0.0,4.7,4.7,91,111
Taj Gibson,TOT,78,1989,21.3,1.8,9.2,17.8,0.515,0.1,0.3,0.231,2.8,4.0,0.715,4.0,8.2,1.0,1.6,2.6,4.1,107,107
Taj Gibson,CHI,55,1502,21.4,2.0,9.3,17.8,0.521,0.1,0.4,0.167,2.9,4.0,0.714,4.0,8.8,0.9,1.7,2.6,4.1,108,107
Taj Gibson,OKC,23,487,20.9,1.3,9.0,18.0,0.497,0.1,0.1,1.000,2.8,3.9,0.718,3.8,6.5,1.4,1.5,2.8,4.0,104,108
Manu Ginobili,SAS,69,1291,20.4,7.2,6.7,17.3,0.390,3.5,9.0,0.392,3.4,4.2,0.804,1.1,5.1,3.2,0.6,3.8,4.7,104,102
Rudy Gobert,UTA,81,2744,21.7,1.9,7.9,11.9,0.661,0.0,0.0,0.000,5.9,9.1,0.653,6.0,13.8,0.9,4.1,2.8,4.7,129,99
Archie Goodwin,TOT,15,214,24.5,5.3,8.0,14.7,0.545,1.1,3.3,0.333,7.3,9.3,0.786,1.6,4.7,0.9,1.1,3.1,1.8,122,113
Archie Goodwin,NOP,3,30,24.5,1.6,3.3,8.2,0.400,1.6,3.3,0.500,16.3,16.3,1.000,0.0,0.0,0.0,1.6,0.0,1.6,174,115
Archie Goodwin,BRK,12,184,24.5,5.9,8.8,15.7,0.557,1.0,3.3,0.308,5.9,8.2,0.719,1.8,5.4,1.0,1.0,3.6,1.8,117,113
Aaron Gordon,ORL,80,2298,22.0,3.2,8.5,18.7,0.454,1.7,5.8,0.288,3.4,4.7,0.719,2.5,6.2,1.4,0.9,1.9,3.7,107,111
Eric Gordon,HOU,75,2323,25.1,3.9,8.5,21.0,0.406,5.1,13.7,0.372,3.0,3.6,0.840,0.6,3.6,1.0,0.8,2.5,3.1,109,113
Marcin Gortat,WAS,82,2556,17.0,2.3,7.5,13.0,0.579,0.0,0.0,0.000,2.0,3.1,0.648,4.6,11.8,0.8,1.2,2.3,4.1,117,108
Treveon Graham,CHO,27,189,15.1,1.6,5.0,10.6,0.475,2.4,4.0,0.600,2.7,4.0,0.667,1.3,4.5,1.6,0.3,0.8,4.8,122,111
Jerami Grant,TOT,80,1531,14.0,1.5,4.9,10.5,0.463,1.4,3.7,0.371,2.9,4.7,0.612,1.2,5.4,1.1,2.5,1.4,4.8,111,108
Jerami Grant,PHI,2,41,19.0,0.0,7.1,20.2,0.353,0.0,2.4,0.000,4.8,9.5,0.500,0.0,7.1,0.0,4.8,3.6,5.9,70,108
Jerami Grant,OKC,78,1490,13.9,1.5,4.8,10.2,0.469,1.4,3.8,0.377,2.8,4.6,0.619,1.3,5.3,1.1,2.5,1.4,4.7,113,108
Jerian Grant,CHI,63,1028,18.1,5.9,6.3,14.7,0.425,2.4,6.6,0.366,3.2,3.6,0.890,0.8,4.6,2.3,0.4,2.2,4.6,114,108
Danny Green,SAS,68,1807,14.0,3.5,5.0,12.7,0.392,3.3,8.8,0.379,0.8,0.9,0.844,0.9,5.4,2.0,1.6,2.1,3.4,103,104
Draymond Green,GSW,76,2471,15.1,10.4,5.3,12.7,0.418,1.6,5.1,0.308,2.9,4.1,0.709,1.9,9.8,3.0,2.1,3.6,4.2,111,99
Gerald Green,BOS,47,538,24.1,3.0,8.8,21.4,0.409,3.6,10.2,0.351,3.0,3.8,0.805,1.5,6.3,0.8,0.6,2.3,4.4,102,111
JaMychal Green,MEM,77,2101,17.1,2.1,6.2,12.4,0.500,1.4,3.6,0.379,3.3,4.1,0.802,4.1,9.3,1.2,0.8,2.3,6.1,117,107
Jeff Green,ORL,69,1534,20.6,2.6,7.1,18.0,0.394,1.7,6.2,0.275,4.7,5.4,0.863,1.3,5.7,1.2,0.4,2.4,3.3,99,113
Blake Griffin,LAC,61,2076,31.7,7.2,11.5,23.4,0.493,0.9,2.7,0.336,7.7,10.1,0.760,2.7,9.3,1.4,0.5,3.4,3.8,115,108
Justin Hamilton,BRK,64,1177,17.8,2.2,7.0,15.3,0.459,2.2,7.2,0.306,1.6,2.1,0.750,2.9,7.7,1.2,1.7,1.7,3.7,109,110
A.J. Hammons,DAL,22,163,15.3,1.3,5.4,13.4,0.405,1.6,3.2,0.500,2.9,6.4,0.450,2.6,8.9,0.3,4.2,3.2,6.7,87,106
Tim Hardaway,ATL,79,2154,26.2,4.2,9.5,20.9,0.455,3.4,9.5,0.357,3.8,4.9,0.766,0.8,4.3,1.3,0.3,2.4,2.4,110,109
James Harden,HOU,81,2947,38.4,14.8,11.0,25.0,0.440,4.3,12.3,0.347,12.1,14.3,0.847,1.5,9.2,2.0,0.6,7.6,3.5,118,107
Maurice Harkless,POR,77,2223,17.3,2.0,7.0,13.9,0.503,1.5,4.3,0.351,1.7,2.8,0.621,2.8,4.8,1.9,1.6,1.9,4.8,112,110
Justin Harper,PHI,3,31,18.9,3.1,7.9,18.9,0.417,3.1,11.0,0.286,0.0,0.0,,3.1,4.7,0.0,0.0,6.3,3.1,82,115
Montrezl Harrell,HOU,58,1064,23.8,2.9,10.1,15.6,0.652,0.0,0.3,0.143,3.4,5.5,0.628,3.7,6.2,0.9,1.9,2.0,5.7,129,110
Devin Harris,DAL,65,1087,20.9,6.5,6.5,16.3,0.399,2.8,8.5,0.328,5.1,6.2,0.829,0.5,5.6,2.1,0.3,2.7,4.8,108,109
Gary Harris,DEN,57,1782,23.3,4.5,8.8,17.5,0.502,2.9,7.0,0.420,2.8,3.7,0.776,1.3,3.6,1.9,0.2,2.1,2.5,121,114
Joe Harris,BRK,52,1138,17.8,2.2,6.4,15.1,0.425,3.5,9.2,0.385,1.5,2.0,0.714,0.7,5.5,1.2,0.3,2.3,5.0,101,113
Manny Harris,DAL,4,25,16.7,4.2,6.2,31.2,0.200,0.0,4.2,0.000,4.2,8.3,0.500,6.2,12.5,0.0,0.0,4.2,2.1,61,110
Tobias Harris,DET,82,2567,26.0,2.8,10.1,20.9,0.481,2.1,6.2,0.347,3.7,4.4,0.841,1.2,6.9,1.2,0.8,1.9,2.6,113,108
Aaron Harrison,CHO,5,17,3.0,8.9,0.0,11.8,0.000,0.0,5.9,0.000,3.0,5.9,0.500,0.0,8.9,0.0,0.0,0.0,5.9,55,112
Andrew Harrison,MEM,72,1474,15.0,7.0,4.1,12.7,0.325,1.5,5.5,0.276,5.2,6.8,0.763,0.8,4.0,1.9,0.7,3.0,6.8,100,109
Udonis Haslem,MIA,16,130,12.0,2.3,4.3,8.9,0.478,0.0,1.2,0.000,3.5,5.8,0.600,3.1,10.9,2.3,0.4,3.1,8.5,98,103
Spencer Hawes,TOT,54,797,21.3,5.1,8.5,17.5,0.484,1.6,5.1,0.309,2.8,3.3,0.846,2.4,9.7,0.9,1.9,3.1,4.9,108,107
Spencer Hawes,CHO,35,626,20.4,5.0,8.3,17.5,0.477,1.3,4.4,0.291,2.4,2.7,0.882,2.6,9.1,1.0,2.1,3.2,4.9,105,107
Spencer Hawes,MIL,19,171,24.7,5.6,8.9,17.5,0.508,2.7,7.7,0.346,4.2,5.3,0.778,1.8,11.6,0.6,1.2,2.7,4.8,119,109
Gordon Hayward,UTA,73,2516,33.4,5.3,11.4,24.1,0.471,3.1,7.8,0.398,7.5,8.9,0.844,1.0,7.2,1.5,0.4,2.9,2.4,118,106
Gerald Henderson,PHI,72,1667,19.3,3.3,6.8,16.2,0.423,1.8,5.1,0.353,3.9,4.8,0.806,1.0,4.4,1.2,0.4,1.8,3.8,106,112
John Henson,MIL,58,1123,17.7,2.6,7.2,14.0,0.515,0.0,0.0,0.000,3.3,4.8,0.692,4.2,9.2,1.3,3.5,2.4,6.8,110,106
Juan Hernangómez,DEN,62,842,17.7,1.7,5.9,13.0,0.451,2.7,6.6,0.407,3.3,4.4,0.750,2.5,8.4,1.7,0.7,1.8,3.6,117,112
Willy Hernangómez,NYK,72,1324,22.2,3.6,9.3,17.6,0.529,0.2,0.6,0.267,3.4,4.7,0.728,6.4,12.5,1.5,1.4,3.8,5.7,111,107
Mario Hezonja,ORL,65,960,16.4,3.2,6.0,17.0,0.355,2.2,7.4,0.299,2.1,2.6,0.800,1.0,6.5,1.5,0.8,3.0,3.8,87,111
Roy Hibbert,TOT,48,682,16.2,1.5,5.9,10.8,0.544,0.0,0.0,,4.5,5.5,0.813,4.0,7.2,0.6,3.4,2.4,7.4,117,107
Roy Hibbert,CHO,42,671,16.2,1.5,5.8,10.8,0.542,0.0,0.0,,4.6,5.6,0.813,4.0,7.3,0.6,3.3,2.3,7.3,117,107
Roy Hibbert,DEN,6,11,17.8,4.4,8.9,13.3,0.667,0.0,0.0,,0.0,0.0,,4.4,4.4,0.0,8.9,4.4,13.3,112,106
Buddy Hield,TOT,82,1888,22.7,3.2,8.6,20.1,0.426,3.9,10.0,0.391,1.7,2.0,0.842,0.9,6.1,1.0,0.2,2.7,3.0,100,112
Buddy Hield,NOP,57,1161,20.6,3.2,7.8,19.9,0.393,3.8,10.2,0.369,1.2,1.4,0.879,0.8,6.2,0.8,0.3,2.0,3.4,97,111
Buddy Hield,SAC,25,727,26.3,3.1,9.9,20.6,0.480,4.1,9.6,0.428,2.4,3.0,0.814,1.1,6.1,1.4,0.1,3.7,2.4,105,113
Nene Hilario,HOU,67,1198,24.4,2.6,9.8,15.9,0.617,0.1,0.4,0.333,4.6,7.9,0.589,3.8,7.5,2.2,1.6,2.9,6.5,118,106
George Hill,UTA,49,1544,28.1,6.9,9.8,20.6,0.477,3.2,7.9,0.403,5.3,6.7,0.801,0.8,4.9,1.7,0.4,2.9,3.9,119,107
Jordan Hill,MIN,7,47,12.9,0.0,5.4,14.0,0.385,0.0,0.0,,2.2,2.2,1.000,8.6,6.5,1.1,0.0,4.3,9.7,90,114
Solomon Hill,NOP,80,2374,11.6,2.9,3.8,9.9,0.383,1.9,5.6,0.348,2.1,2.6,0.805,1.1,5.3,1.5,0.7,1.7,3.8,103,109
Darrun Hilliard,DET,39,381,16.8,4.4,6.2,16.7,0.373,1.6,6.1,0.261,2.8,3.7,0.750,0.3,4.1,1.5,0.3,3.7,5.2,87,109
Jrue Holiday,NOP,67,2190,23.0,10.9,9.1,20.0,0.454,2.2,6.3,0.356,2.7,3.8,0.708,1.0,4.9,2.2,1.0,4.3,3.0,104,108
Justin Holiday,NYK,82,1639,19.2,3.1,7.1,16.4,0.433,3.0,8.3,0.355,2.0,2.4,0.825,0.8,6.0,2.0,0.9,2.0,3.3,108,111
Rondae Hollis-Jefferson,BRK,78,1761,18.2,4.1,6.3,14.6,0.434,0.4,1.8,0.224,5.1,6.8,0.751,2.6,9.6,2.2,1.2,3.1,4.8,102,107
Richaun Holmes,PHI,57,1193,22.8,2.4,9.4,16.8,0.558,1.1,3.1,0.351,2.9,4.2,0.699,3.8,8.9,1.7,2.2,2.2,5.6,117,106
Rodney Hood,UTA,59,1593,24.6,3.2,9.0,21.9,0.408,3.8,10.1,0.371,3.0,3.8,0.783,0.5,6.1,1.3,0.4,2.1,4.3,104,107
Al Horford,BOS,68,2193,21.5,7.6,8.6,18.1,0.473,1.9,5.5,0.355,2.4,3.1,0.800,2.1,8.4,1.2,1.9,2.6,3.1,114,107
Danuel House,WAS,1,1,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,49.3,0.0,0.0,0.0,0.0,,89
Dwight Howard,ATL,74,2199,22.5,2.3,8.7,13.7,0.633,0.0,0.0,0.000,5.1,9.5,0.533,6.6,14.4,1.4,2.1,3.8,4.6,115,100
Marcelo Huertas,LAL,23,237,13.0,10.7,5.1,14.0,0.368,0.8,3.9,0.211,1.9,3.5,0.529,0.4,4.5,2.1,0.4,3.9,3.3,92,114
Josh Huestis,OKC,2,31,22.2,4.7,9.5,17.4,0.545,3.2,6.3,0.500,0.0,1.6,0.000,6.3,7.9,0.0,4.7,0.0,0.0,143,106
Kris Humphries,ATL,56,689,18.4,2.1,6.2,15.3,0.407,1.4,3.9,0.352,4.6,5.9,0.780,4.3,10.4,1.1,1.5,2.0,4.9,108,104
R.J. Hunter,CHI,3,9,0.0,0.0,0.0,5.6,0.000,0.0,5.6,0.000,0.0,0.0,,0.0,5.6,0.0,0.0,0.0,0.0,0,113
Serge Ibaka,TOT,79,2422,24.2,1.5,9.7,20.2,0.480,2.6,6.5,0.391,2.2,2.6,0.856,2.7,8.4,0.8,2.6,2.2,4.4,109,109
Serge Ibaka,ORL,56,1710,24.5,1.7,9.9,20.4,0.488,2.4,6.2,0.388,2.2,2.6,0.846,2.9,8.2,1.0,2.6,1.9,4.0,111,109
Serge Ibaka,TOR,23,712,23.3,1.1,9.1,19.9,0.459,2.9,7.3,0.398,2.1,2.4,0.882,2.1,9.0,0.5,2.3,2.8,5.4,105,108
Andre Iguodala,GSW,76,1998,13.8,6.3,5.3,10.0,0.528,1.5,4.3,0.362,1.7,2.5,0.706,1.2,6.1,1.8,0.9,1.4,2.3,129,105
Ersan İlyasova,TOT,82,2142,24.4,3.2,8.8,20.3,0.431,3.2,9.2,0.353,3.7,4.7,0.778,2.6,8.4,1.3,0.5,2.6,4.8,107,108
Ersan İlyasova,OKC,3,62,11.9,0.8,4.7,12.7,0.375,2.4,9.5,0.250,0.0,0.0,,1.6,11.1,2.4,0.8,3.2,4.0,83,104
Ersan İlyasova,PHI,53,1447,26.5,3.3,9.6,21.8,0.440,3.6,10.0,0.359,3.7,4.8,0.768,2.4,8.2,1.1,0.5,2.6,4.5,107,110
Ersan İlyasova,ATL,26,633,21.0,3.3,7.2,17.6,0.412,2.5,7.2,0.348,4.0,5.1,0.800,3.3,8.5,1.7,0.6,2.6,5.7,107,105
Joe Ingles,UTA,82,1972,15.4,6.0,5.4,12.0,0.452,3.3,7.4,0.441,1.3,1.8,0.735,0.6,6.3,2.6,0.2,2.8,4.3,112,105
Brandon Ingram,LAL,79,2279,15.8,3.5,5.9,14.7,0.402,1.2,4.0,0.294,2.8,4.6,0.621,1.3,5.5,1.1,0.8,2.5,3.4,96,115
Kyrie Irving,CLE,72,2525,35.9,8.3,13.3,28.1,0.473,3.5,8.7,0.401,5.9,6.5,0.905,1.0,3.5,1.6,0.5,3.6,3.1,116,112
Jarrett Jack,NOP,2,33,8.9,7.4,3.0,4.5,0.667,0.0,1.5,0.000,3.0,3.0,1.000,0.0,0.0,3.0,0.0,4.5,5.9,105,110
Demetrius Jackson,BOS,5,17,29.2,8.8,8.8,11.7,0.750,2.9,2.9,1.000,8.8,17.5,0.500,5.8,5.8,0.0,0.0,0.0,0.0,167,114
Pierre Jackson,DAL,8,84,21.7,11.8,8.1,24.2,0.333,1.9,6.8,0.273,3.7,4.3,0.857,0.6,5.0,1.2,0.0,1.9,3.1,99,112
Reggie Jackson,DET,52,1424,26.7,9.6,10.1,24.0,0.419,2.3,6.5,0.359,4.2,4.8,0.868,0.7,3.3,1.2,0.2,4.0,4.6,103,110
LeBron James,CLE,74,2794,34.9,11.5,13.1,24.0,0.548,2.2,6.1,0.363,6.4,9.5,0.674,1.7,9.7,1.6,0.8,5.4,2.4,119,108
Al Jefferson,IND,66,931,28.8,3.1,12.6,25.3,0.499,0.0,0.1,0.000,3.5,4.6,0.765,4.0,10.9,1.0,0.9,1.8,6.7,109,108
Richard Jefferson,CLE,79,1614,13.9,2.4,4.7,10.6,0.446,1.9,5.8,0.333,2.5,3.3,0.741,0.9,5.4,0.8,0.3,1.6,4.7,111,113
John Jenkins,PHO,4,13,25.8,3.7,7.4,18.4,0.400,3.7,7.4,0.500,7.4,7.4,1.000,0.0,3.7,0.0,0.0,0.0,0.0,135,119
Brandon Jennings,TOT,81,1802,16.0,10.9,5.3,14.8,0.359,2.2,7.0,0.313,3.2,4.2,0.750,0.8,4.6,1.9,0.1,3.5,3.2,104,113
Brandon Jennings,NYK,58,1428,17.4,10.1,5.7,15.0,0.380,2.4,7.0,0.340,3.6,4.7,0.756,0.7,4.6,1.9,0.1,3.7,2.9,105,113
Brandon Jennings,WAS,23,374,10.7,14.2,3.8,14.0,0.274,1.5,6.9,0.212,1.6,2.2,0.706,1.1,4.7,2.0,0.0,2.9,4.2,98,111
Jonas Jerebko,BOS,78,1232,12.0,2.9,4.6,10.5,0.435,1.8,5.2,0.346,1.0,1.5,0.703,2.4,8.6,1.0,0.7,1.6,4.9,109,109
Amir Johnson,BOS,80,1608,16.0,4.3,6.6,11.4,0.576,0.8,2.0,0.409,2.1,3.1,0.670,3.6,7.6,1.6,1.9,2.4,6.5,121,107
Brice Johnson,LAC,3,9,22.2,5.6,11.1,38.9,0.286,0.0,0.0,,0.0,0.0,,5.6,11.1,11.1,5.6,5.6,0.0,67,80
James Johnson,MIA,76,2085,23.6,6.7,8.9,18.6,0.479,2.1,6.2,0.340,3.7,5.2,0.707,1.6,7.5,1.8,2.1,4.1,4.8,107,105
Joe Johnson,UTA,78,1843,20.3,4.1,7.8,17.8,0.436,3.0,7.3,0.411,1.8,2.2,0.818,0.9,6.0,1.0,0.5,2.0,2.6,109,108
Stanley Johnson,DET,77,1371,12.5,3.9,4.8,13.4,0.353,1.7,5.7,0.292,1.3,2.0,0.679,1.3,5.6,2.1,0.9,2.6,4.5,88,107
Tyler Johnson,MIA,73,2178,23.2,5.4,8.3,19.1,0.433,2.2,5.8,0.372,4.5,5.9,0.768,1.2,5.6,1.9,1.0,2.1,4.1,112,107
Wesley Johnson,LAC,68,810,11.5,1.4,4.5,12.3,0.365,1.8,7.3,0.246,0.7,1.0,0.647,1.6,9.6,1.8,1.9,1.1,5.1,94,105
Nikola Jokić,DEN,73,2038,29.3,8.6,11.8,20.5,0.578,1.1,3.3,0.324,4.5,5.5,0.825,5.1,12.1,1.5,1.3,4.1,5.1,126,109
Dahntay Jones,CLE,1,12,37.4,4.2,12.5,33.3,0.375,0.0,8.3,0.000,12.5,16.6,0.750,4.2,4.2,0.0,0.0,4.2,4.2,97,116
Damian Jones,GSW,10,85,10.8,0.0,4.5,9.1,0.500,0.0,0.0,,1.7,5.7,0.300,5.1,7.9,0.6,2.3,3.4,8.5,87,105
Derrick Jones,PHO,32,545,14.8,1.1,6.0,10.6,0.562,0.3,1.0,0.273,2.5,3.6,0.707,3.4,3.5,1.2,1.1,1.1,5.5,124,115
James Jones,CLE,48,381,17.3,1.8,5.8,12.1,0.478,4.1,8.6,0.470,1.7,2.6,0.650,0.4,4.5,0.8,1.3,1.3,4.8,122,113
Terrence Jones,TOT,54,1270,22.5,2.3,8.9,19.0,0.470,0.7,2.9,0.253,4.0,6.6,0.606,2.5,9.3,1.5,2.1,1.9,2.6,103,105
Terrence Jones,NOP,51,1264,22.6,2.3,8.9,18.9,0.472,0.7,2.9,0.253,4.0,6.6,0.606,2.5,9.2,1.5,2.1,1.9,2.6,103,105
Terrence Jones,MIL,3,6,0.0,0.0,0.0,25.4,0.000,0.0,0.0,,0.0,0.0,,0.0,25.4,8.5,8.5,0.0,0.0,0,74
Tyus Jones,MIN,60,774,13.7,10.2,4.9,11.9,0.414,1.7,4.8,0.356,2.2,2.8,0.767,0.7,3.7,3.1,0.3,2.5,3.3,114,111
DeAndre Jordan,LAC,81,2570,20.0,1.9,8.0,11.2,0.714,0.0,0.0,0.000,4.0,8.3,0.482,5.8,15.9,1.0,2.6,2.2,4.1,129,102
Cory Joseph,TOR,80,2003,18.7,6.7,7.6,16.7,0.452,1.2,3.4,0.356,2.4,3.1,0.770,1.3,4.7,1.7,0.3,2.7,3.5,108,110
Frank Kaminsky,CHO,75,1954,22.4,4.2,8.2,20.6,0.399,3.0,9.1,0.328,3.0,4.0,0.756,1.5,7.2,1.2,0.9,2.0,3.6,102,110
Enes Kanter,OKC,72,1533,33.1,2.1,12.9,23.6,0.545,0.2,1.2,0.132,7.2,9.1,0.786,6.2,9.2,1.0,1.2,3.9,4.9,116,107
Ryan Kelly,ATL,16,110,11.2,3.6,3.6,12.5,0.286,1.8,4.5,0.400,2.2,2.7,0.833,0.4,7.6,1.8,2.2,1.8,2.2,87,104
Michael Kidd-Gilchrist,CHO,81,2349,15.9,2.4,6.3,13.2,0.477,0.0,0.2,0.111,3.2,4.1,0.784,3.3,8.7,1.7,1.6,1.2,4.0,113,106
Sean Kilpatrick,BRK,70,1754,24.8,4.2,8.2,19.9,0.415,2.8,8.3,0.341,5.5,6.5,0.843,0.6,7.0,1.2,0.2,3.6,3.2,102,112
Brandon Knight,PHO,54,1140,25.0,5.5,8.8,22.0,0.398,1.9,5.8,0.324,5.5,6.5,0.857,1.0,3.9,1.1,0.2,3.7,3.7,101,116
Kyle Korver,TOT,67,1753,19.2,3.1,6.8,14.6,0.464,4.6,10.2,0.451,1.1,1.2,0.905,0.2,5.1,1.0,0.6,2.0,3.0,116,111
Kyle Korver,ATL,32,894,16.8,4.1,6.0,13.6,0.439,3.6,8.8,0.409,1.3,1.5,0.889,0.0,4.9,1.3,0.7,2.2,2.6,109,109
Kyle Korver,CLE,35,859,21.7,2.0,7.6,15.6,0.487,5.6,11.6,0.485,0.8,0.9,0.933,0.4,5.2,0.6,0.5,1.7,3.5,122,114
Kosta Koufos,SAC,71,1419,16.8,1.7,7.7,14.0,0.551,0.0,0.0,0.000,1.4,2.2,0.613,4.2,10.2,1.3,1.7,2.2,6.1,109,109
Mindaugas Kuzminskas,NYK,68,1016,20.9,3.4,7.8,18.2,0.428,2.7,8.3,0.321,2.7,3.3,0.809,2.3,3.9,1.4,0.5,2.5,3.9,107,114
Skal Labissière,SAC,33,612,23.9,2.2,9.7,18.0,0.537,0.2,0.7,0.375,4.3,6.1,0.703,4.2,9.2,1.3,1.1,3.1,5.3,110,110
Jeremy Lamb,CHO,62,1143,26.5,3.3,9.9,21.5,0.460,1.8,6.4,0.281,4.8,5.7,0.853,1.3,10.3,1.2,1.0,1.8,4.3,109,108
Nicolas Laprovittola,SAS,18,174,17.3,8.2,5.9,13.8,0.426,2.9,7.9,0.370,2.6,2.6,1.000,0.3,2.6,1.2,0.3,5.6,5.6,99,108
Joffrey Lauvergne,TOT,70,980,18.9,3.5,7.5,16.9,0.440,1.7,4.9,0.337,2.3,3.7,0.630,3.6,9.0,1.3,0.3,2.8,4.2,104,108
Joffrey Lauvergne,OKC,50,739,19.0,3.4,7.4,16.2,0.455,1.8,5.2,0.346,2.5,3.9,0.638,3.4,8.8,1.2,0.4,2.7,4.7,108,108
