Player,Team,GP,MP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,STL,BLK,TOV,PF,ORtg,DRtg
James Harden,HOU,81,2981,37.0,9.4,10.8,24.5,.440,3.5,9.3,.375,11.9,13.7,.868,1.3,6.4,2.6,1.0,5.4,3.5,118,103
Maurice Harkless,ORL,45,674,12.0,1.9,4.8,12.0,.399,0.8,4.2,.179,1.7,3.1,.537,2.9,5.2,2.4,0.7,2.0,5.0,92,107
Devin Harris,DAL,76,1685,19.9,7.1,6.6,15.7,.418,2.8,8.0,.357,4.0,4.8,.815,0.4,3.7,2.3,0.4,2.5,4.4,113,108
Gary Harris,DEN,55,719,13.1,2.0,4.6,15.1,.304,1.5,7.2,.204,2.4,3.3,.745,1.5,3.0,2.7,0.5,2.6,4.9,81,109
Joe Harris,CLE,51,493,14.3,2.7,5.1,12.7,.400,3.3,8.9,.369,0.9,1.6,.600,0.7,3.6,0.7,0.2,2.8,6.5,97,111
Tobias Harris,ORL,68,2369,25.1,2.7,9.5,20.5,.466,1.9,5.2,.364,4.2,5.3,.788,1.6,7.7,1.5,0.8,2.5,2.9,107,108
Udonis Haslem,MIA,62,995,13.8,2.4,5.7,12.7,.448,0.1,0.5,.200,2.4,3.4,.703,3.8,9.9,1.1,0.7,2.2,6.0,102,106
Spencer Hawes,LAC,73,1274,16.9,3.5,6.5,16.5,.393,2.2,7.0,.313,1.8,2.7,.647,1.2,9.1,1.0,2.1,2.4,6.9,95,104
Chuck Hayes,TOR,29,255,10.1,4.1,4.5,9.3,.478,0.0,0.0,,1.2,2.2,.545,3.6,6.7,2.0,0.8,1.6,7.5,111,107
Gordon Hayward,UTA,76,2618,29.7,6.3,9.8,22.0,.445,2.4,6.7,.364,7.6,9.4,.812,1.1,6.5,2.2,0.6,4.2,2.7,111,105
Brendan Haywood,CLE,22,119,15.3,0.9,6.1,13.1,.467,0.0,0.0,,3.1,5.7,.538,2.6,10.0,0.9,4.4,4.4,7.4,85,102
Gerald Henderson,CHO,80,2315,21.6,4.6,8.3,18.9,.437,1.0,3.0,.331,4.1,4.8,.848,0.8,5.3,1.1,0.5,2.5,3.0,102,106
Xavier Henry,LAL,9,86,11.9,1.8,1.8,7.7,.231,0.0,0.0,,8.3,14.3,.583,1.2,1.2,1.8,0.0,1.8,3.6,90,114
John Henson,MIL,67,1228,19.5,2.5,8.1,14.4,.566,0.0,0.0,,3.2,5.7,.569,5.2,7.8,1.2,5.6,3.6,6.3,106,98
Roy Hibbert,IND,76,1926,21.5,2.2,8.5,19.0,.446,0.0,0.1,.000,4.5,5.5,.824,4.2,10.3,0.5,3.3,2.9,5.8,101,101
J.J. Hickson,DEN,73,1411,19.5,2.0,7.7,16.2,.475,0.0,0.1,.000,4.1,7.1,.577,5.3,10.7,1.3,1.2,3.4,4.8,100,106
Nenê Hilário,WAS,67,1693,22.3,3.7,9.3,18.2,.511,0.0,0.2,.200,3.7,6.1,.604,2.5,7.9,2.0,0.7,3.8,5.4,100,102
George Hill,IND,43,1267,28.1,8.9,10.4,21.8,.477,2.8,7.8,.358,4.6,5.8,.790,1.0,6.3,1.8,0.6,2.8,4.5,117,103
Jordan Hill,LAL,70,1874,22.9,2.8,9.7,21.2,.459,0.1,0.3,.273,3.4,4.6,.738,4.7,10.4,0.9,1.4,2.9,4.5,101,109
Solomon Hill,IND,82,2381,15.8,4.0,5.4,13.7,.396,1.5,4.5,.327,3.4,4.2,.824,1.5,5.3,1.4,0.4,2.5,3.8,101,105
Kirk Hinrich,CHI,66,1610,12.1,4.8,4.6,12.2,.373,1.9,5.4,.345,1.1,1.6,.700,0.6,3.2,1.5,0.4,2.3,4.6,95,108
Jrue Holiday,NOP,40,1303,23.9,11.0,9.6,21.5,.446,2.1,5.4,.378,2.6,3.1,.855,1.3,4.2,2.5,0.9,3.7,4.4,109,107
Justin Holiday,GSW,59,657,18.9,3.6,6.8,17.5,.387,2.6,8.1,.321,2.8,3.3,.822,0.9,4.5,3.0,0.9,2.2,4.0,100,101
Ryan Hollins,SAC,46,441,15.6,1.6,6.0,9.4,.646,0.0,0.0,,3.5,6.2,.574,4.1,7.6,0.7,2.2,2.9,7.4,115,109
Rodney Hood,UTA,50,1064,21.6,4.1,7.7,18.7,.414,3.1,8.5,.365,3.0,4.0,.763,0.4,5.4,1.5,0.6,2.2,5.9,108,107
Al Horford,ATL,76,2318,25.5,5.4,11.4,21.3,.538,0.2,0.8,.306,2.4,3.1,.759,2.9,9.1,1.5,2.2,2.2,2.7,114,102
Dwight Howard,HOU,41,1223,26.3,2.0,10.2,17.2,.593,0.0,0.1,.500,5.8,11.0,.528,4.5,13.0,1.1,2.2,4.7,5.6,105,100
Lester Hudson,LAC,5,56,16.3,4.5,5.4,12.7,.429,2.7,5.4,.500,2.7,3.6,.750,0.9,6.3,5.4,0.9,2.7,3.6,108,98
Robbie Hummel,MIN,45,742,13.6,1.9,5.4,11.8,.459,1.1,3.5,.314,1.6,2.0,.828,2.1,7.1,1.1,0.6,1.2,5.9,110,113
Kris Humphries,WAS,64,1345,19.4,2.2,8.0,17.0,.473,0.0,0.3,.000,3.3,4.5,.744,4.5,11.4,1.3,1.0,1.8,5.0,108,101
Serge Ibaka,OKC,64,2116,21.7,1.3,8.9,18.6,.476,1.8,4.9,.376,2.2,2.6,.836,3.2,8.6,0.7,3.7,2.3,4.6,109,104
Andre Iguodala,GSW,77,2069,14.3,5.4,5.5,11.7,.466,1.7,5.0,.349,1.6,2.7,.596,1.0,5.0,2.1,0.6,2.1,2.4,110,103
Ersan İlyasova,MIL,58,1319,25.9,2.2,10.2,21.5,.472,2.9,7.3,.389,2.7,4.1,.645,3.1,7.6,1.4,0.7,1.7,5.8,111,103
Joe Ingles,UTA,79,1673,12.6,5.8,4.7,11.2,.415,2.3,6.4,.356,1.0,1.3,.750,0.7,4.9,2.3,0.3,3.1,3.9,101,106
Kyrie Irving,CLE,75,2730,31.0,7.4,11.0,23.5,.468,3.0,7.2,.415,6.0,7.0,.863,1.0,3.5,2.2,0.4,3.5,2.8,117,108
Jarrett Jack,BRK,80,2241,22.1,8.6,8.3,18.9,.439,0.9,3.4,.267,4.6,5.2,.881,0.4,5.2,1.7,0.3,4.4,3.3,101,109
Reggie Jackson,TOT,77,2268,25.0,10.3,9.7,22.3,.434,1.6,5.4,.299,4.0,4.9,.830,1.3,6.1,1.4,0.2,4.2,3.7,106,108
Reggie Jackson,OKC,50,1398,23.0,7.7,8.9,20.7,.432,1.6,5.7,.278,3.6,4.1,.861,1.0,6.2,1.5,0.2,3.3,3.4,107,107
Reggie Jackson,DET,27,870,28.3,14.7,10.9,25.0,.436,1.7,4.9,.337,4.9,6.1,.796,1.7,5.8,1.2,0.2,5.6,4.3,106,109
Bernard James,DAL,16,158,14.0,1.3,3.8,8.6,.444,0.0,0.0,,6.4,7.3,.870,5.7,6.7,0.6,4.8,1.9,5.4,125,105
LeBron James,CLE,69,2493,36.3,10.7,13.0,26.7,.488,2.5,7.1,.354,7.8,11.0,.710,1.1,7.6,2.3,1.0,5.7,2.8,112,105
Al Jefferson,CHO,65,1992,28.0,2.9,12.6,26.2,.481,0.1,0.1,.400,2.8,4.3,.655,2.6,11.6,1.2,2.2,1.8,3.6,101,100
Cory Jefferson,BRK,50,531,17.8,1.6,7.3,16.3,.449,0.2,1.5,.133,3.0,5.3,.574,4.6,9.6,1.0,2.0,1.9,5.9,101,106
Richard Jefferson,DAL,74,1244,17.5,2.5,5.8,13.1,.444,2.7,6.3,.426,3.2,4.6,.684,1.0,6.4,1.3,0.4,2.1,4.7,109,108
John Jenkins,ATL,24,297,23.2,2.2,8.4,17.0,.495,3.6,8.9,.404,2.8,3.3,.842,0.3,6.4,1.7,0.0,1.4,2.6,118,105
Brandon Jennings,DET,41,1173,27.9,12.0,9.6,23.9,.401,3.4,9.3,.360,5.3,6.3,.839,0.9,3.7,1.9,0.2,4.0,2.8,110,109
Jonas Jerebko,TOT,75,1230,18.6,2.9,7.0,15.7,.446,2.2,5.8,.386,2.3,2.7,.848,3.9,7.8,1.9,0.7,1.8,5.6,114,105
Jonas Jerebko,DET,46,703,17.7,3.0,6.7,14.6,.460,2.1,5.6,.368,2.3,2.6,.861,3.5,7.0,2.0,0.8,1.9,5.7,116,106
Jonas Jerebko,BOS,29,527,19.7,2.9,7.4,17.2,.431,2.5,6.1,.406,2.4,2.9,.833,4.4,8.9,1.8,0.7,1.7,5.5,112,103
Grant Jerrett,TOT,8,51,16.2,3.0,7.1,26.3,.269,1.0,15.2,.067,1.0,1.0,1.000,2.0,7.1,2.0,2.0,3.0,11.1,69,103
Grant Jerrett,OKC,5,25,14.0,2.0,6.0,34.1,.176,2.0,26.1,.077,0.0,0.0,,2.0,6.0,0.0,4.0,4.0,14.0,49,106
Grant Jerrett,UTA,3,26,18.4,4.1,8.2,18.4,.444,0.0,4.1,.000,2.0,2.0,1.000,2.0,8.2,4.1,0.0,2.0,8.2,102,100
Amir Johnson,TOR,75,1979,18.1,3.1,7.8,13.6,.574,0.5,1.2,.413,2.1,3.4,.612,4.2,7.8,1.1,1.5,2.9,5.9,115,107
Chris Johnson,TOT,29,526,16.3,1.5,6.1,15.1,.403,2.7,9.3,.295,1.4,1.6,.875,0.8,4.6,2.5,0.7,1.5,4.3,102,105
Chris Johnson,PHI,9,187,14.5,0.8,5.1,16.1,.317,2.7,10.5,.256,1.6,2.1,.750,0.8,6.2,2.4,1.3,2.4,5.1,81,104
Chris Johnson,UTA,12,211,20.4,1.8,7.8,16.1,.484,3.3,9.6,.342,1.5,1.5,1.000,0.8,3.8,3.0,0.0,1.5,4.5,119,106
Chris Johnson,MIL,8,128,12.4,2.0,4.8,12.0,.400,2.0,7.2,.278,0.8,0.8,1.000,0.8,3.6,2.0,0.8,0.0,2.8,113,105
James Johnson,TOR,70,1370,20.9,3.6,9.0,15.2,.589,0.4,1.9,.216,2.5,3.8,.657,2.3,7.4,2.0,2.6,3.0,5.9,114,104
Joe Johnson,BRK,80,2791,21.4,5.4,8.3,19.0,.435,2.2,6.3,.359,2.6,3.3,.801,1.0,6.1,1.1,0.3,2.5,2.2,105,110
Nick Johnson,HOU,28,262,14.0,2.1,4.9,14.2,.347,0.9,4.0,.238,3.2,4.7,.680,2.5,4.9,1.3,0.6,3.6,6.5,84,106
Tyler Johnson,MIA,32,603,16.6,3.7,6.1,14.6,.419,1.6,4.2,.375,2.8,4.1,.681,1.2,5.9,2.9,0.8,2.6,3.7,99,105
Wesley Johnson,LAL,76,2245,17.1,2.8,6.5,15.7,.414,2.1,5.9,.351,2.0,2.5,.804,1.5,5.7,1.3,1.0,2.0,3.7,102,112
Dahntay Jones,LAC,33,123,8.7,0.8,2.5,8.7,.286,0.0,1.6,.000,3.7,4.5,.818,0.4,4.1,1.2,0.0,0.4,9.5,91,109
James Jones,CLE,57,669,19.4,1.9,5.7,15.6,.368,4.9,13.6,.360,3.0,3.6,.848,0.7,4.1,1.0,0.6,1.0,5.2,117,110
Perry Jones,OKC,43,631,14.6,1.4,5.8,14.6,.397,1.1,4.8,.233,1.9,2.9,.649,0.5,5.6,1.4,0.6,1.9,4.0,92,108
Terrence Jones,HOU,33,889,21.6,2.0,8.8,16.7,.528,0.7,2.1,.351,3.2,5.3,.606,4.4,7.9,1.0,3.3,2.1,4.4,114,102
DeAndre Jordan,LAC,82,2820,17.0,1.1,6.8,9.6,.710,0.0,0.1,.250,3.4,8.5,.397,7.1,14.9,1.5,3.3,2.0,4.4,126,98
Jerome Jordan,BRK,44,383,18.7,1.8,6.8,12.7,.532,0.0,0.0,,5.1,5.9,.864,7.0,7.2,1.1,2.0,3.0,7.8,119,107
Cory Joseph,SAS,79,1444,19.0,6.7,7.3,14.6,.504,0.6,1.6,.364,3.7,5.1,.734,1.6,5.2,1.6,0.6,2.4,3.7,115,104
Chris Kaman,POR,74,1398,23.3,2.4,10.3,20.0,.515,0.0,0.0,,2.6,3.7,.706,5.4,12.2,0.7,2.0,3.9,5.1,103,101
Enes Kanter,TOT,75,2135,28.3,1.3,11.7,22.6,.519,0.4,1.1,.356,4.5,5.7,.782,6.7,9.6,0.9,0.7,3.5,4.6,111,106
Enes Kanter,UTA,49,1326,27.2,1.0,11.5,23.3,.491,0.5,1.6,.317,3.7,4.7,.788,5.9,9.5,0.9,0.6,3.7,4.6,104,106
Enes Kanter,OKC,26,809,30.1,1.8,12.1,21.4,.566,0.2,0.2,.750,5.6,7.2,.776,8.1,9.7,0.8,0.8,3.2,4.6,122,106
Sergey Karasev,BRK,33,555,14.3,4.3,5.0,12.5,.403,1.5,5.0,.296,2.7,3.5,.763,2.1,4.1,2.1,0.1,2.2,4.2,104,109
Ryan Kelly,LAL,52,1233,13.8,3.8,4.3,12.8,.337,1.9,5.5,.336,3.3,3.9,.832,0.5,5.5,1.2,1.0,1.5,4.9,101,112
Michael Kidd-Gilchrist,CHO,55,1587,19.5,2.5,7.3,15.7,.465,0.0,0.0,,4.9,7.0,.701,3.5,10.0,1.0,1.2,2.0,3.7,106,103
Sean Kilpatrick,MIN,4,72,15.5,2.8,4.9,14.1,.350,2.8,9.2,.308,2.8,2.8,1.000,0.7,3.5,2.1,0.0,1.4,2.1,105,114
Andrei Kirilenko,BRK,7,36,4.3,1.4,0.0,7.2,.000,0.0,0.0,,4.3,5.8,.750,2.9,8.6,1.4,0.0,1.4,1.4,65,108
Alex Kirk,CLE,5,14,14.9,3.7,3.7,14.9,.250,0.0,0.0,,7.4,7.4,1.000,3.7,0.0,0.0,0.0,0.0,3.7,112,115
Brandon Knight,TOT,63,2035,26.7,8.2,9.4,22.2,.422,3.1,8.0,.389,4.9,5.6,.874,0.7,5.4,2.2,0.2,4.7,2.8,103,104
Brandon Knight,MIL,52,1688,27.9,8.5,9.8,22.5,.435,3.1,7.7,.409,5.2,5.9,.881,0.8,5.9,2.5,0.3,5.0,2.8,105,103
Brandon Knight,PHO,11,347,21.1,7.0,7.3,20.5,.357,3.0,9.6,.313,3.4,4.2,.828,0.3,3.0,0.9,0.1,3.3,3.0,97,112
Kyle Korver,ATL,75,2418,19.3,4.1,6.2,12.7,.487,4.7,9.5,.492,2.2,2.5,.898,0.3,6.1,1.1,0.9,2.3,3.0,122,106
Kosta Koufos,MEM,81,1348,16.2,1.4,7.0,13.9,.508,0.0,0.0,,2.1,3.3,.647,4.7,11.8,1.1,2.4,2.7,5.7,103,99
Ognjen Kuzmić,GSW,16,72,13.6,4.1,5.4,8.1,.667,0.0,0.0,,2.7,2.7,1.000,4.7,6.8,1.4,0.7,3.4,8.8,125,103
Jeremy Lamb,OKC,47,633,23.4,3.5,8.2,19.8,.416,3.0,8.8,.342,3.9,4.4,.891,0.6,7.8,1.7,0.5,2.1,4.1,110,106
Carl Landry,SAC,70,1192,21.2,1.1,8.0,15.6,.515,0.0,0.0,,5.2,6.3,.820,4.2,7.1,0.6,0.7,2.3,5.6,115,111
Shane Larkin,NYK,76,1865,13.3,6.4,5.3,12.2,.433,1.0,3.3,.302,1.7,2.2,.782,0.8,4.1,2.6,0.3,2.3,4.2,102,110
Joffrey Lauvergne,DEN,24,268,17.3,2.4,6.7,16.6,.404,0.6,3.0,.188,3.4,5.2,.643,5.0,9.3,1.5,1.9,4.1,8.0,91,106
Zach LaVine,MIN,77,1902,20.8,7.4,7.6,18.1,.422,1.5,4.5,.341,4.0,4.7,.842,0.7,5.0,1.4,0.3,5.2,4.2,95,114
Ty Lawson,DEN,75,2665,21.4,13.5,7.6,17.4,.436,1.3,3.8,.341,5.0,6.8,.730,0.8,3.6,1.7,0.2,3.5,2.4,113,111
Ricky Ledo,TOT,17,244,19.4,4.1,6.9,20.7,.333,2.2,5.8,.370,3.4,4.7,.727,3.4,4.3,1.3,0.2,5.6,4.5,81,113
Ricky Ledo,DAL,5,11,4.6,4.6,0.0,27.5,.000,0.0,13.8,.000,4.6,9.2,.500,4.6,4.6,0.0,0.0,9.2,4.6,28,113
Ricky Ledo,NYK,12,233,20.1,4.1,7.2,20.3,.356,2.3,5.4,.417,3.4,4.5,.750,3.4,4.3,1.4,0.2,5.4,4.5,85,113
Courtney Lee,MEM,77,2354,17.2,3.3,6.4,14.3,.448,2.0,5.0,.402,2.5,2.9,.860,0.5,3.5,1.7,0.3,1.7,2.9,109,106
David Lee,GSW,49,904,21.0,4.6,8.6,16.9,.511,0.0,0.1,.000,3.7,5.6,.654,4.4,9.5,1.7,1.4,2.6,4.5,112,100
Malcolm Lee,PHI,1,2,0.0,0.0,0.0,25.1,.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,115
Alex Len,PHO,69,1518,14.2,1.1,5.9,11.6,.507,0.0,0.1,.333,2.4,3.4,.702,4.7,10.2,1.1,3.4,2.4,7.0,107,103
Kawhi Leonard,SAS,64,2033,26.6,4.1,9.9,20.7,.479,1.7,4.8,.349,5.1,6.3,.802,2.1,9.5,3.7,1.2,2.4,3.2,113,96
Meyers Leonard,POR,55,847,19.7,1.9,7.5,14.7,.510,2.8,6.7,.420,1.8,1.9,.938,2.8,12.3,0.6,0.8,2.3,6.8,117,102
Jon Leuer,MEM,63,824,18.1,2.9,7.7,17.3,.443,0.4,1.8,.241,2.3,3.7,.627,3.2,9.9,1.1,0.6,2.2,5.4,99,102
Damian Lillard,POR,82,2925,30.0,8.8,10.3,23.7,.434,3.4,10.0,.343,6.0,6.9,.864,0.9,5.7,1.7,0.4,3.9,2.9,112,105
Jeremy Lin,LAL,74,1907,22.3,9.1,7.4,17.5,.424,1.7,4.7,.369,5.7,7.2,.795,0.7,4.6,2.2,0.9,4.4,5.1,104,110
Shaun Livingston,GSW,78,1468,15.3,8.6,6.6,13.2,.500,0.0,0.1,.000,2.2,3.0,.714,1.4,4.7,1.6,0.7,3.4,3.7,107,104
Brook Lopez,BRK,72,2100,30.5,1.2,12.5,24.3,.513,0.0,0.2,.100,5.5,6.8,.814,5.3,7.9,1.1,3.1,2.6,5.1,112,105
Robin Lopez,POR,59,1638,17.6,1.7,7.3,13.6,.535,0.0,0.0,.000,3.0,4.0,.772,5.9,6.3,0.5,2.6,2.3,3.8,117,104
Kevin Love,CLE,75,2532,25.2,3.4,8.5,19.5,.434,3.0,8.0,.367,5.3,6.6,.804,2.9,12.1,1.0,0.8,2.5,2.9,115,105
Kyle Lowry,TOR,70,2414,26.6,10.1,9.2,22.3,.412,2.8,8.4,.338,5.4,6.7,.808,1.2,5.9,2.3,0.3,3.7,4.5,110,107
Kalin Lucas,MEM,1,6,0.0,0.0,0.0,8.7,.000,0.0,0.0,,0.0,0.0,,0.0,0.0,8.7,0.0,0.0,8.7,0,93
John Lucas III,DET,21,272,18.6,11.4,8.0,19.8,.404,1.7,5.5,.310,1.0,1.0,1.000,0.8,2.3,1.5,0.0,3.0,3.4,103,111
Shelvin Mack,ATL,55,833,18.3,9.5,7.2,17.9,.401,2.5,7.8,.315,1.5,1.9,.806,0.5,4.4,1.8,0.1,3.0,2.0,102,106
Ian Mahinmi,IND,61,1146,11.9,1.5,5.3,9.5,.552,0.0,0.0,,1.4,4.6,.304,4.7,11.3,1.3,2.1,2.7,7.7,98,100
Devyn Marble,ORL,16,208,9.1,4.2,3.4,10.8,.318,1.0,5.4,.182,1.2,3.9,.313,1.2,6.4,2.2,0.5,2.2,3.4,79,107
Shawn Marion,CLE,57,1101,13.0,2.4,5.6,12.6,.446,0.6,2.2,.261,1.2,1.6,.765,3.0,6.5,1.3,1.3,1.6,2.7,106,107
Kendall Marshall,MIL,28,417,14.4,10.5,5.6,12.4,.455,2.2,5.6,.391,1.0,1.1,.889,0.2,3.2,2.6,0.0,4.3,3.2,104,105
Cartier Martin,DET,23,198,9.4,2.9,3.9,13.8,.283,1.6,8.6,.182,0.0,0.0,,0.0,5.2,0.8,0.3,1.3,5.2,76,110
Kenyon Martin,MIL,11,104,9.8,2.5,4.4,10.8,.409,0.0,0.0,,1.0,1.0,1.000,2.9,6.4,2.5,2.9,1.5,6.4,97,99
Kevin Martin,MIN,39,1302,30.4,3.5,10.4,24.4,.427,2.9,7.5,.393,6.6,7.5,.881,0.7,4.8,1.3,0.0,3.0,3.0,107,115
Wesley Matthews,POR,60,2024,24.1,3.5,8.5,18.9,.448,4.4,11.2,.389,2.7,3.7,.752,1.0,4.6,1.9,0.3,2.0,3.3,114,105
Jason Maxiell,CHO,61,878,11.9,1.1,4.8,11.3,.422,0.0,0.0,,2.4,4.2,.577,5.1,6.9,1.1,2.6,1.7,5.6,99,103
O.J. Mayo,MIL,71,1697,24.2,5.9,8.9,21.1,.422,3.0,8.3,.357,3.5,4.2,.827,0.9,4.7,1.7,0.5,3.8,5.0,101,105
Luc Mbah a Moute,PHI,67,1916,17.3,2.8,6.6,16.6,.395,1.6,5.3,.307,2.5,4.3,.589,2.1,6.4,2.1,0.5,2.6,2.7,93,106
James Michael McAdoo,GSW,15,137,22.1,0.7,8.6,15.7,.545,0.0,0.0,,5.0,8.9,.560,5.3,7.8,1.8,3.2,2.1,7.5,113,99
Ray McCallum,SAC,68,1436,17.6,6.6,7.2,16.5,.438,1.2,3.9,.306,2.0,2.9,.679,1.8,4.5,1.6,0.4,3.0,3.2,102,111
CJ McCollum,POR,62,973,22.2,3.4,8.3,19.1,.436,2.9,7.3,.396,2.7,3.8,.699,0.7,4.0,2.3,0.4,2.5,4.2,103,105
K.J. McDaniels,TOT,62,1352,18.1,2.7,6.4,16.1,.396,1.6,5.6,.287,3.7,4.9,.752,2.4,5.0,1.6,2.6,3.9,4.7,92,105
K.J. McDaniels,PHI,52,1319,18.1,2.7,6.3,15.9,.399,1.6,5.6,.293,3.8,5.0,.756,2.4,5.0,1.7,2.6,4.0,4.6,92,105
K.J. McDaniels,HOU,10,33,16.6,3.0,7.5,22.6,.333,0.0,4.5,.000,1.5,3.0,.500,1.5,6.0,0.0,3.0,1.5,7.5,79,106
Doug McDermott,CHI,36,321,17.6,1.0,6.9,17.2,.402,2.1,6.6,.317,1.6,2.4,.667,1.0,6.0,0.6,0.2,2.7,4.7,89,108
Mitch McGary,OKC,32,485,20.8,1.4,9.1,17.1,.533,0.0,0.2,.000,2.6,4.1,.625,5.5,11.6,1.7,1.7,3.2,7.4,107,102
JaVale McGee,TOT,23,256,20.7,0.6,8.2,15.4,.532,0.0,0.0,,4.3,6.4,.667,3.5,8.4,0.4,3.9,3.5,5.9,101,106
JaVale McGee,DEN,17,195,22.5,0.3,8.7,15.6,.557,0.0,0.0,,5.1,7.4,.690,3.6,8.7,0.5,4.9,3.3,7.2,107,105
JaVale McGee,PHI,6,61,14.8,1.6,6.6,14.8,.444,0.0,0.0,,1.6,3.3,.500,3.3,7.4,0.0,0.8,4.1,1.6,82,109
Ben McLemore,SAC,82,2670,18.8,2.6,6.8,15.7,.437,2.6,7.4,.358,2.5,3.0,.813,0.6,4.0,1.5,0.4,2.6,4.1,104,112
Jerel McNeal,PHO,6,36,12.5,2.8,4.2,15.2,.273,1.4,2.8,.500,2.8,2.8,1.000,0.0,4.2,4.2,1.4,6.9,6.9,61,102
Josh McRoberts,MIA,17,296,12.8,5.9,5.0,9.5,.528,1.4,3.4,.421,1.4,2.3,.615,1.2,6.8,2.1,0.5,3.9,7.3,103,106
Jodie Meeks,DET,60,1462,23.5,2.8,7.9,18.9,.416,2.6,7.5,.349,5.1,5.7,.906,0.4,3.3,2.1,0.2,2.0,2.7,110,109
Gal Mekel,NOP,4,43,7.3,15.9,3.7,24.4,.150,0.0,3.7,.000,0.0,0.0,,0.0,1.2,2.4,0.0,2.4,1.2,61,111
Khris Middleton,MIL,79,2378,22.6,3.9,8.7,18.6,.467,2.3,5.7,.407,2.9,3.3,.859,1.0,6.4,2.6,0.2,2.4,3.9,109,102
C.J. Miles,IND,70,1841,26.4,2.1,9.2,23.1,.398,4.3,12.5,.345,3.6,4.5,.807,0.5,5.5,1.7,0.7,2.0,3.7,103,104
Andre Miller,TOT,81,1253,14.4,11.5,5.9,11.8,.500,0.3,1.4,.206,2.4,3.1,.753,1.5,4.7,1.3,0.2,4.2,4.2,107,109
Andre Miller,WAS,51,631,14.9,11.6,6.3,11.5,.542,0.1,0.6,.125,2.3,3.2,.718,1.7,4.5,1.1,0.2,3.7,4.5,113,107
Andre Miller,SAC,30,622,13.9,11.4,5.5,12.0,.459,0.5,2.1,.231,2.4,3.1,.789,1.3,4.9,1.5,0.3,4.7,3.8,102,111
Darius Miller,NOP,5,43,2.4,2.4,1.2,8.6,.143,0.0,1.2,.000,0.0,0.0,,0.0,1.2,1.2,0.0,1.2,9.8,42,113
Mike Miller,CLE,52,701,8.1,3.4,2.7,8.5,.325,2.4,7.3,.327,0.2,0.3,.750,0.3,6.5,1.0,0.3,1.7,5.5,96,109
Quincy Miller,TOT,10,119,12.4,3.4,3.9,16.3,.237,1.3,7.7,.167,3.4,4.7,.727,1.7,6.9,3.0,2.1,2.1,3.9,79,103
Quincy Miller,SAC,6,61,14.0,2.5,3.3,14.9,.222,0.8,5.8,.143,6.6,9.1,.727,1.7,8.3,5.0,2.5,2.5,3.3,82,99
Quincy Miller,DET,4,58,10.7,4.5,4.5,17.8,.250,1.8,9.8,.182,0.0,0.0,,1.8,5.4,0.9,1.8,1.8,4.5,75,108
Patty Mills,SAS,51,801,22.4,5.6,8.2,21.5,.381,4.0,11.6,.341,2.1,2.6,.825,1.3,3.5,1.8,0.1,2.2,3.7,103,105
Elijah Millsap,UTA,47,924,14.3,3.3,4.7,13.7,.340,1.6,5.2,.311,3.3,4.9,.674,1.6,7.0,3.2,0.9,3.9,7.1,87,102
Paul Millsap,ATL,73,2390,26.0,4.8,9.5,19.9,.476,1.6,4.6,.356,5.5,7.2,.757,3.0,9.2,2.8,1.5,3.5,4.3,109,99
Nikola Mirotić,CHI,82,1654,26.1,3.0,7.9,19.5,.405,3.1,9.8,.316,7.1,8.9,.803,2.0,10.7,1.7,1.7,2.8,5.4,111,101
Nazr Mohammed,CHI,23,128,10.9,1.2,5.3,12.1,.433,0.0,0.0,,0.4,1.2,.333,4.4,10.9,1.6,2.0,2.8,6.5,87,101
Greg Monroe,DET,69,2137,26.6,3.4,10.2,20.6,.496,0.0,0.0,,6.1,8.1,.750,5.5,11.5,1.9,0.8,3.6,3.6,110,103
E'Twaun Moore,CHI,56,504,15.3,3.4,6.4,14.3,.446,1.3,3.9,.342,1.2,2.1,.600,1.2,3.5,2.1,0.6,1.4,4.6,105,106
Eric Moreland,SAC,3,2,50.3,0.0,25.2,25.2,1.000,0.0,0.0,,0.0,0.0,,0.0,25.2,0.0,0.0,0.0,25.2,200,101
Darius Morris,BRK,38,299,14.4,8.3,6.2,18.4,.340,1.2,5.7,.212,0.7,1.6,.444,1.2,3.5,1.6,0.0,3.6,3.5,83,111
Marcus Morris,PHO,81,2045,20.6,3.2,8.1,18.6,.434,2.7,7.6,.358,1.7,2.8,.628,1.8,7.6,1.5,0.4,1.8,4.6,107,107
Markieff Morris,PHO,82,2581,24.3,3.7,9.9,21.2,.465,1.1,3.5,.318,3.4,4.5,.763,2.1,7.6,2.0,0.8,3.3,4.7,102,105
Anthony Morrow,OKC,74,1806,21.9,1.7,7.9,17.1,.463,3.9,9.0,.434,2.2,2.5,.888,1.1,4.3,1.5,0.3,1.1,3.7,124,108
Donatas Motiejūnas,HOU,71,2037,20.9,3.2,8.6,17.1,.504,1.2,3.2,.368,2.4,4.1,.602,3.3,6.9,1.4,0.8,3.0,5.0,107,105
Timofey Mozgov,TOT,81,2045,19.6,1.4,7.8,14.1,.555,0.0,0.1,.333,3.9,5.4,.718,5.1,9.7,0.8,2.4,2.9,5.7,113,105
