Player,Team,GP,MP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,STL,BLK,TOV,PF,ORtg,DRtg
Tyler Johnson,MIA,72,2052,20.6,4.0,7.6,17.4,.435,2.9,7.9,.367,2.6,3.2,.822,0.8,5.2,1.5,0.8,2.0,3.6,109,108
Wesley Johnson,LAC,74,1486,13.2,2.0,4.9,12.0,.408,2.0,5.8,.339,1.4,1.9,.741,0.9,6.1,2.5,2.0,1.8,4.8,99,107
Nikola Jokić,DEN,75,2443,28.1,9.3,10.2,20.5,.499,2.3,5.7,.396,5.4,6.4,.850,4.0,12.3,1.8,1.2,4.3,4.3,121,107
Damian Jones,GSW,15,89,13.5,1.1,6.0,11.9,.500,0.0,0.0,,1.6,2.7,.600,2.7,4.9,0.5,1.6,2.2,7.6,99,111
Derrick Jones,TOT,20,245,12.4,1.8,4.3,10.8,.396,0.6,3.7,.167,3.3,4.9,.667,4.3,3.5,0.8,2.6,1.4,4.9,107,109
Derrick Jones,PHO,6,33,13.1,4.4,2.9,5.8,.500,0.0,2.9,.000,7.3,8.7,.833,2.9,2.9,1.5,5.8,1.5,2.9,141,109
Derrick Jones,MIA,14,212,12.3,1.4,4.5,11.6,.388,0.7,3.8,.188,2.6,4.3,.611,4.5,3.6,0.7,2.1,1.4,5.2,103,109
Jalen Jones,TOT,16,181,20.4,1.1,7.2,18.8,.382,2.8,7.2,.385,3.3,5.2,.632,3.6,6.9,1.4,0.3,1.9,6.1,98,110
Jalen Jones,NOP,4,19,12.6,0.0,2.5,10.1,.250,2.5,2.5,1.000,5.0,5.0,1.000,0.0,7.5,0.0,0.0,0.0,5.0,111,113
Jalen Jones,DAL,12,162,21.4,1.2,7.7,19.8,.391,2.8,7.7,.360,3.1,5.3,.588,4.0,6.8,1.5,0.3,2.2,6.2,97,110
Tyus Jones,MIN,82,1467,14.2,7.9,5.1,11.2,.457,1.5,4.4,.349,2.4,2.8,.877,0.5,4.0,3.2,0.2,2.0,3.7,119,110
DeAndre Jordan,LAC,77,2424,18.6,2.3,7.5,11.6,.645,0.0,0.0,,3.6,6.3,.580,6.6,16.9,0.8,1.4,2.7,4.1,125,105
Cory Joseph,IND,82,2210,14.7,5.9,5.8,13.7,.424,1.5,4.3,.353,1.6,2.1,.745,0.9,5.1,1.8,0.4,2.0,3.2,106,110
Frank Kaminsky,CHO,79,1835,23.2,3.4,8.2,19.0,.429,2.8,7.3,.380,4.1,5.2,.799,1.2,6.4,1.0,0.5,1.8,2.5,110,111
Enes Kanter,NYK,71,1830,27.1,2.8,11.4,19.3,.592,0.0,0.1,.000,4.2,5.0,.848,7.4,13.7,1.0,1.0,3.3,5.1,122,108
Luke Kennard,DET,73,1463,19.0,4.2,7.0,15.9,.443,2.8,6.6,.415,2.2,2.6,.855,0.7,5.3,1.5,0.4,2.4,2.9,108,109
Michael Kidd-Gilchrist,CHO,74,1850,18.0,1.9,7.4,14.8,.504,0.0,0.1,.000,3.1,4.5,.684,2.2,5.7,1.3,0.8,1.4,3.8,110,110
Sean Kilpatrick,TOT,52,640,25.3,3.5,8.4,22.5,.374,3.5,11.0,.319,4.9,5.5,.889,0.4,6.3,1.0,0.4,2.9,2.5,97,113
Sean Kilpatrick,BRK,16,183,21.0,4.0,6.6,23.1,.287,2.9,11.4,.256,4.8,5.0,.947,0.3,9.0,0.5,0.3,4.2,2.1,80,112
Sean Kilpatrick,MIL,23,205,22.6,3.6,7.5,19.9,.378,3.2,11.2,.283,4.4,4.6,.947,0.2,5.8,1.2,0.2,2.2,3.6,102,113
Sean Kilpatrick,LAC,4,38,24.3,3.8,9.0,23.0,.389,3.8,9.0,.429,2.6,2.6,1.000,0.0,2.6,0.0,0.0,1.3,2.6,105,118
Sean Kilpatrick,CHI,9,214,31.7,3.0,10.7,24.4,.439,4.3,10.9,.396,5.9,7.3,.813,0.7,5.0,1.4,0.7,2.7,1.8,108,113
Maxi Kleber,DAL,72,1206,16.1,2.1,6.3,12.9,.489,1.7,5.3,.313,1.8,2.5,.746,3.0,6.8,1.1,2.0,1.2,4.7,117,109
Furkan Korkmaz,PHI,14,80,13.8,2.4,4.8,16.8,.286,3.0,10.2,.294,1.2,2.4,.500,1.2,5.4,1.2,0.6,1.2,7.2,86,107
Luke Kornet,NYK,20,326,20.4,4.0,7.5,19.0,.392,4.3,12.0,.354,1.2,1.7,.727,1.7,8.1,0.9,2.4,1.8,4.3,106,110
Kyle Korver,CLE,73,1574,20.9,2.7,6.9,15.1,.459,5.1,11.7,.436,2.0,2.2,.889,0.3,4.9,1.0,0.8,1.7,4.0,120,114
Kosta Koufos,SAC,71,1391,17.3,3.2,8.1,14.1,.571,0.0,0.0,,1.2,2.7,.446,5.4,11.7,1.7,1.2,1.8,5.3,117,108
Kyle Kuzma,LAL,77,2401,24.7,2.8,9.3,20.7,.450,3.2,8.6,.366,2.9,4.1,.707,1.8,7.9,1.0,0.7,2.8,3.2,105,109
Mindaugas Kuzminskas,NYK,1,2,0.0,0.0,0.0,49.6,.000,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0,120
Skal Labissière,SAC,60,1240,21.3,2.9,8.4,18.7,.448,0.7,2.1,.353,3.9,4.8,.805,4.0,7.7,1.0,2.0,3.0,5.4,103,111
Jeremy Lamb,CHO,80,1967,25.6,4.6,9.4,20.6,.457,2.3,6.3,.370,4.4,5.2,.861,1.2,6.8,1.5,0.8,2.3,3.4,112,109
Shane Larkin,BOS,54,775,14.9,6.3,5.4,14.1,.384,2.0,5.5,.360,2.1,2.4,.865,1.0,5.0,1.9,0.1,2.1,3.7,104,106
Joffrey Lauvergne,SAS,55,534,21.4,3.9,9.3,18.0,.516,0.0,0.5,.000,2.8,4.4,.638,6.0,10.2,0.9,0.3,3.1,4.3,109,106
Zach LaVine,CHI,24,656,29.8,5.4,10.1,26.4,.383,3.1,9.2,.341,6.5,8.0,.813,0.7,6.3,1.8,0.3,3.2,4.1,99,111
Jake Layman,POR,35,160,10.6,3.4,4.4,14.6,.298,1.2,6.2,.200,0.6,0.9,.667,1.2,3.7,1.9,1.2,1.6,4.0,81,107
T.J. Leaf,IND,53,459,17.0,1.0,7.0,14.8,.471,2.0,4.6,.429,1.1,1.7,.625,3.2,5.8,0.5,0.4,1.1,4.9,113,112
Courtney Lee,NYK,76,2310,19.6,3.9,7.4,16.2,.454,2.4,6.0,.406,2.4,2.7,.919,0.6,4.2,1.7,0.4,1.8,2.3,112,113
Damion Lee,ATL,15,404,19.5,3.5,7.5,18.4,.408,1.8,7.3,.250,2.7,3.5,.759,1.3,7.3,2.3,0.1,1.7,3.0,100,110
Walt Lemon,NOP,5,35,23.2,6.8,9.5,21.8,.438,1.4,1.4,1.000,2.7,4.1,.667,0.0,2.7,0.0,1.4,5.5,6.8,88,114
Alex Len,PHO,69,1395,20.1,2.8,7.3,13.0,.566,0.0,0.1,.333,5.4,7.9,.684,6.0,11.8,0.9,2.1,2.7,5.4,121,110
Kawhi Leonard,SAS,9,210,35.1,5.1,12.5,26.7,.468,2.6,8.4,.314,7.5,9.1,.816,1.4,8.7,4.3,2.2,3.8,2.2,109,97
Meyers Leonard,POR,33,254,21.9,3.3,9.0,15.3,.590,2.2,5.1,.423,1.8,2.2,.818,2.4,11.4,1.4,0.0,2.0,7.1,129,106
Jon Leuer,DET,8,136,15.8,1.8,5.5,13.2,.417,0.0,1.1,.000,4.8,5.5,.867,2.6,9.2,0.4,1.1,2.6,5.9,100,109
Caris LeVert,BRK,71,1864,22.3,7.8,8.3,19.1,.435,2.2,6.4,.347,3.5,4.9,.711,1.4,5.4,2.1,0.6,4.0,4.1,103,110
DeAndre Liggins,TOT,58,724,6.9,3.3,2.7,7.2,.377,1.3,3.6,.358,0.1,0.3,.400,0.5,4.6,2.5,1.0,1.4,5.5,95,109
DeAndre Liggins,MIL,31,480,5.9,2.8,2.3,6.8,.338,1.1,3.7,.306,0.2,0.5,.400,0.5,4.6,2.8,1.0,1.4,6.3,88,109
DeAndre Liggins,NOP,27,244,8.6,4.1,3.5,8.0,.439,1.6,3.3,.471,0.0,0.0,,0.4,4.7,2.0,0.8,1.4,3.9,107,109
Damian Lillard,POR,73,2670,36.6,9.0,11.6,26.4,.439,4.2,11.7,.361,9.2,10.0,.916,1.2,4.9,1.4,0.5,3.8,2.2,120,109
Jeremy Lin,BRK,1,25,35.0,7.8,9.7,23.3,.417,1.9,3.9,.500,13.6,13.6,1.000,0.0,0.0,0.0,0.0,5.8,5.8,110,119
Shaun Livingston,GSW,71,1129,16.8,6.0,7.3,14.6,.501,0.0,0.2,.000,2.1,2.6,.820,1.4,4.2,1.5,0.9,2.5,5.0,108,110
Kevon Looney,GSW,66,910,14.1,2.2,5.9,10.2,.580,0.1,0.3,.200,2.2,4.1,.545,4.4,7.0,1.8,3.0,1.6,5.6,121,106
Brook Lopez,LAL,74,1735,26.5,3.5,10.2,21.9,.465,3.1,9.0,.345,3.1,4.4,.703,2.0,6.1,0.8,2.7,2.7,5.4,108,108
Robin Lopez,CHI,64,1690,21.8,3.6,9.9,18.6,.530,0.1,0.4,.286,2.0,2.6,.756,3.9,4.5,0.4,1.5,3.1,3.1,106,114
Kevin Love,CLE,59,1651,30.8,3.1,9.9,21.6,.458,4.1,9.8,.415,6.9,7.9,.880,3.0,13.2,1.3,0.7,2.7,3.6,120,109
Kyle Lowry,TOR,78,2510,24.9,10.5,7.9,18.5,.427,4.7,11.7,.399,4.4,5.1,.854,1.3,7.2,1.7,0.4,3.6,3.8,120,107
Timothé Luwawu-Cabarrot,PHI,52,807,17.8,3.2,6.0,15.9,.375,3.2,9.4,.335,2.7,3.5,.793,0.8,3.5,0.7,0.3,2.3,5.8,101,110
Tyler Lydon,DEN,1,2,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,120
Trey Lyles,DEN,73,1391,25.8,3.2,9.6,19.6,.491,3.0,7.8,.381,3.6,5.1,.706,2.0,10.4,1.1,1.2,2.2,4.0,116,110
Shelvin Mack,ORL,69,1365,17.0,9.8,6.4,14.8,.430,1.7,5.0,.345,2.5,3.5,.711,0.8,5.1,1.9,0.3,3.2,3.3,106,111
Josh Magette,ATL,18,216,10.4,12.9,3.4,10.4,.326,1.8,5.0,.364,1.8,1.8,1.000,0.5,3.8,1.8,0.2,2.0,3.6,116,113
Ian Mahinmi,WAS,77,1145,15.9,2.3,6.0,10.8,.556,0.0,0.1,.000,3.9,5.6,.703,5.9,7.7,1.6,1.8,4.3,10.0,107,107
Thon Maker,MIL,74,1238,14.3,1.9,5.2,12.7,.411,1.2,4.2,.298,2.6,3.7,.699,3.0,6.0,1.5,2.1,1.8,6.5,103,110
Boban Marjanović,TOT,39,337,34.3,3.2,11.5,21.6,.534,0.0,0.0,,11.3,14.2,.794,7.0,14.0,1.5,1.6,5.3,7.5,116,104
Boban Marjanović,DET,19,171,34.4,4.1,12.0,23.0,.519,0.0,0.0,,10.5,13.1,.800,4.4,12.3,1.2,1.8,6.4,8.2,107,104
Boban Marjanović,LAC,20,166,34.3,2.3,11.1,20.2,.551,0.0,0.0,,12.0,15.2,.788,9.7,15.8,1.8,1.5,4.1,6.7,126,104
Lauri Markkanen,CHI,68,2020,25.0,1.9,9.0,20.8,.434,3.5,9.7,.362,3.4,4.0,.843,1.9,10.4,0.9,1.0,2.0,2.5,107,110
Jarell Martin,MEM,73,1661,17.2,2.2,6.7,15.1,.446,1.0,3.0,.347,2.7,3.5,.767,3.0,6.7,1.2,1.5,2.6,6.4,101,111
Frank Mason,SAC,52,984,21.2,7.6,7.4,19.5,.379,1.6,4.4,.360,4.8,5.9,.817,1.5,5.1,1.7,0.5,3.3,3.7,100,112
Mangok Mathiang,CHO,4,20,19.5,0.0,9.8,17.1,.571,0.0,0.0,,0.0,2.4,.000,7.3,17.1,2.4,0.0,0.0,12.2,122,103
Wesley Matthews,DAL,63,2131,18.9,4.1,6.7,16.4,.406,3.6,9.5,.381,2.0,2.4,.822,0.7,4.0,1.8,0.4,2.0,3.3,105,111
Luc Mbah a Moute,HOU,61,1564,14.5,1.7,5.2,10.9,.481,2.0,5.4,.364,2.0,3.0,.684,0.7,5.2,2.3,0.8,2.1,3.1,107,106
James Michael McAdoo,PHI,3,18,21.4,0.0,5.3,18.7,.286,5.3,18.7,.286,5.3,5.3,1.000,0.0,5.3,0.0,2.7,2.7,2.7,94,108
Patrick McCaw,GSW,57,961,11.5,4.1,4.6,11.3,.409,1.0,4.0,.238,1.3,1.7,.765,0.8,3.3,2.2,0.5,2.1,3.4,96,110
CJ McCollum,POR,81,2923,29.5,4.6,11.4,25.6,.443,3.2,8.1,.397,3.6,4.3,.836,0.9,4.6,1.3,0.6,2.6,2.9,108,109
T.J. McConnell,PHI,76,1706,13.5,8.5,5.9,11.9,.499,0.8,1.7,.435,0.9,1.1,.795,1.0,5.3,2.6,0.4,3.2,3.4,109,105
Erik McCree,UTA,4,8,0.0,0.0,0.0,12.5,.000,0.0,6.3,.000,0.0,0.0,,0.0,6.3,6.3,0.0,6.3,0.0,0,96
Chris McCullough,WAS,19,90,25.4,2.2,9.9,23.2,.429,0.6,4.4,.125,5.0,7.7,.643,3.9,9.9,0.0,2.8,1.1,4.4,104,108
Doug McDermott,TOT,81,1768,17.7,2.2,6.7,14.3,.467,2.6,6.1,.426,1.8,2.3,.790,1.1,4.5,0.5,0.5,1.6,3.4,111,115
Doug McDermott,NYK,55,1172,16.7,2.1,6.4,13.9,.460,2.2,5.8,.387,1.7,2.2,.755,1.4,4.3,0.4,0.5,1.4,3.1,111,115
Doug McDermott,DAL,26,596,19.8,2.4,7.2,15.2,.478,3.3,6.7,.494,2.0,2.4,.857,0.6,5.0,0.8,0.3,1.9,4.1,112,113
JaVale McGee,GSW,65,615,24.3,2.6,10.7,17.2,.621,0.0,0.5,.000,3.0,4.1,.731,4.6,8.6,1.6,4.5,2.1,7.1,124,103
Rodney McGruder,MIA,18,299,15.3,2.9,6.0,12.3,.493,2.5,5.9,.429,0.7,1.3,.500,1.8,3.5,1.3,0.5,0.7,3.5,124,110
Trey McKinney-Jones,IND,1,1,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,117
Alfonzo McKinnie,TOR,14,53,19.5,0.9,7.4,13.9,.533,2.8,8.4,.333,1.9,2.8,.667,0.9,5.6,0.9,0.9,2.8,7.4,108,108
Ben McLemore,MEM,56,1091,19.6,2.4,7.3,17.3,.421,2.5,7.4,.346,2.5,3.0,.828,1.6,4.9,1.8,0.7,2.8,6.4,99,112
Josh McRoberts,DAL,2,6,0.0,0.0,0.0,8.4,.000,0.0,8.4,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,16.7,0,117
Jodie Meeks,WAS,77,1119,21.6,3.1,7.0,17.4,.399,3.2,9.3,.343,4.5,5.2,.863,0.7,4.9,1.3,0.2,1.6,2.4,111,112
Salah Mejri,DAL,61,729,14.7,2.4,6.1,9.4,.642,0.0,0.2,.000,2.6,4.5,.576,5.9,11.1,1.5,4.6,2.7,8.3,122,102
Jordan Mickey,MIA,23,284,16.4,1.6,6.9,14.5,.476,0.4,2.8,.125,2.3,3.4,.684,3.2,11.1,1.1,1.8,3.2,6.4,96,104
Khris Middleton,MIL,82,2982,27.6,5.5,9.9,21.3,.466,2.4,6.8,.359,5.4,6.1,.884,0.8,6.4,2.0,0.4,3.2,4.5,111,111
C.J. Miles,TOR,70,1337,25.8,2.0,8.4,22.1,.379,6.0,16.7,.361,3.0,3.6,.835,0.7,4.9,1.4,0.8,1.4,4.9,109,108
Darius Miller,NOP,82,1944,15.6,2.7,5.3,12.0,.444,3.6,8.8,.411,1.4,1.6,.866,0.4,3.6,0.7,0.4,1.4,3.9,115,113
Malcolm Miller,TOR,15,126,14.9,1.2,5.1,11.0,.464,3.1,8.2,.381,1.6,1.6,1.000,1.6,4.3,0.4,0.8,2.0,3.9,115,111
Patty Mills,SAS,82,2107,19.6,5.5,6.7,16.4,.411,3.7,9.9,.372,2.5,2.8,.890,0.6,3.1,1.3,0.3,2.5,3.1,109,109
Paul Millsap,DEN,38,1143,24.1,4.6,8.8,18.9,.464,1.7,4.9,.345,4.9,7.0,.696,2.8,7.8,1.7,1.9,3.2,4.3,109,109
Nikola Mirotić,TOT,55,1494,27.7,2.6,9.9,22.1,.447,4.4,11.5,.377,3.6,4.4,.818,1.9,11.2,1.4,1.3,2.0,3.5,111,107
Nikola Mirotić,CHI,25,622,33.0,3.1,11.2,23.7,.474,5.4,12.6,.429,5.1,6.2,.823,1.4,11.1,1.2,1.0,2.4,3.5,117,110
Nikola Mirotić,NOP,30,872,24.0,2.2,8.9,20.9,.427,3.6,10.8,.335,2.6,3.2,.810,2.2,11.2,1.6,1.4,1.7,3.4,107,106
Donovan Mitchell,UTA,79,2638,30.7,5.5,11.3,25.9,.437,3.6,10.5,.340,4.5,5.6,.805,1.0,4.6,2.2,0.5,4.1,4.0,103,105
Naz Mitrou-Long,UTA,1,1,150.4,0.0,50.1,50.1,1.000,50.1,50.1,1.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,300,113
Malik Monk,CHO,63,854,24.0,5.2,8.7,24.3,.360,4.7,13.9,.342,1.8,2.2,.842,0.5,3.3,1.1,0.5,2.8,3.4,96,112
Greg Monroe,TOT,51,1040,24.7,5.4,10.3,18.2,.565,0.0,0.0,,4.1,5.6,.739,5.1,11.4,2.1,1.1,4.4,4.5,112,105
Greg Monroe,MIL,5,79,21.5,3.2,10.1,20.8,.485,0.0,0.0,,1.3,2.5,.500,3.8,12.0,0.0,0.0,3.8,4.4,94,112
Greg Monroe,PHO,20,465,23.2,5.1,10.0,16.0,.626,0.0,0.0,,3.2,4.7,.674,5.1,11.3,1.6,0.6,4.1,4.1,117,110
Greg Monroe,BOS,26,496,26.7,5.9,10.6,20.0,.530,0.0,0.0,,5.5,7.0,.797,5.3,11.3,2.8,1.7,4.8,4.8,111,98
Luis Montero,DET,2,8,0.0,0.0,0.0,6.2,.000,0.0,0.0,,0.0,0.0,,0.0,12.5,0.0,0.0,12.5,0.0,0,109
Ben Moore,IND,2,9,0.0,5.6,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,5.6,0.0,0.0,0.0,22.2,222,113
E'Twaun Moore,NOP,82,2586,18.9,3.5,7.8,15.4,.508,2.4,5.6,.425,0.9,1.3,.706,1.1,3.3,1.5,0.2,1.9,3.4,111,112
Eric Moreland,DET,67,805,8.9,4.8,4.1,7.6,.541,0.0,0.0,,0.7,1.8,.379,5.0,12.2,1.9,3.2,2.6,7.2,111,101
Jaylen Morris,ATL,6,98,14.0,3.5,6.5,15.9,.406,1.0,5.0,.200,0.0,0.0,,1.0,7.0,1.0,0.5,3.0,1.0,83,113
Marcus Morris,BOS,54,1447,25.4,2.5,9.0,21.1,.429,3.0,8.1,.368,4.3,5.3,.805,1.5,8.5,1.2,0.4,2.2,3.5,106,105
Markieff Morris,WAS,73,1968,21.2,3.6,8.3,17.3,.480,1.9,5.2,.367,2.6,3.2,.820,1.9,8.4,1.4,1.0,3.2,5.5,105,108
Monte Morris,DEN,3,25,19.8,13.9,7.9,11.9,.667,0.0,2.0,.000,4.0,4.0,1.000,0.0,4.0,5.9,0.0,2.0,2.0,151,104
Johnathan Motley,DAL,11,176,27.4,2.0,11.4,21.4,.533,0.3,1.7,.167,4.3,8.0,.536,4.0,10.0,0.9,0.6,2.6,5.1,106,110
Timofey Mozgov,BRK,31,359,17.7,1.5,7.0,12.6,.559,0.5,2.4,.222,3.1,4.1,.767,4.3,8.9,0.7,1.8,4.5,5.3,103,110
Emmanuel Mudiay,TOT,64,1245,22.0,8.2,8.1,20.9,.388,1.9,5.9,.318,3.9,5.1,.760,1.0,5.0,1.6,0.4,4.5,3.2,96,113
Emmanuel Mudiay,DEN,42,752,23.7,8.0,8.5,21.2,.401,2.5,6.7,.373,4.2,5.1,.808,1.1,5.1,1.4,0.3,4.7,3.1,99,113
Emmanuel Mudiay,NYK,22,493,19.5,8.5,7.5,20.5,.368,0.9,4.6,.196,3.5,5.1,.686,1.0,4.8,2.0,0.7,4.1,3.3,90,111
Shabazz Muhammad,TOT,43,418,25.6,1.7,10.0,22.5,.447,0.8,3.2,.259,4.7,6.0,.780,2.7,6.3,1.1,0.4,0.7,3.6,109,113
Shabazz Muhammad,MIN,32,301,19.9,1.2,7.8,20.1,.388,0.7,3.2,.211,3.7,5.2,.710,2.5,5.0,0.8,0.3,0.8,3.8,99,115
Shabazz Muhammad,MIL,11,117,40.1,3.0,15.8,28.6,.552,1.3,3.4,.375,7.2,8.1,.895,3.4,9.8,1.7,0.4,0.4,3.0,130,109
Xavier Munford,MIL,6,21,7.1,9.5,2.4,14.2,.167,0.0,4.7,.000,2.4,4.7,.500,2.4,0.0,2.4,0.0,4.7,9.5,64,114
Dejounte Murray,SAS,81,1743,19.0,6.7,7.8,17.7,.443,0.3,1.0,.265,3.0,4.3,.709,3.2,10.1,2.8,0.9,3.9,4.4,99,101
Jamal Murray,DEN,81,2565,26.1,5.3,9.3,20.5,.451,3.2,8.4,.378,4.4,4.9,.905,1.6,4.2,1.5,0.5,3.3,3.3,112,113
Mike Muscala,ATL,53,1060,18.7,2.4,6.6,14.4,.458,2.9,7.7,.371,2.6,2.9,.919,2.6,8.0,1.4,1.2,1.9,3.7,115,110
Abdel Nader,BOS,48,522,14.0,2.5,4.8,14.3,.336,2.2,6.2,.354,2.2,3.7,.590,1.2,5.6,1.4,1.0,3.3,4.3,83,105
Larry Nance,TOT,66,1421,19.4,2.8,8.1,14.0,.581,0.1,0.4,.167,3.1,4.7,.664,5.5,9.9,3.0,1.3,1.7,5.8,125,104
Larry Nance,LAL,42,922,18.7,3.0,7.9,13.1,.601,0.1,0.2,.250,2.9,4.5,.632,5.6,9.1,3.1,1.0,2.1,5.9,124,103
Larry Nance,CLE,24,499,20.9,2.5,8.6,15.7,.550,0.1,0.8,.125,3.5,4.9,.720,5.2,11.3,2.8,1.8,1.0,5.8,127,105
Shabazz Napier,POR,74,1535,20.9,4.9,7.2,17.2,.420,2.7,7.1,.376,3.8,4.5,.841,0.8,4.7,2.6,0.5,2.9,2.7,107,106
Jameer Nelson,TOT,50,1013,11.7,8.5,4.5,11.6,.389,1.9,5.9,.331,0.8,0.9,.800,0.6,4.3,1.3,0.2,3.2,3.8,99,112
Jameer Nelson,NOP,43,897,11.8,8.3,4.5,10.9,.410,2.1,5.9,.364,0.7,0.9,.765,0.6,4.5,1.2,0.2,3.0,3.6,104,112
Jameer Nelson,DET,7,116,11.2,9.9,4.7,16.8,.282,0.4,6.0,.071,1.3,1.3,1.000,0.9,2.6,1.7,0.4,4.7,6.0,75,110
Raul Neto,UTA,41,498,18.4,7.6,6.9,15.2,.457,1.9,4.7,.404,2.6,3.5,.743,0.7,4.2,1.3,0.4,3.6,3.8,105,108
Georges Niang,UTA,9,32,14.1,4.7,6.3,17.2,.364,0.0,6.3,.000,1.6,3.1,.500,4.7,9.4,3.1,0.0,4.7,1.6,81,101
Joakim Noah,NYK,7,40,14.9,5.0,6.2,12.4,.500,0.0,0.0,,2.5,5.0,.500,7.4,9.9,2.5,2.5,5.0,6.2,100,105
Nerlens Noel,DAL,30,472,13.9,2.1,5.8,11.2,.524,0.0,0.1,.000,2.2,3.0,.750,5.1,12.8,3.3,2.3,2.8,6.3,109,100
Lucas Nogueira,TOR,49,418,14.4,2.6,5.8,9.4,.613,0.6,2.2,.263,2.2,3.3,.679,2.1,8.1,2.7,5.1,1.9,5.8,123,98
Dirk Nowitzki,DAL,77,1900,24.5,3.2,9.1,20.0,.456,3.6,8.9,.409,2.6,2.9,.898,0.6,11.0,1.1,1.2,1.3,3.9,112,108
Frank Ntilikina,NYK,78,1706,13.5,7.3,5.3,14.5,.364,1.5,4.6,.318,1.4,2.0,.721,1.1,4.1,1.9,0.5,3.8,5.3,89,112
Jusuf Nurkić,POR,79,2088,27.0,3.4,11.4,22.7,.505,0.0,0.2,.000,4.1,6.5,.630,4.5,12.4,1.5,2.6,4.4,5.9,102,101
David Nwaba,CHI,70,1646,16.5,3.1,6.0,12.5,.478,0.5,1.5,.346,3.9,6.0,.655,2.6,7.0,1.7,0.9,2.3,4.7,107,110
Johnny O'Bryant,CHO,36,379,22.0,1.8,8.8,22.0,.398,1.8,5.5,.326,2.7,3.2,.840,3.7,8.2,1.2,0.8,1.9,5.8,99,109
Royce O'Neale,UTA,69,1150,15.0,4.1,5.2,12.4,.423,1.8,5.1,.356,2.7,3.3,.803,1.1,9.2,1.6,0.7,2.4,4.6,105,104
Kyle O'Quinn,NYK,77,1387,19.7,5.6,8.0,13.7,.583,0.1,0.6,.235,3.5,4.5,.772,4.3,12.5,1.3,3.5,3.6,6.9,118,105
Semi Ojeleye,BOS,73,1150,8.5,0.9,2.8,8.2,.346,1.7,5.4,.320,1.1,1.8,.610,1.6,5.4,0.9,0.2,1.1,4.0,97,107
Emeka Okafor,NOP,26,353,15.4,1.1,6.5,12.8,.505,0.0,0.0,,2.4,3.0,.818,6.4,9.9,1.1,3.4,1.8,4.1,116,105
Jahlil Okafor,TOT,28,353,24.2,1.6,10.6,19.0,.558,0.1,0.5,.250,2.9,4.0,.724,2.9,8.8,0.4,2.5,2.9,7.0,107,109
Jahlil Okafor,PHI,2,25,19.2,1.9,7.7,17.3,.444,0.0,0.0,,3.8,7.7,.500,7.7,9.6,0.0,3.8,5.8,13.5,89,103
Jahlil Okafor,BRK,26,328,24.6,1.6,10.8,19.1,.566,0.1,0.6,.250,2.8,3.7,.760,2.5,8.7,0.4,2.4,2.7,6.5,108,110
Victor Oladipo,IND,75,2552,34.0,6.3,12.5,26.3,.477,3.2,8.5,.371,5.8,7.2,.799,0.9,6.7,3.5,1.1,4.3,3.4,110,104
Kelly Olynyk,MIA,76,1779,24.6,5.8,8.9,17.9,.497,3.0,7.9,.379,3.8,4.9,.770,2.5,9.7,1.7,1.0,4.1,6.3,112,105
Chinanu Onuaku,HOU,1,22,8.9,2.2,4.5,11.2,.400,0.0,0.0,,0.0,0.0,,2.2,6.7,0.0,0.0,6.7,8.9,62,111
Cedi Osman,CLE,61,672,17.3,3.0,6.6,13.6,.484,2.3,6.3,.368,1.9,3.4,.565,1.4,7.4,1.6,0.2,2.3,5.7,108,112
Kelly Oubre,WAS,81,2231,21.2,2.2,7.1,17.6,.403,2.8,8.2,.341,4.3,5.2,.820,1.3,6.8,1.8,0.8,2.0,5.2,106,109
Zaza Pachulia,GSW,69,972,18.5,5.4,7.4,13.1,.564,0.0,0.0,.000,3.7,4.6,.806,4.4,11.5,1.9,0.8,3.6,6.0,117,105
Marcus Paige,CHO,5,28,20.9,5.2,7.0,24.4,.286,3.5,13.9,.250,3.5,3.5,1.000,0.0,7.0,0.0,0.0,0.0,0.0,96,114
Georgios Papagiannis,TOT,17,122,14.9,3.7,7.5,17.4,.429,0.0,0.0,,0.0,0.0,,5.4,9.9,1.7,2.5,3.3,5.0,91,107
Georgios Papagiannis,SAC,16,118,14.6,3.9,7.3,17.6,.415,0.0,0.0,,0.0,0.0,,5.1,10.3,0.9,2.6,3.4,5.1,88,109
Georgios Papagiannis,POR,1,4,24.9,0.0,12.4,12.4,1.000,0.0,0.0,,0.0,0.0,,12.4,0.0,24.9,0.0,0.0,0.0,208,60
Jabari Parker,MIL,31,743,26.2,4.0,10.7,22.3,.482,2.1,5.4,.383,2.7,3.6,.741,2.8,7.3,1.7,0.7,3.0,3.4,106,111
