Player,Team,GP,GS,MPG,PPG,APG,FG,FGA,FG%,3P,3PA,3P%,eFG%,FT,FTA,FT%,ORB,DRB,STL,BLK,TOV,PF
Ognjen Kuzmić,GSW,16,0,4.5,1.3,0.4,0.5,0.8,.667,0.0,0.0,,.667,0.3,0.3,1.000,0.4,0.6,0.1,0.1,0.3,0.8
Jeremy Lamb,OKC,47,8,13.5,6.3,0.9,2.2,5.3,.416,0.8,2.4,.342,.492,1.0,1.2,.891,0.2,2.1,0.4,0.1,0.6,1.1
Carl Landry,SAC,70,15,17.0,7.2,0.4,2.7,5.3,.515,0.0,0.0,,.515,1.8,2.1,.820,1.4,2.4,0.2,0.2,0.8,1.9
Shane Larkin,NYK,76,22,24.5,6.2,3.0,2.5,5.7,.433,0.5,1.5,.302,.473,0.8,1.0,.782,0.4,1.9,1.2,0.1,1.1,2.0
Joffrey Lauvergne,DEN,24,1,11.2,3.9,0.5,1.5,3.7,.404,0.1,0.7,.188,.421,0.8,1.2,.643,1.1,2.1,0.3,0.4,0.9,1.8
Zach LaVine,MIN,77,40,24.7,10.1,3.6,3.7,8.8,.422,0.7,2.2,.341,.465,1.9,2.3,.842,0.4,2.4,0.7,0.1,2.5,2.1
Ty Lawson,DEN,75,75,35.5,15.2,9.6,5.4,12.3,.436,0.9,2.7,.341,.474,3.5,4.8,.730,0.6,2.6,1.2,0.1,2.5,1.7
Ricky Ledo,TOT,17,0,14.4,5.3,1.1,1.9,5.6,.333,0.6,1.6,.370,.385,0.9,1.3,.727,0.9,1.2,0.4,0.1,1.5,1.2
Ricky Ledo,DAL,5,0,2.2,0.2,0.2,0.0,1.2,.000,0.0,0.6,.000,.000,0.2,0.4,.500,0.2,0.2,0.0,0.0,0.4,0.2
Ricky Ledo,NYK,12,0,19.4,7.4,1.5,2.7,7.5,.356,0.8,2.0,.417,.411,1.3,1.7,.750,1.3,1.6,0.5,0.1,2.0,1.7
Courtney Lee,MEM,77,74,30.6,10.1,2.0,3.7,8.4,.448,1.2,2.9,.402,.518,1.4,1.7,.860,0.3,2.0,1.0,0.2,1.0,1.7
David Lee,GSW,49,4,18.4,7.9,1.7,3.3,6.4,.511,0.0,0.0,.000,.511,1.4,2.1,.654,1.7,3.6,0.6,0.5,1.0,1.7
Malcolm Lee,PHI,1,0,2.0,0.0,0.0,0.0,1.0,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Alex Len,PHO,69,44,22.0,6.3,0.5,2.6,5.1,.507,0.0,0.0,.333,.508,1.1,1.5,.702,2.1,4.5,0.5,1.5,1.1,3.1
Kawhi Leonard,SAS,64,64,31.8,16.5,2.5,6.2,12.8,.479,1.0,3.0,.349,.520,3.2,3.9,.802,1.3,5.9,2.3,0.8,1.5,2.0
Meyers Leonard,POR,55,7,15.4,5.9,0.6,2.3,4.5,.510,0.9,2.0,.420,.606,0.5,0.6,.938,0.8,3.7,0.2,0.3,0.7,2.1
Jon Leuer,MEM,63,6,13.1,4.5,0.7,1.9,4.3,.443,0.1,0.5,.241,.456,0.6,0.9,.627,0.8,2.5,0.3,0.1,0.6,1.4
Damian Lillard,POR,82,82,35.7,21.0,6.2,7.2,16.6,.434,2.4,7.0,.343,.506,4.2,4.9,.864,0.6,4.0,1.2,0.3,2.7,2.0
Jeremy Lin,LAL,74,30,25.8,11.2,4.6,3.7,8.8,.424,0.9,2.4,.369,.473,2.9,3.6,.795,0.4,2.3,1.1,0.4,2.2,2.6
Shaun Livingston,GSW,78,2,18.8,5.9,3.3,2.5,5.1,.500,0.0,0.0,.000,.500,0.8,1.2,.714,0.6,1.8,0.6,0.3,1.3,1.4
Brook Lopez,BRK,72,44,29.2,17.2,0.7,7.0,13.7,.513,0.0,0.1,.100,.513,3.1,3.8,.814,3.0,4.5,0.6,1.8,1.4,2.9
Robin Lopez,POR,59,59,27.8,9.6,0.9,4.0,7.4,.535,0.0,0.0,.000,.535,1.7,2.2,.772,3.2,3.5,0.3,1.4,1.2,2.1
Kevin Love,CLE,75,75,33.8,16.4,2.2,5.5,12.7,.434,1.9,5.2,.367,.509,3.4,4.3,.804,1.9,7.9,0.7,0.5,1.6,1.9
Kyle Lowry,TOR,70,70,34.5,17.8,6.8,6.1,14.9,.412,1.9,5.6,.338,.476,3.6,4.5,.808,0.8,3.9,1.6,0.2,2.5,3.0
Kalin Lucas,MEM,1,0,6.0,0.0,0.0,0.0,1.0,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,1.0
John Lucas III,DET,21,0,13.0,4.7,2.9,2.0,5.0,.404,0.4,1.4,.310,.447,0.2,0.2,1.000,0.2,0.6,0.4,0.0,0.8,0.9
Shelvin Mack,ATL,55,0,15.1,5.4,2.8,2.1,5.3,.401,0.7,2.3,.315,.469,0.5,0.6,.806,0.1,1.3,0.5,0.0,0.9,0.6
Ian Mahinmi,IND,61,6,18.8,4.3,0.5,1.9,3.5,.552,0.0,0.0,,.552,0.5,1.7,.304,1.7,4.1,0.5,0.8,1.0,2.8
Devyn Marble,ORL,16,7,13.0,2.3,1.1,0.9,2.8,.318,0.3,1.4,.182,.364,0.3,1.0,.313,0.3,1.6,0.6,0.1,0.6,0.9
Shawn Marion,CLE,57,24,19.3,4.8,0.9,2.1,4.7,.446,0.2,0.8,.261,.468,0.5,0.6,.765,1.1,2.4,0.5,0.5,0.6,1.0
Kendall Marshall,MIL,28,3,14.9,4.2,3.1,1.6,3.6,.455,0.6,1.6,.391,.545,0.3,0.3,.889,0.1,0.9,0.8,0.0,1.3,0.9
Cartier Martin,DET,23,0,8.6,1.6,0.5,0.7,2.3,.283,0.3,1.4,.182,.340,0.0,0.0,,0.0,0.9,0.1,0.0,0.2,0.9
Kenyon Martin,MIL,11,0,9.5,1.8,0.5,0.8,2.0,.409,0.0,0.0,,.409,0.2,0.2,1.000,0.5,1.2,0.5,0.5,0.3,1.2
Kevin Martin,MIN,39,36,33.4,20.0,2.3,6.8,16.0,.427,1.9,4.9,.393,.487,4.4,4.9,.881,0.5,3.2,0.8,0.0,1.9,1.9
Wesley Matthews,POR,60,60,33.7,15.9,2.3,5.6,12.5,.448,2.9,7.4,.389,.563,1.8,2.4,.752,0.6,3.1,1.3,0.2,1.4,2.2
Jason Maxiell,CHO,61,0,14.4,3.3,0.3,1.3,3.1,.422,0.0,0.0,,.422,0.7,1.2,.577,1.4,1.9,0.3,0.7,0.5,1.6
O.J. Mayo,MIL,71,15,23.9,11.4,2.8,4.2,9.9,.422,1.4,3.9,.357,.493,1.6,2.0,.827,0.4,2.2,0.8,0.3,1.8,2.3
Luc Mbah a Moute,PHI,67,61,28.6,9.9,1.6,3.7,9.5,.395,0.9,3.0,.307,.443,1.4,2.4,.589,1.2,3.7,1.2,0.3,1.5,1.6
James Michael McAdoo,GSW,15,0,9.1,4.1,0.1,1.6,2.9,.545,0.0,0.0,,.545,0.9,1.7,.560,1.0,1.5,0.3,0.6,0.4,1.4
Ray McCallum,SAC,68,30,21.1,7.4,2.8,3.0,6.9,.438,0.5,1.6,.306,.474,0.8,1.2,.679,0.8,1.9,0.7,0.2,1.3,1.4
CJ McCollum,POR,62,3,15.7,6.8,1.0,2.6,5.9,.436,0.9,2.2,.396,.511,0.8,1.2,.699,0.2,1.2,0.7,0.1,0.8,1.3
K.J. McDaniels,TOT,62,15,21.8,7.9,1.2,2.8,7.0,.396,0.7,2.4,.287,.446,1.6,2.1,.752,1.0,2.2,0.7,1.1,1.7,2.0
K.J. McDaniels,PHI,52,15,25.4,9.2,1.3,3.2,8.1,.399,0.8,2.8,.293,.450,1.9,2.5,.756,1.2,2.5,0.8,1.3,2.0,2.3
K.J. McDaniels,HOU,10,0,3.3,1.1,0.2,0.5,1.5,.333,0.0,0.3,.000,.333,0.1,0.2,.500,0.1,0.4,0.0,0.2,0.1,0.5
Doug McDermott,CHI,36,0,8.9,3.0,0.2,1.2,3.0,.402,0.4,1.1,.317,.463,0.3,0.4,.667,0.2,1.0,0.1,0.0,0.5,0.8
Mitch McGary,OKC,32,2,15.2,6.3,0.4,2.8,5.2,.533,0.0,0.1,.000,.533,0.8,1.3,.625,1.7,3.5,0.5,0.5,1.0,2.3
JaVale McGee,TOT,23,0,11.1,4.6,0.1,1.8,3.4,.532,0.0,0.0,,.532,1.0,1.4,.667,0.8,1.9,0.1,0.9,0.8,1.3
JaVale McGee,DEN,17,0,11.5,5.2,0.1,2.0,3.6,.557,0.0,0.0,,.557,1.2,1.7,.690,0.8,2.0,0.1,1.1,0.8,1.6
JaVale McGee,PHI,6,0,10.2,3.0,0.3,1.3,3.0,.444,0.0,0.0,,.444,0.3,0.7,.500,0.7,1.5,0.0,0.2,0.8,0.3
Ben McLemore,SAC,82,82,32.6,12.1,1.7,4.4,10.1,.437,1.7,4.8,.358,.521,1.6,2.0,.813,0.4,2.6,0.9,0.2,1.7,2.7
Jerel McNeal,PHO,6,0,6.0,1.5,0.3,0.5,1.8,.273,0.2,0.3,.500,.318,0.3,0.3,1.000,0.0,0.5,0.5,0.2,0.8,0.8
Josh McRoberts,MIA,17,4,17.4,4.2,1.9,1.6,3.1,.528,0.5,1.1,.421,.604,0.5,0.8,.615,0.4,2.2,0.7,0.2,1.3,2.4
Jodie Meeks,DET,60,0,24.4,11.1,1.3,3.7,8.9,.416,1.2,3.5,.349,.485,2.4,2.7,.906,0.2,1.5,1.0,0.1,1.0,1.3
Gal Mekel,NOP,4,0,10.8,1.5,3.3,0.8,5.0,.150,0.0,0.8,.000,.150,0.0,0.0,,0.0,0.3,0.5,0.0,0.5,0.3
Khris Middleton,MIL,79,58,30.1,13.4,2.3,5.1,11.0,.467,1.4,3.4,.407,.530,1.7,2.0,.859,0.6,3.8,1.5,0.1,1.4,2.3
C.J. Miles,IND,70,40,26.3,13.5,1.1,4.7,11.8,.398,2.2,6.4,.345,.491,1.9,2.3,.807,0.3,2.8,0.9,0.4,1.0,1.9
Andre Miller,TOT,81,0,15.5,4.4,3.5,1.8,3.6,.500,0.1,0.4,.206,.512,0.7,1.0,.753,0.5,1.4,0.4,0.1,1.3,1.3
Andre Miller,WAS,51,0,12.4,3.6,2.8,1.5,2.8,.542,0.0,0.2,.125,.546,0.5,0.8,.718,0.4,1.1,0.3,0.0,0.9,1.1
Andre Miller,SAC,30,0,20.7,5.7,4.7,2.3,4.9,.459,0.2,0.9,.231,.480,1.0,1.3,.789,0.5,2.0,0.6,0.1,1.9,1.6
Darius Miller,NOP,5,1,8.6,0.4,0.4,0.2,1.4,.143,0.0,0.2,.000,.143,0.0,0.0,,0.0,0.2,0.2,0.0,0.2,1.6
Mike Miller,CLE,52,15,13.5,2.1,0.9,0.7,2.2,.325,0.6,1.9,.327,.465,0.1,0.1,.750,0.1,1.7,0.3,0.1,0.4,1.4
Quincy Miller,TOT,10,0,11.9,2.9,0.8,0.9,3.8,.237,0.3,1.8,.167,.276,0.8,1.1,.727,0.4,1.6,0.7,0.5,0.5,0.9
Quincy Miller,SAC,6,0,10.2,2.8,0.5,0.7,3.0,.222,0.2,1.2,.143,.250,1.3,1.8,.727,0.3,1.7,1.0,0.5,0.5,0.7
Quincy Miller,DET,4,0,14.5,3.0,1.3,1.3,5.0,.250,0.5,2.8,.182,.300,0.0,0.0,,0.5,1.5,0.3,0.5,0.5,1.3
Patty Mills,SAS,51,0,15.7,6.9,1.7,2.5,6.6,.381,1.2,3.6,.341,.473,0.6,0.8,.825,0.4,1.1,0.5,0.0,0.7,1.1
Elijah Millsap,UTA,47,5,19.7,5.3,1.2,1.7,5.1,.340,0.6,1.9,.311,.399,1.2,1.8,.674,0.6,2.6,1.2,0.3,1.4,2.6
Paul Millsap,ATL,73,73,32.7,16.7,3.1,6.1,12.7,.476,1.1,3.0,.356,.518,3.5,4.6,.757,1.9,5.9,1.8,0.9,2.3,2.8
Nikola Mirotić,CHI,82,3,20.2,10.2,1.2,3.1,7.6,.405,1.2,3.8,.316,.485,2.8,3.5,.803,0.8,4.2,0.7,0.7,1.1,2.1
Nazr Mohammed,CHI,23,0,5.6,1.2,0.1,0.6,1.3,.433,0.0,0.0,,.433,0.0,0.1,.333,0.5,1.2,0.2,0.2,0.3,0.7
Greg Monroe,DET,69,57,31.0,15.9,2.1,6.1,12.4,.496,0.0,0.0,,.496,3.7,4.9,.750,3.3,6.9,1.1,0.5,2.2,2.1
E'Twaun Moore,CHI,56,0,9.0,2.7,0.6,1.1,2.5,.446,0.2,0.7,.342,.493,0.2,0.4,.600,0.2,0.6,0.4,0.1,0.3,0.8
Eric Moreland,SAC,3,0,0.7,0.7,0.0,0.3,0.3,1.000,0.0,0.0,,1.000,0.0,0.0,,0.0,0.3,0.0,0.0,0.0,0.3
Darius Morris,BRK,38,0,7.9,2.2,1.3,0.9,2.8,.340,0.2,0.9,.212,.373,0.1,0.2,.444,0.2,0.5,0.2,0.0,0.6,0.5
Marcus Morris,PHO,81,35,25.2,10.4,1.6,4.1,9.4,.434,1.4,3.9,.358,.507,0.9,1.4,.628,0.9,3.9,0.8,0.2,0.9,2.3
Markieff Morris,PHO,82,82,31.5,15.3,2.3,6.2,13.4,.465,0.7,2.2,.318,.491,2.2,2.8,.763,1.3,4.8,1.2,0.5,2.1,3.0
Anthony Morrow,OKC,74,0,24.4,10.7,0.8,3.9,8.3,.463,1.9,4.4,.434,.578,1.1,1.2,.888,0.5,2.1,0.7,0.1,0.5,1.8
Donatas Motiejūnas,HOU,71,62,28.7,12.0,1.8,5.0,9.9,.504,0.7,1.9,.368,.539,1.4,2.3,.602,1.9,4.0,0.8,0.5,1.7,2.9
Timofey Mozgov,TOT,81,80,25.2,9.7,0.7,3.9,7.0,.555,0.0,0.1,.333,.557,1.9,2.7,.718,2.5,4.8,0.4,1.2,1.4,2.8
Timofey Mozgov,DEN,35,35,25.6,8.5,0.5,3.3,6.6,.504,0.1,0.2,.333,.509,1.8,2.5,.733,2.6,5.2,0.4,1.2,1.3,3.3
Timofey Mozgov,CLE,46,45,25.0,10.6,0.8,4.3,7.3,.590,0.0,0.0,,.590,2.0,2.8,.708,2.4,4.5,0.4,1.2,1.5,2.5
Shabazz Muhammad,MIN,38,13,22.8,13.5,1.2,5.1,10.4,.489,0.5,1.3,.392,.514,2.7,3.8,.717,1.7,2.4,0.5,0.2,0.9,1.3
Toure' Murry,TOT,5,0,3.6,1.2,0.2,0.4,1.0,.400,0.0,0.0,,.400,0.4,0.4,1.000,0.2,0.0,0.2,0.0,0.8,0.4
Toure' Murry,UTA,1,0,1.0,0.0,0.0,0.0,1.0,.000,0.0,0.0,,.000,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
Toure' Murry,WAS,4,0,4.3,1.5,0.3,0.5,1.0,.500,0.0,0.0,,.500,0.5,0.5,1.000,0.3,0.0,0.3,0.0,1.0,0.5
Mike Muscala,ATL,40,8,12.6,4.9,0.6,2.1,3.8,.550,0.2,0.6,.409,.579,0.6,0.6,.880,1.3,1.7,0.4,0.5,0.5,1.3
Shabazz Napier,MIA,51,10,19.8,5.1,2.5,1.7,4.5,.382,0.8,2.3,.364,.476,0.9,1.1,.786,0.3,1.9,0.8,0.1,1.6,1.5
Gary Neal,TOT,54,1,22.1,10.1,1.9,3.5,9.3,.374,0.9,3.0,.305,.423,2.2,2.5,.867,0.3,2.1,0.4,0.0,1.2,1.6
Gary Neal,CHO,43,0,21.7,9.6,1.9,3.3,9.3,.359,0.9,3.1,.293,.408,2.0,2.4,.863,0.3,1.9,0.4,0.0,1.3,1.6
Gary Neal,MIN,11,1,23.8,11.8,1.8,4.1,9.5,.429,1.0,2.8,.355,.481,2.6,3.0,.879,0.0,3.2,0.6,0.0,0.9,1.6
Jameer Nelson,TOT,63,29,22.3,8.3,4.0,3.3,8.0,.407,1.4,4.1,.345,.495,0.4,0.6,.667,0.5,1.8,0.7,0.1,1.7,2.2
Jameer Nelson,DAL,23,23,25.4,7.3,4.1,2.7,7.1,.374,1.7,4.5,.369,.491,0.3,0.3,.875,0.6,2.1,0.7,0.1,1.7,2.3
Jameer Nelson,BOS,6,1,20.2,4.8,5.5,1.5,6.8,.220,0.8,4.2,.200,.280,1.0,1.5,.667,0.5,2.3,1.2,0.0,1.5,2.2
Jameer Nelson,DEN,34,5,20.6,9.6,3.7,4.0,8.8,.450,1.4,3.8,.354,.527,0.3,0.6,.579,0.5,1.5,0.7,0.1,1.8,2.1
Andrew Nicholson,ORL,40,3,12.3,4.9,0.6,2.1,4.8,.437,0.3,1.0,.317,.471,0.4,0.6,.600,0.4,1.6,0.2,0.3,0.6,1.3
Joakim Noah,CHI,67,67,30.6,7.2,4.7,2.8,6.4,.445,0.0,0.0,.000,.445,1.6,2.6,.603,3.3,6.4,0.7,1.1,1.8,3.0
Nerlens Noel,PHI,75,71,30.8,9.9,1.7,4.0,8.7,.462,0.0,0.0,,.462,1.9,3.1,.609,2.5,5.7,1.8,1.9,1.9,2.8
Lucas Nogueira,TOR,6,0,3.8,1.0,0.2,0.3,1.3,.250,0.0,0.0,,.250,0.3,0.7,.500,0.3,1.5,0.3,0.0,0.3,1.0
Steve Novak,TOT,35,0,5.6,1.8,0.3,0.6,1.6,.393,0.5,1.4,.396,.563,0.0,0.1,.000,0.1,0.6,0.0,0.1,0.1,0.7
Steve Novak,UTA,22,0,5.0,2.2,0.3,0.7,1.6,.457,0.7,1.5,.485,.686,0.0,0.1,.000,0.0,0.7,0.0,0.0,0.1,0.6
Steve Novak,OKC,13,0,6.8,1.2,0.4,0.5,1.6,.286,0.2,1.2,.200,.357,0.0,0.0,,0.1,0.4,0.0,0.1,0.2,0.8
Dirk Nowitzki,DAL,77,77,29.6,17.3,1.9,6.3,13.8,.459,1.4,3.6,.380,.508,3.3,3.8,.882,0.6,5.4,0.5,0.4,1.1,2.1
Jusuf Nurkić,DEN,62,27,17.8,6.9,0.8,2.8,6.2,.446,0.0,0.0,.000,.446,1.4,2.1,.636,2.0,4.1,0.8,1.1,1.4,3.3
Johnny O'Bryant,MIL,34,15,10.8,2.9,0.5,1.3,3.5,.367,0.0,0.0,,.367,0.4,0.8,.444,0.8,1.1,0.1,0.1,0.7,1.3
Kyle O'Quinn,ORL,51,17,16.2,5.8,1.2,2.3,4.7,.492,0.2,0.8,.279,.517,0.9,1.1,.772,0.9,3.0,0.6,0.8,1.1,2.2
Victor Oladipo,ORL,72,71,35.7,17.9,4.1,6.6,15.1,.436,1.2,3.4,.339,.474,3.6,4.4,.819,0.7,3.5,1.7,0.3,2.8,2.6
Kelly Olynyk,BOS,64,13,22.2,10.3,1.7,3.9,8.3,.475,1.0,2.7,.349,.533,1.5,2.1,.684,1.4,3.3,1.0,0.6,1.5,3.3
Arinze Onuaku,MIN,6,1,11.3,4.5,0.7,2.0,2.3,.857,0.0,0.0,,.857,0.5,1.3,.375,1.2,2.3,0.2,0.5,0.3,1.0
Zaza Pachulia,MIL,73,45,23.7,8.3,2.4,3.3,7.2,.454,0.0,0.0,.000,.454,1.7,2.2,.788,2.7,4.2,1.1,0.3,1.8,2.3
Kostas Papanikolaou,HOU,43,1,18.5,4.2,2.0,1.6,4.6,.350,0.7,2.5,.292,.429,0.3,0.4,.722,0.9,1.8,0.7,0.3,1.3,1.7
Jannero Pargo,CHO,9,0,8.1,4.6,0.9,1.7,3.9,.429,1.0,2.4,.409,.557,0.2,0.2,1.000,0.0,0.3,0.0,0.0,0.3,0.9
Jabari Parker,MIL,25,25,29.5,12.3,1.7,5.2,10.5,.490,0.2,0.6,.250,.498,1.8,2.6,.697,2.0,3.5,1.2,0.2,1.9,1.7
Tony Parker,SAS,68,68,28.7,14.4,4.9,5.9,12.2,.486,0.6,1.3,.427,.508,1.9,2.4,.783,0.2,1.7,0.6,0.0,2.1,1.6
Chandler Parsons,DAL,66,66,33.1,15.7,2.4,5.8,12.6,.462,2.0,5.3,.380,.542,2.1,2.9,.720,1.0,3.9,1.0,0.3,1.5,2.1
Patrick Patterson,TOR,81,4,26.6,8.0,1.9,3.0,6.6,.449,1.3,3.5,.371,.547,0.8,1.0,.788,1.6,3.8,0.7,0.5,0.7,1.8
Chris Paul,LAC,82,82,34.8,19.1,10.2,6.9,14.3,.485,1.7,4.3,.398,.545,3.5,3.9,.900,0.6,4.0,1.9,0.2,2.3,2.5
Adreian Payne,TOT,32,22,23.1,6.7,0.9,2.8,6.9,.414,0.0,0.3,.111,.416,0.9,1.4,.652,1.5,3.6,0.6,0.3,1.4,2.8
Adreian Payne,ATL,3,0,6.3,1.7,0.0,0.7,2.3,.286,0.0,0.3,.000,.286,0.3,0.7,.500,0.3,1.0,0.3,0.0,0.0,1.3
Adreian Payne,MIN,29,22,24.8,7.2,1.0,3.1,7.3,.418,0.0,0.3,.125,.420,1.0,1.5,.659,1.6,3.8,0.6,0.3,1.5,2.9
Elfrid Payton,ORL,82,63,30.4,8.9,6.5,3.7,8.6,.425,0.1,0.5,.262,.433,1.4,2.6,.551,1.3,3.0,1.7,0.2,2.5,2.4
Nikola Peković,MIN,31,29,26.3,12.5,0.9,4.5,10.6,.424,0.0,0.0,,.424,3.5,4.2,.837,2.9,4.7,0.6,0.4,1.4,1.9
Kendrick Perkins,TOT,68,3,16.9,3.6,0.8,1.5,3.3,.449,0.0,0.0,.000,.449,0.6,1.2,.506,1.3,3.4,0.2,0.6,1.4,2.4
Kendrick Perkins,OKC,51,3,19.2,4.0,0.8,1.6,3.6,.441,0.0,0.0,.000,.441,0.7,1.5,.507,1.6,3.9,0.3,0.7,1.5,2.6
Kendrick Perkins,CLE,17,0,9.8,2.6,0.5,1.2,2.4,.488,0.0,0.0,,.488,0.2,0.5,.500,0.6,1.8,0.1,0.2,1.2,1.6
Paul Pierce,WAS,73,73,26.2,11.9,2.0,4.0,9.0,.447,1.6,4.2,.389,.537,2.2,2.9,.781,0.6,3.4,0.6,0.3,1.3,2.2
Mason Plumlee,BRK,82,45,21.3,8.7,0.9,3.4,6.0,.573,0.0,0.0,.000,.573,1.9,3.9,.495,2.1,4.1,0.8,0.8,1.3,2.5
Miles Plumlee,TOT,73,28,16.4,4.0,0.5,1.9,3.5,.535,0.0,0.0,,.535,0.3,0.6,.478,1.5,2.8,0.6,0.9,0.7,1.5
Miles Plumlee,PHO,54,28,18.6,4.3,0.5,2.0,3.6,.549,0.0,0.0,,.549,0.4,0.7,.500,1.8,3.3,0.6,1.0,0.8,1.8
Miles Plumlee,MIL,19,0,9.9,3.2,0.4,1.5,3.1,.492,0.0,0.0,,.492,0.2,0.4,.375,0.9,1.5,0.3,0.6,0.3,0.6
Quincy Pondexter,TOT,75,30,23.9,7.2,1.3,2.5,6.0,.421,1.2,3.3,.373,.522,0.9,1.3,.740,0.7,1.9,0.3,0.3,0.7,2.0
Quincy Pondexter,MEM,30,2,18.0,4.5,0.9,1.6,4.5,.356,0.6,2.4,.233,.419,0.7,1.0,.700,0.7,1.2,0.2,0.2,0.3,1.6
Quincy Pondexter,NOP,45,28,27.8,9.0,1.5,3.1,6.9,.449,1.6,3.8,.433,.567,1.1,1.5,.758,0.7,2.3,0.3,0.4,0.9,2.3
Otto Porter,WAS,74,13,19.4,6.0,0.9,2.4,5.3,.450,0.5,1.4,.337,.495,0.8,1.1,.734,0.9,2.0,0.6,0.4,0.7,1.3
Dwight Powell,TOT,29,0,8.1,3.1,0.3,1.1,2.3,.463,0.1,0.4,.273,.485,0.9,1.1,.758,0.6,1.1,0.3,0.2,0.4,1.4
Dwight Powell,BOS,5,0,1.8,1.8,0.0,0.8,1.0,.800,0.0,0.0,,.800,0.2,0.4,.500,0.0,0.2,0.4,0.0,0.4,0.2
Dwight Powell,DAL,24,0,9.5,3.4,0.4,1.1,2.6,.435,0.1,0.5,.273,.460,1.0,1.3,.774,0.8,1.3,0.3,0.3,0.4,1.6
Phil Pressey,BOS,50,0,12.0,3.5,2.3,1.3,3.5,.368,0.3,1.3,.246,.414,0.7,1.0,.673,0.3,1.3,0.6,0.1,0.8,1.1
A.J. Price,TOT,26,0,12.5,5.1,1.8,2.0,5.3,.372,0.6,2.2,.263,.427,0.6,0.9,.667,0.2,1.0,0.3,0.0,0.5,0.6
A.J. Price,IND,10,0,19.3,10.5,2.7,3.9,8.9,.438,1.5,3.9,.385,.522,1.2,1.8,.667,0.2,1.2,0.4,0.0,1.0,0.9
A.J. Price,CLE,11,0,7.9,2.0,1.2,0.8,3.1,.265,0.0,1.0,.000,.265,0.4,0.5,.667,0.4,1.0,0.3,0.0,0.3,0.1
A.J. Price,PHO,5,0,8.8,1.2,1.2,0.6,2.8,.214,0.0,1.4,.000,.214,0.0,0.0,,0.0,0.6,0.0,0.0,0.2,1.0
Ronnie Price,LAL,43,20,22.8,5.1,3.8,1.8,5.2,.345,0.7,2.5,.284,.415,0.8,1.0,.800,0.4,1.2,1.6,0.1,1.2,2.7
Pablo Prigioni,TOT,67,3,17.9,4.1,2.6,1.4,3.4,.399,0.9,2.5,.343,.524,0.5,0.6,.854,0.4,1.3,1.2,0.0,0.9,1.3
Pablo Prigioni,NYK,43,3,18.5,4.7,2.4,1.6,3.7,.422,1.0,2.7,.374,.556,0.5,0.6,.846,0.4,1.4,1.2,0.0,1.1,1.2
Pablo Prigioni,HOU,24,0,16.8,3.0,2.8,1.0,2.8,.343,0.6,2.1,.275,.448,0.5,0.6,.867,0.5,1.1,1.1,0.0,0.6,1.5
Tayshaun Prince,TOT,58,16,24.1,7.5,1.6,3.1,6.9,.440,0.5,1.2,.463,.479,0.8,1.1,.754,0.9,2.7,0.5,0.3,0.6,0.9
Tayshaun Prince,MEM,26,9,24.2,7.3,1.4,2.9,7.0,.410,0.6,1.3,.455,.451,1.0,1.2,.833,0.8,2.4,0.3,0.2,0.6,0.8
Tayshaun Prince,BOS,9,0,22.0,8.4,2.0,3.7,6.6,.559,0.6,0.9,.625,.602,0.6,0.7,.833,0.7,2.7,0.6,0.2,0.4,0.8
Tayshaun Prince,DET,23,7,24.8,7.3,1.7,3.0,7.0,.431,0.5,1.1,.423,.466,0.8,1.3,.655,1.1,3.1,0.7,0.3,0.7,1.1
Miroslav Raduljica,MIN,5,0,4.6,1.6,0.0,0.6,1.6,.375,0.0,0.0,,.375,0.4,0.4,1.000,0.4,0.6,0.2,0.0,0.4,1.6
Julius Randle,LAL,1,0,14.0,2.0,0.0,1.0,3.0,.333,0.0,0.0,,.333,0.0,2.0,.000,0.0,0.0,0.0,0.0,1.0,1.0
Shavlik Randolph,TOT,21,0,6.0,1.1,0.2,0.4,1.7,.257,0.0,0.2,.000,.257,0.3,0.6,.500,0.8,1.0,0.2,0.1,0.1,0.8
Shavlik Randolph,PHO,16,0,6.3,1.1,0.2,0.4,1.6,.240,0.0,0.3,.000,.240,0.3,0.6,.500,0.8,0.9,0.3,0.1,0.1,0.8
Shavlik Randolph,BOS,5,0,5.0,1.4,0.2,0.6,2.0,.300,0.0,0.2,.000,.300,0.2,0.4,.500,0.8,1.6,0.2,0.2,0.2,0.6
Zach Randolph,MEM,71,71,32.5,16.1,2.2,6.4,13.1,.487,0.1,0.3,.350,.491,3.2,4.2,.765,3.2,7.4,1.0,0.2,2.2,2.5
J.J. Redick,LAC,78,78,30.9,16.4,1.8,5.7,12.0,.477,2.6,5.9,.437,.583,2.3,2.6,.901,0.3,1.9,0.5,0.1,1.2,1.7
Glen Rice,WAS,5,0,8.6,2.2,0.4,0.6,3.0,.200,0.2,1.4,.143,.233,0.8,1.2,.667,0.4,0.4,0.0,0.0,0.4,2.2
Jason Richardson,PHI,19,15,21.9,9.1,2.0,3.3,9.4,.348,1.6,5.1,.323,.435,0.9,1.2,.773,0.7,2.8,0.7,0.2,0.8,1.5
