Player,Team,GP,GS,MPG,PPG,APG,FG,FGA,FG%,3P,3PA,3P%,eFG%,FT,FTA,FT%,ORB,DRB,STL,BLK,TOV,PF
DeAndre Liggins,OKC,39,1,7.4,1.5,0.4,0.5,1.2,.447,0.2,0.5,.368,.521,0.2,0.5,.500,0.3,1.0,0.5,0.1,0.4,0.8
Damian Lillard,POR,82,82,38.6,19.0,6.5,6.7,15.7,.429,2.3,6.1,.368,.501,3.3,3.9,.844,0.5,2.6,0.9,0.2,3.0,2.1
Jeremy Lin,HOU,82,82,32.2,13.4,6.1,4.8,10.9,.441,1.1,3.1,.339,.490,2.6,3.4,.785,0.4,2.6,1.6,0.4,2.9,2.5
Shaun Livingston,TOT,66,16,22.0,6.3,3.3,2.5,5.2,.480,0.0,0.1,.000,.480,1.3,1.5,.867,0.5,1.9,0.7,0.5,1.2,1.9
Shaun Livingston,WAS,17,4,18.8,3.7,2.2,1.4,3.9,.364,0.0,0.2,.000,.364,0.9,0.9,1.000,0.1,2.1,0.6,0.1,1.0,1.3
Shaun Livingston,CLE,49,12,23.2,7.2,3.6,2.9,5.7,.507,0.0,0.0,.000,.507,1.4,1.7,.843,0.6,1.9,0.8,0.6,1.2,2.1
Brook Lopez,BRK,74,74,30.4,19.4,0.9,7.7,14.8,.521,0.0,0.0,.000,.521,4.0,5.3,.758,2.8,4.1,0.4,2.1,1.8,2.1
Robin Lopez,NOH,82,82,26.0,11.3,0.8,4.7,8.8,.534,0.0,0.0,,.534,2.0,2.5,.778,2.8,2.9,0.4,1.6,1.3,2.0
Kevin Love,MIN,18,18,34.3,18.3,2.3,5.8,16.6,.352,1.1,5.1,.217,.386,5.6,7.9,.704,3.6,10.4,0.7,0.5,2.2,1.9
Kyle Lowry,TOR,68,52,29.7,11.6,6.4,3.7,9.2,.401,1.5,4.1,.362,.482,2.8,3.5,.795,0.8,3.9,1.4,0.4,2.3,3.2
John Lucas III,TOR,63,0,13.1,5.3,1.7,2.0,5.3,.386,0.9,2.4,.377,.472,0.3,0.4,.720,0.1,0.9,0.4,0.0,0.4,0.8
Scott Machado,HOU,6,0,3.5,1.3,1.0,0.5,1.0,.500,0.0,0.2,.000,.500,0.3,0.3,1.000,0.0,0.2,0.3,0.0,1.3,0.0
Shelvin Mack,TOT,31,3,13.4,4.6,2.2,1.9,4.1,.460,0.6,1.6,.367,.532,0.3,0.5,.563,0.1,1.2,0.5,0.0,1.1,1.3
Shelvin Mack,WAS,7,2,20.1,5.3,3.3,2.3,5.7,.400,0.6,1.9,.308,.450,0.1,0.3,.500,0.4,1.9,0.9,0.0,1.1,1.4
Shelvin Mack,PHI,4,0,1.8,0.5,0.3,0.3,0.5,.500,0.0,0.3,.000,.500,0.0,0.0,,0.0,0.0,0.0,0.0,0.5,0.3
Shelvin Mack,ATL,20,1,13.4,5.2,2.2,2.1,4.2,.488,0.7,1.8,.400,.571,0.4,0.7,.571,0.0,1.2,0.5,0.0,1.2,1.4
Corey Maggette,DET,18,0,14.3,5.3,1.1,1.5,4.2,.355,0.3,1.2,.238,.388,2.0,2.7,.750,0.3,1.1,0.3,0.1,0.9,2.3
Ian Mahinmi,IND,80,2,16.5,5.0,0.3,1.9,4.1,.453,0.0,0.0,.000,.453,1.3,2.1,.608,1.4,2.5,0.5,0.8,1.2,2.5
Shawn Marion,DAL,67,67,30.0,12.1,2.4,5.3,10.3,.514,0.3,1.1,.315,.531,1.2,1.5,.782,2.2,5.7,1.1,0.7,1.5,1.7
Kendall Marshall,PHO,48,3,14.6,3.0,3.0,1.2,3.1,.371,0.5,1.5,.315,.447,0.2,0.3,.571,0.1,0.8,0.5,0.1,1.2,1.0
Cartier Martin,WAS,41,3,16.9,6.6,0.5,2.3,6.1,.381,1.4,3.6,.397,.496,0.5,0.7,.714,0.3,2.2,0.5,0.1,0.8,1.4
Kenyon Martin,NYK,18,11,23.9,7.2,0.4,3.1,5.2,.602,0.0,0.0,,.602,0.9,2.2,.425,1.9,3.4,0.9,0.9,0.9,3.6
Kevin Martin,OKC,77,0,27.7,14.0,1.4,4.5,10.1,.450,2.1,4.8,.426,.551,2.8,3.2,.890,0.4,1.9,0.9,0.1,1.3,1.8
Roger Mason,NOH,69,13,17.7,5.3,1.1,1.9,4.4,.433,1.0,2.3,.415,.541,0.6,0.6,.907,0.2,1.8,0.4,0.2,0.7,1.5
Wesley Matthews,POR,69,69,34.8,14.8,2.5,5.1,11.7,.436,2.4,6.2,.398,.540,2.2,2.7,.797,0.5,2.3,1.3,0.3,1.6,2.5
Jason Maxiell,DET,72,71,24.8,6.9,0.8,2.8,6.3,.446,0.0,0.0,,.446,1.3,2.0,.621,1.9,3.8,0.4,1.3,1.1,2.4
Eric Maynor,TOT,64,0,15.0,4.5,2.8,1.7,4.4,.377,0.5,1.5,.354,.438,0.7,1.0,.726,0.1,0.6,0.3,0.0,1.2,0.9
Eric Maynor,OKC,37,0,10.6,2.8,2.0,1.0,3.1,.313,0.4,1.2,.326,.378,0.5,0.6,.810,0.1,0.4,0.3,0.0,0.8,0.5
Eric Maynor,POR,27,0,21.2,6.9,4.0,2.6,6.1,.422,0.7,1.9,.380,.479,1.0,1.5,.683,0.1,0.9,0.4,0.0,1.8,1.3
O.J. Mayo,DAL,82,82,35.5,15.3,4.4,5.6,12.5,.449,1.7,4.3,.407,.519,2.3,2.8,.820,0.4,3.1,1.1,0.3,2.6,2.4
Luc Mbah a Moute,MIL,58,45,22.9,6.7,0.9,2.6,6.5,.401,0.2,0.6,.351,.418,1.2,2.2,.571,1.5,2.9,0.7,0.2,1.2,1.4
JaVale McGee,DEN,79,0,18.1,9.1,0.3,3.8,6.7,.575,0.0,0.0,1.000,.576,1.4,2.4,.591,2.0,2.8,0.4,2.0,1.1,2.3
Dominic McGuire,TOT,26,10,14.9,2.0,0.8,0.9,2.2,.429,0.0,0.0,,.429,0.1,0.4,.300,0.7,2.3,0.5,0.4,0.5,1.5
Dominic McGuire,TOR,15,9,15.3,2.1,0.7,1.0,2.1,.469,0.0,0.0,,.469,0.1,0.4,.333,0.7,2.5,0.3,0.5,0.5,1.7
Dominic McGuire,NOH,9,0,16.1,2.1,1.0,1.0,2.3,.429,0.0,0.0,,.429,0.1,0.2,.500,0.8,2.3,0.9,0.3,0.6,1.4
Dominic McGuire,IND,2,1,6.0,0.0,0.5,0.0,1.5,.000,0.0,0.0,,.000,0.0,1.0,.000,0.5,0.5,0.0,0.0,0.0,0.0
Josh McRoberts,TOT,67,22,22.2,6.0,2.1,2.3,5.1,.455,0.4,1.3,.286,.490,1.0,1.3,.765,1.4,3.5,0.5,0.4,1.0,2.0
Josh McRoberts,ORL,41,3,16.7,3.9,1.7,1.5,3.7,.392,0.4,1.3,.309,.448,0.5,0.7,.733,1.0,2.3,0.2,0.3,0.7,1.6
Josh McRoberts,CHA,26,19,30.8,9.3,2.7,3.7,7.3,.505,0.3,1.1,.241,.524,1.7,2.1,.782,2.0,5.2,0.8,0.6,1.5,2.5
Jodie Meeks,LAL,78,10,21.3,7.9,0.9,2.6,6.8,.387,1.6,4.4,.357,.502,1.1,1.2,.896,0.5,1.7,0.7,0.1,0.7,1.3
Fab Melo,BOS,6,0,6.0,1.2,0.0,0.5,1.0,.500,0.0,0.0,,.500,0.2,0.7,.250,0.0,0.5,0.3,0.3,0.2,1.2
Khris Middleton,DET,27,0,17.6,6.1,1.0,2.3,5.2,.440,0.5,1.7,.311,.489,1.0,1.2,.844,0.1,1.7,0.6,0.1,0.4,2.0
C.J. Miles,CLE,65,13,21.0,11.2,1.0,3.9,9.4,.415,1.9,5.0,.384,.518,1.4,1.6,.869,0.4,2.3,0.8,0.3,1.1,2.1
Darko Miličić,BOS,1,0,5.0,0.0,0.0,0.0,1.0,.000,0.0,0.0,,.000,0.0,0.0,,0.0,1.0,0.0,0.0,2.0,1.0
Andre Miller,DEN,82,11,26.2,9.6,5.9,3.7,7.7,.479,0.2,0.8,.266,.493,2.0,2.4,.840,0.7,2.2,0.9,0.1,2.1,1.9
Darius Miller,NOH,52,2,13.3,2.3,0.8,0.8,2.1,.407,0.4,1.1,.393,.509,0.2,0.2,1.000,0.2,1.3,0.3,0.2,0.4,1.7
Mike Miller,MIA,59,17,15.3,4.8,1.7,1.7,3.9,.433,1.2,3.0,.417,.591,0.1,0.2,.727,0.3,2.4,0.4,0.1,0.6,1.1
Quincy Miller,DEN,7,0,3.7,1.3,0.4,0.6,1.7,.333,0.0,0.1,.000,.333,0.1,0.3,.500,0.1,0.1,0.1,0.0,0.1,0.4
Patty Mills,SAS,58,2,11.3,5.1,1.1,1.9,4.2,.469,0.9,2.2,.400,.577,0.3,0.3,.842,0.2,0.7,0.4,0.1,0.7,0.9
Paul Millsap,UTA,78,78,30.4,14.6,2.6,5.5,11.2,.490,0.2,0.5,.333,.498,3.4,4.6,.742,2.3,4.8,1.3,1.0,1.8,3.0
Nazr Mohammed,CHI,63,12,11.0,2.6,0.4,1.0,2.9,.367,0.0,0.0,.000,.367,0.5,0.7,.723,1.2,1.9,0.3,0.5,0.4,1.5
Greg Monroe,DET,81,81,33.2,16.0,3.5,6.3,13.1,.486,0.0,0.0,.000,.486,3.3,4.8,.689,2.9,6.7,1.3,0.7,2.9,2.3
E'Twaun Moore,ORL,75,21,22.4,7.8,2.7,3.2,8.0,.396,0.9,2.6,.340,.452,0.6,0.8,.797,0.6,1.6,0.7,0.3,1.4,1.6
Darius Morris,LAL,48,17,14.2,4.0,1.6,1.5,3.9,.388,0.5,1.4,.364,.452,0.5,0.8,.649,0.5,0.7,0.4,0.0,0.9,1.2
Marcus Morris,TOT,77,23,19.8,7.7,0.8,2.9,6.8,.422,1.1,3.0,.369,.504,0.9,1.5,.564,1.0,2.6,0.6,0.3,1.0,2.1
Marcus Morris,HOU,54,17,21.4,8.6,0.9,3.2,7.4,.428,1.4,3.6,.381,.520,0.9,1.4,.653,1.2,2.9,0.5,0.3,1.0,2.2
Marcus Morris,PHO,23,6,16.1,5.7,0.7,2.2,5.5,.405,0.5,1.7,.308,.452,0.7,1.8,.405,0.7,1.8,0.8,0.2,1.0,1.7
Markieff Morris,PHO,82,32,22.4,8.2,1.3,3.2,8.0,.407,0.5,1.6,.336,.442,1.1,1.5,.732,1.6,3.2,0.9,0.8,1.3,2.5
Anthony Morrow,TOT,41,1,9.3,4.0,0.3,1.6,3.5,.441,0.4,1.0,.372,.497,0.5,0.5,.909,0.3,0.5,0.3,0.0,0.2,1.0
Anthony Morrow,ATL,24,1,12.5,5.2,0.4,2.0,4.6,.423,0.6,1.6,.395,.491,0.7,0.8,.889,0.4,0.7,0.5,0.0,0.2,1.4
Anthony Morrow,DAL,17,0,4.8,2.3,0.2,1.0,2.0,.500,0.1,0.3,.200,.515,0.2,0.2,1.000,0.1,0.2,0.1,0.0,0.2,0.6
Donatas Motiejūnas,HOU,44,14,12.2,5.7,0.7,2.2,4.8,.455,0.5,1.9,.289,.512,0.7,1.2,.627,0.8,1.3,0.2,0.2,0.8,1.7
Arnett Moultrie,PHI,47,0,11.5,3.7,0.2,1.7,2.9,.582,0.0,0.0,,.582,0.4,0.6,.643,1.6,1.5,0.4,0.2,0.4,0.9
Timofey Mozgov,DEN,41,1,8.9,2.6,0.2,1.1,2.1,.506,0.0,0.0,.000,.506,0.5,0.6,.769,1.2,1.4,0.1,0.4,0.6,1.4
Byron Mullens,CHA,53,41,26.9,10.6,1.5,4.1,10.6,.385,1.2,3.9,.317,.444,1.2,1.9,.646,1.3,5.0,0.6,0.6,1.4,2.1
Kevin Murphy,UTA,17,0,3.1,0.9,0.1,0.4,1.6,.250,0.1,0.3,.200,.268,0.0,0.0,,0.0,0.2,0.1,0.0,0.2,0.2
Troy Murphy,DAL,14,1,18.3,4.6,0.5,1.6,4.4,.361,0.8,2.5,.314,.451,0.7,0.8,.909,0.5,3.0,0.7,0.4,0.5,2.1
Steve Nash*,LAL,50,50,32.5,12.7,6.7,4.7,9.5,.497,1.1,2.6,.438,.557,2.1,2.3,.922,0.5,2.3,0.6,0.1,2.5,1.4
Gary Neal,SAS,68,17,21.8,9.5,1.9,3.6,8.8,.412,1.3,3.7,.355,.487,0.9,1.1,.865,0.2,1.9,0.4,0.0,1.0,1.4
Jameer Nelson,ORL,56,56,35.3,14.7,7.4,5.5,13.9,.392,2.2,6.3,.341,.470,1.6,1.8,.873,0.4,3.3,1.3,0.1,2.8,2.9
Andrew Nicholson,ORL,75,28,16.7,7.8,0.6,3.4,6.5,.527,0.0,0.0,,.527,1.0,1.3,.798,0.9,2.5,0.3,0.4,1.1,1.8
Joakim Noah,CHI,66,64,36.8,11.9,4.0,4.6,9.5,.481,0.0,0.1,.000,.481,2.7,3.6,.751,3.9,7.2,1.2,2.1,2.7,2.8
Steve Novak,NYK,81,1,20.3,6.6,0.4,2.2,5.3,.414,1.8,4.3,.425,.587,0.4,0.4,.909,0.2,1.7,0.3,0.1,0.1,1.2
Dirk Nowitzki,DAL,53,47,31.3,17.3,2.5,6.5,13.7,.471,1.2,3.0,.414,.516,3.1,3.6,.860,0.7,6.2,0.7,0.7,1.3,1.8
Jermaine O'Neal,PHO,55,4,18.7,8.3,0.8,3.3,6.7,.482,0.0,0.0,,.482,1.7,2.1,.835,1.5,3.8,0.3,1.4,1.3,2.3
Kyle O'Quinn,ORL,57,5,11.2,4.1,0.9,1.8,3.5,.513,0.0,0.0,.000,.513,0.5,0.8,.667,1.1,2.5,0.2,0.5,0.6,1.9
Lamar Odom,LAC,82,2,19.7,4.0,1.7,1.8,4.5,.399,0.2,1.1,.200,.423,0.2,0.5,.476,1.4,4.4,0.8,0.7,1.0,2.6
Tim Ohlbrecht,HOU,3,0,4.0,1.0,0.3,0.3,1.0,.333,0.0,0.0,,.333,0.3,0.3,1.000,0.0,0.3,0.3,0.0,1.3,0.3
Emeka Okafor,WAS,79,77,26.0,9.7,1.2,4.2,8.7,.477,0.0,0.0,,.477,1.4,2.4,.571,2.5,6.2,0.6,1.0,1.4,1.8
Daniel Orton,OKC,13,0,8.0,2.5,0.3,0.9,2.0,.462,0.0,0.0,,.462,0.7,1.3,.529,1.0,1.0,0.3,0.2,0.3,1.0
Travis Outlaw,SAC,38,2,11.7,5.3,0.6,1.9,4.7,.418,0.4,1.3,.280,.458,1.0,1.4,.731,0.4,1.2,0.3,0.2,0.5,0.9
Zaza Pachulia,ATL,52,15,21.8,5.9,1.5,2.2,4.6,.473,0.0,0.1,.000,.473,1.5,2.0,.757,2.5,3.9,0.7,0.2,1.3,2.5
Jannero Pargo,TOT,32,0,15.8,6.5,2.1,2.4,6.6,.368,1.2,3.6,.336,.460,0.4,0.4,.923,0.3,0.8,0.6,0.1,1.3,1.3
Jannero Pargo,WAS,7,0,14.6,3.0,2.0,1.1,4.6,.250,0.4,2.9,.150,.297,0.3,0.3,1.000,0.0,0.9,0.0,0.1,1.1,1.1
Jannero Pargo,ATL,7,0,16.1,5.0,2.7,1.9,5.4,.342,1.0,2.9,.350,.434,0.3,0.3,1.000,0.1,0.9,0.4,0.0,0.7,1.1
Jannero Pargo,CHA,18,0,16.2,8.4,1.9,3.2,7.9,.401,1.6,4.2,.382,.504,0.4,0.5,.889,0.5,0.7,0.8,0.1,1.6,1.4
Jeremy Pargo,TOT,39,11,16.8,6.8,2.4,2.5,6.4,.396,0.6,1.9,.338,.446,1.1,1.6,.677,0.2,1.1,0.3,0.1,1.3,1.2
Jeremy Pargo,CLE,25,11,17.9,7.8,2.6,3.0,7.5,.401,0.7,2.3,.316,.449,1.1,1.6,.683,0.3,1.0,0.5,0.1,1.5,1.3
Jeremy Pargo,PHI,14,0,14.9,4.9,2.0,1.7,4.5,.381,0.5,1.2,.412,.437,1.0,1.5,.667,0.1,1.1,0.1,0.0,0.9,1.0
Tony Parker,SAS,66,66,32.9,20.3,7.6,7.9,15.1,.522,0.4,1.0,.353,.534,4.2,5.0,.845,0.3,2.7,0.8,0.1,2.6,1.4
Chandler Parsons,HOU,76,76,36.3,15.5,3.5,6.0,12.4,.486,2.0,5.2,.385,.567,1.5,2.0,.729,1.0,4.3,1.0,0.4,1.9,1.9
Patrick Patterson,TOT,71,41,25.0,10.4,1.1,4.5,8.8,.512,0.7,1.9,.386,.553,0.7,0.9,.762,1.6,3.2,0.4,0.6,0.9,1.9
Patrick Patterson,HOU,47,38,25.9,11.6,1.1,5.0,9.7,.519,0.7,2.0,.365,.557,0.8,1.0,.755,1.6,3.1,0.4,0.6,0.9,1.9
Patrick Patterson,SAC,24,3,23.2,8.0,1.3,3.5,7.0,.494,0.7,1.5,.444,.542,0.5,0.6,.786,1.7,3.2,0.5,0.5,0.8,2.0
Chris Paul,LAC,70,70,33.4,16.9,9.7,5.9,12.2,.481,1.1,3.3,.328,.526,4.1,4.6,.885,0.8,3.0,2.4,0.1,2.3,2.0
Sasha Pavlović,POR,39,1,13.5,2.6,0.8,1.1,3.1,.353,0.5,1.5,.300,.429,0.0,0.2,.167,0.2,1.3,0.6,0.1,0.4,1.5
Nikola Peković,MIN,62,62,31.6,16.3,0.9,6.2,12.0,.520,0.0,0.0,,.520,3.9,5.2,.744,3.7,5.1,0.7,0.8,1.6,2.3
Kendrick Perkins,OKC,78,78,25.1,4.2,1.4,1.8,4.0,.457,0.0,0.0,.000,.457,0.6,0.9,.611,1.4,4.6,0.6,1.1,1.4,2.9
Johan Petro,ATL,31,8,11.4,3.5,0.5,1.5,3.5,.436,0.0,0.1,.250,.441,0.4,0.4,.917,1.1,2.5,0.3,0.3,0.8,1.5
Paul Pierce,BOS,77,77,33.4,18.6,4.8,6.2,14.2,.436,1.9,5.0,.380,.502,4.3,5.5,.787,0.6,5.7,1.1,0.4,2.8,2.7
Mickaël Piétrus,TOR,19,16,20.3,5.3,0.5,1.8,5.2,.347,1.1,3.4,.313,.449,0.6,0.9,.667,0.3,1.6,0.6,0.3,0.8,1.7
Dexter Pittman,TOT,11,0,2.9,0.7,0.0,0.4,1.0,.364,0.0,0.0,,.364,0.0,0.3,.000,0.6,0.5,0.0,0.0,0.3,0.7
Dexter Pittman,MIA,4,0,3.0,1.5,0.0,0.8,1.3,.600,0.0,0.0,,.600,0.0,0.0,,1.0,0.8,0.0,0.0,0.5,1.0
Dexter Pittman,MEM,7,0,2.9,0.3,0.0,0.1,0.9,.167,0.0,0.0,,.167,0.0,0.4,.000,0.4,0.3,0.0,0.0,0.1,0.6
Miles Plumlee,IND,14,0,3.9,0.9,0.1,0.4,1.5,.238,0.0,0.0,,.238,0.2,0.3,.750,0.9,0.7,0.0,0.2,0.2,0.4
Quincy Pondexter,MEM,59,1,21.1,6.4,1.0,2.2,5.1,.428,1.0,2.6,.395,.528,1.0,1.3,.787,0.7,1.5,0.6,0.1,0.7,1.6
A.J. Price,WAS,57,22,22.4,7.7,3.6,2.8,7.2,.390,1.2,3.5,.350,.475,0.9,1.1,.790,0.4,1.6,0.6,0.1,1.1,1.3
Ronnie Price,POR,39,0,13.1,2.7,1.9,1.0,3.1,.325,0.3,1.0,.256,.367,0.4,0.6,.708,0.3,0.8,0.7,0.1,0.9,1.6
Pablo Prigioni,NYK,78,18,16.2,3.5,3.0,1.3,2.8,.455,0.7,1.7,.396,.575,0.3,0.3,.880,0.5,1.3,0.9,0.0,1.1,1.6
Tayshaun Prince,TOT,82,81,32.1,10.4,2.4,4.4,10.0,.438,0.5,1.1,.404,.461,1.2,1.6,.738,0.9,3.6,0.6,0.3,1.1,1.0
Tayshaun Prince,DET,45,45,32.4,11.7,2.5,4.8,10.8,.444,0.5,1.2,.434,.468,1.6,2.1,.796,1.0,3.7,0.5,0.3,1.2,1.0
Tayshaun Prince,MEM,37,36,31.7,8.8,2.3,3.9,9.1,.429,0.4,1.1,.366,.451,0.6,1.0,.595,0.8,3.4,0.7,0.3,0.9,1.1
Joel Przybilla,MIL,12,1,5.7,0.2,0.3,0.1,0.3,.250,0.0,0.0,,.250,0.0,0.2,.000,0.4,1.3,0.1,0.2,0.3,0.8
Chris Quinn,CLE,7,0,11.1,1.4,1.3,0.6,2.3,.250,0.0,0.7,.000,.250,0.3,0.3,1.000,0.1,0.1,0.4,0.0,0.9,0.6
Vladimir Radmanović,CHI,25,0,5.8,1.3,0.3,0.5,1.7,.302,0.2,1.1,.185,.360,0.1,0.1,.667,0.4,0.7,0.3,0.2,0.3,1.2
Anthony Randolph,DEN,39,0,8.4,3.7,0.3,1.4,2.9,.491,0.0,0.2,.000,.491,0.8,1.2,.689,0.7,1.7,0.5,0.5,0.9,1.1
Shavlik Randolph,BOS,16,0,12.4,4.2,0.3,1.8,3.0,.583,0.0,0.0,,.583,0.7,1.7,.407,1.8,2.6,0.5,0.4,0.6,2.4
Zach Randolph,MEM,76,75,34.3,15.4,1.4,6.2,13.5,.460,0.0,0.3,.087,.461,3.0,3.9,.750,4.1,7.2,0.8,0.4,2.0,2.4
J.J. Redick,TOT,78,13,30.5,14.1,3.8,4.9,11.3,.434,2.1,5.8,.366,.528,2.2,2.4,.900,0.2,2.0,0.5,0.1,1.8,1.5
J.J. Redick,ORL,50,11,31.5,15.1,4.4,5.2,11.6,.450,2.3,6.0,.390,.551,2.3,2.6,.891,0.2,2.2,0.6,0.1,2.1,1.4
J.J. Redick,MIL,28,2,28.7,12.3,2.7,4.3,10.6,.403,1.7,5.4,.318,.483,2.0,2.2,.918,0.3,1.6,0.3,0.1,1.2,1.7
Jason Richardson,PHI,33,33,28.4,10.5,1.5,4.1,10.2,.402,1.7,5.1,.341,.487,0.6,1.0,.606,0.6,3.3,1.2,0.5,0.8,1.7
Quentin Richardson,NYK,1,0,29.0,5.0,1.0,1.0,11.0,.091,1.0,4.0,.250,.136,2.0,2.0,1.000,5.0,5.0,0.0,0.0,2.0,1.0
Luke Ridnour,MIN,82,82,30.2,11.5,3.8,4.5,9.9,.453,0.8,2.6,.311,.493,1.7,2.0,.848,0.5,2.0,1.0,0.2,1.6,2.3
Austin Rivers,NOH,61,26,23.2,6.2,2.1,2.4,6.4,.372,0.5,1.4,.326,.408,1.0,1.8,.546,0.3,1.5,0.4,0.1,1.2,2.0
Brian Roberts,NOH,78,5,17.0,7.1,2.8,2.7,6.6,.417,0.8,2.0,.386,.475,0.9,1.0,.909,0.2,1.0,0.5,0.0,0.9,1.4
Nate Robinson,CHI,82,23,25.4,13.1,4.4,4.9,11.2,.433,1.7,4.2,.405,.510,1.6,2.1,.799,0.4,1.9,1.0,0.1,1.8,2.5
Thomas Robinson,TOT,70,0,15.1,4.8,0.7,2.0,4.6,.430,0.0,0.0,.000,.430,0.8,1.6,.523,1.7,2.8,0.6,0.4,1.3,1.8
Thomas Robinson,SAC,51,0,15.9,4.8,0.7,2.0,4.8,.424,0.0,0.0,,.424,0.8,1.4,.577,1.8,2.9,0.5,0.4,1.3,1.9
Thomas Robinson,HOU,19,0,13.0,4.5,0.5,1.8,4.1,.449,0.0,0.1,.000,.449,0.8,2.0,.421,1.6,2.5,0.8,0.3,1.2,1.5
Rajon Rondo,BOS,38,38,37.4,13.7,11.1,5.9,12.2,.484,0.3,1.3,.240,.497,1.6,2.4,.645,1.1,4.4,1.8,0.2,3.9,2.5
Terrence Ross,TOR,73,2,17.0,6.4,0.7,2.5,6.3,.407,0.9,2.7,.332,.478,0.4,0.6,.714,0.5,1.5,0.6,0.2,0.7,1.7
Brandon Roy,MIN,5,5,24.4,5.8,4.6,2.2,7.0,.314,0.0,1.8,.000,.314,1.4,2.0,.700,0.6,2.2,0.6,0.0,1.4,1.0
Ricky Rubio,MIN,57,47,29.7,10.7,7.3,3.2,9.0,.360,0.5,1.6,.293,.386,3.7,4.6,.799,0.8,3.2,2.4,0.1,3.0,2.5
Brandon Rush,GSW,2,0,12.5,7.0,1.0,3.0,4.5,.667,0.0,1.0,.000,.667,1.0,1.5,.667,0.0,0.5,0.0,0.0,1.5,2.5
Robert Sacre,LAL,32,3,6.3,1.3,0.2,0.6,1.5,.375,0.0,0.0,,.375,0.2,0.3,.636,0.3,0.8,0.0,0.3,0.3,1.2
John Salmons,SAC,76,72,30.0,8.8,3.0,3.2,8.1,.399,1.3,3.5,.371,.480,1.1,1.4,.773,0.4,2.3,0.7,0.3,1.1,1.9
Samardo Samuels,CLE,18,1,10.9,3.2,0.4,1.2,3.3,.367,0.0,0.1,.000,.367,0.8,1.3,.583,0.6,1.0,0.2,0.2,0.3,1.7
Larry Sanders,MIL,71,55,27.3,9.8,1.2,4.3,8.5,.506,0.0,0.0,.000,.506,1.2,1.9,.618,3.2,6.3,0.7,2.8,1.2,3.3
Luis Scola,PHO,82,67,26.6,12.8,2.2,5.3,11.2,.472,0.0,0.2,.188,.474,2.2,2.8,.787,1.9,4.7,0.8,0.4,1.5,3.1
Mike Scott,ATL,40,1,9.4,4.6,0.3,1.8,3.7,.476,0.0,0.0,.000,.476,1.1,1.4,.768,1.0,1.8,0.1,0.1,0.5,0.8
Thabo Sefolosha,OKC,81,81,27.5,7.6,1.5,2.8,5.8,.481,1.3,3.2,.419,.597,0.7,0.9,.826,0.7,3.2,1.3,0.5,0.8,2.2
Josh Selby,MEM,10,0,5.9,2.0,0.4,0.6,2.2,.273,0.1,0.6,.167,.295,0.7,1.1,.636,0.0,0.5,0.2,0.0,0.7,0.7
Kevin Séraphin,WAS,79,8,21.8,9.1,0.7,4.2,9.1,.461,0.0,0.0,,.461,0.8,1.1,.693,1.4,3.0,0.3,0.7,1.6,2.7
Ramon Sessions,CHA,61,0,27.1,14.4,3.8,4.5,11.1,.408,0.5,1.8,.308,.433,4.8,5.7,.839,0.4,2.3,0.8,0.1,1.7,1.5
Tornike Shengelia,BRK,19,0,4.9,1.6,0.2,0.5,1.2,.435,0.1,0.1,.500,.457,0.5,0.8,.563,0.5,0.7,0.2,0.1,0.6,0.6
Iman Shumpert,NYK,45,45,22.1,6.8,1.7,2.4,6.1,.396,1.1,2.8,.402,.489,0.8,1.0,.766,0.7,2.3,1.0,0.2,0.8,2.2
Alexey Shved,MIN,77,16,23.9,8.6,3.7,3.1,8.2,.372,1.1,3.7,.295,.439,1.4,1.9,.720,0.5,1.7,0.7,0.4,1.9,1.5
Henry Sims,NOH,2,0,2.5,2.0,0.0,1.0,1.5,.667,0.0,0.0,,.667,0.0,0.0,,1.0,0.0,0.0,0.0,0.5,0.5
Kyle Singler,DET,82,74,28.0,8.8,0.9,3.4,7.8,.428,0.9,2.4,.350,.483,1.2,1.5,.806,1.3,2.7,0.7,0.5,1.2,2.6
Chris Singleton,WAS,57,11,16.2,4.1,0.6,1.6,4.2,.382,0.1,0.6,.194,.396,0.7,1.2,.571,0.9,2.3,0.7,0.4,0.8,2.2
Donald Sloan,TOT,23,0,11.4,3.5,1.7,1.2,3.4,.346,0.3,0.8,.368,.391,0.9,1.1,.800,0.1,1.1,0.2,0.0,0.6,0.7
Donald Sloan,CLE,20,0,12.9,4.1,1.9,1.4,3.9,.346,0.4,1.0,.368,.391,1.0,1.3,.800,0.2,1.3,0.3,0.0,0.7,0.9
Donald Sloan,NOH,3,0,2.0,0.0,0.3,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.3,0.0
Greg Smith,HOU,70,10,15.9,6.0,0.4,2.4,3.9,.620,0.0,0.0,.000,.620,1.2,1.9,.623,1.6,3.0,0.3,0.6,0.6,2.5
Ish Smith,TOT,52,3,9.9,2.4,1.7,1.1,3.1,.352,0.2,0.5,.296,.377,0.1,0.1,.429,0.2,0.9,0.4,0.2,0.7,0.5
Ish Smith,ORL,36,3,10.5,2.4,1.6,1.1,3.2,.336,0.1,0.5,.235,.353,0.1,0.2,.429,0.3,1.0,0.4,0.2,0.8,0.4
