Player,Team,GP,MP,PTS,AST,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,STL,BLK,TOV,PF,ORtg,DRtg
John Lucas III,TOR,63,827,21.4,6.7,8.3,21.4,.386,3.7,9.7,.377,1.2,1.6,.720,0.5,3.7,1.5,0.1,1.7,3.2,104,111
Scott Machado,HOU,6,21,19.0,14.3,7.1,14.3,.500,0.0,2.4,.000,4.8,4.8,1.000,0.0,2.4,4.8,0.0,19.0,0.0,69,104
Shelvin Mack,TOT,31,416,17.8,8.5,7.2,15.7,.460,2.2,6.1,.367,1.1,2.0,.563,0.4,4.6,1.9,0.0,4.2,4.9,99,106
Shelvin Mack,WAS,7,141,13.7,8.5,5.9,14.8,.400,1.5,4.8,.308,0.4,0.7,.500,1.1,4.8,2.2,0.0,3.0,3.7,96,104
Shelvin Mack,PHI,4,7,15.1,7.5,7.5,15.1,.500,0.0,7.5,.000,0.0,0.0,,0.0,0.0,0.0,0.0,15.1,7.5,56,115
Shelvin Mack,ATL,20,268,20.1,8.5,7.9,16.2,.488,2.7,6.8,.400,1.5,2.7,.571,0.0,4.6,1.7,0.0,4.6,5.4,102,107
Corey Maggette,DET,18,257,19.5,3.9,5.6,15.6,.355,1.0,4.3,.238,7.4,9.9,.750,1.0,4.1,1.2,0.4,3.5,8.6,97,111
Ian Mahinmi,IND,80,1322,16.2,1.1,6.0,13.2,.453,0.0,0.1,.000,4.2,6.9,.608,4.6,7.9,1.6,2.7,3.7,8.1,95,98
Shawn Marion,DAL,67,2010,20.6,4.1,9.0,17.5,.514,0.6,1.9,.315,2.0,2.6,.782,3.7,9.6,1.9,1.2,2.6,2.8,109,104
Kendall Marshall,PHO,48,702,10.5,10.5,4.1,11.0,.371,1.7,5.3,.315,0.6,1.0,.571,0.3,2.8,1.6,0.3,4.2,3.5,91,112
Cartier Martin,WAS,41,694,20.3,1.5,7.2,18.9,.381,4.4,11.0,.397,1.5,2.1,.714,0.8,6.7,1.4,0.5,2.4,4.4,95,104
Kenyon Martin,NYK,18,431,16.0,1.0,6.9,11.5,.602,0.0,0.0,,2.1,5.0,.425,4.2,7.6,2.0,2.1,2.0,7.9,114,104
Kevin Martin,OKC,77,2136,25.9,2.6,8.4,18.7,.450,3.8,8.9,.426,5.3,5.9,.890,0.7,3.5,1.7,0.2,2.4,3.3,117,107
Roger Mason,NOH,69,1219,16.4,3.3,5.9,13.6,.433,2.9,7.1,.415,1.7,1.9,.907,0.5,5.4,1.2,0.5,2.3,4.6,109,112
Wesley Matthews,POR,69,2403,22.3,3.8,7.7,17.7,.436,3.7,9.3,.398,3.3,4.1,.797,0.8,3.4,2.0,0.4,2.4,3.8,111,111
Jason Maxiell,DET,72,1789,14.7,1.6,6.0,13.5,.446,0.0,0.0,,2.7,4.3,.621,4.0,8.1,0.9,2.8,2.4,5.1,98,107
Eric Maynor,TOT,64,963,15.7,9.8,5.7,15.2,.377,1.8,5.2,.354,2.4,3.4,.726,0.5,2.0,1.2,0.1,4.3,3.0,96,112
Eric Maynor,OKC,37,391,13.7,9.6,4.7,15.1,.313,2.0,6.0,.326,2.2,2.8,.810,0.7,1.7,1.3,0.0,4.1,2.5,92,109
Eric Maynor,POR,27,572,17.2,10.0,6.4,15.2,.422,1.7,4.6,.380,2.6,3.8,.683,0.4,2.2,1.1,0.1,4.4,3.3,100,114
O.J. Mayo,DAL,82,2913,22.0,6.3,8.1,18.0,.449,2.5,6.1,.407,3.3,4.1,.820,0.6,4.5,1.6,0.4,3.7,3.4,104,109
Luc Mbah a Moute,MIL,58,1326,14.8,2.1,5.8,14.4,.401,0.5,1.4,.351,2.8,4.8,.571,3.4,6.4,1.6,0.5,2.7,3.1,92,107
JaVale McGee,DEN,79,1433,25.3,0.8,10.7,18.6,.575,0.0,0.0,1.000,3.9,6.6,.591,5.6,7.9,1.1,5.5,3.2,6.5,112,102
Dominic McGuire,TOT,26,387,7.1,2.8,3.3,7.7,.429,0.0,0.0,,0.4,1.4,.300,2.6,8.2,1.8,1.5,1.7,5.4,93,106
Dominic McGuire,TOR,15,230,7.4,2.3,3.5,7.4,.469,0.0,0.0,,0.5,1.4,.333,2.5,8.5,1.2,1.8,1.6,6.0,97,106
Dominic McGuire,NOH,9,145,7.1,3.4,3.4,7.9,.429,0.0,0.0,,0.4,0.7,.500,2.6,7.9,3.0,1.1,1.9,4.9,96,106
Dominic McGuire,IND,2,12,0.0,4.4,0.0,13.3,.000,0.0,0.0,,0.0,8.9,.000,4.4,4.4,0.0,0.0,0.0,0.0,32,107
Josh McRoberts,TOT,67,1487,14.1,5.0,5.5,12.1,.455,0.8,3.0,.286,2.3,3.0,.765,3.3,8.2,1.1,0.9,2.3,4.6,109,110
Josh McRoberts,ORL,41,685,12.1,5.3,4.6,11.6,.392,1.3,4.2,.309,1.7,2.3,.733,3.1,7.3,0.8,0.9,2.1,4.9,104,110
Josh McRoberts,CHA,26,802,15.8,4.6,6.3,12.4,.505,0.5,1.9,.241,2.8,3.6,.782,3.4,8.9,1.4,1.0,2.5,4.3,113,111
Jodie Meeks,LAL,78,1663,18.9,2.1,6.3,16.2,.387,3.7,10.5,.357,2.6,2.9,.896,1.1,4.1,1.8,0.2,1.6,3.1,109,109
Fab Melo,BOS,6,36,10.2,0.0,4.4,8.7,.500,0.0,0.0,,1.5,5.8,.250,0.0,4.4,2.9,2.9,1.5,10.2,77,100
Khris Middleton,DET,27,475,18.4,3.1,6.9,15.7,.440,1.6,5.0,.311,3.0,3.6,.844,0.4,5.1,1.7,0.4,1.2,5.9,111,110
C.J. Miles,CLE,65,1364,27.8,2.4,9.7,23.4,.415,4.8,12.5,.384,3.5,4.1,.869,0.9,5.7,1.9,0.6,2.6,5.3,107,110
Darko Miličić,BOS,1,5,0.0,0.0,0.0,10.5,.000,0.0,0.0,,0.0,0.0,,0.0,10.5,0.0,0.0,20.9,10.5,0,105
Andre Miller,DEN,82,2151,18.4,11.4,7.1,14.8,.479,0.4,1.5,.266,3.8,4.6,.840,1.4,4.2,1.7,0.3,4.0,3.7,112,109
Darius Miller,NOH,52,694,9.2,3.4,3.4,8.4,.407,1.7,4.4,.393,0.6,0.6,1.000,0.6,5.5,1.3,0.9,1.8,7.0,103,111
Mike Miller,MIA,59,900,16.5,5.8,5.9,13.6,.433,4.3,10.3,.417,0.5,0.6,.727,1.1,8.2,1.2,0.2,2.1,3.7,117,105
Quincy Miller,DEN,7,26,17.5,5.8,7.8,23.3,.333,0.0,1.9,.000,1.9,3.9,.500,1.9,1.9,1.9,0.0,1.9,5.8,86,110
Patty Mills,SAS,58,656,22.8,4.8,8.8,18.7,.469,4.0,10.1,.400,1.2,1.5,.842,0.7,3.2,2.0,0.3,3.0,4.3,106,105
Paul Millsap,UTA,78,2375,25.2,4.5,9.5,19.4,.490,0.3,0.9,.333,5.9,7.9,.742,3.9,8.4,2.3,1.8,3.1,5.2,112,104
Nazr Mohammed,CHI,63,693,12.9,2.0,5.1,14.0,.367,0.0,0.2,.000,2.6,3.6,.723,5.7,9.5,1.6,2.5,1.9,7.5,97,100
Greg Monroe,DET,81,2687,25.5,5.5,10.1,20.8,.486,0.0,0.1,.000,5.3,7.7,.689,4.6,10.6,2.1,1.1,4.6,3.7,104,105
E'Twaun Moore,ORL,75,1682,18.2,6.4,7.3,18.5,.396,2.1,6.1,.340,1.5,1.8,.797,1.5,3.7,1.6,0.7,3.3,3.8,95,111
Darius Morris,LAL,48,683,14.4,5.7,5.4,14.0,.388,1.8,4.9,.364,1.8,2.8,.649,1.8,2.5,1.6,0.1,3.3,4.3,96,110
Marcus Morris,TOT,77,1524,19.7,2.0,7.3,17.4,.422,2.8,7.7,.369,2.2,3.9,.564,2.6,6.5,1.5,0.7,2.5,5.3,101,108
Marcus Morris,HOU,54,1154,20.1,2.0,7.4,17.3,.428,3.2,8.4,.381,2.1,3.2,.653,2.7,6.8,1.2,0.7,2.3,5.2,106,108
Marcus Morris,PHO,23,370,18.2,2.1,7.1,17.5,.405,1.7,5.4,.308,2.4,5.8,.405,2.4,5.7,2.5,0.6,3.3,5.6,87,108
Markieff Morris,PHO,82,1837,18.7,3.0,7.4,18.3,.407,1.3,3.7,.336,2.6,3.6,.732,3.7,7.4,2.2,1.8,2.9,5.8,96,106
Anthony Morrow,TOT,41,383,22.1,1.8,8.6,19.6,.441,2.2,5.8,.372,2.7,3.0,.909,1.5,2.6,1.8,0.1,1.1,5.8,107,109
Anthony Morrow,ATL,24,301,21.5,1.5,8.1,19.1,.423,2.6,6.5,.395,2.8,3.1,.889,1.7,2.8,2.1,0.2,0.7,5.7,109,107
Anthony Morrow,DAL,17,82,24.3,2.5,10.6,21.2,.500,0.6,3.1,.200,2.5,2.5,1.000,0.6,1.9,0.6,0.0,2.5,6.2,101,113
Donatas Motiejūnas,HOU,44,538,23.2,2.9,9.0,19.8,.455,2.2,7.7,.289,3.0,4.7,.627,3.3,5.3,0.6,0.9,3.4,6.8,102,109
Arnett Moultrie,PHI,47,542,16.9,1.0,7.6,13.0,.582,0.0,0.0,,1.8,2.7,.643,7.4,6.7,1.7,1.0,1.8,4.2,120,106
Timofey Mozgov,DEN,41,366,14.9,1.2,6.1,12.0,.506,0.0,0.3,.000,2.8,3.6,.769,6.9,7.9,0.8,2.5,3.4,7.9,107,105
Byron Mullens,CHA,53,1428,20.7,3.0,8.0,20.7,.385,2.4,7.6,.317,2.4,3.6,.646,2.6,9.8,1.2,1.2,2.7,4.0,94,110
Kevin Murphy,UTA,17,52,15.2,2.0,7.1,28.4,.250,1.0,5.1,.200,0.0,0.0,,0.0,4.1,1.0,0.0,3.0,4.1,57,112
Troy Murphy,DAL,14,256,13.0,1.4,4.4,12.2,.361,2.2,7.0,.314,2.0,2.2,.909,1.4,8.4,2.0,1.2,1.4,5.8,99,105
Steve Nash*,LAL,50,1627,19.9,10.4,7.4,14.8,.497,1.8,4.1,.438,3.3,3.6,.922,0.8,3.6,0.9,0.2,3.9,2.2,117,111
Gary Neal,SAS,68,1484,22.1,4.4,8.4,20.5,.412,3.1,8.6,.355,2.2,2.5,.865,0.4,4.5,1.0,0.1,2.4,3.2,99,106
Jameer Nelson,ORL,56,1977,21.7,10.9,8.1,20.5,.392,3.2,9.4,.341,2.3,2.7,.873,0.6,4.9,1.9,0.2,4.1,4.2,101,110
Andrew Nicholson,ORL,75,1249,24.5,1.8,10.7,20.3,.527,0.0,0.0,,3.1,3.9,.798,2.9,7.9,1.0,1.3,3.3,5.5,103,109
Joakim Noah,CHI,66,2426,17.4,5.8,6.7,14.0,.481,0.0,0.1,.000,3.9,5.2,.751,5.8,10.5,1.7,3.1,3.9,4.1,107,99
Steve Novak,NYK,81,1641,17.4,1.1,5.8,14.0,.414,4.9,11.4,.425,1.0,1.1,.909,0.6,4.4,0.9,0.3,0.4,3.2,125,110
Dirk Nowitzki,DAL,53,1661,28.2,4.1,10.5,22.4,.471,2.0,4.8,.414,5.1,5.9,.860,1.1,10.0,1.2,1.1,2.2,2.9,111,106
Jermaine O'Neal,PHO,55,1029,22.7,2.1,8.9,18.5,.482,0.0,0.0,,4.8,5.7,.835,4.1,10.5,0.9,3.9,3.6,6.3,103,104
Kyle O'Quinn,ORL,57,638,18.9,4.2,8.2,16.1,.513,0.0,0.1,.000,2.4,3.7,.667,5.3,11.8,0.9,2.1,3.0,8.7,107,106
Lamar Odom,LAC,82,1616,10.8,4.6,4.8,11.9,.399,0.6,2.9,.200,0.7,1.4,.476,3.8,11.8,2.2,1.9,2.8,7.0,95,99
Tim Ohlbrecht,HOU,3,12,12.5,4.2,4.2,12.5,.333,0.0,0.0,,4.2,4.2,1.000,0.0,4.2,4.2,0.0,16.6,4.2,46,104
Emeka Okafor,WAS,79,2052,19.4,2.4,8.3,17.4,.477,0.0,0.0,,2.8,4.8,.571,5.1,12.5,1.1,2.0,2.7,3.7,100,99
Daniel Orton,OKC,13,104,16.3,2.0,5.9,12.9,.462,0.0,0.0,,4.4,8.4,.529,6.4,6.4,2.0,1.5,2.0,6.4,110,103
Travis Outlaw,SAC,38,444,23.1,2.4,8.5,20.4,.418,1.6,5.8,.280,4.4,6.0,.731,2.0,5.1,1.3,0.9,2.2,4.0,103,113
Zaza Pachulia,ATL,52,1134,14.0,3.6,5.2,11.0,.473,0.0,0.1,.000,3.6,4.7,.757,6.0,9.3,1.6,0.5,3.2,5.8,108,104
Jannero Pargo,TOT,32,507,21.3,6.9,8.0,21.8,.368,4.0,12.0,.336,1.2,1.3,.923,1.0,2.6,1.9,0.3,4.2,4.3,92,111
Jannero Pargo,WAS,7,102,10.7,7.1,4.1,16.3,.250,1.5,10.2,.150,1.0,1.0,1.000,0.0,3.1,0.0,0.5,4.1,4.1,69,110
Jannero Pargo,ATL,7,113,16.0,8.7,6.0,17.4,.342,3.2,9.2,.350,0.9,0.9,1.000,0.5,2.8,1.4,0.0,2.3,3.7,99,109
Jannero Pargo,CHA,18,292,27.1,6.1,10.2,25.5,.401,5.2,13.7,.382,1.4,1.6,.889,1.6,2.3,2.7,0.4,5.0,4.7,96,113
Jeremy Pargo,TOT,39,655,21.1,7.3,7.9,19.9,.396,2.0,5.9,.338,3.3,4.9,.677,0.6,3.3,1.0,0.2,4.0,3.7,95,113
Jeremy Pargo,CLE,25,447,22.8,7.4,8.7,21.8,.401,2.1,6.6,.316,3.3,4.8,.683,0.8,2.9,1.4,0.2,4.3,3.7,95,113
Jeremy Pargo,PHI,14,208,17.5,7.1,6.1,16.0,.381,1.8,4.3,.412,3.6,5.3,.667,0.3,4.1,0.3,0.0,3.3,3.6,96,112
Tony Parker,SAS,66,2174,31.4,11.7,12.2,23.3,.522,0.6,1.6,.353,6.5,7.7,.845,0.4,4.2,1.3,0.1,4.0,2.2,116,106
Chandler Parsons,HOU,76,2758,21.3,4.9,8.3,17.0,.486,2.8,7.2,.385,2.0,2.8,.729,1.4,5.9,1.4,0.6,2.7,2.7,113,108
Patrick Patterson,TOT,71,1775,20.9,2.3,9.0,17.7,.512,1.4,3.7,.386,1.4,1.8,.762,3.2,6.4,0.9,1.1,1.7,3.9,114,110
Patrick Patterson,HOU,47,1219,22.3,2.1,9.7,18.6,.519,1.4,3.9,.365,1.5,2.0,.755,3.0,6.1,0.7,1.1,1.7,3.7,114,109
Patrick Patterson,SAC,24,556,17.8,2.8,7.7,15.5,.494,1.5,3.3,.444,1.0,1.3,.786,3.7,7.0,1.2,1.2,1.8,4.4,114,112
Chris Paul,LAC,70,2335,26.7,15.3,9.3,19.3,.481,1.7,5.2,.328,6.5,7.3,.885,1.2,4.7,3.8,0.2,3.6,3.2,127,102
Sasha Pavlović,POR,39,528,10.2,3.2,4.2,11.8,.353,1.8,6.0,.300,0.1,0.6,.167,0.7,4.9,2.4,0.5,1.4,5.9,90,109
Nikola Peković,MIN,62,1959,26.7,1.4,10.2,19.6,.520,0.0,0.0,,6.4,8.6,.744,6.1,8.3,1.1,1.3,2.7,3.8,115,106
Kendrick Perkins,OKC,78,1954,8.7,2.9,3.8,8.2,.457,0.0,0.0,.000,1.2,1.9,.611,2.9,9.4,1.1,2.2,2.9,6.0,94,102
Johan Petro,ATL,31,352,15.9,2.4,7.1,16.2,.436,0.1,0.6,.250,1.6,1.8,.917,4.9,11.6,1.5,1.3,3.5,7.1,92,101
Paul Pierce,BOS,77,2575,29.1,7.5,9.7,22.2,.436,2.9,7.8,.380,6.8,8.6,.787,0.9,9.0,1.7,0.6,4.3,4.3,106,102
Mickaël Piétrus,TOR,19,386,13.8,1.2,4.7,13.5,.347,2.8,8.8,.313,1.7,2.5,.667,0.7,4.3,1.7,0.8,2.2,4.5,89,109
Dexter Pittman,TOT,11,32,13.4,0.0,6.7,18.5,.364,0.0,0.0,,0.0,5.0,.000,11.8,8.4,0.0,0.0,5.0,13.4,75,105
Dexter Pittman,MIA,4,12,26.5,0.0,13.2,22.1,.600,0.0,0.0,,0.0,0.0,,17.6,13.2,0.0,0.0,8.8,17.6,103,104
Dexter Pittman,MEM,7,20,5.4,0.0,2.7,16.3,.167,0.0,0.0,,0.0,8.1,.000,8.1,5.4,0.0,0.0,2.7,10.9,48,106
Miles Plumlee,IND,14,55,12.6,1.9,4.8,20.3,.238,0.0,0.0,,2.9,3.9,.750,11.6,9.7,0.0,2.9,2.9,4.8,82,100
Quincy Pondexter,MEM,59,1243,16.4,2.7,5.6,13.1,.428,2.6,6.6,.395,2.6,3.3,.787,1.9,3.9,1.5,0.3,1.8,4.1,114,104
A.J. Price,WAS,57,1278,18.0,8.4,6.6,16.8,.390,2.9,8.1,.350,2.0,2.5,.790,0.8,3.8,1.3,0.1,2.6,3.0,105,107
Ronnie Price,POR,39,510,10.8,7.5,4.0,12.4,.325,1.0,4.0,.256,1.8,2.5,.708,1.3,3.2,2.7,0.3,3.5,6.3,88,109
Pablo Prigioni,NYK,78,1263,11.6,10.0,4.2,9.3,.455,2.2,5.7,.396,0.9,1.1,.880,1.7,4.3,2.9,0.1,3.6,5.4,116,106
Tayshaun Prince,TOT,82,2631,17.3,4.0,7.3,16.7,.438,0.8,1.9,.404,2.0,2.6,.738,1.5,5.9,1.0,0.5,1.8,1.7,103,108
Tayshaun Prince,DET,45,1457,19.1,4.0,7.8,17.6,.444,0.8,1.9,.434,2.7,3.4,.796,1.6,6.0,0.8,0.5,2.0,1.6,105,111
Tayshaun Prince,MEM,37,1174,15.0,3.9,6.7,15.5,.429,0.7,1.9,.366,1.0,1.7,.595,1.3,5.8,1.2,0.6,1.6,1.9,100,103
Joel Przybilla,MIL,12,68,1.5,3.0,0.7,3.0,.250,0.0,0.0,,0.0,1.5,.000,3.7,11.9,0.7,1.5,3.0,7.5,66,103
Chris Quinn,CLE,7,78,6.7,6.0,2.7,10.7,.250,0.0,3.3,.000,1.3,1.3,1.000,0.7,0.7,2.0,0.0,4.0,2.7,66,113
Vladimir Radmanović,CHI,25,144,12.3,3.0,4.8,16.0,.302,1.9,10.1,.185,0.7,1.1,.667,3.7,6.7,3.0,1.5,2.6,10.8,84,100
Anthony Randolph,DEN,39,329,21.9,1.8,8.6,17.5,.491,0.0,1.2,.000,4.8,6.9,.689,4.5,10.1,2.9,3.2,5.7,6.3,94,99
Shavlik Randolph,BOS,16,198,17.7,1.1,7.4,12.7,.583,0.0,0.0,,2.9,7.1,.407,7.4,11.1,2.1,1.8,2.6,10.0,110,98
Zach Randolph,MEM,76,2607,24.3,2.2,9.8,21.3,.460,0.0,0.5,.087,4.7,6.2,.750,6.5,11.3,1.3,0.6,3.1,3.7,106,99
J.J. Redick,TOT,78,2379,23.9,6.4,8.3,19.1,.434,3.6,9.8,.366,3.7,4.1,.900,0.4,3.3,0.8,0.2,3.0,2.5,111,113
J.J. Redick,ORL,50,1575,25.0,7.3,8.7,19.2,.450,3.9,9.9,.390,3.8,4.3,.891,0.3,3.6,1.0,0.2,3.5,2.3,112,113
J.J. Redick,MIL,28,804,21.7,4.8,7.6,18.8,.403,3.0,9.5,.318,3.5,3.8,.918,0.5,2.8,0.6,0.3,2.1,3.0,109,112
Jason Richardson,PHI,33,936,19.6,2.9,7.6,18.9,.402,3.2,9.4,.341,1.1,1.9,.606,1.1,6.1,2.3,0.8,1.5,3.2,100,105
Quentin Richardson,NYK,1,29,9.2,1.8,1.8,20.3,.091,1.8,7.4,.250,3.7,3.7,1.000,9.2,9.2,0.0,0.0,3.7,1.8,67,110
Luke Ridnour,MIN,82,2474,19.6,6.5,7.7,16.9,.453,1.4,4.4,.311,2.9,3.4,.848,0.9,3.4,1.7,0.3,2.7,3.9,107,108
Austin Rivers,NOH,61,1418,14.4,4.9,5.5,14.9,.372,1.1,3.3,.326,2.3,4.1,.546,0.6,3.6,1.0,0.3,2.8,4.7,89,114
Brian Roberts,NOH,78,1324,22.7,9.0,8.7,20.9,.417,2.4,6.3,.386,2.9,3.2,.909,0.7,3.3,1.5,0.1,2.9,4.4,109,113
Nate Robinson,CHI,82,2086,27.7,9.2,10.3,23.7,.433,3.6,9.0,.405,3.5,4.4,.799,0.7,4.0,2.2,0.3,3.7,5.3,108,105
Thomas Robinson,TOT,70,1056,16.1,2.2,6.7,15.5,.430,0.0,0.0,.000,2.7,5.3,.523,5.9,9.3,2.0,1.3,4.2,6.0,90,107
Thomas Robinson,SAC,51,809,15.6,2.3,6.5,15.4,.424,0.0,0.0,,2.6,4.5,.577,5.8,9.2,1.6,1.3,4.1,6.0,91,109
Thomas Robinson,HOU,19,247,17.4,2.0,7.1,15.8,.449,0.0,0.2,.000,3.2,7.7,.421,6.1,9.5,3.2,1.0,4.7,5.9,89,101
Rajon Rondo,BOS,38,1423,19.2,15.4,8.3,17.1,.484,0.4,1.8,.240,2.2,3.4,.645,1.6,6.2,2.6,0.3,5.4,3.5,103,103
Terrence Ross,TOR,73,1239,20.0,2.3,8.0,19.6,.407,2.8,8.4,.332,1.3,1.8,.714,1.5,4.7,1.8,0.6,2.1,5.2,98,109
Brandon Roy,MIN,5,122,12.3,9.7,4.7,14.8,.314,0.0,3.8,.000,3.0,4.2,.700,1.3,4.7,1.3,0.0,3.0,2.1,88,109
Ricky Rubio,MIN,57,1691,18.6,12.8,5.7,15.7,.360,0.8,2.8,.293,6.5,8.1,.799,1.3,5.7,4.2,0.2,5.3,4.4,99,102
Brandon Rush,GSW,2,25,28.5,4.1,12.2,18.3,.667,0.0,4.1,.000,4.1,6.1,.667,0.0,2.0,0.0,0.0,6.1,10.2,104,113
Robert Sacre,LAL,32,203,10.8,1.5,4.5,12.0,.375,0.0,0.0,,1.8,2.8,.636,2.3,6.3,0.0,2.5,2.5,9.5,83,108
John Salmons,SAC,76,2278,15.1,5.1,5.5,13.8,.399,2.2,6.0,.371,1.9,2.5,.773,0.7,3.9,1.1,0.6,1.9,3.2,106,115
Samardo Samuels,CLE,18,196,15.4,2.1,5.8,15.9,.367,0.0,0.3,.000,3.7,6.4,.583,2.7,4.8,0.8,0.8,1.6,8.0,92,112
Larry Sanders,MIL,71,1937,18.2,2.2,8.0,15.8,.506,0.0,0.1,.000,2.2,3.6,.618,5.9,11.7,1.4,5.3,2.3,6.1,109,99
Luis Scola,PHO,82,2184,24.6,4.3,10.2,21.5,.472,0.1,0.4,.188,4.3,5.4,.787,3.7,9.0,1.6,0.8,3.0,6.0,105,107
Mike Scott,ATL,40,376,25.2,1.7,9.6,20.3,.476,0.0,0.1,.000,5.9,7.7,.768,5.4,9.8,0.6,0.3,2.9,4.4,106,106
Thabo Sefolosha,OKC,81,2229,14.1,2.9,5.2,10.8,.481,2.5,6.0,.419,1.3,1.6,.826,1.3,6.0,2.4,1.0,1.5,4.1,121,103
Josh Selby,MEM,10,59,18.4,3.7,5.5,20.2,.273,0.9,5.5,.167,6.4,10.1,.636,0.0,4.6,1.8,0.0,6.4,6.4,70,103
Kevin Séraphin,WAS,79,1721,21.8,1.7,10.0,21.7,.461,0.0,0.0,,1.8,2.7,.693,3.2,7.2,0.7,1.8,3.9,6.4,89,104
Ramon Sessions,CHA,61,1652,27.8,7.3,8.8,21.5,.408,1.0,3.4,.308,9.2,11.0,.839,0.9,4.5,1.5,0.2,3.3,2.9,109,114
Tornike Shengelia,BRK,19,93,17.4,1.7,5.8,13.4,.435,0.6,1.2,.500,5.2,9.3,.563,5.2,8.1,1.7,0.6,6.4,6.4,86,106
Iman Shumpert,NYK,45,996,16.4,4.0,5.9,14.8,.396,2.7,6.8,.402,1.9,2.5,.766,1.7,5.6,2.3,0.4,2.0,5.3,108,106
Alexey Shved,MIN,77,1840,18.7,8.0,6.6,17.8,.372,2.4,8.1,.295,3.0,4.2,.720,1.2,3.8,1.5,0.8,4.1,3.3,95,108
Henry Sims,NOH,2,5,43.4,0.0,21.7,32.5,.667,0.0,0.0,,0.0,0.0,,21.7,0.0,0.0,0.0,10.8,10.8,105,118
Kyle Singler,DET,82,2293,16.6,1.8,6.3,14.8,.428,1.6,4.6,.350,2.3,2.9,.806,2.5,5.1,1.3,0.9,2.3,5.0,102,110
Chris Singleton,WAS,57,924,13.0,2.1,5.2,13.6,.382,0.4,2.0,.194,2.3,3.9,.571,2.9,7.5,2.1,1.4,2.5,7.0,87,101
Donald Sloan,TOT,23,263,16.0,7.5,5.3,15.4,.346,1.4,3.8,.368,4.0,4.9,.800,0.6,4.9,1.0,0.0,2.8,3.4,99,113
Donald Sloan,CLE,20,257,16.4,7.5,5.5,15.8,.346,1.4,3.8,.368,4.0,5.1,.800,0.6,5.1,1.0,0.0,2.6,3.4,100,113
Donald Sloan,NOH,3,6,0.0,9.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,9.0,0.0,40,119
Greg Smith,HOU,70,1110,18.9,1.1,7.6,12.3,.620,0.0,0.0,.000,3.6,5.8,.623,5.0,9.4,0.8,1.8,1.8,7.9,125,105
Ish Smith,TOT,52,516,12.3,8.7,5.6,15.9,.352,0.8,2.7,.296,0.3,0.7,.429,1.2,4.9,2.1,0.9,3.7,2.6,84,108
Ish Smith,ORL,36,378,11.7,7.9,5.4,16.0,.336,0.6,2.3,.235,0.4,1.0,.429,1.5,4.8,1.8,0.8,3.7,1.9,79,110
Ish Smith,MIL,16,138,14.0,11.0,6.2,15.8,.395,1.5,3.7,.400,0.0,0.0,,0.4,5.1,2.9,1.1,3.7,4.4,95,104
J.R. Smith,NYK,80,2678,28.9,4.4,10.5,24.9,.422,3.1,8.7,.356,4.7,6.2,.762,1.3,7.2,2.0,0.5,2.7,4.5,107,106
Jason Smith,NOH,51,876,26.0,2.1,10.3,21.1,.490,0.0,0.2,.000,5.3,6.3,.843,4.0,7.6,0.9,2.8,3.4,7.6,107,109
Josh Smith,ATL,76,2683,25.6,6.2,10.6,22.8,.465,1.2,3.9,.303,3.2,6.2,.517,2.6,9.8,1.8,2.6,4.4,3.4,97,101
Nolan Smith,POR,40,288,20.1,6.4,7.7,20.8,.368,1.1,5.1,.214,3.6,5.1,.714,1.3,3.6,1.3,0.2,5.3,4.7,85,112
Marreese Speights,TOT,79,1300,26.8,1.9,10.6,23.8,.445,0.1,0.4,.300,5.5,7.1,.771,6.0,9.8,1.0,2.2,3.3,7.1,103,104
Marreese Speights,MEM,40,579,24.6,1.7,9.9,23.2,.429,0.2,0.5,.400,4.5,6.3,.716,7.1,10.6,0.9,2.5,3.3,8.1,101,98
Marreese Speights,CLE,39,721,28.6,2.1,11.1,24.3,.457,0.1,0.4,.200,6.3,7.8,.806,5.0,9.2,1.0,1.9,3.2,6.4,105,108
Tiago Splitter,SAS,81,1997,21.4,3.3,8.0,14.4,.560,0.0,0.1,.000,5.3,7.3,.730,3.7,9.5,1.6,1.6,2.6,4.1,118,100
Jerry Stackhouse,BRK,37,544,18.1,3.5,6.6,17.1,.384,3.0,8.8,.337,2.0,2.3,.870,0.5,2.8,0.7,0.4,2.4,3.1,102,112
Lance Stephenson,IND,78,2278,16.1,5.2,6.4,14.0,.460,1.4,4.4,.330,1.8,2.7,.652,1.1,6.0,1.9,0.4,2.5,3.8,106,101
DeShawn Stevenson,ATL,56,1158,12.7,2.3,4.4,11.7,.374,3.4,9.4,.364,0.5,1.0,.522,0.8,4.7,1.3,0.3,1.0,3.1,104,108
Greg Stiemsma,MIN,76,1209,13.1,1.3,5.4,11.9,.457,0.0,0.0,,2.3,3.0,.768,2.6,8.6,1.9,3.8,2.5,7.9,95,101
Julyan Stone,DEN,4,28,12.6,3.6,3.6,3.6,1.000,0.0,0.0,,5.4,7.2,.750,3.6,1.8,1.8,0.0,3.6,7.2,131,110
Amar'e Stoudemire,NYK,29,682,32.4,1.0,12.1,20.9,.577,0.0,0.0,,8.2,10.2,.808,4.7,6.7,0.8,1.6,3.9,7.0,118,108
